X1,X2,X3,X4,X5,X6,X7,X8,Y
-0.5034272389171485,0.148038425074903,0.31230577509924773,-1.741641368822863,0.8046691494039507,-0.421745774505871,0.31293915261307753,-0.5406195937656098,-6.624276292765938
-0.0297406538793571,0.22721056600121495,-0.269940463713351,-0.6728101358634281,-0.47290643555932593,0.20868434238835637,0.37058482179788294,-0.40607605406037295,-4.676626038813775
-0.5575507137191804,0.16121940205224633,0.3797061377147749,-1.8893540233727255,0.9581600047700376,-0.4876396956403317,0.35122564823651775,-0.5219322919997291,-3.868367680586805
-0.3743245534826031,0.1504152205463404,0.13718202780821728,-1.4079901416671774,0.4598279961879243,-0.27428056236620146,0.25729154149098654,-0.5367376999811393,-2.5310065519281086
-0.37075041616714766,0.15069556903770626,0.13226525322410163,-1.3988739821956124,0.450219620847226,-0.27012347724203195,0.2563386887960577,-0.535906426221502,-3.256520190458972
-0.4584695674105921,0.14425391241930358,0.25317485557979075,-1.623446555982079,0.6829863990290862,-0.36998209858582276,0.28772684332896026,-0.5459640660495286,-2.4023235997760066
-0.2501779840785128,0.17877659438855145,-0.035890169615023004,-1.1066113852289026,0.1277949620591335,-0.12306444077834472,0.254708052443613,-0.4913355777972128,-5.641999965715275
-0.5183584916366907,0.15068968265531218,0.3313547774866198,-1.7820089624864237,0.8461527128843295,-0.43956878351312245,0.322544340604396,-0.5368632276546775,-5.331253019215491
-0.6612682626907682,0.23248624335264328,0.48999557330791743,-2.2054121214790623,1.3065122541013028,-0.6419947941237234,0.45866037180783015,-0.42777310812066394,-13.463303465437406
-0.08913780116795253,0.21965756467454273,-0.2222675139902654,-0.7721330900959842,-0.31231578017849965,0.1115616463251548,0.32754431878612333,-0.42170326076562975,-2.8723897408004575
-0.4845420019643148,0.14577260296621905,0.28789736026325563,-1.6919329510363732,0.753388798349525,-0.3998989415220744,0.3014663520438954,-0.5439589327534131,-2.5819000466825157
-0.16303826663025842,0.20308471287901858,-0.14543817644800722,-0.9154840335140795,-0.1097290014562905,-0.0020809103601887036,0.2842505768907841,-0.4509645738689185,1.2129243715294689
-0.31185563191353266,0.16267230986668985,0.049264638301765834,-1.2536066522071065,0.2939671629125978,-0.20078771792103006,0.24924008728410063,-0.5173650615548047,-1.9493402349415963
-0.1922836504923233,0.19502898996552334,-0.11033655975322035,-0.9775342387916679,-0.02933693120057601,-0.04431703563288486,0.2713255565867299,-0.46459675504696923,1.1903943055201744
-0.11619193291849259,0.21426847002505087,-0.19601362516324022,-0.8226119288031972,-0.23843338978555356,0.06895070417189442,0.31021663823978485,-0.4314197333316441,-1.1824694181173199
-0.3500767235853694,0.15450914561259965,0.10318224374334434,-1.3477523782597904,0.39609111196846325,-0.24646498183544083,0.2525546986674808,-0.5307036283407942,0.9580196281828308
-0.6320452992550547,0.20312743146745607,0.4620717769091994,-2.1085015250695593,1.1950440642369258,-0.5916835479041349,0.422161869276845,-0.4658930099643428,-9.249377675289374
-0.24532574687865755,0.18029896734514045,-0.0422152046822942,-1.0957760425677099,0.11498926194548875,-0.11656222130248836,0.2554363067428712,-0.48924094015112624,-2.815082754618764
-0.45253700897182225,0.14423826182131297,0.24529056021481663,-1.6078601131226251,0.6669765323620815,-0.3633244351766037,0.2847898246032587,-0.5461501141390726,-3.1723324445770107
-0.4857375120820323,0.14597988659700975,0.2894705447722852,-1.694908559084678,0.7565080562116621,-0.40132012648994403,0.30201228947114944,-0.5437306792967915,-3.1058341289797022
-0.4276081554542981,0.1448187531285634,0.21103777968868004,-1.5426955386071484,0.6001375704144654,-0.33469197905258613,0.27370105429949954,-0.5454047638272616,-7.487861484798296
-0.22871602729489793,0.184974723442789,-0.06400693798415635,-1.058263081067934,0.07013503228581353,-0.09479341291196486,0.25951492952552163,-0.4815208515364826,-0.484853591277123
-0.2463596875874939,0.17971404418415943,-0.040675826839463275,-1.0982748421642623,0.11800152052838692,-0.11800803776943103,0.25522741887402955,-0.48964445825992964,0.05412414998996207
-0.2393861812445529,0.18186859234064665,-0.04986975140132474,-1.0820524912358898,0.09894346560311712,-0.1087175533300169,0.25682713625965314,-0.48670893831871515,-1.5370167670534982
-0.0641902294252748,0.22368619655420469,-0.24367422553843038,-0.7289099074716645,-0.3797727387197404,0.15160391938567105,0.3445605067600674,-0.41398196687811556,0.7968062900345357
-0.29508295132061413,0.1668584743006004,0.025777901790528496,-1.2130171654932351,0.24918647290901003,-0.18031733708180364,0.24949405414904602,-0.510970831967001,-1.388580164445388
-0.6246109749688178,0.19722283742018476,0.4544942168096444,-2.085559652792118,1.1695534232027254,-0.580252942652673,0.4140393201754364,-0.4733822586262375,-6.845248046365432
-0.4128933793678432,0.14596156435566743,0.1911915220625788,-1.5058268302193887,0.5616332065517315,-0.3184900749889519,0.2683721890557064,-0.543836846619574,-1.810516948539132
-0.35751169445312836,0.1530652183121845,0.11362499812141011,-1.365697474816948,0.4152784975502963,-0.2550479219074476,0.25374195712703124,-0.5324234440647065,-3.59971584058806
-0.2169466455733155,0.18818351676650905,-0.07937566811670496,-1.031576741302244,0.03816688503809096,-0.07873956933327053,0.26285946935233584,-0.47594121971470865,-0.08937775543983806
-0.06657184665632958,0.22324323413755637,-0.24191944080430244,-0.7329578975313069,-0.3736921549643574,0.14775059114829017,0.3430812376558128,-0.41476944908223284,0.05345899444784563
-0.32999290132475606,0.15874102976951304,0.07463698442489389,-1.297212167721403,0.34192004343889515,-0.2222309814987184,0.2502005213963015,-0.5237797167710649,-5.040973933594994
-0.0066328166919339925,0.22846537450400267,-0.2847536174184639,-0.6383127373717744,-0.5332700880525081,0.24734858388484612,0.3883073681930888,-0.40284166281610573,0.24681637507747156
-0.570527986536161,0.1660661464369544,0.39498507952037726,-1.9258862294443182,0.9966830223267891,-0.5040712984009352,0.36213711487873834,-0.5152441993641064,-4.900401138901625
-0.27134775970319663,0.1731313842788325,-0.0071007651059393495,-1.1565003591019303,0.18522809921484923,-0.15039819119397935,0.2512695580356671,-0.5006683559978445,-2.391073087553736
-0.054613280407356884,0.22486624959911827,-0.2515212436776977,-0.7130774491784215,-0.4057501716196755,0.16724682878749186,0.35176910607785705,-0.4116829587917788,0.018531100462326144
-0.16655199044522676,0.2018840498523738,-0.14133320380071232,-0.9229135577845216,-0.10004579532916114,-0.00712983740415013,0.28262062569424184,-0.4524907861737009,1.118773297920987
-0.17240349938958952,0.20051500060830588,-0.13438594130040238,-0.935245098927564,-0.08387243537575967,-0.01565135569602155,0.2798655224749938,-0.4554416505523442,0.951123567326848
-0.21003233448301128,0.1902186638401588,-0.0882624858950542,-1.0160303658266563,0.018742061707258784,-0.0690187653519006,0.2650978237738542,-0.4727018068161084,-3.1059217163627277
-0.04399909305054715,0.22589568274105562,-0.25971182719263863,-0.6956825360405635,-0.43457848931695814,0.18503357860337682,0.35974340232119073,-0.4091262697901383,-2.3551546620451345
-0.5902924155528045,0.1754530211210821,0.4176719852388366,-1.9828158212046592,1.057347696976669,-0.5307001151754915,0.37967678864829135,-0.5026306488233392,-2.3069569252672846
-0.6150833078741551,0.19024874026105812,0.44471541531644077,-2.0566410057930087,1.13780082747577,-0.5659427984862959,0.4041881136344426,-0.48250937844705377,-3.582966825372215
-0.6595783540509361,0.23090062589161917,0.4885735502607761,-2.200269313039508,1.3003553499987377,-0.6393687871780707,0.45658755931493605,-0.43022802177011926,-10.328292996832092
-0.3012970734596317,0.16546382375269003,0.03421739393680043,-1.2274019181670126,0.2651255876679537,-0.18760422757333414,0.24928749298446543,-0.5133015906676984,-6.447996654853798
-0.17488856422738042,0.1999982692045819,-0.13157696243849265,-0.9398930935992718,-0.07763078401075707,-0.019205476852816206,0.27878415768298714,-0.456202837900972,-1.9463949227042665
-0.5126628934254825,0.14939042644820413,0.32421008094478776,-1.7661890749022575,0.8300902431931658,-0.43258780182234485,0.3186948615963568,-0.5383836265959345,-6.65147237691819
-0.6440873403544365,0.21388740405248702,0.4742221994877457,-2.1477686178131807,1.2396934983080057,-0.6116641077060113,0.43652583418881663,-0.45157173495230185,-6.380001478386124
-0.489443680172806,0.1462464276994177,0.29392836562822744,-1.704284002177639,0.7660891815648034,-0.40541205446363754,0.30415877834269717,-0.5432549423710451,-6.728112293510218
-0.5149608803264878,0.14994003218947863,0.3269961383887286,-1.772512661469857,0.8364942251678477,-0.43543076866661407,0.3201292882133261,-0.5378543835440676,-6.325807142088474
-0.009073864438800004,0.22840955947981795,-0.2835803871543471,-0.6416854584973164,-0.5269856754279454,0.24326301036406084,0.38660596784268186,-0.4032025962599952,-0.08996204332607743
-0.585474550371331,0.1728237221231397,0.4117929399260098,-1.968040415724822,1.0416191134963764,-0.5235399865530139,0.3749390740958655,-0.5061401034776549,-8.767199908484303
-0.24880373001581285,0.17912478909262045,-0.03754467313696777,-1.104162954264501,0.12469757658968333,-0.12106300426373548,0.25476818125503264,-0.4908198424952572,-1.9601413163857435
-0.47296305311329556,0.14487717883607693,0.2724708845015749,-1.6607383046866964,0.7214252909341696,-0.38637413500005463,0.29494911075708286,-0.5452493187223366,-7.503744976141111
-0.31541876459901397,0.16189265226557403,0.054182216031595204,-1.2621822036224186,0.3035960684936831,-0.20507160370398494,0.24940571958549057,-0.5188878997958701,-1.5242626218741453
-0.6548204045422996,0.22513681656242693,0.4843896322543242,-2.1837880645476675,1.2811686075275808,-0.6303537770703684,0.45020403577772083,-0.4371575677765343,-9.238938624422902
-0.10318523810626609,0.21693395324033957,-0.20891293110427445,-0.7983141121341065,-0.27373386811137623,0.08928252586001287,0.31807919625634423,-0.42655366272174794,0.1186865449061798
-0.4165000957508268,0.145631202354052,0.19608800291758902,-1.5149953657267337,0.5713802986176519,-0.3226529832288967,0.26985688013018827,-0.5444248720113788,-1.8896973936254795
-0.11396010268810416,0.21475677014413116,-0.1984193517756208,-0.8178478945011174,-0.24494389685534634,0.07253292194013389,0.31143699535401514,-0.4304219231993675,-3.5292222291320448
-0.08679371429887187,0.22005912888126844,-0.22427644970319766,-0.7680763487558311,-0.31895209119902135,0.11530497866783429,0.3290774320678011,-0.4209466114941094,-3.3924786277076153
-0.6179321900392121,0.19234329939393718,0.4477373091457223,-2.0650341688798166,1.1473081880194709,-0.5701945394886737,0.4070860971744014,-0.4800089020742118,-4.1921685368885715
-0.4069527273341478,0.1464203739005427,0.18268622902619128,-1.490448849322275,0.5458589157520973,-0.3117578836786139,0.26639696151313347,-0.5430722581025428,-4.0413715219956705
-0.3442555498048598,0.15582101050453873,0.09485233298792806,-1.3327839390192064,0.3800435485059223,-0.23942237509032788,0.25179191799086664,-0.5284309034865282,-2.557765734427949
-0.49051482815271596,0.14632795254857198,0.2956058826217518,-1.7073722415332055,0.7691119221580722,-0.4069172368714889,0.30496771044623383,-0.5429812747289509,-4.606491226795427
-0.6539236641054589,0.22431022994613867,0.48345799235462233,-2.1809977166635472,1.2781352285635836,-0.6290685875193314,0.44928261436447925,-0.4383112188034015,-7.1553978050756175
-0.12208775611857664,0.21281841347996078,-0.19019895860147684,-0.833642565999158,-0.22243100888226697,0.059865645239679965,0.3065750474076709,-0.43359963917572497,-1.221108062027891
-0.03669303360428228,0.22664911753007472,-0.26497069622556774,-0.6839710067072625,-0.453721495374787,0.19684175840772744,0.36518900568562984,-0.407624159444358,-0.7138907031579164
-0.2182127049490471,0.1876989624624108,-0.07776277496104109,-1.0343778184378989,0.04125809511938394,-0.08032576653944809,0.26257679240834947,-0.476354335965138,-1.9897822701767118
-0.6373785035364599,0.20762421145107054,0.4674915146114511,-2.1251501563626256,1.214377854776006,-0.6000748804048801,0.42825359124362067,-0.4598039692429605,-9.681300407151458
-0.004115555175252656,0.22840959257371068,-0.28620975202650073,-0.6348524764870899,-0.5397568505914785,0.25133259788264417,0.39025064742651316,-0.402653603847922,0.765070234464005
-0.18996931220720104,0.19553763647292402,-0.11333390093823603,-0.9725822916694506,-0.03595209355403628,-0.04104527050806525,0.27261193984793197,-0.46325154116640055,0.868784623537981
-0.16437213432252687,0.2026732198570143,-0.14405096818824376,-0.9180612143393998,-0.10644073347746597,-0.0036765328451242585,0.28371932990826587,-0.4514779345858843,-2.0385118789811165
-0.25503199404608634,0.17749799404495403,-0.029570094599425834,-1.11756960340426,0.14071648549922328,-0.1291231798697323,0.25370960593804354,-0.49347611763274946,-7.876926254382361
-0.1501995310550764,0.20628905847680917,-0.15985722569889732,-0.8890362946355974,-0.14509331694046917,0.017144072906351754,0.29082549621579235,-0.445182463003061,0.31332178910884934
-0.1888817272023329,0.19608251260391743,-0.11466468812961261,-0.9700120362912987,-0.03897722211223109,-0.03935697450016182,0.27278429367976625,-0.46282029257429647,-0.6899901248286673
-0.40941462278706764,0.14604949076754203,0.1860182382137623,-1.4966688209951529,0.5522862520566237,-0.31420550960280047,0.2671383222961931,-0.5434240365050907,-4.753519875307291
-0.09855316241460577,0.21776946245654802,-0.2135054728987203,-0.7895474706609154,-0.2868029260798437,0.09689883693720011,0.32125999186565324,-0.4247989366195517,-1.9323363370187971
-0.5021101679948492,0.14769170946154575,0.3106844665854068,-1.7384447935158622,0.8010892079196186,-0.4203340730939745,0.31192380634207906,-0.540860489709452,-3.524005570710804
-0.49625964069967965,0.14729661666324795,0.30329224770911384,-1.7228825164506132,0.7851496387003476,-0.4136214016683325,0.30847526028782446,-0.5419682962978025,-2.56905296863588
-0.028229283030013458,0.2273598479291246,-0.2708287959582781,-0.6706866823486307,-0.4760607206702536,0.21059373473706544,0.37176917832520173,-0.4060349198653629,1.343303636115467
-0.5434723005992145,0.15685674346696243,0.3621433480459088,-1.8496984359903945,0.9164205671088201,-0.46954781537640694,0.34020614729929366,-0.5285888526872295,-9.859942443650256
-0.027073504284898617,0.22735563397226946,-0.2717815489027661,-0.6690429567623525,-0.47943755432998425,0.21313461235290465,0.37237375653538,-0.4058192103462646,0.8155167686773768
-0.653398390113637,0.22348301886680297,0.482853253994839,-2.1782040684846744,1.2746976446457285,-0.6275100806483486,0.44825391831349415,-0.4396108756594301,-12.721587829687198
-0.3658698920515022,0.15173310015364963,0.1252225563663387,-1.386882001936828,0.43733099416672916,-0.26465894749419594,0.2552468373508555,-0.5348313184781892,-1.9625926269313938
-0.4309988143126573,0.1448005176079541,0.21582528202938256,-1.5522293045336182,0.6096302432324113,-0.3390322240102224,0.27532589743419195,-0.5457202257283166,-3.27158494951394
-0.21929205862113668,0.18766723567444601,-0.07632911738664402,-1.0369459603138287,0.04431276884300639,-0.08196087407027464,0.2620770204059641,-0.4771495128226296,-0.1528973810987737
-0.1266922858460848,0.21175575368444555,-0.18517425951007122,-0.8426444759399623,-0.20927870782406666,0.05254958797192025,0.3038369912355027,-0.4355151361194153,0.5117092602103832
-0.18522431603823344,0.1970882645592944,-0.11899594046506132,-0.9623438126275585,-0.0486113068489214,-0.03427384638361525,0.27438978540195363,-0.4612904586948638,2.4833511479993295
-0.546594961019837,0.15765807501474013,0.36637418607687167,-1.858817392927996,0.9260603493164006,-0.4736760754297274,0.34272468499543457,-0.5270525576555722,-5.428030527304834
-0.35260392214473524,0.15410947418138174,0.10660769632528472,-1.3538717501752966,0.40232540764832625,-0.24934023593562904,0.2530753753430257,-0.5310778896169023,-1.7725794742392633
-0.6228345197817855,0.19603424113870682,0.45259251627162445,-2.0796649635005626,1.163245311983591,-0.577322530832537,0.41221581195118273,-0.47542501009622545,-8.637201082195379
-0.09146800239991126,0.21900069639575784,-0.21999606920498854,-0.7767133831100334,-0.30609610303987556,0.10772557306193478,0.32598786346015274,-0.4224117594525457,-1.844222476962102
-0.1934901776703368,0.19451190227197585,-0.10900349954823657,-0.9800307918924509,-0.026174923647794168,-0.045832901909524104,0.2709190239623832,-0.46490361321720264,0.2719192430785575
-0.0018083483790051792,0.22845650281915933,-0.28773558892178586,-0.6310933367618345,-0.5459633808138031,0.2555783191726664,0.3923394152967955,-0.4023947328590708,-3.006838358488846
