t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,0.9032089790520518,0.9503730736148052,0.8977081169496761,0.7503242784356035,0.9144224992459309,3.5172979612011557,1.9246226212907007,1.767297006696569,2.705475624864225,0.9621721454795287,0.9533333333333334,3.8185953995884767,0.55,4.651029957403751,15.866535067914057,75.71265449581776,0.9533333333333334,3.8185953995884767,0.55
3,22,12,train,20,False,0.9069033841616975,0.9523147505744608,0.8913334208719065,0.7492588267020555,0.9164070791243872,3.5172979612011557,1.9356397810211692,1.7729494626541513,2.7215831224583606,0.9622943239843622,0.952,3.8234258232868257,0.5,4.65945124945461,16.22364976259799,75.71265449581776,0.952,3.8234258232868257,0.5
4,23,13,train,20,False,0.8983258956283006,0.9478005568833037,0.8912162612020144,0.7416563714660906,0.9106653717732511,3.5172979612011557,1.9447624018544225,1.7753502864215818,2.758187909744647,0.9608196209209183,0.952,3.821447245722279,0.5,4.657483766047777,16.227176889986396,75.71265449581776,0.952,3.821447245722279,0.5
5,24,14,train,20,False,0.9159299781862267,0.9570423074170894,0.8921722545549624,0.7541360387030295,0.9228630778069297,3.5172979612011557,1.9661806765403196,1.7963269570828786,2.736752942603829,0.9642866053618838,0.952,3.8219188962513546,0.5,4.657991967796019,16.232356274616958,75.71265449581776,0.952,3.8219188962513546,0.5
6,25,15,train,20,False,0.9272322608601551,0.9629290009445947,0.9101224630575814,0.7666017227676201,0.9281158660804613,2.7520818568060794,1.9037766335552018,1.7793408818593452,2.608664542523631,0.9638466233440024,0.9513333333333334,3.8245263200337782,0.5,4.5752826874983645,13.810865641020246,41.2501899100122,0.9513333333333334,3.8245263200337782,0.5
7,26,16,train,20,False,0.945095845641724,0.9721604011899085,0.9295146879237329,0.7685106500884691,0.937642428069949,2.7520818568060794,1.9449270491743387,1.8183543574795453,2.6565977775462946,0.9644935413150854,0.944,3.829955017139323,0.45,4.674429890506631,14.806555736835538,41.2501899100122,0.944,3.829955017139323,0.45
8,27,17,train,20,False,0.9283405663542789,0.9635043156905312,0.9358789427888025,0.7584241512394407,0.9298208646424797,2.7520818568060794,1.955618368170909,1.8278797640944298,2.692408159502968,0.9650406848215195,0.94,3.833490142510014,0.4,4.698482790919533,15.155650685072041,41.2501899100122,0.94,3.833490142510014,0.4
9,28,18,train,20,False,0.9400073544338415,0.9695397642355065,0.9093405182582655,0.7535811095934969,0.9343570935355816,2.7520818568060794,1.9831213477465037,1.8578085470496162,2.7284341644306873,0.9637119878959614,0.9333333333333333,3.835246774036691,0.4,4.84914022114317,15.890140672918449,41.2501899100122,0.9333333333333333,3.835246774036691,0.4
10,29,19,train,20,False,0.8713723619281233,0.9334732786363642,0.9467735925586799,0.730470425031486,0.9020758952954864,2.7520818568060794,1.9396065658305084,1.7871470642853577,2.7516853484482087,0.9663649897008902,0.9413333333333334,3.8382823152326684,0.4,4.678373336149967,14.772063489457754,41.2501899100122,0.9413333333333334,3.8382823152326684,0.4
11,30,20,train,20,False,0.856748959311312,0.9256073461848237,0.9381577833393736,0.7272714072302251,0.892124506700363,2.7520818568060794,1.8968107242031416,1.747235551341641,2.6925480152416035,0.963826087138925,0.9446666666666667,3.830559801719507,0.45,4.630663661741448,13.670666635899536,41.2501899100122,0.9446666666666667,3.830559801719507,0.45
12,31,21,train,20,False,0.8028577997646297,0.8960233254578978,0.9084218405644671,0.6999196625732091,0.8658717091168777,2.7520818568060794,1.85536116183487,1.7092634372394264,2.7018857627068242,0.9663495184953903,0.9486666666666667,3.832014439944134,0.5,4.607884893655685,13.209322056872086,41.2501899100122,0.9486666666666667,3.832014439944134,0.5
13,32,22,train,20,False,0.7658377888646523,0.8751215851895394,0.9275045994451532,0.6910485609190379,0.8493062321302416,2.7037165521767212,1.8128686331056787,1.665599919915709,2.6798572121314868,0.9705008384021216,0.9573333333333334,3.8312450262163567,0.55,4.395356573763947,11.372925332350842,41.2501899100122,0.9573333333333334,3.8312450262163567,0.55
