fpc_4,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1,fpc_5_lag1,fpc_1_lag2,fpc_2_lag2,fpc_3_lag2,fpc_4_lag2,fpc_5_lag2,fpc_1_lag3,fpc_2_lag3,fpc_3_lag3,fpc_4_lag3,fpc_5_lag3
0.03595586507087521,-0.33204277717945835,0.492830961731996,0.4409735099721945,-0.0034728691610778654,-1.6751824572466294,0.9324392763122743,-1.5199394115874594,0.12961176505601046,1.0346413939958181,2.383139879250325,1.3100615793651458,2.2339430009666326,-0.19597844544350204,-1.0593857950776913,0.7291057408215065
0.9297861370447933,0.500374889346568,-0.2158907367633681,-0.7519686956888719,0.03595586507087521,-0.40810938314812967,-0.33204277717945835,0.492830961731996,0.4409735099721945,-0.0034728691610778654,-1.6751824572466294,0.9324392763122743,-1.5199394115874594,0.12961176505601046,1.0346413939958181,2.383139879250325
1.1963750268753153,0.14026688607931034,-1.386692561982376,-1.3659555876651746,0.9297861370447933,-0.9295803805316882,0.500374889346568,-0.2158907367633681,-0.7519686956888719,0.03595586507087521,-0.40810938314812967,-0.33204277717945835,0.492830961731996,0.4409735099721945,-0.0034728691610778654,-1.6751824572466294
-0.34398881055356473,0.545274775702411,-0.3891959580295897,1.8678311030028594,1.1963750268753153,-1.1253956949384676,0.14026688607931034,-1.386692561982376,-1.3659555876651746,0.9297861370447933,-0.9295803805316882,0.500374889346568,-0.2158907367633681,-0.7519686956888719,0.03595586507087521,-0.40810938314812967
-0.432253261146109,0.772698821079443,1.2974283477011872,0.8800610711452859,-0.34398881055356473,0.993988623093805,0.545274775702411,-0.3891959580295897,1.8678311030028594,1.1963750268753153,-1.1253956949384676,0.14026688607931034,-1.386692561982376,-1.3659555876651746,0.9297861370447933,-0.9295803805316882
1.6556531885684787,0.11060606190892078,-0.7944487143981771,0.16456100997249462,-0.432253261146109,-0.34489941141602765,0.772698821079443,1.2974283477011872,0.8800610711452859,-0.34398881055356473,0.993988623093805,0.545274775702411,-0.3891959580295897,1.8678311030028594,1.1963750268753153,-1.1253956949384676
1.7322288797221823,-0.04107080261214867,-0.15291063624936943,-0.09072988632905421,1.6556531885684787,0.4247654871627031,0.11060606190892078,-0.7944487143981771,0.16456100997249462,-0.432253261146109,-0.34489941141602765,0.772698821079443,1.2974283477011872,0.8800610711452859,-0.34398881055356473,0.993988623093805
0.49151027902466377,-0.6037444092724735,-0.8656391280761842,-0.7431480748325617,1.7322288797221823,-1.0132419197907818,-0.04107080261214867,-0.15291063624936943,-0.09072988632905421,1.6556531885684787,0.4247654871627031,0.11060606190892078,-0.7944487143981771,0.16456100997249462,-0.432253261146109,-0.34489941141602765
-1.108501862475298,-1.5020417742417325,-2.158639263615416,0.04965967432818044,0.49151027902466377,0.6573961169569412,-0.6037444092724735,-0.8656391280761842,-0.7431480748325617,1.7322288797221823,-1.0132419197907818,-0.04107080261214867,-0.15291063624936943,-0.09072988632905421,1.6556531885684787,0.4247654871627031
-1.3656245793356507,0.5827529615740468,0.5632375719388192,1.3630278693574591,-1.108501862475298,1.4353209369993039,-1.5020417742417325,-2.158639263615416,0.04965967432818044,0.49151027902466377,0.6573961169569412,-0.6037444092724735,-0.8656391280761842,-0.7431480748325617,1.7322288797221823,-1.0132419197907818
0.8357919881956724,0.1154861618568138,0.9755710955620761,-0.9446110441978961,-1.3656245793356507,0.018807280626399712,0.5827529615740468,0.5632375719388192,1.3630278693574591,-1.108501862475298,1.4353209369993039,-1.5020417742417325,-2.158639263615416,0.04965967432818044,0.49151027902466377,0.6573961169569412
0.239001149429827,0.5119862683368114,-1.3776927394284604,-1.0114351096782146,0.8357919881956724,1.6584048095185657,0.1154861618568138,0.9755710955620761,-0.9446110441978961,-1.3656245793356507,0.018807280626399712,0.5827529615740468,0.5632375719388192,1.3630278693574591,-1.108501862475298,1.4353209369993039
1.3239029844827066,0.554327215125178,-0.6054541645279814,0.10415004605801498,0.239001149429827,1.7913543518066921,0.5119862683368114,-1.3776927394284604,-1.0114351096782146,0.8357919881956724,1.6584048095185657,0.1154861618568138,0.9755710955620761,-0.9446110441978961,-1.3656245793356507,0.018807280626399712
0.6970613948570801,1.8295857311866213,-1.4088515190321877,0.4234793017256067,1.3239029844827066,-0.03994946958675077,0.554327215125178,-0.6054541645279814,0.10415004605801498,0.239001149429827,1.7913543518066921,0.5119862683368114,-1.3776927394284604,-1.0114351096782146,0.8357919881956724,1.6584048095185657
-1.1218019091580056,1.1882043491961294,-0.4298782857059159,0.7841007312664064,0.6970613948570801,-0.7536140758926747,1.8295857311866213,-1.4088515190321877,0.4234793017256067,1.3239029844827066,-0.03994946958675077,0.554327215125178,-0.6054541645279814,0.10415004605801498,0.239001149429827,1.7913543518066921
-1.1532039032342036,1.0461908352307863,-1.1495623584956023,0.31363409029131334,-1.1218019091580056,-1.2038726988002624,1.1882043491961294,-0.4298782857059159,0.7841007312664064,0.6970613948570801,-0.7536140758926747,1.8295857311866213,-1.4088515190321877,0.4234793017256067,1.3239029844827066,-0.03994946958675077
1.8170018369355077,1.1940852052544313,-0.34515434939316114,-2.0184728132825165,-1.1532039032342036,1.2730868858703648,1.0461908352307863,-1.1495623584956023,0.31363409029131334,-1.1218019091580056,-1.2038726988002624,1.1882043491961294,-0.4298782857059159,0.7841007312664064,0.6970613948570801,-0.7536140758926747
1.7433951823135325,1.5904191443612454,-0.2816264405555317,0.4177669735052472,1.8170018369355077,0.8663942076103632,1.1940852052544313,-0.34515434939316114,-2.0184728132825165,-1.1532039032342036,1.2730868858703648,1.0461908352307863,-1.1495623584956023,0.31363409029131334,-1.1218019091580056,-1.2038726988002624
-2.4938164430162466,0.7961392212728634,0.8854308066213926,-0.5176065994304807,1.7433951823135325,0.5725694480877729,1.5904191443612454,-0.2816264405555317,0.4177669735052472,1.8170018369355077,0.8663942076103632,1.1940852052544313,-0.34515434939316114,-2.0184728132825165,-1.1532039032342036,1.2730868858703648
-0.15930170569684676,1.302465493563548,1.336589082529941,-1.4931570347331509,-2.4938164430162466,-1.343390590884893,0.7961392212728634,0.8854308066213926,-0.5176065994304807,1.7433951823135325,0.5725694480877729,1.5904191443612454,-0.2816264405555317,0.4177669735052472,1.8170018369355077,0.8663942076103632
-0.257856145628712,0.31080670690625695,0.4381275137620597,0.10043438277269684,-0.15930170569684676,-1.4297706795275094,1.302465493563548,1.336589082529941,-1.4931570347331509,-2.4938164430162466,-1.343390590884893,0.7961392212728634,0.8854308066213926,-0.5176065994304807,1.7433951823135325,0.5725694480877729
0.20482423629527757,0.23189822199473692,-1.2863783866211795,-1.551330593043564,-0.257856145628712,-0.44718975230320895,0.31080670690625695,0.4381275137620597,0.10043438277269684,-0.15930170569684676,-1.4297706795275094,1.302465493563548,1.336589082529941,-1.4931570347331509,-2.4938164430162466,-1.343390590884893
-0.002075442321937159,-0.20123296896210857,-1.5781386245075517,-0.049852817063520134,0.20482423629527757,-0.9603639314591492,0.23189822199473692,-1.2863783866211795,-1.551330593043564,-0.257856145628712,-0.44718975230320895,0.31080670690625695,0.4381275137620597,0.10043438277269684,-0.15930170569684676,-1.4297706795275094
0.32960057854347974,-2.039893545078338,-0.21839343070358003,-0.5598010930705151,-0.002075442321937159,0.2499370708563642,-0.20123296896210857,-1.5781386245075517,-0.049852817063520134,0.20482423629527757,-0.9603639314591492,0.23189822199473692,-1.2863783866211795,-1.551330593043564,-0.257856145628712,-0.44718975230320895
-0.048836054078958906,-0.798714431124187,-0.13969459809212398,0.7560821690023108,0.32960057854347974,-0.35676182670125434,-2.039893545078338,-0.21839343070358003,-0.5598010930705151,-0.002075442321937159,0.2499370708563642,-0.20123296896210857,-1.5781386245075517,-0.049852817063520134,0.20482423629527757,-0.9603639314591492
-0.1652532294660011,-0.5422344831698208,-0.32046337895275845,1.8184068171841499,-0.048836054078958906,-0.43730182720592625,-0.798714431124187,-0.13969459809212398,0.7560821690023108,0.32960057854347974,-0.35676182670125434,-2.039893545078338,-0.21839343070358003,-0.5598010930705151,-0.002075442321937159,0.2499370708563642
0.03206428575667218,-1.0444898393440463,0.8869750423340966,-0.04509962320308015,-0.1652532294660011,-1.2614620741459097,-0.5422344831698208,-0.32046337895275845,1.8184068171841499,-0.048836054078958906,-0.43730182720592625,-0.798714431124187,-0.13969459809212398,0.7560821690023108,0.32960057854347974,-0.35676182670125434
-0.1627921672282093,-1.642434283108377,0.48226610400969294,-0.7630353763120494,0.03206428575667218,0.003491793905446878,-1.0444898393440463,0.8869750423340966,-0.04509962320308015,-0.1652532294660011,-1.2614620741459097,-0.5422344831698208,-0.32046337895275845,1.8184068171841499,-0.048836054078958906,-0.43730182720592625
-0.140941139682223,-1.299411984603557,-1.6356730791475536,0.6996122943403832,-0.1627921672282093,0.7428389207755517,-1.642434283108377,0.48226610400969294,-0.7630353763120494,0.03206428575667218,0.003491793905446878,-1.0444898393440463,0.8869750423340966,-0.04509962320308015,-0.1652532294660011,-1.2614620741459097
0.2626351957244882,-1.358793715052985,-0.26449514644340427,-1.7316211606418914,-0.140941139682223,-0.5019694994546356,-1.299411984603557,-1.6356730791475536,0.6996122943403832,-0.1627921672282093,0.7428389207755517,-1.642434283108377,0.48226610400969294,-0.7630353763120494,0.03206428575667218,0.003491793905446878
-1.0581750201252014,0.2150916763040949,0.09357373905592906,1.08762523875358,0.2626351957244882,-0.14704952702403837,-1.358793715052985,-0.26449514644340427,-1.7316211606418914,-0.140941139682223,-0.5019694994546356,-1.299411984603557,-1.6356730791475536,0.6996122943403832,-0.1627921672282093,0.7428389207755517
-0.6325751200604871,-0.688320793905331,0.07549073615317635,0.7899085168785256,-1.0581750201252014,-1.121997383105242,0.2150916763040949,0.09357373905592906,1.08762523875358,0.2626351957244882,-0.14704952702403837,-1.358793715052985,-0.26449514644340427,-1.7316211606418914,-0.140941139682223,-0.5019694994546356
-0.5830233146532366,-1.5534717609529785,1.3326089348742116,-0.35864808694117306,-0.6325751200604871,0.537523376641073,-0.688320793905331,0.07549073615317635,0.7899085168785256,-1.0581750201252014,-1.121997383105242,0.2150916763040949,0.09357373905592906,1.08762523875358,0.2626351957244882,-0.14704952702403837
0.5612610129294341,-1.1911758370693624,1.2121945373403205,-0.25258254910957856,-0.5830233146532366,-0.4127681338509635,-1.5534717609529785,1.3326089348742116,-0.35864808694117306,-0.6325751200604871,0.537523376641073,-0.688320793905331,0.07549073615317635,0.7899085168785256,-1.0581750201252014,-1.121997383105242
1.8741691751187635,-0.6745889628354074,0.7257657809854403,0.21836144014703643,0.5612610129294341,-1.4825437630516218,-1.1911758370693624,1.2121945373403205,-0.25258254910957856,-0.5830233146532366,-0.4127681338509635,-1.5534717609529785,1.3326089348742116,-0.35864808694117306,-0.6325751200604871,0.537523376641073
2.535683777537149,0.14124256294670479,0.33451900392350514,-0.3554093523829261,1.8741691751187635,-0.8865634797339622,-0.6745889628354074,0.7257657809854403,0.21836144014703643,0.5612610129294341,-1.4825437630516218,-1.1911758370693624,1.2121945373403205,-0.25258254910957856,-0.5830233146532366,-0.4127681338509635
-0.14210950704676312,1.053019883263697,0.9029356957763429,0.35293520107973925,2.535683777537149,-0.33547469981857614,0.14124256294670479,0.33451900392350514,-0.3554093523829261,1.8741691751187635,-0.8865634797339622,-0.6745889628354074,0.7257657809854403,0.21836144014703643,0.5612610129294341,-1.4825437630516218
-0.22698896104423832,2.0314920428593015,0.6415938662902224,-0.6177911544715792,-0.14210950704676312,-0.36313498579739045,1.053019883263697,0.9029356957763429,0.35293520107973925,2.535683777537149,-0.33547469981857614,0.14124256294670479,0.33451900392350514,-0.3554093523829261,1.8741691751187635,-0.8865634797339622
-1.0936251625451343,1.800120055503996,-1.6447520907112854,0.8614839873778652,-0.22698896104423832,-0.2685159412953054,2.0314920428593015,0.6415938662902224,-0.6177911544715792,-0.14210950704676312,-0.36313498579739045,1.053019883263697,0.9029356957763429,0.35293520107973925,2.535683777537149,-0.33547469981857614
1.169330789915198,1.1967642413358033,-0.5624867559099144,1.0147425327554767,-1.0936251625451343,-0.09237933038018054,1.800120055503996,-1.6447520907112854,0.8614839873778652,-0.22698896104423832,-0.2685159412953054,2.0314920428593015,0.6415938662902224,-0.6177911544715792,-0.14210950704676312,-0.36313498579739045
1.3813214130165317,0.2747482562768781,-0.7181278345945226,1.2297246162516897,1.169330789915198,1.1890937197961424,1.1967642413358033,-0.5624867559099144,1.0147425327554767,-1.0936251625451343,-0.09237933038018054,1.800120055503996,-1.6447520907112854,0.8614839873778652,-0.22698896104423832,-0.2685159412953054
0.14070586207403118,0.4550009676009256,1.2024736037226809,-0.7840818736831564,1.3813214130165317,0.04034255462946848,0.2747482562768781,-0.7181278345945226,1.2297246162516897,1.169330789915198,1.1890937197961424,1.1967642413358033,-0.5624867559099144,1.0147425327554767,-1.0936251625451343,-0.09237933038018054
1.582015667979985,0.08049105185328843,0.014548436684336113,-0.5143197682162172,0.14070586207403118,1.0460262849271862,0.4550009676009256,1.2024736037226809,-0.7840818736831564,1.3813214130165317,0.04034255462946848,0.2747482562768781,-0.7181278345945226,1.2297246162516897,1.169330789915198,1.1890937197961424
0.16837583209563342,-0.8829191229551856,1.164536861787558,0.70103040124484,1.582015667979985,-0.2714448841614533,0.08049105185328843,0.014548436684336113,-0.5143197682162172,0.14070586207403118,1.0460262849271862,0.4550009676009256,1.2024736037226809,-0.7840818736831564,1.3813214130165317,0.04034255462946848
