componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho
FPC 1,2,21,11,train,20,False,0.47196451007234197,0.41397438323051594,-1.2572394289558355,0.3222988278243932,0.21744342140078396,0.23371265333488883,1.0,3.5691394209116702
FPC 1,3,22,12,train,20,False,0.5836194619433139,0.48457585216201693,-1.1991965210169493,0.40377176225436007,0.21805943659018528,0.28053872883633624,1.0,3.5872005151957267
FPC 1,4,23,13,train,20,False,0.5824793462903693,0.48280795032787366,-1.0998596568342718,0.41240468762953597,0.21525048720194961,0.2850905852471005,1.0,3.528398411348461
FPC 1,5,24,14,train,20,False,0.5988612539400369,0.4946382284899794,-0.8885531883779929,0.44709498901799455,0.21338281960713934,0.29791505110811556,1.0,3.5257947590202092
FPC 1,6,25,15,train,20,False,0.6206365641029552,0.5297395145737632,-0.7072385492252788,0.48733595145504166,0.2146274330097215,0.317499651649202,1.0,3.5302848642319438
FPC 1,7,26,16,train,20,False,0.6422828588172225,0.551659794188129,-0.5397692064734823,0.5310515907673112,0.23412217376510897,0.33500956977314583,1.0,3.572121614590287
FPC 1,8,27,17,train,20,False,0.6401083402513308,0.5488456696392091,-0.5395985638935155,0.5292829870765237,0.23423110422501373,0.3313360104131279,1.0,3.579936205223202
FPC 1,9,28,18,train,20,False,0.6244105705878444,0.5311501230213611,-0.448898477982725,0.532217886292282,0.23285379851113205,0.3252608990627183,1.0,3.595205836519599
FPC 1,10,29,19,train,20,False,0.6292369306354426,0.5370315832783586,-0.5254773549823988,0.5226964117582875,0.23027947805109958,0.32582999555542896,1.0,3.6328942802548405
FPC 1,11,30,20,train,20,False,0.620010467559101,0.5221257182074199,-0.41680772075208705,0.5344188419813604,0.22025077670075827,0.3245295350694392,1.0,3.6054673153162007
FPC 1,12,31,21,train,20,False,0.5907954811760011,0.48403340841608167,-0.23740659181109525,0.5449029380850103,0.22205833933478997,0.3128549531953584,1.0,3.597404756844044
FPC 1,13,32,22,train,20,False,0.5885422385724166,0.4754212612668397,-0.22116282344079208,0.5464230951508946,0.2196139852505179,0.3141195055907617,1.0,3.6339277954399583
FPC 1,14,33,23,train,20,False,0.5888306816832288,0.4767282450527257,-0.17978792195076343,0.5561944562185906,0.22001256799708144,0.3176839672744366,1.0,3.645829981416463
FPC 1,15,34,24,train,20,False,0.6372652379472443,0.5126603742894001,-0.29789152030513355,0.5739039696469544,0.2280073652128366,0.34329500680936836,1.0,3.6517793169617647
FPC 1,16,35,25,train,20,False,0.6328821564413444,0.4989405551723838,-0.2802893059395186,0.5738613685354501,0.23063168069090878,0.34210109273765715,1.0,3.6225199353694904
FPC 1,17,36,26,train,20,False,0.6318059353453468,0.4973844718756684,-0.2771590516541642,0.5735871402710115,0.22462729071505907,0.34197037532230545,1.0,3.590648327320814
FPC 1,18,37,27,train,20,False,0.6326622943194844,0.4991934059082113,-0.2815006045548083,0.5733908279399245,0.2249373244545875,0.34192967566972465,1.0,3.600680200010539
FPC 1,19,38,28,train,20,False,0.6319149124931028,0.4984161012808313,-0.2746321900563373,0.574254438552682,0.2238193283710905,0.3418962737807071,1.0,3.5959640777111055
FPC 1,20,39,29,train,20,False,0.6167902474076746,0.4751832713898788,-0.2559337421448007,0.5646669006564494,0.223666605923076,0.33162759450760965,1.0,3.600952278971672
FPC 1,21,40,30,train,20,False,0.6131267369138965,0.46685788568997444,-0.27507871431855757,0.5570830625551562,0.2187034613184193,0.32650999610497256,1.0,3.621788199245928
FPC 1,22,41,31,train,20,False,0.6723256760918545,0.5274952418229331,-0.4245996588353673,0.5779249932680918,0.1950738312572147,0.3584582791142098,1.0,3.587238908857106
FPC 1,23,42,32,train,20,False,0.5789750724201435,0.46015366805838126,-0.2726897776755992,0.5265465664870219,0.1996444123329338,0.3130651032055896,1.0,3.54759447351098
FPC 1,24,43,33,train,20,False,0.5790903697918053,0.4603390216025721,-0.3189518375182072,0.517332867868907,0.19641745412654063,0.3087959334195223,1.0,3.530017816722393
FPC 1,25,44,34,train,20,False,0.5455052002439222,0.4309295283097983,-0.31725713702843517,0.4876427954533646,0.1969556311124509,0.2892533738842597,1.0,3.492509045153856
FPC 1,26,45,35,train,20,False,0.5259770392032524,0.4113002752173374,-0.45701367730777687,0.44706757158032084,0.19334916442102507,0.27148746572987004,1.0,3.491791537553072
FPC 1,27,46,36,train,20,False,0.49122074992042036,0.3719815895339762,-0.6174574128880392,0.3962766416663583,0.16908588374605796,0.25251831418623466,1.0,3.4297382815182202
FPC 1,28,47,37,train,20,False,0.4892591121314024,0.36982414436795563,-0.6791350267882452,0.3873774265139452,0.17693638523110844,0.2505864925293178,1.0,3.4573131711781024
FPC 1,29,48,38,train,20,False,0.4827664752360224,0.35790415686263705,-0.5973948689296635,0.3918944910690134,0.17761239580311247,0.24636336557293975,1.0,3.478928470313549
FPC 1,30,49,39,train,20,False,0.4661616095710679,0.33503475586829057,-0.34938324426493605,0.4117248172403088,0.18790335590535293,0.24229199636550752,1.0,3.4834632301330566
FPC 1,31,50,40,train,20,False,0.4868059913510589,0.3566937768944677,-0.5542174200543952,0.4006251651087767,0.2068594034532314,0.24730118991273123,1.0,3.5165605135262012
FPC 1,32,51,41,train,20,False,0.4869779799748678,0.3575995626220814,-0.6715970274100891,0.386439690963099,0.204405343268232,0.24543713242437093,1.0,3.497016297131777
FPC 1,33,52,42,train,20,False,0.48721561355185655,0.35900715944607164,-0.6730025586567985,0.3864658221087225,0.20432870237314035,0.24488026294415918,1.0,3.4878294894099233
FPC 1,34,53,43,train,20,False,0.4925967213290229,0.3695985709931982,-0.8693133189963378,0.3696482581536098,0.20502969116214265,0.244268346936722,1.0,3.4829939116537565
FPC 1,35,54,44,train,20,False,0.417129563522618,0.319361821818776,-0.4137017668813956,0.35994012899292893,0.19438492558278,0.2191364423791719,1.0,3.4682289601862424
FPC 1,36,55,45,train,20,False,0.4577210434891293,0.3583427294914451,-0.6129729708806302,0.36976477100407334,0.19329550964604902,0.23525073710459726,1.0,3.4957482922077174
FPC 1,37,56,46,train,20,False,0.46885412334514404,0.3682460773720468,-0.5589342111306275,0.385267205850653,0.19579316812225744,0.24231710610133667,1.0,3.465324487686156
FPC 1,38,57,47,train,20,False,0.46426386016952775,0.3585150167836043,-0.4952990287214374,0.3895283307725246,0.19824643050943652,0.2433802708918103,1.0,3.43934726268053
FPC 1,39,58,48,train,20,False,0.44479999510650936,0.3324850698933823,-0.26399126298923226,0.4059111070085408,0.203895682729583,0.23947002645902066,1.0,3.454988698363303
FPC 1,40,59,49,train,20,False,0.5688106200977906,0.40353283998879413,-0.5373196572202799,0.4706778961214979,0.21088218659748592,0.28821511809619493,0.95,3.477803491652012
FPC 1,41,60,50,train,20,False,0.5763881603681998,0.417004679704952,-0.48490748085823854,0.4852924682579263,0.21804002560164465,0.2985043343364222,0.95,3.4869683265686033
FPC 1,42,61,51,train,20,False,0.5060747661814161,0.3559464539938484,-0.3482908101593247,0.44715809086985625,0.23759484850175278,0.26698154154592046,0.95,3.5230952276289456
FPC 1,43,62,52,train,20,False,0.504312480109739,0.34847543156622207,-0.26632308793820103,0.45979648878759066,0.23142591317411823,0.27005556150514776,0.95,3.5648734712600705
FPC 1,44,63,53,train,20,False,0.5056114788329953,0.3502046626956337,-0.3002155711997436,0.45493300019825744,0.24319911817989293,0.27210303442735084,0.95,3.6144307971000673
FPC 1,45,64,54,train,20,False,0.5378935130052762,0.3773801511411027,-0.4972449505946004,0.45101197745314414,0.24109625788634226,0.2843145255195463,0.95,3.669073554426432
FPC 1,46,65,55,train,20,False,0.540336603387803,0.38091993037560024,-0.5170752984561826,0.45008964065597196,0.23663828022487507,0.28482972388160943,0.95,3.685634310245514
FPC 1,47,66,56,train,20,False,0.5817839975996786,0.42640540585000875,-0.4248692228743711,0.5000488881026367,0.23834874151096455,0.308264705021174,0.95,3.6805036798119546
FPC 1,48,67,57,train,20,False,0.5762453493128747,0.41655940634172167,-0.3716526130198434,0.5048049015157642,0.2515787289451812,0.3053457132306111,0.95,3.649222508966922
FPC 1,49,68,58,train,20,False,0.5761545778586854,0.4161906540219122,-0.4454573601763945,0.4916709757799029,0.2536371372730647,0.3003703616525925,0.95,3.6394105575978757
FPC 1,50,69,59,train,20,False,0.6383298731888031,0.47211824293003535,-0.4524248345552766,0.5434211456523228,0.2507421948519187,0.33355386382898744,0.95,3.613311108201742
FPC 1,51,70,60,train,20,False,0.6228641983672437,0.4508081159029471,-0.3737531926373623,0.5452268173393717,0.24804324748001866,0.3259306528744658,0.95,3.579284419864417
FPC 1,52,71,61,train,20,False,0.6329206331188768,0.471368548397165,-0.4354004822101909,0.5420020227158376,0.24807616174289046,0.32922343491139466,0.95,3.579477820247411
FPC 1,53,72,62,train,20,False,0.6505538885128441,0.5005351685148745,-0.49360948799476745,0.5461386878630641,0.24977576416735997,0.3391686647153909,0.95,3.569544866383076
FPC 1,54,73,63,train,20,False,0.6765871988977522,0.5279853602697436,-0.49462460472121594,0.5678006825971168,0.25297290981226606,0.3570776064523691,0.95,3.556484688222408
FPC 1,55,74,64,train,20,False,0.6844433111649585,0.543767095108602,-0.5469846335281539,0.5645893492416674,0.26967166526852576,0.3606718739965026,0.95,3.538468078002334
FPC 1,56,75,65,train,20,False,0.7213829342668848,0.5677051686670085,-0.3621705863878215,0.6341446199124541,0.2803162807240459,0.38407212666952095,0.95,3.5557548820227383
FPC 1,57,76,66,train,20,False,0.7360328394588349,0.5817469506402757,-0.24264354006097744,0.6774263815962301,0.28300855675742415,0.4006573989855252,0.95,3.5976422927528615
FPC 1,58,77,67,train,20,False,0.781522532234034,0.634679015749903,-0.258983048612077,0.7146111033138558,0.28876528021407916,0.4300719822849765,0.95,3.6501407419890155
FPC 1,59,78,68,train,20,False,0.8012173150669687,0.6703791228902272,-0.3685432354296714,0.7026827017212935,0.2871939110588347,0.4404241460154787,0.95,3.6469367159157984
FPC 1,60,79,69,train,20,False,0.7242654301056065,0.6127899574050978,-0.1993822619380572,0.6785113907673271,0.2793382685880492,0.3958634441757913,1.0,3.6230621189624066
FPC 1,61,80,70,train,20,False,0.7195301800641283,0.6033596316542414,-0.25832893621877706,0.6580973170954324,0.2769716252038804,0.38558136695319234,1.0,3.6093458013981574
FPC 1,62,81,71,train,20,False,0.7371334929768546,0.6385373131674783,-0.49165345832310225,0.61922769545384,0.24828092839651306,0.3944386685127391,1.0,3.568048126623034
FPC 1,63,82,72,train,20,False,0.7537195626630674,0.6715467359603217,-0.7986966310409449,0.5765925467026348,0.22525090941826814,0.4028187544352783,1.0,3.5381011744588613
FPC 1,64,83,73,train,20,False,0.749693964536247,0.6612373671003635,-0.9389989493447326,0.552374250157625,0.1716278057707628,0.3975245982674909,1.0,3.501677301749587
FPC 1,65,84,74,train,20,False,0.7374088196966817,0.6494270719982128,-0.8907191325217474,0.5502157469021943,0.1121571145991163,0.39173761834073084,1.0,3.470190638080239
FPC 1,66,85,75,train,20,False,0.7324745538206772,0.6362964664192927,-0.7669881589627487,0.5653454739595474,0.10620488769344713,0.39068538059752755,1.0,3.4429671133309605
FPC 1,67,86,76,train,20,False,0.750275243188483,0.6484320543157088,-0.8333580392775106,0.5685061537060063,0.11694659724225971,0.3993771016833248,1.0,3.4629455957561723
FPC 1,68,87,77,train,20,False,0.7632419973822968,0.6703918089416504,-0.894881861409569,0.5688652269993034,0.11625909272600539,0.41010593491412095,1.0,3.4635415364056827
FPC 1,69,88,78,train,20,False,0.8027273557862182,0.719514319092775,-1.0732704322908786,0.5719766287490072,0.11156493290750281,0.442240889271681,0.95,3.452337997928262
FPC 1,70,89,79,train,20,False,0.7593312124153516,0.6782833628810687,-0.9931956596569391,0.5518162467156846,0.11200274688714001,0.4094223374001742,0.95,3.455459625646472
FPC 1,71,90,80,train,20,False,0.7592625276866608,0.678068212705847,-0.7998467635201432,0.5806472828097896,0.11171096833011607,0.4124499773274981,0.95,3.454335989579559
FPC 1,72,91,81,train,20,False,0.7509681844638953,0.6579890887555446,-0.5645636189246388,0.615975050421303,0.1617993905776135,0.40984636472611136,0.95,3.482946644499898
FPC 1,73,92,82,train,20,False,0.7422731703104564,0.6464924144965425,-0.4908812573646326,0.6237067338919005,0.18817006365300568,0.4033787111533935,0.95,3.5033227782696486
FPC 1,74,93,83,train,20,False,0.7314267218159434,0.6365577228831105,-0.4912621514826836,0.614514340714702,0.1950092796090181,0.3931920515727646,0.95,3.5216170965880154
FPC 1,75,94,84,train,20,False,0.7231073517027099,0.6151096961530099,-0.4907327293936745,0.6076326208769504,0.18599416681922937,0.3863676982994168,0.95,3.5353827878832815
FPC 1,76,95,85,train,20,False,0.6662235593669004,0.569675837627868,-0.5213152923394246,0.5541770906268357,0.19131751328602548,0.35006530084089343,0.95,3.5226871971786027
FPC 1,77,96,86,train,20,False,0.6387294076601774,0.5399436780492569,-0.7626694225342299,0.493593774969066,0.2031409050584398,0.3253078535728299,0.95,3.5358328790962696
FPC 1,78,97,87,train,20,False,0.5819379961911076,0.4856862690187903,-0.6643231426051319,0.46280291484622255,0.19500894755721773,0.2964642911335809,0.95,3.4981160879135134
FPC 1,79,98,88,train,20,False,0.554317245485421,0.44828894902745053,-0.4465602450819197,0.4728553693112277,0.19913025241370869,0.2859660969352424,0.95,3.500386405736207
FPC 1,80,99,89,train,20,False,0.5652971800135045,0.45937980688608926,-0.33266612828553366,0.5024054437945958,0.22639324594859342,0.2982740344819395,0.95,3.5622508515417577
FPC 1,81,100,90,train,20,False,0.5699050203916267,0.4669789071437355,-0.3417941432618743,0.5047748799440549,0.23004926799570788,0.3012280106236479,0.95,3.572592655569314
FPC 1,82,101,91,train,20,False,0.5522930470787106,0.4483220126653286,-0.293271448194129,0.4982679217045738,0.23068758922239804,0.28947612514253784,0.95,3.57657535046339
FPC 1,83,102,92,train,20,False,0.5343910886557257,0.429479462068126,-0.26744410636171856,0.4870045251237125,0.22912749773846283,0.2786826978948077,0.95,3.5702165697515005
FPC 1,84,103,93,train,20,False,0.5427221467471608,0.4431814466872604,-0.2993589921731299,0.48848492240709324,0.22656637487344206,0.28431338381007437,0.95,3.5647535394132133
FPC 1,85,104,94,train,20,False,0.5262965636654569,0.42440447840460793,-0.15042397763304227,0.5034307850004146,0.22669912279347915,0.28061807595788485,0.95,3.557703168839216
FPC 1,86,105,95,train,20,False,0.5742070328478335,0.4690140138374451,-0.38986341261148594,0.4997129951338414,0.24824295188885115,0.3003856096810409,0.95,3.6137151660025117
FPC 1,87,106,96,train,20,False,0.5139798857027889,0.4279684752466433,-0.2772156212173311,0.4666080317084022,0.2489614442878087,0.26975090373091537,0.95,3.6025710889697065
FPC 1,88,107,97,train,20,False,0.5007645606705868,0.4156192044120819,-0.30146952544070493,0.45035478530866785,0.24368309842727023,0.2616876052821252,0.95,3.6034321469068518
FPC 1,89,108,98,train,20,False,0.4623152082243739,0.39547610190505555,-0.4011870420307371,0.4007082844024084,0.23924759409322402,0.24217254925991702,1.0,3.606581683903932
FPC 1,90,109,99,train,20,False,0.45316954880814375,0.3760238458188571,-0.39606461845213237,0.3935012863317891,0.23933262809577413,0.2385385633961674,1.0,3.5766303585469723
FPC 1,91,110,100,train,20,False,0.45574395544369684,0.38017602992678867,-0.23928363691802246,0.4200236618927202,0.2392284250258683,0.2427044918169722,1.0,3.6022785247862337
FPC 1,92,111,101,train,20,False,0.470661315794645,0.40148665090829017,-0.42475604356513585,0.4045539519747489,0.24604482163176702,0.24720037994378616,1.0,3.606453803628683
FPC 1,93,112,102,train,20,False,0.4967475986864728,0.421041696455826,-0.4947079297572041,0.4168653562807799,0.23939140011019736,0.25903310164431026,1.0,3.592731586843729
FPC 1,94,113,103,train,20,False,0.4721300755578815,0.3928876788398211,-0.3847854629288361,0.41163151373368867,0.25254150886309185,0.2486101101470808,1.0,3.5719849421828984
FPC 1,95,114,104,train,20,False,0.4737026775974995,0.3987697542841701,-0.4051546978525722,0.409998216072441,0.25379051635712013,0.24811978926739675,1.0,3.5833598544448613
FPC 1,96,115,105,train,20,False,0.48742694931010544,0.4110291837046085,-0.48559349735398527,0.4102964313991427,0.2509776840668335,0.2537616004595736,1.0,3.5780274278670547
FPC 1,97,116,106,train,20,False,0.4984165993364946,0.42358132375846724,-0.5593304402509496,0.4095072703232103,0.24305234736297715,0.2589842326124123,1.0,3.537099056467414
FPC 1,98,117,107,train,20,False,0.4985405347729761,0.4241852074608989,-0.6313120895326798,0.4004701451639654,0.24555847953763624,0.25760484387976396,1.0,3.5084316595643754
FPC 1,99,118,108,train,20,False,0.614808037316215,0.5023866385393114,-0.6973727432833869,0.48416024013359943,0.23881249881647618,0.3073408833189608,0.95,3.4960719726234672
FPC 1,100,119,109,train,20,False,0.5969318426873115,0.473914781662104,-0.8337653232376734,0.45226300694464694,0.2229866080837536,0.29215643217327897,0.95,3.4487982977181666
FPC 1,101,120,110,train,20,False,0.5894923107778915,0.4530654400144548,-0.7574897183143297,0.4562154044678825,0.21823792478077128,0.289387073740334,0.95,3.443159022256732
FPC 1,102,121,111,train,20,False,0.6143143285138228,0.4781990702928941,-0.8258093131148785,0.4664457425631017,0.2173607597807233,0.30561452178553977,0.95,3.45515156455338
FPC 1,103,122,112,train,20,False,0.6099758014837333,0.46355324021870414,-0.7988857347388583,0.4666045987418366,0.2267650293680521,0.3036229667371751,0.95,3.4478879287093873
FPC 1,104,123,113,train,20,False,0.6200192614715234,0.474344427328904,-0.8282272792302636,0.47046604706161615,0.2260240546859924,0.3094479539715518,0.95,3.4540400985628374
FPC 1,105,124,114,train,20,False,0.6334572874280465,0.49257125836979226,-1.0439503583509029,0.4545905068421627,0.22749494303062312,0.3140606327848529,0.95,3.444363395348192
FPC 1,106,125,115,train,20,False,0.6011156320237243,0.46703054399216065,-0.6150673528669495,0.48528950598725656,0.19900496315842683,0.3043637550921806,0.95,3.3851279471069575
FPC 1,107,126,116,train,20,False,0.5994805809853591,0.46430935612322494,-0.18737244524086427,0.5644426650762167,0.24045818365073715,0.3123325921273002,0.95,3.428067056462168
FPC 1,108,127,117,train,20,False,0.7108294079922008,0.5312848100579656,-0.33477485617600244,0.6312473612753213,0.24367458588423668,0.36513510079252204,0.95,3.4588138840347527
FPC 1,109,128,118,train,20,False,0.6967760457265724,0.5126834055358508,-0.29601290749795894,0.6279524304519484,0.25014464332104075,0.3554948962536361,0.95,3.4944547163695097
FPC 1,110,129,119,train,20,False,0.6977331503089246,0.5198833007025649,-0.3045448937930493,0.6267553361041425,0.24732404857850399,0.3554787898495654,0.95,3.504605256542564
FPC 1,111,130,120,train,20,False,0.694275350961927,0.5082605683668326,-0.42268946826301024,0.5971932437086419,0.24382436684604536,0.34702927604918454,0.95,3.487903978452087
FPC 1,112,131,121,train,20,False,0.7250710418145477,0.5353130074049063,-0.5097407832347776,0.6054350565147288,0.21792509335053237,0.3669713156820664,0.95,3.464734999015927
FPC 1,113,132,122,train,20,False,0.7017378514820971,0.5034114827509228,-0.43113754117262926,0.6018280328902817,0.21928774549970156,0.34994346647428815,0.95,3.4452894143015143
FPC 1,114,133,123,train,20,False,0.7029181857696679,0.5078564919763892,-0.4407356382843177,0.600828918127827,0.2092460634331893,0.3497111212414802,0.95,3.4590090596675878
FPC 1,115,134,124,train,20,False,0.7256252914909586,0.5399180154039965,-0.5208081097791764,0.6036891897480584,0.20576344046817266,0.36809308909926375,0.95,3.4414154060184963
FPC 1,116,135,125,train,20,False,0.7108197182637774,0.5121374650115873,-0.4575180735696849,0.6040747594844673,0.2022626296930153,0.3593658253360387,0.95,3.3974018067121508
FPC 1,117,136,126,train,20,False,0.7176884180693124,0.5198705649060563,-0.4769695114523107,0.6058824457688885,0.20260241549759977,0.3648391209234012,0.95,3.3969212163984777
FPC 1,118,137,127,train,20,False,0.7205281842785771,0.5297359714460982,-0.53459473761772,0.5967498499267658,0.2022230679859932,0.3644310045729874,0.95,3.4120692484080797
FPC 1,119,138,128,train,20,False,0.6257974387124638,0.45928274910291594,-0.5285559293777873,0.5193155316632332,0.20415235057080136,0.3120158018236583,1.0,3.391453981101513
FPC 1,120,139,129,train,20,False,0.6279878790065823,0.4671559161748868,-0.5387304449851305,0.5194074629344356,0.19913650726284016,0.3130486137755929,1.0,3.3704073707759385
FPC 1,121,140,130,train,20,False,0.6280548653793983,0.46905420868769954,-0.5570123103890108,0.5164041913657289,0.19891210105274595,0.31247140172753884,1.0,3.3681539176404476
FPC 1,122,141,131,train,20,False,0.6025829715936982,0.4416318733230577,-0.45797392079020716,0.5120120408459259,0.20003718600606477,0.29647989395566227,1.0,3.366102542877197
