t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
5,34,19,train,30,False,0.8221956788373764,0.9067500641507429,1.0210542716970905,0.7022000069447275,0.8681612819981248,5.064831826321991,2.307068902573078,1.6416461934052464,3.255667776199708,0.9574427577363779,0.8444444444444444,2.4902749652158036,0.0,5.646865576092618,52.964503371430816,174.23868326844345,0.8444444444444444,2.4902749652158036,0.0
6,35,20,train,30,False,0.814867956171883,0.9027003689884495,1.0229040355753267,0.6975288020327809,0.8620167367449146,5.064831826321991,2.299827796312913,1.632809018937777,3.268066923892178,0.9549311890842315,0.8457777777777777,2.4878656508828874,0.0,5.641443255535857,53.61508662573201,174.23868326844345,0.8457777777777777,2.4878656508828874,0.0
7,36,21,train,30,False,0.7804329887170489,0.8834211842134243,1.0198009612501162,0.6824644124444486,0.8441633081132554,5.064831826321991,2.2478360989320847,1.5994400394187567,3.262319617873057,0.9555615409708301,0.8542222222222222,2.4885174012464697,0.0,5.393212405499115,51.33044444559479,174.23868326844345,0.8542222222222222,2.4885174012464697,0.0
8,37,22,train,30,False,0.7543800701871253,0.8685505570702982,1.0232171623210327,0.67136122246468,0.8290202272078495,5.064831826321991,2.189142073503552,1.5735917869883005,3.2389327045397005,0.9544870134033554,0.8604444444444445,2.487113582206463,0.0,5.25625796275431,49.13103987452299,174.23868326844345,0.8604444444444445,2.487113582206463,0.0
9,38,23,train,30,False,0.7653072432836397,0.8748184058898394,1.0240909764024853,0.6777083891938646,0.8366395950025729,5.064831826321991,2.19840646103684,1.584046250738463,3.2226931557778182,0.9563580159834062,0.8568888888888889,2.4874210579996014,0.0,5.300362026019072,48.927229507925034,174.23868326844345,0.8568888888888889,2.4874210579996014,0.0
10,39,24,train,30,False,0.7549206214687114,0.8688616814365284,1.0270587110254268,0.669572804942563,0.8283351157956408,5.064831826321991,2.188832027791416,1.5720065649133745,3.247062476724759,0.9533567119982973,0.86,2.487852485884411,0.0,5.27635204094553,47.87753185720663,174.23868326844345,0.86,2.487852485884411,0.0
11,40,25,train,30,False,0.7551940240005556,0.8690190009433371,1.0295668714678659,0.6688317196731463,0.8285419140564312,5.064831826321991,2.172182820433504,1.577385814840869,3.2206733997087635,0.9534220922178144,0.8595555555555555,2.4881533497013577,0.0,5.275160119475677,46.34440097313114,174.23868326844345,0.8595555555555555,2.4881533497013577,0.0
12,41,26,train,30,False,0.7617780286678001,0.8727989623434483,1.0347339747081192,0.6729817447968394,0.8326017509641179,5.064831826321991,2.161814849979917,1.5884388028902887,3.1729827343206316,0.9539444784954811,0.8573333333333333,2.4885147278088775,0.0,5.3087217147777,45.97709775185105,174.23868326844345,0.8573333333333333,2.4885147278088775,0.0
13,42,27,train,30,False,0.7203845547118078,0.8487547082118648,1.0309084999014109,0.6613829071500702,0.817829446149721,3.870903413330174,2.0793852646241997,1.5645853023029397,3.1338211702096888,0.9635639581578329,0.8608888888888889,2.4876927343329887,0.0,5.032258779376803,42.18118260913304,105.27087819881753,0.8608888888888889,2.4876927343329887,0.0
14,43,28,train,30,False,0.6757994695934482,0.8220702339784893,1.0324162725670694,0.6528361137204466,0.8012700247280472,3.1120849700672366,2.02963932938191,1.5109611164546546,3.1103670143849453,0.9746977710775666,0.8662222222222222,2.4898579934047826,0.0,4.613538492622405,40.746558021836144,105.27087819881753,0.8662222222222222,2.4898579934047826,0.0
15,44,29,train,30,False,0.688142305889026,0.8295434321896751,1.030612944866987,0.6594673355061409,0.807672334121149,3.1120849700672366,2.031045307276065,1.5171044857338767,3.093858550717715,0.9736347764085183,0.8644444444444445,2.489467932578681,0.0,4.654189498885788,40.64540539307783,105.27087819881753,0.8644444444444445,2.489467932578681,0.0
16,45,30,train,30,False,0.7092118701705047,0.8421471784495301,1.0269505167972688,0.6656423137914446,0.8179650050344094,3.1120849700672366,2.064412079593212,1.5436306954460939,3.1117603743205833,0.9712850983367987,0.8595555555555555,2.489237326590243,0.0,4.868093305192775,43.04925460035952,105.27087819881753,0.8595555555555555,2.489237326590243,0.0
17,46,31,train,30,False,0.7518531764876527,0.8670946756194808,1.03000338060564,0.6800472107390633,0.8396067755846607,3.6615045714554784,2.1319793150716024,1.5936450382944298,3.136257404686303,0.9682988480869381,0.8506666666666667,2.485684298858043,0.0,5.195070631101419,46.11629070970707,106.96368123136872,0.8506666666666667,2.485684298858043,0.0
18,47,32,train,30,False,0.8076956690902211,0.8987189043801299,1.0311461908475807,0.6989672829196493,0.8632006813899983,3.771682719378706,2.155154607943344,1.6431708065895236,3.085808610843686,0.9604790521073666,0.8408888888888889,2.4855753618487397,0.0,5.656889696492606,46.31779731517833,111.31607636295534,0.8408888888888889,2.4855753618487397,0.0
19,48,33,train,30,False,0.77914866048423,0.8826939789554645,1.0363797455983168,0.6854334817966847,0.8470877450085355,3.771682719378706,2.104637583876864,1.618522950834008,3.069928572529889,0.9596618592673944,0.848,2.4884665014580483,0.0,5.4795271181104,44.65783442342582,111.31607636295534,0.848,2.4884665014580483,0.0
20,49,34,train,30,False,0.7710488352294524,0.8780938647032289,1.0346160034300558,0.6801956508065777,0.8417416464166375,3.771682719378706,2.1025477912163115,1.6102244279608533,3.0896009633611787,0.9586009881769559,0.8488888888888889,2.487703972787981,0.0,5.483817452524734,45.45037057613474,111.31607636295534,0.8488888888888889,2.487703972787981,0.0
21,50,35,train,30,False,0.7756494097302737,0.8807096057897141,1.0398832677421106,0.6803745588848986,0.8441982138183732,3.771682719378706,2.120439699469794,1.626196719427218,3.113595104436872,0.9585432113703337,0.8493333333333334,2.4914329849595926,0.0,5.512513764768129,45.75149312799742,111.31607636295534,0.8493333333333334,2.4914329849595926,0.0
22,51,36,train,30,False,0.7831213649293055,0.884941447175634,1.039259751512515,0.6841132525485065,0.8494691211770327,3.771682719378706,2.1604864488992375,1.6351796214166996,3.1586223359595755,0.9599156236700016,0.8475555555555555,2.4908701481504814,0.0,5.532218540899297,48.45668293218156,111.31607636295534,0.8475555555555555,2.4908701481504814,0.0
23,52,37,train,30,False,0.8002568829326169,0.8945707813988879,1.0408370666936493,0.6889792489349167,0.8589730947676232,3.771682719378706,2.20360598035269,1.663391240253282,3.199601921917767,0.9602069647573346,0.8413333333333334,2.4898716304035755,0.0,5.6926256429353925,50.02343481555601,111.31607636295534,0.8413333333333334,2.4898716304035755,0.0
24,53,38,train,30,False,0.821660678277866,0.9064550062070738,1.0414140797609626,0.6985298633276689,0.8716153637295481,3.771682719378706,2.243428289898022,1.6913425733302518,3.216010995903417,0.9615649511128997,0.8364444444444444,2.4915269488946192,0.0,5.826099610699184,51.91783876876995,111.31607636295534,0.8364444444444444,2.4915269488946192,0.0
25,54,39,train,30,False,0.8425876321369807,0.9179257225598272,1.0392471218712007,0.7056842807103709,0.8836636288471842,3.771682719378706,2.2812015565008634,1.7233938071700092,3.2383252268633247,0.9626744377343561,0.8284444444444444,2.4910481186009474,0.0,5.981928597287593,52.73039132815028,111.31607636295534,0.8284444444444444,2.4910481186009474,0.0
26,55,40,train,30,False,0.839370584944472,0.916171700580449,1.0406058226440698,0.7027204975064071,0.881217443901964,3.771682719378706,2.2653760614865903,1.7195099435531522,3.2250199289392234,0.9618474826756387,0.8284444444444444,2.4917447980173453,0.0,5.968312792359987,52.610545054061056,111.31607636295534,0.8284444444444444,2.4917447980173453,0.0
27,56,41,train,30,False,0.8447542931605171,0.9191051589238943,1.04031312453629,0.7051502255445339,0.8855238905260439,3.771682719378706,2.296321861995722,1.725988703631586,3.272438709787153,0.9634630835527372,0.8262222222222222,2.4910728792804355,0.0,6.014946510525347,53.21502574082673,111.31607636295534,0.8262222222222222,2.4910728792804355,0.0
28,57,42,train,30,False,0.8579839906969242,0.9262742524203748,1.035814841181215,0.709088374000005,0.8932244294377208,3.771682719378706,2.3286901573595644,1.7505023245567561,3.2979119257772918,0.9643196138764581,0.8257777777777778,2.492160776511841,0.0,6.094982982311606,53.49672987356759,111.31607636295534,0.8257777777777778,2.492160776511841,0.0
29,58,43,train,30,False,0.8377493143740481,0.9152864657439485,1.0386730345852995,0.700029582425701,0.8815794948667731,3.771682719378706,2.2862938187765827,1.7314311122905548,3.2787851655974873,0.9631733100633383,0.832,2.490614770329027,0.0,5.944355664878808,51.09504328156867,111.31607636295534,0.832,2.490614770329027,0.0
30,59,44,train,30,False,0.8119823141981439,0.901100612694356,1.0413225768306968,0.6897761090780392,0.8665928451622306,3.771682719378706,2.234195652808223,1.694857637983254,3.253761875510577,0.9617048673078307,0.8355555555555556,2.489914427851063,0.0,5.752816296766351,49.4816704732607,111.31607636295534,0.8355555555555556,2.489914427851063,0.0
