t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo,banda
2,21,11,train,20,False,1.2899886687259297,1.1357766808338379,1.106040957223473,0.4712373749090137,1.042532352809036,16.28419900737901,6.271207310821161,2.0674923691467555,12.88557241680686,0.917902586310941,0.976,2.5977648034955436,0.55,2.6937184725089676,33.31070296626763,44.56275876654115,0.976,2.5977648034955436,0.55,FAR (IC del modelo AR)
3,22,12,train,20,False,1.2790595585063413,1.1309551531808595,1.146704342160413,0.47665587559898065,1.0356221775723922,16.28419900737901,6.072520820517235,2.1121512297266225,12.010179334046303,0.9157057860867964,0.976,2.5977648034955436,0.55,2.693718472508967,33.31070296626763,44.56275876654115,0.976,2.5977648034955436,0.55,FAR (IC del modelo AR)
4,23,13,train,20,False,1.5466323960537416,1.2436367621028825,1.0917487142071374,0.48944387034377285,1.0988358162590686,22.179570749902712,6.688884021628934,2.0708378031280263,12.489288675292805,0.8835665282208544,0.974,2.5977648034955436,0.5,2.9204514215687736,45.73272859614572,280.3776284674891,0.974,2.5977648034955436,0.5,FAR (IC del modelo AR)
5,24,14,train,20,False,1.6620104024333198,1.289189824049709,1.0845318694980761,0.5064046584695178,1.1526235465000363,22.179570749902712,7.165646466008317,2.0989208650804176,12.883360981001749,0.8940681387627777,0.974,2.5977648034955436,0.5,2.920451421568774,45.73272859614572,280.3776284674891,0.974,2.5977648034955436,0.5,FAR (IC del modelo AR)
6,25,15,train,20,False,1.5393641979257364,1.2407111661969261,1.1105076656019364,0.49266942938772174,1.114713266349975,22.179570749902712,6.72434130849297,2.14415921760038,12.572180963175313,0.8984470332179209,0.9765,2.5977648034955436,0.5,2.902408296141828,45.217251515165465,280.3776284674891,0.9765,2.5977648034955436,0.5,FAR (IC del modelo AR)
7,26,16,train,20,False,1.501382528298805,1.2253091562127514,1.151961302993478,0.47719292021547116,1.0928220822007018,22.179570749902712,6.622541966525736,2.114805508022097,12.615180963888987,0.8918745743959448,0.983,2.5977648034955436,0.55,2.7824536273163556,44.9904236446361,280.3776284674891,0.983,2.5977648034955436,0.55,FAR (IC del modelo AR)
8,27,17,train,20,False,1.4893668573791883,1.2203961886941421,1.1533758751407959,0.4760344970193522,1.0873355852900841,22.179570749902712,6.709123542440847,2.069438337019023,12.82645396673685,0.8909693387796986,0.986,2.5977648034955436,0.6,2.7559030785955994,44.990423644636095,280.3776284674891,0.986,2.5977648034955436,0.6,FAR (IC del modelo AR)
9,28,18,train,20,False,1.3773625003735046,1.1736108811584463,1.14100063418114,0.4691359621080419,1.0557289331768829,22.179570749902712,6.464682344666817,2.122719195503726,12.674438338567072,0.899556190323317,0.987,2.5977648034955436,0.65,2.7483525181149497,44.35914149980541,280.3776284674891,0.987,2.5977648034955436,0.65,FAR (IC del modelo AR)
10,29,19,train,20,False,1.3785359960877885,1.1741107256506043,1.146975063434334,0.46900925607316435,1.0574991912798526,22.179570749902712,6.5371713576763355,2.113452164280049,13.034403274280999,0.9006809734183,0.9885,2.5977648034955436,0.7,2.7481193589805577,44.35914149980541,280.3776284674891,0.9885,2.5977648034955436,0.7,FAR (IC del modelo AR)
11,30,20,train,20,False,1.4837795447017565,1.218104898890796,1.1258904535930716,0.4749833510196786,1.0961951797434593,22.179570749902712,7.043260448815717,2.129556155241986,13.650615629017489,0.8999185380024763,0.983,2.5977648034955436,0.7,2.905846613731538,44.740345048606784,280.3776284674891,0.983,2.5977648034955436,0.7,FAR (IC del modelo AR)
12,31,21,train,20,False,1.4321556439103778,1.1967270548919573,1.0712453687931296,0.4621265673220399,1.0628227109275525,22.179570749902712,6.871791073247695,2.036135742715621,13.473083103516839,0.888107866019212,0.983,2.5977648034955436,0.7,2.9058466137315375,44.740345048606784,280.3776284674891,0.983,2.5977648034955436,0.7,FAR (IC del modelo AR)
13,32,22,train,20,False,1.4604790032976573,1.2085027940793756,1.0757721614668032,0.46314060809943314,1.0824444990478987,22.179570749902712,7.017430932006479,2.0882538342596706,13.84648681298791,0.8956905224803337,0.983,2.5977648034955436,0.7,2.905846613731538,44.740345048606784,280.3776284674891,0.983,2.5977648034955436,0.7,FAR (IC del modelo AR)
