X1,X2,Y
0.8187916233407224,-0.3563572225580067,0.961168516371545
0.7654879636463456,-0.4202186799434577,0.5538454338842538
0.7116464433803907,-0.4943584325536403,0.821011060461294
0.6581539663770164,-0.5791553704560298,0.9529032442756018
0.6052572921147177,-0.6736986652308588,0.8027299094094407
0.5521427669464842,-0.7779945592552979,0.2843602409053856
0.49946092079745225,-0.8915047703445628,0.8502954328796244
0.44743852108804577,-1.012727990716611,1.4127523705032652
0.39575677851665536,-1.141406426478322,1.46820532565014
0.3450798032259357,-1.2756052267177704,2.0312918653631145
0.29489544603558565,-1.4145541470567051,1.9765142159100195
0.24600880535170644,-1.556746419994465,2.669344637870591
0.19778853215196657,-1.7006374902176118,2.6745774280073817
0.15127259503105506,-1.844830121361778,3.6455329459096184
0.10549969929505643,-1.9877229096343716,3.5756780425628296
0.06159753844438487,-2.1276532786264664,4.626494570818123
0.019502128891553006,-2.2628576095541932,5.389822822050248
-0.020941476709868678,-2.392180264051628,5.687880828269619
-0.05929363898529261,-2.5137105859053497,6.305715770121252
-0.09566544128402199,-2.626393412886422,6.729403290841917
-0.1297081917252867,-2.728962979874517,7.403909862171155
-0.16115236094517038,-2.8201826442656803,8.161075264086959
-0.19036238145610251,-2.8989936854361105,8.311283961893436
-0.2171770412325198,-2.9650990197923304,8.57425533917217
-0.24088314545874312,-3.017644344401166,9.499799200605489
-0.26216043328589417,-3.0559781604213665,9.467566898689158
-0.28068039585768695,-3.0801090322046027,9.58774743450483
-0.2962387242464768,-3.0899445247445283,9.844330730457845
-0.30913385218158845,-3.086440295888221,9.651612579624551
-0.3192789723285153,-3.0684777083813666,9.466999492886355
-0.32643093057268585,-3.038106073913435,9.506053034211316
-0.3308306222874033,-2.9950051492197556,9.180659479872608
-0.3323928353472056,-2.940661709132196,8.836505289068038
-0.33116445516032955,-2.8759914903315815,8.409365935392188
-0.3274156631476798,-2.8015019555157625,7.726970749328219
-0.3206456343490561,-2.7191541880607213,7.624572447224655
-0.31147637799255906,-2.629673907639823,6.893930105680511
-0.2996936472645994,-2.5343198113953918,6.419763116169809
-0.28554779490765236,-2.434563004025302,5.849062741127861
-0.268645597978047,-2.3313366381376186,5.769453540484662
-0.24939361491520126,-2.2262126991952558,5.2531789345014595
-0.22798246948461945,-2.1196211871477946,4.534676077448298
-0.20414700492835947,-2.0134778185831275,4.239559277790011
-0.1784186412044454,-1.9079792826766029,3.552945080633409
-0.15050725112454338,-1.8040565926066825,3.328522013563903
-0.12060002690099159,-1.7029358121010705,3.069392534054318
-0.08914926536353357,-1.6050824102949497,2.452523211326478
-0.05583885024262958,-1.5107252107328641,2.3697761053995032
-0.021237046495174883,-1.420330959104574,1.9235972387799518
0.015243352742860594,-1.3342571197593762,2.212076842424366
0.05261857967458822,-1.2529385650442408,1.5702964160187158
0.09094255693833125,-1.1761261568659571,1.1591612899742951
0.13060675606135136,-1.103880206268476,1.4797607204681282
0.17083840943164869,-1.0364612672460474,1.131994673116923
0.21178600576282014,-0.9737084239330399,1.0403941789780433
0.25327472121020145,-0.9152731327505809,0.9758919821220196
0.2955406448113628,-0.8611465432206692,1.2407572789032568
0.33802136811708866,-0.8110875497084843,0.91612138644223
0.3806143111425013,-0.7650424168413298,0.5567971067961162
0.42351464470037864,-0.7229663291560988,0.6327079346151548
0.46641775493014576,-0.6845595779068063,0.5593173694459642
0.5097287642805086,-0.6497496412606764,0.9482672017290157
0.552671833144784,-0.6185389533521701,0.53454136541177
0.5959562586870442,-0.5912530754429433,0.8853808263798194
0.6394662543445444,-0.5673005836051994,1.1215929002481362
0.6824574576431133,-0.5467747085401615,0.4818744011100248
0.7256649626260587,-0.5305077567234031,0.7319909033733117
0.7688469743384786,-0.5178716487985768,0.890773575773701
0.8120209960693754,-0.5092743079771282,1.0244400799765492
0.855164516486749,-0.5044847574988831,1.1117360737724733
0.8978207630557138,-0.5041397627968001,0.7820632050410996
0.9406137544730679,-0.5078980914279253,1.259945057871785
0.983261999609579,-0.5163392739258043,1.5205623265861072
1.025604013512782,-0.5290183252278078,1.5314990969799562
1.0676367276268648,-0.5457640638727763,1.569388596329637
1.1094423323454554,-0.5670844943029727,1.7743615107499227
1.1512168711069208,-0.592115041295445,2.171766437585311
1.1922671016931061,-0.6211318175285971,1.7817303614595714
1.2330485254354533,-0.6532463086373359,1.930159678613479
1.2736303403873186,-0.6887395719066043,2.278461605875952
1.3134314271387,-0.7267602130748692,2.0154998518234866
1.3529243302264007,-0.7666664860231178,2.323451305080711
1.3922204606912896,-0.8079132545347487,2.819471026565292
1.4309032669375894,-0.8499517032652673,2.7715800930813717
1.4694999914962321,-0.8918623283454615,3.1879142261229685
1.5073646489458659,-0.9331117761716489,2.9222311933286855
1.5448644477955544,-0.9729869181022656,3.0950570267527633
1.5817541987286454,-1.0105973141097893,3.1995271717015195
1.618389411151468,-1.0454376006444435,3.765516822451131
1.6538467913771009,-1.0766727872827866,3.460266088676226
1.6886137457731767,-1.103916737456998,3.8670643372672786
1.7223781001658183,-1.126392920480717,4.246614595759786
1.7548135084551646,-1.1437008654896563,4.4405914911944375
1.7856629127857764,-1.1551752491774898,4.591957213236024
1.8144688481335143,-1.1606784274360606,4.595947292339714
1.8413737112210504,-1.160498910278775,5.104331275402947
1.865596551838564,-1.153877166482568,5.081798749589386
1.8867245998062838,-1.1407517819299502,4.914614460373101
1.9048420956707046,-1.1215749566230513,5.24224068791361
1.9189574359708002,-1.096289577643579,4.87996033925707
1.9288976088869907,-1.06502759790833,4.704084473534284
1.934708364348171,-1.0287916760609237,5.008721162976578
1.9356843196479838,-0.9868784429977436,4.801866492242614
1.9317991208605054,-0.9408933736865821,4.699517676175832
1.9225268671320732,-0.8907366052996795,4.2445495827567985
1.9087043397964334,-0.8373751897444986,4.755312397447091
1.8894772387837686,-0.7810436402359521,4.253235178792962
1.865455459258035,-0.7230559877488595,4.1162387877776565
1.8368163357271348,-0.6636694963982077,3.9473566735537293
1.8034525094067795,-0.6037567660450183,3.3147670615344538
1.7658707058282395,-0.5439174736461707,2.9353103290558287
1.7248788344453478,-0.4851829117548973,3.1109533407542096
1.6805803453540604,-0.4279099707677539,2.8738024481787487
1.6340086570649335,-0.3731544446999117,3.0431836129555685
1.5850016976377277,-0.3212960077455259,2.389704757251311
1.5348719020241284,-0.2729768075370095,2.4946570522695026
1.4842173280429791,-0.22841010459054284,2.6154832245362822
1.4329855862727912,-0.18869221684830015,1.9350988207862514
1.3823550762664463,-0.15378997457143975,1.936362698417662
1.3327297379820497,-0.12355808959331667,1.9121874609237228
1.284470357591022,-0.09884522801375054,1.7160539647423032
1.2381949277051576,-0.0794432549972906,1.7084163897065536
1.1941973175814893,-0.06589449260023764,1.6144417657329553
1.15242308564477,-0.05717735307674532,1.15901783126367
1.1136795677995248,-0.05371081797789162,1.4004520659686646
1.0775736842530375,-0.05538560872830117,1.1284817138553347
1.044421772746019,-0.061336640812235665,1.0949766051553356
1.014016010421828,-0.07158846909550909,0.9226734956611643
0.9866300621819915,-0.0853058809646225,1.1271953248330666
0.9614412017498933,-0.10247342464882808,0.6280857649285184
0.9389652774076807,-0.1221614640304029,0.9139799160389215
0.9188885524595881,-0.14402807913389404,1.1320985364048242
0.9009342512623016,-0.16728428098466175,1.1259248124232577
0.8846630623342009,-0.19139766774775313,0.8084074066991396
0.8701634645940051,-0.21562459324880223,0.8512809407756214
0.8569457687911639,-0.23991465718352978,0.6736241652479217
0.8449674730723524,-0.26336336339406685,0.6966874158091635
0.8341705363547238,-0.2857944605404201,0.8798821648733349
0.8241292937035555,-0.30681143416365897,0.7374898965862645
0.8146938949367486,-0.32587524825025305,0.5833303756813996
0.8060461077093073,-0.34310272268499087,0.8116540184868165
0.797869801128481,-0.35790650356007114,0.7983253089857719
0.7900308319069201,-0.3705932272503598,0.6770585567340823
0.7824541512008367,-0.3809678606675263,0.5964836940176739
0.7752518286937324,-0.3892544143012133,0.7565349293846072
0.7679979023791577,-0.39552989076350553,0.5581578580709001
0.7609529657157823,-0.3999373387451335,0.7278822351344707
0.7534571242100607,-0.40338441162111893,0.3782427160114417
0.7457632512109497,-0.4051634161318204,0.5140311241726773
0.7375524695530162,-0.4059327990929942,0.5996476645909344
0.7288047813691902,-0.4069183847098411,0.8344896977247493
0.7187265650319551,-0.4076079794809875,0.45103514465820116
0.7076174861454034,-0.40875873733166757,0.6971518140917715
0.6947773090919538,-0.410784687467867,0.5899055753758363
0.6798600178119971,-0.41397830587327755,0.46024326110391806
0.6629970766648059,-0.4187917322556257,0.8698306702831933
0.6428676995000671,-0.4252949476687679,0.25906682462199226
0.6197928064146151,-0.43405336119809745,0.4286229682446055
0.593266634513298,-0.44480595315887655,0.5897061923141903
0.5632426770776036,-0.4578653000824781,0.9412251718643014
0.5285197669950897,-0.47331232338153945,0.24581850656392962
0.48981380807563213,-0.4908574958566232,0.6004038594307524
0.4463291897421437,-0.510451380964277,0.42495138026339274
0.3982873091134772,-0.531674356096376,0.5411645628057501
0.345101331244004,-0.5544629577828324,0.1404817195992214
0.2875621381864435,-0.5778381970440453,0.5770309827598864
0.22554091914657975,-0.6017896640844418,0.7120196652596904
0.1590898072094326,-0.6255687281158804,0.48235649084790827
0.08916850554189037,-0.6482407727730656,0.823902363056014
0.015549804063867023,-0.6697975578964142,0.3926456324856983
-0.060813925189053264,-0.688548440816678,0.35740791717562936
-0.13913917225794065,-0.7046143866399704,0.5578420645502619
-0.2188013525265115,-0.7170222635398705,0.595383383754375
-0.29901339644835645,-0.7251246833763267,0.5508265098774526
-0.3788925434542441,-0.7285436393528385,0.5440625828413455
-0.4576380368810311,-0.7259626925859968,0.49906604375366215
-0.5339444576832666,-0.7182756066854314,0.9045130601023506
-0.6070994840070132,-0.7038074003142782,1.0333246078398415
-0.6763362610405603,-0.6831409833468212,0.9124727226180598
-0.740584635690953,-0.6560172913823137,1.0145313886045044
-0.7989252441389585,-0.6222749846061072,1.2316205049365272
-0.8510912580479781,-0.582308675040191,0.910574094776464
-0.8961605453297066,-0.5368069287359964,0.9315929974226833
-0.9334515538135033,-0.4855112602671729,1.1987117524892954
-0.9625096759745083,-0.4297846019051328,1.4121452057804849
-0.9833250614951243,-0.3701839573015825,1.1725291984859358
-0.9952235022582152,-0.3074213885011602,1.3637969538849422
-0.9987701616219009,-0.2426226039992721,0.8823547296374513
-0.9936141444144772,-0.1772913287894638,0.8639388622956659
-0.9795768153459699,-0.11220215077940413,1.275023191656912
-0.9574975990431203,-0.048122179562384126,0.962337953376068
-0.927342690752057,0.012987798662206541,0.9619168700312973
-0.8897746449905193,0.07037084599958994,0.7643633091115476
-0.8452823385420597,0.12295057673527315,0.6138354996666624
-0.7943362043433652,0.1692084564306666,0.6377597834917753
-0.7376394031906024,0.20881794454310182,0.5979657479247318
-0.6760131113391905,0.24027880366467813,0.39816987065761156
-0.6099732244871371,0.2631435491185459,0.4328840616399739
-0.5402716870823786,0.27725782504680796,0.45316169942028556
-0.46799591284920866,0.28154041340380564,0.09361835267906385
-0.393895549066694,0.27624030538280253,-0.15609895274186256
-0.318088649424218,0.2608363072316394,0.3889822762164752
-0.24214941154485023,0.23606457490828264,0.024193197008926498
-0.16602003224856687,0.2018273894013542,0.3688821430599356
-0.09153808853795489,0.1587982509682827,-0.4203869751290881
-0.018215919230990613,0.10776265630726098,0.09450167485591796
0.05266134778714293,0.04921419786943565,0.04725912615347515
0.120637470491336,-0.015742905871458213,0.053162709715792525
0.18492026845399287,-0.08610070180334334,-0.12300235395388845
0.24506981519600562,-0.16037587160887584,-0.10051373602679387
0.3006966664637828,-0.23725220293263238,0.1357185014204116
0.35096574853173074,-0.3157193999181657,0.013351862685403865
0.39564436976315714,-0.39433771592369116,0.15187489959119135
0.4344656586704452,-0.4714217136823552,0.48581257290542845
0.46672805963186004,-0.5459521857009815,0.4177436125004066
0.49249726086284756,-0.6164213222908921,0.7066275283332266
0.5114740431597886,-0.681658500794641,0.9090308521224755
0.523148863020579,-0.7404102851110841,0.688845782242258
0.52782087110319,-0.7913762181194922,0.91919383171247
0.5249846547523869,-0.8338834057532655,0.7335417954866161
0.5153277241327477,-0.8669420872051893,1.2297686521782778
0.49853660209167566,-0.8902118374129427,1.2153965729751863
0.4744701711204859,-0.902436987007243,0.7585616579974889
0.4440785773666218,-0.9041280202116606,1.1099512625210108
0.40724425639521106,-0.8944067723323192,1.0099677446847244
0.36431660801147947,-0.8734380170623849,0.771576319839066
0.31614592064824243,-0.8419537332708824,0.9541408331316856
0.2631540077710124,-0.7995142946718523,0.9517356862964848
0.20543372395150192,-0.7470512072071441,0.33446414717805556
0.14420810199544273,-0.6849053587161632,0.40781957060677393
0.07979553176129939,-0.614236873008306,0.22478578429500448
0.013466750902638935,-0.5357089486119291,0.5808541404238835
-0.05472369370755381,-0.4504974085976531,0.1530720750831019
-0.12352423214984576,-0.35942642547559084,0.2016903359662538
-0.1923774418757796,-0.2639831840300229,0.11231421989240103
-0.2605285700300429,-0.1649113061317513,0.03443844955054141
-0.32709813000119947,-0.06430831638664333,0.15608589877578305
-0.39156733914152236,0.03761233323274743,0.109831212592733
-0.4529748294364216,0.13853739215866112,0.371980347315126
-0.5109195189860398,0.23798730395631687,0.3898680387976209
-0.5648613817907476,0.3346376984427283,0.3619269521261085
-0.6142504180593544,0.42731012027401993,0.45786485985112185
-0.6582971709974967,0.5148901905255491,0.9511552793896376
-0.6972020660607734,0.5966315825676581,0.7875856484956377
-0.7306393865854228,0.6714750274296829,0.6752402533770601
-0.7580137511229852,0.7385767320437719,1.1234232642529045
-0.7795986510737014,0.7979664546657366,1.188358962656462
-0.7954595462614689,0.848660559264735,1.1316382780972105
-0.8052419865684607,0.8902580891938874,1.5615475169364044
-0.8094737145005722,0.9226278822734819,1.5552327352055402
-0.8080263619128272,0.9456807136247768,1.791780625973618
-0.8015577554220125,0.959459872384211,1.5719199423217334
-0.7901420081135608,0.9638815948729091,1.5853257631866655
-0.774288591276092,0.9587711613535324,1.4924749896641716
-0.7545004206569661,0.9451426642391177,1.321237765279599
-0.730969004040458,0.9227625895445972,1.448997488255861
-0.7046907016406547,0.8924599517485781,1.0497349112945646
-0.6756204615371049,0.8540984761887758,1.236515683866851
-0.6448615657081258,0.8088449211649318,0.859077911102381
-0.6127625966841957,0.7568568982423514,0.7030335411291948
-0.5792903567767358,0.6987107783796542,1.1909631675502135
-0.5462120956588568,0.6349126426682494,0.310309089686872
-0.5126163081115754,0.56642894937567,0.8981239876946032
-0.4799703411305438,0.49312438634835953,0.4939973175759233
-0.44823331576186143,0.4163221513679068,0.4669836608614605
-0.4177527710865246,0.3359793269945587,0.5130842197620726
-0.3891527904889427,0.25303836183671136,0.20458909322529634
-0.36268845883576284,0.16814732008031574,-0.033366609319456675
-0.33802544015654856,0.08148046475489096,0.3964691288961602
-0.31577957899558673,-0.006181111145346085,0.2754986461994394
-0.295822212066846,-0.09478343114563209,0.24854879382073702
-0.2781988245643132,-0.18298697571729006,0.18659394460075843
-0.2624314284813656,-0.2710857219898705,0.5100836190117979
-0.2490184588677909,-0.3580419364498395,0.09406609614778055
-0.23715958800367187,-0.44355199079146024,0.2855024235553554
-0.22662610236150635,-0.526943351520684,0.4739191681336096
-0.21742830484516695,-0.6079322484409514,0.2399340194627841
-0.20910056791285742,-0.6858591392989266,0.1723678338138745
-0.20064533905539517,-0.75970290709533,0.826995389571777
-0.1923304486877802,-0.8294268031105771,0.6820751672564254
-0.18296148864231476,-0.8944166874910394,1.1770563103771796
-0.1728031838463847,-0.9538543232789289,0.8736363978483211
-0.16096578446138993,-1.0071874673043149,1.0003211622309607
-0.14694106522810219,-1.053785742254909,1.2735306810041798
-0.13063678842833512,-1.0935866071689442,1.1682151945226298
-0.11176065080830874,-1.1256454786526806,1.015652618948903
-0.0896946172960772,-1.1498152732943239,1.3142178455270188
-0.06413554066593413,-1.1657280669179941,1.6714144008902445
-0.03527275898734067,-1.1725646542418997,1.5008240556434431
-0.0032780758432708335,-1.1704608255561655,1.041333677697358
0.03277078514653614,-1.1599079058862953,1.656634939541201
0.07179744722824916,-1.139958826389878,1.2149447861817708
0.11387551125704215,-1.1111926778645715,0.9830828815062378
0.15921063308946853,-1.073709331258884,1.3643845410488546
0.2066102249872911,-1.0275698308316712,0.8416861170598531
0.25629252910182676,-0.9738183122676931,0.987684542382789
