componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,2,21,11,train,20,False,0.5438462747864375,0.4225991942971721,0.12975337115582042,0.5981266878115699,0.3029532377953262,0.30440413376820585,0.9,1.9711583307757974,2.8221789026472575,0.9,1.9711583307757974
FPC 1,3,22,12,train,20,False,0.5446121705927087,0.4244884104426155,0.15151504601577614,0.6066014820289817,0.3022434028742731,0.3049505394479201,0.9,1.9719094013050196,2.8229299731764796,0.9,1.9719094013050196
FPC 1,4,23,13,train,20,False,0.5383318872402257,0.40937252498560184,0.19501528203659346,0.6155941510848204,0.3065473550137159,0.29961570038273005,0.9,1.971715228669345,2.822735800540805,0.9,1.971715228669345
FPC 1,5,24,14,train,20,False,0.5413459958555195,0.42012545439501314,0.18662254111796428,0.615838817497439,0.3110948944735999,0.3023285915931433,0.9,1.9715305055305357,2.8225510774019957,0.9,1.9715305055305357
FPC 1,6,25,15,train,20,False,0.5634156034366254,0.43900221569854325,0.1515841535689174,0.6275707330258768,0.31121751066588493,0.31771798533961737,0.9,1.9725565681233999,2.8235771399948595,0.9,1.9725565681233999
FPC 1,7,26,16,train,20,False,0.5590152357444882,0.4313058396339461,0.13851655892665837,0.6179287116298134,0.3171965859870623,0.3142316315941144,0.9,1.9767059706524008,2.8277265425238607,0.9,1.9767059706524008
FPC 1,8,27,17,train,20,False,0.5572381792953018,0.42803138910563526,0.14206962494406916,0.6172385462976897,0.3122921081596354,0.31244513907333527,0.9,1.9778991617634887,2.8289197336349488,0.9,1.9778991617634887
FPC 1,9,28,18,train,20,False,0.5145672756615239,0.40408899084354627,0.20069257640385163,0.5905048072630514,0.31195058065238535,0.2898782789885139,0.95,1.9758894495293493,2.3407308422938526,0.95,1.9758894495293493
FPC 1,10,29,19,train,20,False,0.4709229416774363,0.371026247343477,0.10788570001228881,0.5115378751429897,0.2985168869589541,0.26511767634997524,0.95,1.9727363489568226,2.337577741721326,0.95,1.9727363489568226
FPC 1,11,30,20,train,20,False,0.46232190050744343,0.3583216841112513,0.1395532465680105,0.5113528301713333,0.258993715730282,0.2582226574787646,0.95,1.9639504225924604,2.328791815356964,0.95,1.9639504225924604
FPC 1,12,31,21,train,20,False,0.404260587471798,0.32914575159201925,0.23589217187862876,0.47448476851423943,0.2588916912132542,0.23223764612476128,1.0,1.9636912259086963,1.9636912259086963,1.0,1.9636912259086963
FPC 1,13,32,22,train,20,False,0.42414598256137903,0.3395928422255434,0.189008193830408,0.48322046839124766,0.24046777239381603,0.24191474943471958,1.0,1.9590119820460672,1.9590119820460672,1.0,1.9590119820460672
FPC 1,14,33,23,train,20,False,0.4275971638501383,0.35113003770546214,0.23347982568934944,0.5010847879013175,0.2451026511576511,0.24398779622139105,1.0,1.9573301284015177,1.9573301284015177,1.0,1.9573301284015177
FPC 1,15,34,24,train,20,False,0.4484785060049621,0.36294277346229026,0.1707589481741757,0.5052885232584867,0.254184172163087,0.25443951166739653,1.0,1.9585017510503526,1.9585017510503526,1.0,1.9585017510503526
FPC 1,16,35,25,train,20,False,0.4853865118570175,0.390266532941263,0.15493701873963517,0.5417280986715494,0.25631884941729877,0.2759292017941169,1.0,1.9604493530094618,1.9604493530094618,1.0,1.9604493530094618
FPC 1,17,36,26,train,20,False,0.49108585925339165,0.40151538127510333,0.12383165846709654,0.5382720727164638,0.2746518658110606,0.28024955580829697,1.0,1.9618656522035594,1.9618656522035594,1.0,1.9618656522035594
FPC 1,18,37,27,train,20,False,0.5246196160316628,0.435933965505148,0.09605684070605136,0.5661247753261793,0.27289326409884124,0.3029761449582681,1.0,1.9614384417235846,1.9614384417235846,1.0,1.9614384417235846
FPC 1,19,38,28,train,20,False,0.5221042793463636,0.4275782753637499,0.12121314146192774,0.5714176796287306,0.28700383083294323,0.30062232327719146,1.0,1.9627771495282644,1.9627771495282644,1.0,1.9627771495282644
FPC 1,20,39,29,train,20,False,0.5464510082009312,0.4584452608767803,0.11592834747470959,0.5962737577454894,0.2897000787519866,0.3183930332363061,1.0,1.9616867058724157,1.9616867058724157,1.0,1.9616867058724157
FPC 1,21,40,30,train,20,False,0.5600725165621987,0.4820436784661597,0.1315917358504607,0.6166240868383183,0.3022721576389648,0.32943156675951724,1.0,1.9641910332441324,1.9641910332441324,1.0,1.9641910332441324
FPC 1,22,41,31,train,20,False,0.5537880342287689,0.4713810468704521,0.15021675175998084,0.6163504000592633,0.3125489716550626,0.32424951419661396,1.0,1.9687255203351373,1.9687255203351373,1.0,1.9687255203351373
FPC 1,23,42,32,train,20,False,0.5587635565469109,0.47990374651433587,0.15738427122072374,0.6245273892124127,0.3124060940842835,0.3285818790625727,1.0,1.967033436186611,1.967033436186611,1.0,1.967033436186611
FPC 1,24,43,33,train,20,False,0.5697286568997613,0.5013592623650643,0.10388388127144976,0.6174817373708329,0.3165787132718636,0.3381949216946777,1.0,1.9674130888655779,1.9674130888655779,1.0,1.9674130888655779
FPC 1,25,44,34,train,20,False,0.5838622625493585,0.519765280272129,0.12562198133437563,0.6406177793501504,0.3129957920143778,0.3496194946179526,1.0,1.967359085269272,1.967359085269272,1.0,1.967359085269272
FPC 1,26,45,35,train,20,False,0.5652961305905497,0.5040081218303112,0.23215690832617297,0.661878035915281,0.32477511518500696,0.3364931760844468,1.0,1.9680809271708128,1.9680809271708128,1.0,1.9680809271708128
FPC 1,27,46,36,train,20,False,0.5626806844576221,0.492917391119318,0.27041162906043714,0.6758670169197794,0.33559092321658984,0.334039684556556,1.0,1.9656474239006638,1.9656474239006638,1.0,1.9656474239006638
FPC 1,28,47,37,train,20,False,0.5859323302719502,0.5183688727573614,0.3064517066338246,0.7218505730944924,0.3427153257828201,0.351940269944738,1.0,1.9646581045910714,1.9646581045910714,1.0,1.9646581045910714
FPC 1,29,48,38,train,20,False,0.5730716040039877,0.505719514526838,0.28913929980312936,0.6973564695702585,0.3660086101787231,0.34274548102867003,1.0,1.9695844457671043,1.9695844457671043,1.0,1.9695844457671043
FPC 1,30,49,39,train,20,False,0.570129604160082,0.49908513234617924,0.2967614061237138,0.6975260658191678,0.35357191831317203,0.33985732662803686,1.0,1.9670182603225108,1.9670182603225108,1.0,1.9670182603225108
FPC 1,31,50,40,train,20,False,0.5695064918283682,0.49696771150210894,0.2963306800882213,0.6965504357900086,0.35365833494239907,0.33938676777807036,1.0,1.9680818075314157,1.9680818075314157,1.0,1.9680818075314157
FPC 1,32,51,41,train,20,False,0.5552832377624346,0.47215585262971516,0.31463242899399935,0.6881624721173213,0.3531579058204595,0.3277541359156412,1.0,1.9677245951071374,1.9677245951071374,1.0,1.9677245951071374
