fpc_2,fpc_1_lag1,fpc_2_lag1
2.0179128112902207,1.2265562539402455,0.8765327212769966
0.09987876761790311,-1.724180324676942,2.0179128112902207
-0.9742654184445311,1.046549510028623,0.09987876761790311
0.8123523057924944,-0.5558785161909564,-0.9742654184445311
-1.3782700933843561,-0.43404401604808823,0.8123523057924944
-0.7092734943744713,0.4263792787414295,-1.3782700933843561
-1.6516934797553628,0.2795570647537275,-0.7092734943744713
0.048750508812489116,0.7831578892546296,-1.6516934797553628
1.5912342065744385,-0.09580738455085076,0.048750508812489116
-0.7057208711733529,0.29647966326349434,1.5912342065744385
0.24526172704412058,0.41529069170069427,-0.7057208711733529
0.9629624002536973,0.08155304256095885,0.24526172704412058
1.4032917527746074,-0.4614023704896128,0.9629624002536973
1.565009469232265,0.5446848880071571,1.4032917527746074
0.3470022384682167,-0.5741396276348225,1.565009469232265
0.5812200901035304,-0.5548756612548781,0.3470022384682167
0.06899040536496465,-0.4878012399147615,0.5812200901035304
-0.6357571422987379,0.8035516071794738,0.06899040536496465
1.081440296496399,1.0680900296065388,-0.6357571422987379
-0.6926085984674588,0.09500741687015866,1.081440296496399
0.15107909200232106,-0.49167337886242146,-0.6926085984674588
-1.0118701026366945,1.1980306211509681,0.15107909200232106
-0.41431643073401675,-1.2583920505140638,-1.0118701026366945
-1.8295947089405125,-0.8474698923394105,-0.41431643073401675
-0.53236435282715,-0.3420314570426755,-1.8295947089405125
1.1616767236897902,-0.1302894702017037,-0.53236435282715
-0.02406231568731878,0.05495360722294322,1.1616767236897902
-0.3639986632369486,-1.1410764435424112,-0.02406231568731878
0.09731397165572246,-0.42237639481683653,-0.3639986632369486
-0.5438332490024812,-1.3055120240558125,0.09731397165572246
-0.16827580553809302,-1.2241923752297659,-0.5438332490024812
0.5574909422672769,-2.235213409269688,-0.16827580553809302
0.5467985020240719,-2.11094352199052,0.5574909422672769
1.4685895025376317,2.146512733189621,0.5467985020240719
1.1346455925817633,2.0694792462726306,1.4685895025376317
-0.21449143515906882,-1.6220192307301062,1.1346455925817633
0.8323243890074034,1.5625078847607217,-0.21449143515906882
-0.1950423328811386,-0.9640426136193172,0.8323243890074034
-0.24499675688320277,-0.4613048599311952,-0.1950423328811386
-1.0744343355422974,0.3236409534724133,-0.24499675688320277
-0.1658224942268898,1.3580227363148594,-1.0744343355422974
-0.7222930014234771,0.9684185297414392,-0.1658224942268898
-0.17372001563889616,-0.5111950529563427,-0.7222930014234771
0.09638015065397439,-0.4510151849676548,-0.17372001563889616
1.5932209856906991,0.3278830007414862,0.09638015065397439
0.32051109429317776,-1.1158569554911495,1.5932209856906991
0.5315418030942336,1.5370317113564684,0.32051109429317776
0.6815912495732767,0.58802772525979,0.5315418030942336
-0.41952309607686383,-0.7220741343902827,0.6815912495732767
