t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,0.9933086354716881,0.9966487021371613,0.987259034597964,0.7964170243509033,0.9644228172990402,3.444672231968856,1.973386056701117,1.816262536310821,2.580904761850945,0.9676657534705885,0.774,2.5679396832546497,0.05,7.102858955347169,41.41213848060247,117.59814463945031,0.774,2.5679396832546497,0.05
3,22,12,train,20,False,0.9882027584237246,0.9940838789678287,0.971237025424779,0.7921958311571344,0.9617893331995525,3.444672231968856,1.9726016787857372,1.814807745442201,2.5890109228278098,0.9675132587384798,0.7773333333333333,2.5696466226779777,0.05,7.049841168675307,41.26812736410157,117.59814463945031,0.7773333333333333,2.5696466226779777,0.05
4,23,13,train,20,False,0.958698713561786,0.9791316119714377,0.9511112696157247,0.772988953181231,0.9445278925504585,3.444672231968856,1.959997742276365,1.7999144882046951,2.620428037224859,0.9646587659943835,0.7853333333333333,2.5638530594142095,0.05,6.930218925427239,41.14891524917716,117.59814463945031,0.7853333333333333,2.5638530594142095,0.05
5,24,14,train,20,False,0.9782433643143051,0.9890618607116064,0.9528693334964471,0.7855302119748416,0.9589890233589621,3.444672231968856,1.9876849759780444,1.826526198650916,2.6159860437695555,0.9695945839717167,0.7746666666666666,2.5656493188407192,0.0,7.035966754407488,42.96813633520565,117.59814463945031,0.7746666666666666,2.5656493188407192,0.0
6,25,15,train,20,False,0.9912914713593945,0.9956362143671726,0.97299961790011,0.8017845063914744,0.9652933636715382,2.9377661273399163,1.919757159919742,1.8036546982270238,2.4641834579253907,0.9695241592684327,0.7733333333333333,2.564821006079878,0.0,6.915451927247297,40.226583290194945,64.10384197218055,0.7733333333333333,2.564821006079878,0.0
7,26,16,train,20,False,1.005628270294964,1.002810186573194,0.9890491553222416,0.8043464189711536,0.9733697785660361,2.9377661273399163,1.9534895804343484,1.8353352404193082,2.5019724245647175,0.9706420931883812,0.7733333333333333,2.562986199025762,0.0,7.13504509912381,41.66146232079845,64.10384197218055,0.7733333333333333,2.562986199025762,0.0
8,27,17,train,20,False,0.9907738399092233,0.9953762303316386,0.9988191914078067,0.7963745110116246,0.9663563450131987,2.9377661273399163,1.9553246878150312,1.837517755866381,2.5225719449088984,0.9708453101107597,0.778,2.559463474755997,0.0,7.004830726397509,41.57464142950907,64.10384197218055,0.778,2.559463474755997,0.0
9,28,18,train,20,False,1.0075526182437522,1.003769205666199,0.9746821827772512,0.7993808665765455,0.9723929789238156,2.9377661273399163,1.9874974580636569,1.8713935108852229,2.5450851524995395,0.9687415926238152,0.7853333333333333,2.556885182458949,0.0,7.1192411456019284,42.19542631708701,64.10384197218055,0.7853333333333333,2.556885182458949,0.0
10,29,19,train,20,False,0.9365850634055212,0.9677732499948122,1.0176292523842845,0.7742575139744463,0.9385883688005968,2.9377661273399163,1.940192963216986,1.7964474153320122,2.5840358896316546,0.9698432652541576,0.7986666666666666,2.5565468492408163,0.0,6.581287524954618,41.87876875058269,62.7670837392363,0.7986666666666666,2.5565468492408163,0.0
11,30,20,train,20,False,0.9252512209292643,0.9618997977592387,1.013169172865766,0.767421602726914,0.9308144710244919,2.9377661273399163,1.9231464635568571,1.7823805407120532,2.5884485417792207,0.9676834044386321,0.798,2.5478946767589066,0.0,6.473986706183585,40.321427064836,62.7670837392363,0.798,2.5478946767589066,0.0
