3.134623018267912009e+00,4.260712646204744658e+00,3.215592076080981521e+00,2.834759037842081497e+00,2.514352961099136419e+00,2.168998538760965822e+00,2.107730519234416455e+00,1.993189139645165975e+00,2.001229275364166060e+00,2.275328796871984860e+00,2.528824420974102871e+00,4.399336654286332582e+00
3.773632470311725662e+00,3.294086754012628404e+00,3.679504155479522254e+00,2.812419943951071311e+00,2.573014835069067807e+00,2.197139000371410855e+00,2.149515368748017963e+00,2.014478707930594581e+00,2.071049061428679394e+00,2.150583294965602743e+00,2.898766906966537604e+00,4.331254367190227939e+00
3.281260390820718076e+00,4.196725922602948522e+00,3.657722329375049597e+00,2.913631216471141538e+00,2.786196035837316121e+00,2.175070932448222027e+00,1.899164158168511474e+00,1.995516177651317946e+00,2.150772025297182477e+00,4.447685688749332122e+00,2.551463185961206470e+00,4.889848453613043766e+00
4.085121806240291420e+00,3.424402050731375713e+00,4.200359415105223704e+00,3.090218023111106938e+00,2.808912623108136053e+00,2.369079733346242556e+00,2.315608693999245737e+00,2.174924432842280098e+00,2.207869842874758515e+00,2.374414380085039245e+00,2.358894200616578729e+00,2.600612724545545262e+00
3.921411544660728055e+00,3.514060898499492325e+00,3.504727315620192130e+00,2.812804954884196906e+00,2.554050805238218924e+00,2.346009479637941819e+00,2.181827399881953067e+00,2.100664043307221451e+00,2.005662139857249393e+00,2.000803763325313067e+00,1.941914200532353751e+00,1.918671054595661785e+00
1.937966335473478852e+00,1.835375259047892893e+00,1.912698358151422529e+00,1.624516740461881215e+00,2.073083259924006772e+00,1.855174778094650367e+00,1.570701277152939612e+00,1.659673943116739325e+00,1.754291087815888606e+00,1.983310955492854744e+00,2.111413687991413379e+00,2.201353117193671327e+00
2.203288637926301696e+00,2.235002728089513280e+00,2.096321155962854288e+00,2.008741945265957174e+00,1.859549585036886166e+00,1.788296368856288954e+00,1.705472977051191164e+00,1.606332185672497914e+00,1.580098898020418474e+00,1.513122693930649909e+00,1.558816345544353110e+00,1.605989415872400627e+00
1.590031725320421918e+00,1.629650754760739728e+00,1.533171293025364035e+00,1.527059166360728470e+00,1.226498360220342754e+00,2.080804939896474970e+00,9.233554761341472572e-01,1.276889152660330318e+00,1.071921152599898619e+00,1.137625121428908814e+00,1.095032984292837464e+00,1.097902046278617982e+00
1.134378799974794294e+00,9.820577523546648591e-01,1.225646864604100550e+00,6.699987108013328863e-01,2.167676650295690344e+00,6.219202765491670393e-01,1.082466454282843271e+00,8.697867499413347581e-01,9.533221900156596540e-01,9.227620381685338602e-01,9.484262339167325306e-01,9.480806088342573767e-01
9.935359641808116926e-01,8.368992746430029550e-01,1.149942948064263337e+00,5.984717107321797513e-01,2.157804637378331059e+00,5.350313510976778542e-01,1.032723626570176023e+00,8.179124263907381343e-01,9.347798340692748953e-01,8.404927707891414190e-01,1.043936863846091745e+00,1.309579626271323960e+00
