2.150194837247972057e-02,1.092720540456326543e-02,1.672153255117518264e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.092720540456326543e-02,3.329795620970289055e-02,2.082718112106099126e-02,8.290130336257985153e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.672153255117518264e-03,2.082718112106099126e-02,5.503744190951584403e-02,2.165688089298582752e-02,8.323486196496971204e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.290130336257985153e-04,2.165688089298582752e-02,5.500563829584483033e-02,2.167606378280561436e-02,8.391462387493784812e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.323486196496971204e-04,2.167606378280561436e-02,5.495419505688213524e-02,2.167071049425548651e-02,8.300812932020788099e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.391462387493784812e-04,2.167071049425548651e-02,5.502658381396548920e-02,2.165466806957781765e-02,8.300812932020811951e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.300812932020788099e-04,2.165466806957781765e-02,5.502658381396548920e-02,2.167071049425550039e-02,8.391462387493784812e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.300812932020811951e-04,2.167071049425550039e-02,5.495419505688213524e-02,2.167606378280560742e-02,8.323486196496960362e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.391462387493784812e-04,2.167606378280560742e-02,5.500563829584480952e-02,2.165688089298581712e-02,8.290130336257984069e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.323486196496960362e-04,2.165688089298581712e-02,5.503744190951580934e-02,2.082718112106098085e-02,1.672153255117518047e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.290130336257984069e-04,2.082718112106098085e-02,3.329795620970286973e-02,1.092720540456326023e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.672153255117518047e-03,1.092720540456326023e-02,2.150194837247971363e-02
