t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,modelo
2,21,11,train,20,False,0.00030596648685767946,0.01749189774889161,0.4589676587106872,0.01272560779299672,0.0164915141433727,0.10310078996986238,0.04874799322632761,0.030072582913879143,3.903285321516313,0.9428087438035533,FAR
3,22,12,train,20,False,0.0002957684043759627,0.017197918605923297,0.4426204019546977,0.012449122418001416,0.01608931774520938,0.10310078996986238,0.047514434652142855,0.02921703559546592,3.8691937157528407,0.9355386610370342,FAR
4,23,13,train,20,False,0.000284200572141199,0.01685824937949368,0.4409824739358417,0.01208659397588661,0.015725978667290773,0.10310078996986238,0.04737991920043021,0.028708036683437937,3.9359428935191354,0.932835807163928,FAR
5,24,14,train,20,False,0.0002693764302091538,0.016412691132448504,0.44426737160515634,0.011661947230237061,0.015258917713848958,0.10310078996986238,0.046598972687924886,0.02776491093698019,3.986344019178479,0.9297023620752545,FAR
6,25,15,train,20,False,0.00024235075474565737,0.015567618788551361,0.5405373260981046,0.011039414774367562,0.014605800759041082,0.10310078996986238,0.04532564502595182,0.026872960637765703,4.025998436623091,0.9382167534692194,FAR
7,26,16,train,20,False,0.00025942519102788484,0.01610668156473843,0.8042698251673847,0.011397343029543691,0.015103232147970986,0.10310078996986238,0.048264105382453404,0.027514421190892792,4.126775285535189,0.9376998041009112,FAR
8,27,17,train,20,False,0.00026952110212670065,0.01641709785944826,0.8987547498298212,0.011483087062105447,0.01536051188290831,0.10310078996986238,0.05149768156080593,0.02768433395922181,4.311339657439501,0.9356411233224226,FAR
9,28,18,train,20,False,0.0002854701349664964,0.016895861474529685,0.9272430835811842,0.011988027259998273,0.015862137742911377,0.10310078996986238,0.05212882211400749,0.028352219257016937,4.265261857603607,0.9388179328306738,FAR
10,29,19,train,20,False,0.0002824308247601371,0.016805678348705153,0.7623071392977644,0.0119008178714951,0.015771745095861787,0.10310078996986238,0.05231744293729849,0.028330505133111594,4.390986775171491,0.9384771485333689,FAR
11,30,20,train,20,False,0.0002904451912778739,0.01704245261920578,0.6617908695281169,0.011958005020437607,0.01612758502533016,0.10310078996986238,0.05563329253026043,0.028573486549299327,4.821894416173251,0.946318313782805,FAR
12,31,21,train,20,False,0.0002699812063734702,0.016431104843359443,0.5641994821684283,0.011640062129401425,0.015465105556459437,0.10310078996986238,0.05169842561364315,0.027071055562400782,4.596696304604207,0.9412091094233137,FAR
13,32,22,train,20,False,0.00026637844670725534,0.01632110433479473,0.4878528349477712,0.011452612427208799,0.015249967416717159,0.10310078996986238,0.051317224446096835,0.026703696022371232,4.6095786824346785,0.9343710513635999,FAR
14,33,23,train,20,False,0.00027077166140117043,0.016455140880623612,0.44673249442230545,0.011569872378328447,0.015430599654291563,0.10310078996986238,0.05196742657523769,0.02695157467370874,4.629159452124209,0.9377373166377156,FAR
15,34,24,train,20,False,0.00025911883430445334,0.01609716851823492,0.3905217888858561,0.011538567767351314,0.015067975614150598,0.10310078996986238,0.04804724132309466,0.026505165287284506,4.292155942717853,0.9360637305300961,FAR
16,35,25,train,20,False,0.00025400866837849454,0.015937649399409393,0.345195589143437,0.011284912715620439,0.014809382007371563,0.10310078996986238,0.04755853856936344,0.02610623138539716,4.313709323446517,0.9292074154875285,FAR
17,36,26,train,20,False,0.00024564695084642555,0.01567312830440769,0.2975693079419737,0.01074643618174249,0.014603476347925382,0.11506068644875,0.050860944290349305,0.024985749414079904,4.893440050053477,0.9317524915443016,FAR
18,37,27,train,20,False,0.00020199990765160884,0.01421266715474646,0.23357970070243833,0.009899101415961033,0.013396710006090995,0.11506068644875,0.046370477371622996,0.022712272415089343,4.797194926352281,0.9425894422368872,FAR
19,38,28,train,20,False,0.00020494402761011692,0.014315866289195248,0.2320577535710125,0.009870012526633044,0.013500216876950345,0.11506068644875,0.04752675482196119,0.023473956613870802,4.915952815252987,0.9430247953027819,FAR
20,39,29,train,20,False,0.00020771420583734997,0.014412293566166003,0.23764727617418197,0.009963347710125922,0.013614643948165939,0.11506068644875,0.047930089660475475,0.023598743152550276,4.927191369151073,0.9446549146159076,FAR
21,40,30,train,20,False,0.00019803093488091755,0.01407234645966754,0.23154088354224137,0.009653854460184647,0.013212396916457717,0.11506068644875,0.046095258743330855,0.02307902748815503,4.858275334784193,0.9388908206833518,FAR
22,41,31,train,20,False,0.00019219357024123683,0.013863389565370974,0.22153640710238812,0.00942513738397054,0.012899194755235929,0.11506068644875,0.04496496861613246,0.02233545186687903,4.804280756968052,0.9304502837788323,FAR
23,42,32,train,20,False,0.00018934449708994823,0.013760250618718696,0.2069973391846296,0.009238905972884261,0.012678202971403795,0.11506068644875,0.044587326433253104,0.021887455539195903,4.8523311074950035,0.9213642485665965,FAR
24,43,33,train,20,False,0.0001859590269108024,0.013636679467920422,0.20446119751326053,0.009143160128414176,0.012520062348644051,0.11506068644875,0.043841925569517035,0.021505038567381507,4.798768090836384,0.9181166410853057,FAR
25,44,34,train,20,False,0.00018122536885877623,0.013461997209135658,0.19181748486052436,0.008933028294301796,0.012237350257577044,0.11506068644875,0.04277103122037281,0.02098778477367604,4.740134680150897,0.9090293265899998,FAR
26,45,35,train,20,False,0.0001743148745607383,0.013202835852980158,0.1936553323433286,0.008707407663127584,0.011923932735910272,0.11506068644875,0.04180454995566045,0.02042710370235527,4.71480235527109,0.9031342106111839,FAR
27,46,36,train,20,False,0.00015676760692833944,0.012520687158792022,0.21423271123415957,0.008391816972794099,0.011406785470258193,0.11506068644875,0.03821861270747815,0.019553035755597022,4.538737643291596,0.9110350993993451,FAR
28,47,37,train,20,False,0.00013709071159347707,0.011708574276720334,0.27251408800441557,0.007968854207800944,0.010794625373463916,0.11506068644875,0.034257344177265156,0.018837545363138395,4.36244561329392,0.9219419135365111,FAR
29,48,38,train,20,False,0.00011875936839743847,0.01089767720192879,0.28731190110470334,0.007379625150413967,0.010169515654842394,0.11506068644875,0.033316153242613014,0.017914066932536492,4.399710793656064,0.9331819493646301,FAR
30,49,39,train,20,False,0.0001106730045609937,0.010520123790193426,0.282301274729705,0.007397687707392936,0.009851960966035364,0.11506068644875,0.029565163398851114,0.017466539502749543,3.9205216774231166,0.9364871709227505,FAR
31,50,40,train,20,False,0.00010325926477839753,0.010161656596165683,0.2795871181675454,0.0073734401542492525,0.009533312858591594,0.11506068644875,0.026676813208741167,0.017293760223909445,3.5395473087714757,0.9381652261491318,FAR
32,51,41,train,20,False,0.00010239681208189507,0.010119130994403376,0.296650460823182,0.007306080291568891,0.009481362223955039,0.11506068644875,0.026507120301023146,0.017243293738283694,3.5393194076789976,0.9369739584554178,FAR
33,52,42,train,20,False,0.00011447270058106173,0.010699191585398485,0.32881659004164787,0.00755089794336652,0.010007275247886359,0.11506068644875,0.028501845870203102,0.018851902929837752,3.673070825342241,0.935330035733129,FAR
34,53,43,train,20,False,0.00015430773449397084,0.012422066434131273,0.4261438793913205,0.0077707361371704324,0.010883550887181528,0.14405349359931596,0.033526871113796014,0.02040097246402595,3.951107636795453,0.8761465690827035,FAR
35,54,44,train,20,False,0.00015711978195764547,0.012534742995276986,0.43342246448299326,0.007817075075735667,0.010987825370609675,0.14405349359931596,0.0344771383486064,0.020762043614669063,4.023149018882565,0.8765896017772219,FAR
36,55,45,train,20,False,0.00015980811747322564,0.01264152354240681,0.4028026809814256,0.008014903012535143,0.011140243724803588,0.14405349359931596,0.03451203950667282,0.02082343179421941,3.969146365821522,0.881242176817764,FAR
37,56,46,train,20,False,0.00014514663027423818,0.012047681531076349,0.31309189482755984,0.0078647745434705,0.010542899920685394,0.14405349359931596,0.029493391025696765,0.020601592215764936,3.403441834528884,0.8750978263735266,FAR
38,57,47,train,20,False,0.00016044696292211334,0.012666766079868743,0.2856516531382897,0.008144720703261065,0.011167009481516148,0.14405349359931596,0.03354334758728576,0.02167195950905117,3.7201850786584316,0.8815990925469008,FAR
39,58,48,train,20,False,0.0001587800448894662,0.01260079540701563,0.2670704777770504,0.00795508565236298,0.01111027123104674,0.14405349359931596,0.03483768895505014,0.020515091660987684,4.063592273691116,0.8817118977156773,FAR
40,59,49,train,20,False,0.00015287438466099,0.012364238135080948,0.2538432583007289,0.007733982179345023,0.010826703973142065,0.14405349359931596,0.03382584191251857,0.019867012762150502,4.016262589915213,0.8756466718659802,FAR
41,60,50,train,20,False,0.0001569768147553102,0.012529038859996811,0.24989169529926059,0.007739480137274074,0.011030720388443889,0.14405349359931596,0.03523147965522408,0.020313486109234134,4.234466569805421,0.8804123374270304,FAR
42,61,51,train,20,False,0.00016269621243265517,0.01275524254699436,0.23180149721120577,0.008028099597567999,0.011339167087387097,0.14405349359931596,0.03578199856726739,0.02080680081872712,4.215199263214365,0.8889809069180776,FAR
43,62,52,train,20,False,0.00019063468776226244,0.013807052102540298,0.23532027930768273,0.008459260737635888,0.012328102007519309,0.14405349359931596,0.04140772289262449,0.02172728651108625,4.544831064047064,0.8928844416579783,FAR
44,63,53,train,20,False,0.00018848460081055687,0.01372896940088938,0.21609921691779724,0.008331800668392248,0.012189068136316417,0.14405349359931596,0.041063659146024424,0.02143589773672541,4.537558418624576,0.8878356255588125,FAR
45,64,54,train,20,False,0.00018888820991250812,0.013743660717309203,0.20170624490020236,0.008348303201727494,0.012223344821836624,0.14405349359931596,0.0412600703717032,0.02154114363421192,4.569670449296211,0.8893805713962478,FAR
46,65,55,train,20,False,0.00018969748201404585,0.013773070899913564,0.19136137358704633,0.008376867771290519,0.012271668331330119,0.14405349359931596,0.04112685168296391,0.02159743175160923,4.538900963268119,0.890989992029093,FAR
