t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,modelo
2,41,21,train,40,False,0.00024908002854945815,0.015782269435967,0.1580374666182504,0.011075372588483628,0.014695354449304315,0.11506068644875,0.046856480921230036,0.026204017390379086,4.353783039242183,0.9311306278813324,FAR
3,42,22,train,40,False,0.0002425564507329554,0.015574223920727331,0.1456443078912065,0.010844014195442838,0.014383760358306592,0.11506068644875,0.04605088054269798,0.025552245567330913,4.360762411623922,0.9235619335846081,FAR
4,43,23,train,40,False,0.00023507979952600068,0.01533231226938718,0.13672017869971662,0.010614877052150393,0.014123020507967413,0.11506068644875,0.04561092238497362,0.02510653762540973,4.36735549217776,0.921127893811929,FAR
5,44,24,train,40,False,0.00022530089953396495,0.015010026633352953,0.1281011260635327,0.01029748776226943,0.013748133985713002,0.11506068644875,0.04468500195414885,0.024376347855328117,4.3632393496646875,0.915930019415424,FAR
6,45,25,train,40,False,0.0002083328146531978,0.014433738762122509,0.12306756803482953,0.00987341121874757,0.013264866747475679,0.11506068644875,0.043565097490806136,0.023650032170060488,4.370400395947089,0.9190180705144655,FAR
7,46,26,train,40,False,0.00020809639897811217,0.014425546747978468,0.12925479988506733,0.009894580001168893,0.013255008809114588,0.11506068644875,0.043241359044965774,0.02353372847324491,4.332756464413393,0.9188565979984146,FAR
8,47,27,train,40,False,0.00020330590686008882,0.014258538033756785,0.12699482667081577,0.009725970634953196,0.013077568628186112,0.11506068644875,0.042877512869035544,0.023260939661180105,4.336892635366711,0.9171745796957055,FAR
9,48,28,train,40,False,0.00020211475168196739,0.014216706780473718,0.12683144765045365,0.009683826205206119,0.013015826698876886,0.11506068644875,0.04272248767831025,0.02313314309477671,4.332486325629835,0.915530361556995,FAR
10,49,29,train,40,False,0.0001965519146605654,0.014019697381204966,0.12246451788898705,0.009649252789444018,0.012811853030948579,0.11506068644875,0.0409413031680748,0.02289852231793057,4.155754226297304,0.9138466175542672,FAR
11,50,30,train,40,False,0.00019685222802813575,0.014030403701538161,0.12381472734716108,0.00966572258734343,0.012830448941960879,0.11506068644875,0.041155052869500795,0.02293362338660439,4.180720862472363,0.9144746804793842,FAR
12,51,31,train,40,False,0.00018618900922768265,0.013645109351986984,0.11883581516062929,0.009473071210485158,0.012473233890207238,0.11506068644875,0.03910277295733315,0.022157174650342237,4.068007856141603,0.9141175470602514,FAR
13,52,32,train,40,False,0.00019042557364415855,0.01379947729604852,0.11937130345087359,0.009501755185287657,0.012628621332301759,0.11506068644875,0.03990953515814997,0.022777799476104494,4.141324753888459,0.9151521511556069,FAR
14,53,33,train,40,False,0.00021253969794757065,0.01457874130189471,0.12878490188011066,0.009670304257749441,0.013157075270736548,0.14405349359931596,0.042747148844516844,0.023676273568867347,4.29013354445983,0.9024836231250365,FAR
15,54,34,train,40,False,0.00020811930813104942,0.014426340774120422,0.12146068778242437,0.009677821421543492,0.013027900492380137,0.14405349359931596,0.041262189835850525,0.02363360445097678,4.157652480800209,0.9030634099362908,FAR
16,55,35,train,40,False,0.0002069083929258601,0.01438431065174345,0.11338620327812503,0.009649907864077791,0.012974812866087575,0.14405349359931596,0.04103528903801813,0.023464831589808284,4.141427844634019,0.9020114470702817,FAR
17,56,36,train,40,False,0.0001953967905603319,0.013978440204841593,0.10076315240848778,0.009305605362606495,0.012573188134305389,0.14405349359931596,0.04017716765802304,0.02279367081492242,4.14844094229118,0.8994700374331123,FAR
18,57,37,train,40,False,0.00018122343528686108,0.01346192539300605,0.08889378764514831,0.00902191105961105,0.012281859743803572,0.14405349359931596,0.03995691247945438,0.02219211596207026,4.258690002505356,0.9123404999840837,FAR
19,58,38,train,40,False,0.00018186203624979158,0.013485623317065903,0.0869031913083121,0.00891254908949801,0.012305244053998542,0.14405349359931596,0.04118222188850566,0.02199452413742924,4.489772544472051,0.9124712862494383,FAR
20,59,39,train,40,False,0.00018029429524916998,0.013427371122046563,0.0845552769911401,0.008848664944735473,0.012220673960654002,0.14405349359931596,0.040877965786497016,0.02173287795735039,4.471726979533143,0.9101315402378899,FAR
21,60,40,train,40,False,0.00017750387481811386,0.013323058013013148,0.08400022646475556,0.008696667298729362,0.012121558652450801,0.14405349359931596,0.04066336919927747,0.02169625679869458,4.546370952294806,0.909818049325553,FAR
22,61,41,train,40,False,0.000177444891336946,0.013320844242650164,0.0840472000874922,0.00872661849076927,0.01211918092131151,0.14405349359931596,0.04037348359169992,0.021571126342803074,4.509740010091209,0.9097907535401386,FAR
23,62,42,train,40,False,0.0001899895924261053,0.013783671224536128,0.08759973629180795,0.008849083355260075,0.01250315248946155,0.14405349359931596,0.042997524662938796,0.021807371025141076,4.698581085771034,0.9070988625443165,FAR
24,63,43,train,40,False,0.0001872218138606796,0.01368290224552816,0.08628798938687805,0.008737480398403214,0.012354565242480232,0.14405349359931596,0.04245279235777073,0.021470468152053456,4.66816325473048,0.9029199376556202,FAR
25,64,44,train,40,False,0.00018505678938564215,0.013603557967886275,0.08467705839265792,0.008640665748014646,0.012230347539706832,0.14405349359931596,0.042015550796038005,0.021264464203943977,4.654902564723554,0.8990550537277703,FAR
26,65,45,train,40,False,0.00018200617828739206,0.013490966543854153,0.08451611791262811,0.008542137717209053,0.012097800533620197,0.14405349359931596,0.04146570081931218,0.021012267726982246,4.6268516592696045,0.896733417453428,FAR
27,66,46,train,40,False,0.00017029241415654142,0.013049613563494569,0.08224009444123848,0.00821717358071444,0.011660277818745114,0.14405349359931596,0.0393662426017677,0.02030906272604385,4.544174546371243,0.8935343381633898,FAR
28,67,47,train,40,False,0.00017012339610211996,0.01304313597652497,0.08675546130877713,0.008036836051658319,0.01165645679782964,0.14405349359931596,0.03947614131829237,0.02053862034057822,4.674419727683814,0.8936851397400845,FAR
29,68,48,train,40,False,0.00016414538565354852,0.012811923573513406,0.08517036596055129,0.007882959757656335,0.011485627287896186,0.14405349359931596,0.03904065390428124,0.02019991974158928,4.664655225248917,0.8964795350200867,FAR
30,69,49,train,40,False,0.00015853139101796348,0.012590924946879934,0.08167636083243461,0.007788666753342252,0.011221391080187845,0.14405349359931596,0.03698551406126578,0.019829818325548372,4.4358492504903095,0.8912284941360513,FAR
31,70,50,train,40,False,0.0001534456788920739,0.012387319277877434,0.07848516901526295,0.00768813018852135,0.010951499171890016,0.14405349359931596,0.035138571515887916,0.019534166650525663,4.21903706649883,0.8840895214066489,FAR
32,71,51,train,40,False,0.00015181060381464994,0.012321144582166462,0.07748686149577824,0.007571742628209541,0.010819003170467231,0.14405349359931596,0.034842047255539264,0.01930453750232476,4.217066176581258,0.8780842638699803,FAR
33,72,52,train,40,False,0.00015187816799380006,0.012323886075171259,0.07685922074865338,0.007570061138710463,0.01082434124896725,0.14405349359931596,0.03488278497512102,0.019331897819963317,4.225917138935886,0.8783220798165996,FAR
34,73,53,train,40,False,0.00014726461898423123,0.012135263449312966,0.07481838713336963,0.007383068904628179,0.010556309505948155,0.14405349359931596,0.03397852501636868,0.01889741482910433,4.185031054881556,0.8698871310079219,FAR
35,74,54,train,40,False,0.0001438010647554934,0.011991708166708087,0.07363089843836725,0.0072014410091389616,0.010346026882036933,0.14405349359931596,0.03359380702089865,0.01853736834501797,4.193607682623524,0.862765065510853,FAR
36,75,55,train,40,False,0.0001428286391507203,0.011951093638270946,0.07396047472460038,0.007130056700665235,0.010258250589434418,0.14405349359931596,0.033353640806977045,0.018360371371488715,4.181504727696824,0.8583524570993618,FAR
37,76,56,train,40,False,0.00013483719765138344,0.011611942027558674,0.07036509120948244,0.006995841450449064,0.009893099585967447,0.14405349359931596,0.03074562756458519,0.018121228542826807,3.924745738330696,0.8519763156316238,FAR
38,77,57,train,40,False,0.00013491481769641137,0.011615283797497648,0.070793023079544,0.006998196606241231,0.009899417360361715,0.14405349359931596,0.03075782376822859,0.018117157527415433,3.9258989682852965,0.8522751172463309,FAR
39,78,58,train,40,False,0.00012961088697212067,0.011384677728074725,0.06982824294851367,0.0068399954834318846,0.009631507890360522,0.14405349359931596,0.02964191957133546,0.017317063115618394,3.8536812481058904,0.8460061953804042,FAR
40,79,59,train,40,False,0.0001266736492840747,0.011254938884066616,0.06996189582127706,0.006747595736741145,0.009490750348237263,0.14405349359931596,0.02916263548955026,0.01697357292165989,3.8276551641372007,0.8432520554752297,FAR
41,80,60,train,40,False,0.00012549021672593756,0.011202241593803338,0.06934818255075761,0.006680602339928882,0.00939313457298389,0.14405349359931596,0.028820641061012685,0.01668114178992434,3.7911459030687906,0.838504909426326,FAR
42,81,61,train,40,False,0.00012536463477518106,0.0111966349755264,0.06834048056749185,0.006653362710801548,0.009382628619445214,0.14405349359931596,0.02885765178144024,0.01670700156666787,3.817754514714106,0.8379864700379855,FAR
43,82,62,train,40,False,0.00012519785900896277,0.011189184912627138,0.06780532010162946,0.006638013739706222,0.009360666828975187,0.14405349359931596,0.028772440858310412,0.016681765671418082,3.8084209297576193,0.8365816547022612,FAR
44,83,63,train,40,False,0.00012357200000461996,0.011116294346796507,0.0672211621043634,0.006506840415271176,0.009239218193865672,0.14405349359931596,0.02859034181769755,0.016521677771938047,3.8627742852136406,0.831141917047944,FAR
45,84,64,train,40,False,0.00012338797192817445,0.011108013860640184,0.06690008432288565,0.006482265032896312,0.00922148970654348,0.14405349359931596,0.028541574516328116,0.01646629360925615,3.8678875337190646,0.8301654843282686,FAR
