fpc_3,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1
0.729918814695837,0.5309341061124446,0.18173695943043666,0.8630615181818608,-0.7300131977201387
0.33634088169864007,-0.8201472096857304,0.18357423760926528,0.729918814695837,-0.7837183115270645
0.19866223591102763,0.030210698329136056,0.6355181671919934,0.33634088169864007,0.42102288812526617
-0.8097382612334668,-0.5027625996831718,-1.6051675566621662,0.19866223591102763,0.7685552778425291
-0.8911486820726349,-0.1823004799947592,1.0172504538054163,-0.8097382612334668,-0.5330062248811331
-0.5673013286863924,-0.11406628272376045,-0.7909356068267807,-0.8911486820726349,0.6115870663732426
-0.2996957415562895,-1.3025967341428215,0.9204646210178392,-0.5673013286863924,-0.2941610010209661
-0.840311347970842,3.1796780414257917,-0.7638312276934173,-0.2996957415562895,-1.0952069428988982
-1.2627970166380114,0.2640985103114643,0.051395038320240775,-0.840311347970842,-0.6132988040051877
-0.7548855755639169,-0.2656437227771417,-0.7149650904370747,-1.2627970166380114,-0.794721125601938
-0.39753891292086563,-0.5704830912262107,-0.01874765043370711,-0.7548855755639169,0.6719090674794642
-0.1831727803076818,0.19881895021044346,-1.5330378489393959,-0.39753891292086563,-1.1071451017101812
-0.08049753242712238,-0.09369118894856981,-1.4269010823435058,-0.1831727803076818,0.776309259138522
-1.025993825145294,0.5748371287117042,0.3741409958323254,-0.08049753242712238,0.3505708754265746
-1.166768686833774,1.1179998240329436,-0.04205569232766263,-1.025993825145294,-0.5740157959904219
-0.8286694247194569,1.00840663539986,2.059233271634022,-1.166768686833774,0.6465092711800838
-0.693618184759256,-0.06201719841897324,0.9705541202004684,-0.8286694247194569,0.3908598694768873
0.6044209072700534,-0.31553686124570696,0.4029495096877136,-0.693618184759256,-1.8134789151978297
0.7792549869532318,0.7285544930837888,-0.1608678622824477,0.6044209072700534,1.0737877212253895
-0.1367207873941213,-0.5405364622031987,0.28841720450799385,0.7792549869532318,-0.12188082065485598
0.09948651289512396,-0.2468918320166636,1.5370698654968555,-0.1367207873941213,1.0777593525689069
0.05253519015108274,-1.0189669101571956,0.7556651111081374,0.09948651289512396,1.0083751257771345
-0.5372117290402109,0.5495837075273319,-0.3014553520675323,0.05253519015108274,0.6173483786863773
-0.9042437593421088,-0.5161323382680807,-0.0922167418443899,-0.5372117290402109,-0.5492845118172012
-0.8958952920946051,0.7845806132311974,0.5264341126402153,-0.9042437593421088,1.4419784371799589
0.2426213621976737,-0.9323565599850313,-0.25344424191254555,-0.8958952920946051,0.6226988666619235
0.3960249894021425,1.1174519098006455,0.5191443142171868,0.2426213621976737,-0.27549673614094145
0.249568918422196,0.708718688429255,-0.23579587777851968,0.3960249894021425,1.723138163634076
0.01412973232301815,-0.5900913476780816,1.1262520084561758,0.249568918422196,0.09077092250847671
0.5066379152597423,0.8906399225205194,0.4325897398810053,0.01412973232301815,-1.691904974233146
0.3332031646535952,-0.8693217963750406,0.32503486189367553,0.5066379152597423,0.5488962400643134
0.08173420140831636,0.5789277376931163,1.9688375786921246,0.3332031646535952,0.7452376902248029
0.89066180476648,-0.175313384566778,1.5581191715831746,0.08173420140831636,0.14741981240624233
0.706943248755693,2.1151165771922225,1.023441584785113,0.89066180476648,0.6740516248600408
0.30608408293964384,-1.097128736971542,0.4371913078743397,0.706943248755693,-0.40867030737271787
0.8251413755645596,0.46377882047952174,1.4948125837432735,0.30608408293964384,-0.9905698440041146
-0.054003038040277444,0.08869391554745984,0.04366088745445773,0.8251413755645596,-1.5859041034367345
-0.3842698543932021,-0.40712299071985214,0.945781151196939,-0.054003038040277444,-0.5540403863239304
0.5498781108185827,0.011118855880314285,0.5135423229117628,-0.3842698543932021,1.0502456360712358
0.019930493838190302,1.1011192917594812,0.09987326215617932,0.5498781108185827,1.5157353004227003
-0.05870241302099374,1.4867746220109,0.7053939178850984,0.019930493838190302,-2.156416108624918
0.12365164564963198,0.16265062078633954,-0.23262068690864687,-0.05870241302099374,-1.1919539399260655
-0.30462705472249396,-1.7344230437971369,-0.07729110688202048,0.12365164564963198,0.3202349265752784
-0.19781443972361593,1.5537160420424514,0.7178607572480105,-0.30462705472249396,-0.3311228940350607
-0.16666441989180864,1.2762259201422244,1.154480416578407,-0.19781443972361593,-0.29690481825591747
0.425479897269452,-0.832418207063489,-0.43864425488889836,-0.16666441989180864,0.48481170238047927
1.0946031605332256,-0.6618016046496489,0.656297413152696,0.425479897269452,-0.5345642846028844
0.16226176524931377,1.739592702241542,0.4337632377813743,1.0946031605332256,-1.6890213524196598
0.09521271406836254,-0.3527037482225846,0.40917842719482433,0.16226176524931377,-1.5983058095084852
0.12340031133804905,-1.210383628012707,-0.27006945945943917,0.09521271406836254,1.3628756558947919
1.2643106273644604,0.03689013533357427,-0.10490329247984653,0.12340031133804905,-1.6649735697722974
0.9918924177008976,-2.127617844354561,0.9323852919159807,1.2643106273644604,0.5803669983272975
1.484638294096387,-0.2768893621190958,1.7576101384474703,0.9918924177008976,-1.8462265215062832
1.9852369946538022,-2.0208321630853634,-1.4345618158542845,1.484638294096387,0.0022871729166193057
1.8585853472227567,0.19661939104536236,-0.3067949853510917,1.9852369946538022,1.539730079542289
