5.310938778850100572e-01,1.301045714233862727e-01,3.808022792647614563e-01,2.785067120900143189e-01,4.614410343542041382e-01
-8.134157287539885983e-01,1.317312276086803624e-01,3.222842641106516970e-01,2.884524746616860535e-01,1.983595169089590604e-01
3.161970875005508386e-02,4.567654533294103203e-01,1.481319861505687729e-01,-1.337340091732006353e-01,5.521587178650169125e-01
-5.014612640150638567e-01,-1.154731347884568660e+00,8.974496551097844999e-02,-2.769004169573868190e-01,-5.955094532616913572e-01
-1.809954752783576037e-01,7.315415311626219941e-01,-3.621836982233488933e-01,1.892795101252528756e-01,-6.759050452454028468e-01
-1.132207745097998791e-01,-5.691593571178110711e-01,-3.965417025165700049e-01,-2.151619227195034345e-01,-6.297013605622850951e-01
-1.296186387825910780e+00,6.620904423248816784e-01,-2.528053408779687983e-01,9.808089852153570321e-02,1.317085984020557919e-03
3.164623365401376454e+00,-5.497510383437743675e-01,-1.350323247981866370e-01,3.959777428998623172e-01,1.146193016960730809e-01
2.636979272534301089e-01,3.686561260171641874e-02,-3.739171767220142995e-01,2.180327455647308454e-01,4.160181340848598253e-01
-2.640372464434699307e-01,-5.146829372304525529e-01,-5.629064318568476333e-01,2.776827030443546063e-01,-3.547576569988811768e-01
-5.705462081825880549e-01,-1.307695252240742914e-02,-3.315605892559079781e-01,-2.563580569027690825e-01,1.670573909826595649e-01
1.999130047949156386e-01,-1.103339020854522179e+00,-1.798313997266714481e-01,4.014992625006598703e-01,5.678883735863948790e-02
-9.523702057553232181e-02,-1.026125870097029269e+00,-7.914630747915933628e-02,-2.853469526320068783e-01,5.559277336362005578e-02
5.711206545151503722e-01,2.695045690676015626e-01,-3.524964253314143148e-02,-1.281899517747662476e-01,1.023297599388063722e-01
1.113790618605029481e+00,-3.045896689666138454e-02,-4.590913597244485334e-01,2.105324153881089067e-01,1.097424153263655416e-01
1.000428192428156837e+00,1.482006360138802714e+00,-5.174387109191022072e-01,-2.426452059524874527e-01,-2.576730351862711044e-01
-6.387229168555463854e-02,6.986075283369826971e-01,-3.654285623326531951e-01,-1.523220628636121343e-01,2.158224915863122817e-01
-3.113650175847961776e-01,2.892677267581970080e-01,-3.121785191460739184e-01,6.479856304960965874e-01,7.575600369742931106e-02
7.236432226335433038e-01,-1.156642888374695977e-01,2.710719246953584016e-01,-3.791209345548489651e-01,2.630838338817145794e-01
