t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,1.0132750404661275,1.0066156369072197,1.0071038371248662,0.8072544440177631,0.9756257368062358,3.483477494104608,2.0012864937362655,1.8484065648841088,2.5466992780539126,0.9692137704156882,0.6246666666666667,1.8364885805701505,0.05,10.494522771981032,52.00689398423805,122.82450517843428,0.6246666666666667,1.8364885805701505,0.05
3,22,12,train,20,False,1.0024638903451446,1.0012311872615358,0.9852533183651506,0.798806457726398,0.9696038703993836,3.483477494104608,2.0215832665868048,1.8602403865521908,2.599501290058004,0.9684115744050522,0.63,1.8331748446173306,0.05,10.440993109727408,51.75796699010552,122.82450517843428,0.63,1.8331748446173306,0.05
4,23,13,train,20,False,0.9722884625831327,0.9860468866048575,0.9645934650777707,0.77934648293877,0.9520368287257825,3.483477494104608,2.005465272192842,1.8477327133352823,2.6263452156147458,0.965508680833446,0.644,1.8365894228245434,0.05,10.127694530671294,51.048073372998665,122.82450517843428,0.644,1.8365894228245434,0.05
5,24,14,train,20,False,0.9927474097126356,0.9963671058965343,0.9669971677101724,0.7919619484250278,0.9671630071958992,3.483477494104608,2.036317619831386,1.8772383129288184,2.624240350673077,0.9706894190627087,0.6286666666666667,1.8381181243272138,0.0,10.382084880687449,52.949783696846474,122.82450517843428,0.6286666666666667,1.8381181243272138,0.0
6,25,15,train,20,False,1.0078909502714555,1.0039377223072432,0.9892927941307371,0.8072355540674845,0.9743053447674586,3.1736356709194027,1.9675078152591374,1.8529345684241654,2.48493243166867,0.9704838488669557,0.6193333333333333,1.8342534083210773,0.0,10.473953217373706,50.59059714964263,95.1031105039975,0.6193333333333333,1.8342534083210773,0.0
7,26,16,train,20,False,1.0054605733477573,1.0027265695830332,0.988884223081488,0.8001532339784706,0.9728004523925454,3.1736356709194027,1.987322397397478,1.8698605728637172,2.548887809119007,0.9701552565791371,0.6226666666666667,1.829682304667666,0.0,10.75176996432863,52.08803902382486,95.1031105039975,0.6226666666666667,1.829682304667666,0.0
8,27,17,train,20,False,0.9805481235303694,0.9902262991510422,0.9885104394467857,0.7883140347600246,0.9596106412404716,3.1736356709194027,1.979000504463336,1.8578267415701344,2.5685390240103194,0.969082160374029,0.628,1.826078109326009,0.0,10.520775558215995,52.29624643706377,95.1031105039975,0.628,1.826078109326009,0.0
9,28,18,train,20,False,1.0168065713591004,1.0083682716939781,0.9836342345693531,0.7943271859357378,0.9723453362425868,3.1736356709194027,2.0163391751945166,1.8968775933682493,2.5889960139816504,0.9642760125813205,0.6446666666666667,1.8265304169315972,0.0,10.914101104357815,54.447551319209175,95.1031105039975,0.6446666666666667,1.8265304169315972,0.0
10,29,19,train,20,False,0.9368227815501214,0.9678960592698586,1.0178875406564551,0.7687503696048661,0.9331181099928972,3.1736356709194027,1.9628173895718348,1.8066252236108677,2.616840663400378,0.9640685082412709,0.6613333333333333,1.82232265623899,0.0,10.1034274135347,54.035672466161444,95.1031105039975,0.6613333333333333,1.82232265623899,0.0
11,30,20,train,20,False,0.9252604346164954,0.9619045870648998,1.0131792620433426,0.7621652771311505,0.9250578319645572,3.1736356709194027,1.9444487417338379,1.7915969186059286,2.6176352384413075,0.9616939605072735,0.66,1.8144512701315634,0.0,9.969619770936683,52.49934077573626,95.1031105039975,0.66,1.8144512701315634,0.0
12,31,21,train,20,False,0.875910547484175,0.9359009282419667,0.9910799545681378,0.7367601753535978,0.9003690613206283,3.1736356709194027,1.9151971571291013,1.7649793973679824,2.6400881816254103,0.9620345852332011,0.68,1.8186275367828464,0.0,9.288636048544602,50.37251167984851,95.1031105039975,0.68,1.8186275367828464,0.0
13,32,22,train,20,False,0.8343351290405081,0.9134194704737293,1.0104615897982285,0.7239385984893485,0.8829616809824816,3.1736356709194027,1.8801923851447266,1.7285605962467367,2.6379570295571653,0.9666552000742318,0.69,1.8129337740126978,0.0,8.920209820468177,49.76717434771528,95.1031105039975,0.69,1.8129337740126978,0.0
