t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,0.9802317763428162,0.9900665514715746,0.9068240915115082,0.7901997654454442,0.9664483819118939,3.3986621724134447,1.9760506799734627,1.8124587423188114,2.5357182421269053,0.9761448667015604,0.9273333333333333,3.610493944342464,0.35,4.529842969502466,16.21366744045182,66.12259556122758,0.9273333333333333,3.610493944342464,0.35
3,22,12,train,20,False,0.9990444301140146,0.9995221008632148,0.9279805312176306,0.7984737812058619,0.9778919961468466,3.3986621724134447,2.0109454000037426,1.8451862855917263,2.553918927374266,0.9783595533328499,0.9226666666666666,3.603419343739187,0.3,4.566825142730478,16.904723016596325,66.12259556122758,0.9226666666666666,3.603419343739187,0.3
4,23,13,train,20,False,1.0681874608338826,1.0335315480593144,0.9578380061362715,0.8239429835243575,1.010574128292516,3.3986621724134447,2.0746759659192504,1.9046935391922812,2.5605982413838,0.9777874029971257,0.91,3.609891657570087,0.25,4.7837020381520805,18.495556318533502,66.12259556122758,0.91,3.609891657570087,0.25
5,24,14,train,20,False,1.026091808685124,1.0129618989306182,0.9146701919673346,0.8096682982569021,0.9928178197954145,3.3986621724134447,2.044838645350503,1.8809128157704347,2.5592476584276427,0.9801136852664748,0.9186666666666666,3.6144432364445276,0.3,4.714536022862904,17.717082057097343,66.12259556122758,0.9186666666666666,3.6144432364445276,0.3
6,25,15,train,20,False,1.020991697237679,1.0104413378507824,0.9259850808823213,0.8040190006843261,0.9894390508789833,3.3986621724134447,2.0976466497013786,1.8855294101784612,2.6676074737079682,0.9792147389610256,0.9166666666666666,3.614115873433397,0.25,4.744265524762584,19.490426909099224,66.12259556122758,0.9166666666666666,3.614115873433397,0.25
7,26,16,train,20,False,1.0360661015377532,1.017873322932551,0.9094460779956781,0.8128794341004525,0.9969906530021853,3.3986621724134447,2.1222682635292722,1.8894609446117048,2.6702417323905925,0.9794840188264277,0.912,3.6091104864681838,0.2,4.783089144982441,21.43913673353551,66.12259556122758,0.912,3.6091104864681838,0.2
8,27,17,train,20,False,1.0117334665000073,1.0058496241983725,0.8927789087273956,0.804739108039502,0.9864520786754243,3.3986621724134447,2.1067561542498394,1.873466176356261,2.6707363282371768,0.9807152629416077,0.9226666666666666,3.6209135886018204,0.25,4.702383826570303,20.446817761046955,66.12259556122758,0.9226666666666666,3.6209135886018204,0.25
9,28,18,train,20,False,1.0553503992893294,1.0273024867532101,0.860209662009041,0.8261571601751845,1.010630790221711,3.3986621724134447,2.138176925235569,1.905924640278617,2.644625134033892,0.9837713850141744,0.918,3.6135174672113157,0.2,4.718679205039275,20.755329068412443,66.12259556122758,0.918,3.6135174672113157,0.2
10,29,19,train,20,False,1.0616686474941752,1.0303730622906322,0.8150494802737114,0.8224716291871428,1.0139531799548056,3.3986621724134447,2.15325879051578,1.9273346800146551,2.6851049262659274,0.9840641385758636,0.9166666666666666,3.6187639518381673,0.2,4.805659323935997,21.957824384981123,66.12259556122758,0.9166666666666666,3.6187639518381673,0.2
11,30,20,train,20,False,1.0456477005345226,1.0225691666261616,0.8173980052570746,0.8141442720941876,1.0020022971236897,3.3986621724134447,2.1185282101365943,1.9002528612613765,2.6534843502107215,0.9798870627301137,0.918,3.621642850663964,0.25,4.805172834132457,21.625004736396015,66.12259556122758,0.918,3.621642850663964,0.25
12,31,21,train,20,False,1.0527593219790272,1.0260406044494668,0.8342983263633331,0.817722811949167,1.0056527652300726,3.3986621724134447,2.1001067355765177,1.8877635735944023,2.621182994698755,0.9801295980578337,0.9213333333333333,3.6224497376594926,0.3,4.787870665039523,21.195274059711696,66.12259556122758,0.9213333333333333,3.6224497376594926,0.3
13,32,22,train,20,False,1.0420364476231199,1.0208018650174577,0.8552361350960456,0.8180633336716051,1.000602414817388,3.3986621724134447,2.0837020592471815,1.8697344589343285,2.6023480183942906,0.9802121734958583,0.9273333333333333,3.6220309704867977,0.3,4.748547916858342,20.998493719054576,66.12259556122758,0.9273333333333333,3.6220309704867977,0.3
14,33,23,train,20,False,1.0247261895791566,1.0122876022055969,0.8475124568326157,0.807094881362349,0.9897844908764114,3.3986621724134447,2.0680543004236185,1.8604754248328887,2.6388298036116535,0.9777700415572065,0.9266666666666666,3.6180464332593583,0.3,4.757119662645843,21.170614425042356,66.12259556122758,0.9266666666666666,3.6180464332593583,0.3
15,34,24,train,20,False,0.9902050309532754,0.9950904637033134,0.8829625057261833,0.8061909146199413,0.9759029790745665,2.670919939417589,2.0084222083191556,1.8055271040330354,2.575749035606349,0.9807178489507988,0.9313333333333333,3.6192598356765413,0.3,4.418433298514342,18.633140377518306,44.1798414108986,0.9313333333333333,3.6192598356765413,0.3
16,35,25,train,20,False,0.9444715600442212,0.971839266568408,0.9311991375417331,0.7867384694447865,0.950745970523848,2.670919939417589,1.9547533993154402,1.7528801484916567,2.5581563005256185,0.9782954890071061,0.9373333333333334,3.6154642135991417,0.35,4.351602921712792,17.375974772817294,44.1798414108986,0.9373333333333334,3.6154642135991417,0.35
17,36,26,train,20,False,0.9107024492025273,0.9543073138159045,1.0006377193653055,0.7698418475590353,0.9355239368289789,2.670919939417589,1.9376219585261025,1.744631587536149,2.5831295318589103,0.9803172660263725,0.9393333333333334,3.614049337595763,0.35,4.360345582340577,17.946824528663694,44.1798414108986,0.9393333333333334,3.614049337595763,0.35
18,37,27,train,20,False,0.9516615522980301,0.9755314204565787,1.0473099494177076,0.7930875023257634,0.95616362356957,2.670919939417589,1.943306348167701,1.7564308032415972,2.526913011160908,0.9801464140663516,0.9353333333333333,3.6062804887135425,0.3,4.376592679517949,18.364859281303243,44.1798414108986,0.9353333333333333,3.6062804887135425,0.3
19,38,28,train,20,False,0.9495568451824733,0.9744520743384322,1.0466594896780652,0.7947906933361761,0.9550583460864026,2.670919939417589,1.9281080604645418,1.744143770905012,2.5046718043386993,0.9800978121318114,0.9386666666666666,3.6165681631021034,0.35,4.380414802968746,18.205921807186392,44.1798414108986,0.9386666666666666,3.6165681631021034,0.35
20,39,29,train,20,False,0.974558507445176,0.9871972991480356,1.0307106297081798,0.8036964794630329,0.9685621155147102,2.670919939417589,1.9713143719852084,1.7849727991595306,2.5306815201977346,0.9811231415954969,0.934,3.6142288224901553,0.3,4.438523949581025,19.125213300638016,44.1798414108986,0.934,3.6142288224901553,0.3
21,40,30,train,20,False,0.9899368116778804,0.9949556832733206,1.0492652406681588,0.8147331434281307,0.9766231137530819,2.670919939417589,1.9570591382880296,1.7901775808339626,2.4767372130284593,0.9815744863530744,0.9353333333333333,3.6162304089891117,0.3,4.409396695184754,18.15882895604556,44.1798414108986,0.9353333333333333,3.6162304089891117,0.3
22,41,31,train,20,False,0.9716681240526711,0.9857322780819704,1.0470129761180864,0.8094571413872338,0.9666284833613181,2.670919939417589,1.9288488756134818,1.7682589453189141,2.4585175082225885,0.9806196924404015,0.9393333333333334,3.6191922027459653,0.35,4.345221747132934,16.995812570531193,44.1798414108986,0.9393333333333334,3.6191922027459653,0.35
23,42,32,train,20,False,0.9722895881517134,0.9860474573526943,1.0249196178614657,0.8111854315119906,0.966959149805154,2.670919939417589,1.916480448672089,1.748274126274773,2.4355857539712997,0.9806415934596212,0.9413333333333334,3.6198779858163603,0.35,4.326455202208995,17.483634494050445,44.1798414108986,0.9413333333333334,3.6198779858163603,0.35
24,43,33,train,20,False,0.9109669593335026,0.9544458912549745,0.9880050733544908,0.7863227504916447,0.9392833386752576,2.4765771691428067,1.8762946900756092,1.7122128806534598,2.4632792082224513,0.9841137641026667,0.9513333333333334,3.6205753508490135,0.35,4.122663968040262,16.07320103602499,44.1798414108986,0.9513333333333334,3.6205753508490135,0.35
25,44,34,train,20,False,0.9743982594824843,0.9871161327232395,1.016989994865409,0.8102635490304209,0.9644624814962963,2.4765771691428067,1.9046046553301572,1.737244693756559,2.449499865371741,0.9770506726858503,0.938,3.611640256343755,0.3,4.302621809766205,17.251325142702335,44.1798414108986,0.938,3.611640256343755,0.3
26,45,35,train,20,False,1.005831479775903,1.0029115014675536,0.9745598127829492,0.8252789427711257,0.981997609954376,2.4765771691428067,1.8812894635600554,1.7600947041765564,2.3553344145039774,0.9791468225435899,0.94,3.6163245081464694,0.35,4.277188770475226,15.488110754433915,44.1798414108986,0.94,3.6163245081464694,0.35
27,46,36,train,20,False,0.9870368618443491,0.9934972882923985,1.0860484681669356,0.8177512451257678,0.9723837000352618,2.4765771691428067,1.8464009540390094,1.7470507978733802,2.3349626652156967,0.9787482175281763,0.9446666666666667,3.631868146021905,0.4,4.249015489395235,13.569856023033827,44.1798414108986,0.9446666666666667,3.631868146021905,0.4
28,47,37,train,20,False,0.964106642828703,0.9818893231055642,1.0884321955815153,0.8024036834761337,0.9599908876876198,2.4765771691428067,1.8335345484512957,1.7369441908110836,2.3617988876005556,0.9776976539996554,0.9433333333333334,3.628232451882239,0.35,4.247126280912658,13.654486746976044,44.1798414108986,0.9433333333333334,3.628232451882239,0.35
29,48,38,train,20,False,0.9435513214493181,0.9713656991315465,1.0443410727798075,0.792246839520683,0.9501600222392119,2.4765771691428067,1.8458124911915,1.742126179659802,2.4064770890061125,0.9781692138076384,0.9433333333333334,3.623544605732523,0.35,4.285415267916046,14.385144459328595,44.1798414108986,0.9433333333333334,3.623544605732523,0.35
30,49,39,train,20,False,0.9556257956855543,0.9775611467757678,0.9807364703407337,0.8032980830861629,0.9559538009448543,2.4331352812461815,1.8383997621984647,1.7274689979430669,2.3492381190405736,0.9778966810391557,0.944,3.6176455068123783,0.35,4.229248705387517,13.487603805954558,33.11791078514257,0.944,3.6176455068123783,0.35
31,50,40,train,20,False,1.0799959656571507,1.0392285435154054,1.0648597725496818,0.8514915076083056,1.0119428663270875,3.1166746777020387,1.9534113370471018,1.8325444944946028,2.3750293256844257,0.9737442958446673,0.9266666666666666,3.6186792758472013,0.3,4.506307358229549,15.971704231848625,53.67541727025337,0.9266666666666666,3.6186792758472013,0.3
32,51,41,train,20,False,1.0643868444061315,1.0316912544003325,1.0321672389133092,0.8423744972344489,1.003517537483676,3.1166746777020387,1.9662426719020494,1.8352569018381828,2.419714032624772,0.9726917168324429,0.9266666666666666,3.626126385551476,0.3,4.513713081439225,15.984151550127999,53.67541727025337,0.9266666666666666,3.626126385551476,0.3
33,52,42,train,20,False,1.033442989666775,1.0165839806266745,1.0145091518368856,0.8243713921935368,0.9847210510778842,3.1166746777020387,1.9436190939869058,1.8098475762853394,2.4408561531970685,0.9686568644047013,0.928,3.6258191500077075,0.35,4.509444066420993,15.642962064262287,53.67541727025337,0.928,3.6258191500077075,0.35
34,53,43,train,20,False,1.0325193910247585,1.016129613299779,1.0060264063661277,0.8307992020279615,0.9840470427107846,3.1166746777020387,1.9059598087320868,1.7750176834502043,2.3408449147751655,0.9684266946174224,0.9313333333333333,3.6250219605079606,0.4,4.484420375225543,15.146874671419615,53.67541727025337,0.9313333333333333,3.6250219605079606,0.4
35,54,44,train,20,False,1.0019592011055318,1.0009791212135906,1.0137929899955604,0.8181317615714848,0.9678344082304602,3.1166746777020387,1.862855499958449,1.7334945693857595,2.32241085819271,0.9668877079644322,0.936,3.6228737733007286,0.4,4.433987891706222,14.574436249982986,53.67541727025337,0.936,3.6228737733007286,0.4
36,55,45,train,20,False,1.0017225099403213,1.0008608844091778,1.0444953036243516,0.8150794899303934,0.9676538893324732,3.1166746777020387,1.868956799818319,1.7417636690537528,2.344655130272819,0.9668215677183677,0.936,3.6192737373683417,0.4,4.430421061597238,14.568854436825479,53.67541727025337,0.936,3.6192737373683417,0.4
37,56,46,train,20,False,1.0472327358637668,1.023343899118848,1.0659053218059706,0.8226607384842624,0.987369695698997,3.403994331863745,1.9383925234221273,1.8058916394752231,2.3986780077462013,0.9648464182462743,0.9333333333333333,3.621866605199348,0.4,4.733900271545834,16.41355086670951,70.01183938282325,0.9333333333333333,3.621866605199348,0.4
38,57,47,train,20,False,1.0556708513753983,1.0274584426512823,1.025151480535589,0.8178807549705214,0.9907918667888541,3.403994331863745,1.9730013521678909,1.8331964222414012,2.441763345091436,0.9643133246656549,0.926,3.622823661123836,0.4,4.897439332681182,17.64179853283435,70.01183938282325,0.926,3.622823661123836,0.4
