t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo,banda
2,21,11,train,20,False,0.9687373616733932,0.9842445639541999,0.8961904715946503,0.7782705488685945,0.9581461380229752,3.3764349925684267,1.9916460444990007,1.8249287336013549,2.602889785057251,0.9734837997719039,0.9486666666666667,3.894223995134467,0.45,4.590377506576013,13.04338640490729,61.875011954798104,0.9486666666666667,3.894223995134467,0.45,FAR (IC del modelo AR)
3,22,12,train,20,False,0.9991369629950917,0.999568388353239,0.928066482061806,0.7914889934960293,0.9773944399798002,3.3764349925684267,2.0431075369960667,1.87376691121391,2.624520968674866,0.9778164769596508,0.944,3.894223995134467,0.4,4.64023716334407,13.82003364381338,61.875011954798104,0.944,3.894223995134467,0.4,FAR (IC del modelo AR)
4,23,13,train,20,False,1.07194908285097,1.0353497393880824,0.9612110325616823,0.8192402996338695,1.0124288856749568,3.3764349925684267,2.1068674416439976,1.9331910256997566,2.6268914461399975,0.9778617284178075,0.9333333333333333,3.894223995134467,0.35,4.7886895968261225,15.037501147989735,61.875011954798104,0.9333333333333333,3.894223995134467,0.35,FAR (IC del modelo AR)
5,24,14,train,20,False,1.0315347781571012,1.015645005972609,0.9195221183638481,0.8042121923794374,0.9957432357849413,3.3764349925684267,2.088985178885023,1.9198289646932352,2.639320835948595,0.9804047968821457,0.9413333333333334,3.894223995134467,0.35,4.719815833483515,14.297220405675645,61.875011954798104,0.9413333333333334,3.894223995134467,0.35,FAR (IC del modelo AR)
6,25,15,train,20,False,1.0172403610559488,1.0085833436340048,0.9225828188002161,0.7929591072225436,0.9867598902274644,3.3764349925684267,2.132440304698013,1.9174483181097046,2.757422677698914,0.9783622706598457,0.94,3.894223995134467,0.3,4.729084606814867,15.040753664076451,61.875011954798104,0.94,3.894223995134467,0.3,FAR (IC del modelo AR)
7,26,16,train,20,False,1.0333607085579364,1.016543510410615,0.9070713173203894,0.8007847324187936,0.9951700042931154,3.3764349925684267,2.1620871087829245,1.9251341215631612,2.7698282465039124,0.9789743322360435,0.9386666666666666,3.894223995134467,0.25,4.735517955146227,15.647671304094724,61.875011954798104,0.9386666666666666,3.894223995134467,0.25,FAR (IC del modelo AR)
8,27,17,train,20,False,1.0190770353802212,1.0094934548476386,0.8992590575295523,0.7973840471839491,0.9892493758962976,3.3764349925684267,2.1509459480136854,1.9136242157993064,2.7657184784086932,0.9799462999446624,0.942,3.894223995134467,0.25,4.698049625163235,15.143725945391358,61.875011954798104,0.942,3.894223995134467,0.25,FAR (IC del modelo AR)
9,28,18,train,20,False,1.0685562348350763,1.0337099374752456,0.8709736578714613,0.8226819699593528,1.0158956235823646,3.3764349925684267,2.1815303350720625,1.9469600788449621,2.726283944099559,0.9827666221953993,0.9373333333333334,3.894223995134467,0.2,4.718029844741755,15.460582067032735,61.875011954798104,0.9373333333333334,3.894223995134467,0.2,FAR (IC del modelo AR)
10,29,19,train,20,False,1.0739533903066925,1.0363172247466952,0.824480552075889,0.8204478068929904,1.018638822087488,3.3764349925684267,2.1930312115658976,1.965050600263945,2.7541576527292535,0.9829411282211118,0.9346666666666666,3.894223995134467,0.2,4.7842319958201305,15.861708097739541,61.875011954798104,0.9346666666666666,3.894223995134467,0.2,FAR (IC del modelo AR)
11,30,20,train,20,False,1.0660225816851083,1.0324836956025545,0.8333253459869641,0.817854015483358,1.0126964907472886,3.3764349925684267,2.16320410207864,1.944887385193968,2.7126450379509395,0.9808353343112909,0.9346666666666666,3.894223995134467,0.2,4.7842319958201305,15.861708097739537,61.875011954798104,0.9346666666666666,3.894223995134467,0.2,FAR (IC del modelo AR)
12,31,21,train,20,False,1.069509712903492,1.0341710269116478,0.8475727973867215,0.8191344493070465,1.0144456679134057,3.3764349925684267,2.1442063160796745,1.9318907538059502,2.686569563420665,0.9809264053189075,0.9366666666666666,3.894223995134467,0.25,4.781850458861555,15.769805690386326,61.875011954798104,0.9366666666666666,3.894223995134467,0.25,FAR (IC del modelo AR)
13,32,22,train,20,False,1.0599022249639671,1.0295155292485718,0.8698992098841924,0.820415576488181,1.0099021811754958,3.3764349925684267,2.125112459243775,1.911253333679022,2.662285723922384,0.980948953642893,0.94,3.894223995134467,0.3,4.764850776914195,15.414574384921503,61.875011954798104,0.94,3.894223995134467,0.3,FAR (IC del modelo AR)
14,33,23,train,20,False,1.0338918777115462,1.0168047392255537,0.855093052455758,0.8061474301400622,0.9936582122403754,3.3764349925684267,2.0928199043200393,1.8855161347870752,2.692771171878217,0.9772360158324913,0.944,3.894223995134467,0.35,4.712094267598349,14.488796973746213,61.875011954798104,0.944,3.894223995134467,0.35,FAR (IC del modelo AR)
15,34,24,train,20,False,0.9938583329610786,0.9969244369364604,0.8862201428762179,0.8027603602573524,0.9771678748343499,2.59077974564555,2.029467586993189,1.8267119277866963,2.6330022654253433,0.9801824878896316,0.9493333333333334,3.894223995134467,0.35,4.385397406593258,11.8962727795731,28.395167828079423,0.9493333333333334,3.894223995134467,0.35,FAR (IC del modelo AR)
