t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,modelo
2,41,21,train,40,False,0.9273020614477827,0.9629652441535898,0.506111729079019,0.8076403446940084,0.8694093301082223,2.3187185215478836,1.2834633584760275,1.2311448129370004,1.704454929916243,0.9028460117191462,FAR
3,42,22,train,40,False,0.923013102937339,0.9607357092027645,0.46493228941959935,0.8022630308658464,0.8667707928667612,2.3187185215478836,1.288069125224623,1.2377472776732383,1.7278899648204564,0.9021948331513805,FAR
4,43,23,train,40,False,0.9080094696860815,0.9528953088802996,0.43236371449130967,0.7940625249929189,0.8591169158858352,2.3187185215478836,1.284534523603662,1.2343667491303734,1.74717839767523,0.901585838317686,FAR
5,44,24,train,40,False,0.9042867199508056,0.9509399139539814,0.4241657961001203,0.789936974079484,0.8557551399661636,2.3187185215478836,1.2898427961429086,1.2376455623302163,1.7770096618503242,0.8999045338290176,FAR
6,45,25,train,40,False,0.8825227806354103,0.9394268362333548,0.4250531872571715,0.7833706466900947,0.8488386398302998,2.3187185215478836,1.278749086173854,1.2267432417785555,1.7748055426568405,0.9035707807046801,FAR
7,46,26,train,40,False,0.8903137611519497,0.9435643916299246,0.43926653092021084,0.792973693693383,0.8585306675489391,2.3187185215478836,1.2917500903564747,1.2398277570440084,1.7670392876135235,0.9098803167697997,FAR
8,47,27,train,40,False,0.8487689055608637,0.921286549104492,0.41392290755260414,0.7674050960784304,0.8318155303633817,2.3187185215478836,1.2553583295523763,1.205910911651243,1.7708776473806118,0.9028847009347115,FAR
9,48,28,train,40,False,0.8067410263835679,0.8981876342856029,0.38579312268228494,0.7479767887682152,0.8132538452872448,2.3187185215478836,1.232287411626154,1.1857201477414585,1.7748225997178984,0.9054387014959158,FAR
10,49,29,train,40,False,0.8057058191157989,0.8976111736803407,0.38597632290509587,0.7459947054465189,0.8124284768221421,2.3187185215478836,1.2354332809141269,1.1874669598338727,1.7892924169053337,0.9051006723669263,FAR
11,50,30,train,40,False,0.7845131880922813,0.8857274908753151,0.3807407553866389,0.7307676543564929,0.7951841263546162,2.3187185215478836,1.2153358587806598,1.1645949792406278,1.8306462019429695,0.8977751447781983,FAR
12,51,31,train,40,False,0.7883116657388115,0.8878691715218022,0.383961611212867,0.7349311894954258,0.7997643412792567,2.3187185215478836,1.2213893919124341,1.1691220621093175,1.8197796651190612,0.9007682290719313,FAR
13,52,32,train,40,False,0.8019027922154907,0.8954902524402433,0.3833652003444109,0.740686424129505,0.806932031692552,2.3187185215478836,1.2314171107843923,1.1789081329317912,1.8182036580140988,0.9011064380585195,FAR
14,53,33,train,40,False,0.8329765602186322,0.9126754955725678,0.4036179182602605,0.7608162930596136,0.825558935281698,2.3187185215478836,1.2532936830461523,1.1997537251129446,1.7924206197343318,0.9045481546141247,FAR
15,54,34,train,40,False,0.823674485496349,0.907565141186212,0.3939681508854819,0.755163440013076,0.8227929653628658,2.646797297051211,1.2695613205647436,1.2137847608498329,1.8077239334008972,0.9065938388592728,FAR
16,55,35,train,40,False,0.8398261038561005,0.9164202659566737,0.39257678337626367,0.7654720385898031,0.8345949296058329,2.646797297051211,1.2877293343829739,1.2313589470155084,1.8126143089787774,0.910711996023548,FAR
17,56,36,train,40,False,0.8288287676971899,0.9104003337527892,0.3881746514856067,0.7570981650740698,0.8263950637682587,2.646797297051211,1.2809587245474878,1.2230642266597493,1.8244613586933596,0.9077271098547935,FAR
18,57,37,train,40,False,0.8252944589620705,0.9084571860919316,0.3931609418543835,0.7531356346879694,0.822252323383589,2.646797297051211,1.27640546183986,1.2181429351290478,1.8304180533437198,0.9051085026040854,FAR
19,58,38,train,40,False,0.8223550623259619,0.9068379471140154,0.4076901750797701,0.7484669387130888,0.8200178390770269,2.646797297051211,1.2829232038622416,1.2252323295961915,1.8574558021293952,0.904260614243933,FAR
20,59,39,train,40,False,0.8237740276331117,0.9076199797454393,0.42290439383367523,0.7496245048845933,0.8210975784858746,2.646797297051211,1.2836704993291193,1.2260690680744895,1.8556408341624568,0.9046711143535738,FAR
21,60,40,train,40,False,0.8099867280576893,0.899992626668513,0.42750553476716946,0.7435679373586677,0.8130632927175595,2.646797297051211,1.2614258574277142,1.2048978304042914,1.8417249083923664,0.9034110598519699,FAR
22,61,41,train,40,False,0.7952005262040416,0.8917401674277332,0.44541484775931156,0.7327518240072763,0.8020129415315266,2.646797297051211,1.24467498236734,1.187668230798062,1.8507646112307516,0.8993796296571132,FAR
23,62,42,train,40,False,0.7884514542757245,0.8879478893920096,0.4876256772252157,0.7284694621750122,0.7979005899746596,2.646797297051211,1.2450653849172488,1.1862912649013682,1.8603553593894173,0.898589432450809,FAR
24,63,43,train,40,False,0.8207141999027503,0.9059327789095338,0.5282425717618141,0.7458308713856947,0.8157954700459282,2.646797297051211,1.2565509253100118,1.202767256121025,1.8344501895414378,0.9005033144157747,FAR
25,64,44,train,40,False,0.842893755496856,0.9180924547652355,0.5903368446902774,0.7651237767702502,0.8338022128621783,2.646797297051211,1.2714895859330604,1.217786067911868,1.805260664250423,0.9081898108784578,FAR
26,65,45,train,40,False,0.8810604536495047,0.9386482054792971,0.6168532335789838,0.7767750865355503,0.8456674134014778,2.646797297051211,1.284215434178328,1.2321075617298334,1.804975454473548,0.9009418102170227,FAR
27,66,46,train,40,False,0.8727705299733483,0.9342218847647213,0.6098843344746343,0.7670162922664847,0.8369465090115895,2.646797297051211,1.2784428861741226,1.2262274769724957,1.8290581671780732,0.8958755116536046,FAR
28,67,47,train,40,False,0.8250373918449896,0.908315689529246,0.6197641842697572,0.7390989893300384,0.8083641924416195,2.646797297051211,1.246373310137446,1.1915818549571262,1.8475936940124285,0.889959517115213,FAR
29,68,48,train,40,False,0.8174794082291772,0.9041456786542627,0.6523331592394632,0.7333593182408535,0.8023800415108324,2.646797297051211,1.2372265143053256,1.1831398930104906,1.8530002145429187,0.8874455305754501,FAR
30,69,49,train,40,False,0.7935182449469032,0.8907964104928259,0.630608215078864,0.7138714296071946,0.7842525368417118,2.646797297051211,1.2092576005520939,1.1587589975757653,1.8853412902610125,0.8803948103111804,FAR
31,70,50,train,40,False,0.837301984840732,0.9150420672519554,0.5932972619018845,0.7344145922854789,0.8037611179674918,2.646797297051211,1.2305617646301765,1.1801012662848527,1.8775739792124084,0.8783870673632949,FAR
32,71,51,train,40,False,0.8361204924488621,0.9143962447696634,0.5842793735566867,0.7340768171139651,0.8028977043428238,2.646797297051211,1.2307380267842825,1.1776997283866035,1.8785146068607887,0.8780632126776439,FAR
33,72,52,train,40,False,0.8358481596830798,0.9142473186633252,0.5669162331603489,0.7342313503383525,0.8026653314597603,2.646797297051211,1.227352669387471,1.1754806411456504,1.871515048546727,0.8779520760676627,FAR
34,73,53,train,40,False,0.8657015623667649,0.9304308477080738,0.5881040211874037,0.7487962128123848,0.8189968827415306,2.646797297051211,1.2460150851075273,1.1959777014851483,1.8655033613585261,0.8802340171319148,FAR
35,74,54,train,40,False,0.842534112630573,0.9178965696801427,0.5583582463562586,0.7336678644908348,0.8037339769997163,2.646797297051211,1.226313779532856,1.1764691279595885,1.866996209179555,0.8756258641208255,FAR
36,75,55,train,40,False,0.8945623987809819,0.9458130887130828,0.5947527859371965,0.7548438334511166,0.821950361827397,2.646797297051211,1.2339220871815388,1.185926159414691,1.8468121205633843,0.8690410099375775,FAR
37,76,56,train,40,False,0.90631507254613,0.9520058153951214,0.5985200951854797,0.761396572937596,0.830668833938566,2.646797297051211,1.2464393188730534,1.2012686159403831,1.84597722952009,0.8725459661124072,FAR
38,77,57,train,40,False,0.9157482913461727,0.9569473817019266,0.5896572604501863,0.7625647500479359,0.834574716275239,2.646797297051211,1.2552787843546334,1.212555254955895,1.852043773649731,0.8721218451854184,FAR
39,78,58,train,40,False,0.9169428743167879,0.9575713416329814,0.579169337964333,0.7635938922075575,0.8370051647168559,2.646797297051211,1.2643469069588242,1.2211184454713049,1.8845320977637599,0.8740917029633327,FAR
40,79,59,train,40,False,0.8404643468744663,0.9167684259803379,0.5598494997444414,0.7331858610165491,0.8099308767977774,2.646797297051211,1.2422981759915288,1.1990813559101845,1.9049615197706473,0.8834628831503282,FAR
41,80,60,train,40,False,0.8217450768321013,0.9065015592000387,0.5808383525297873,0.7182602686026375,0.794167437970204,2.646797297051211,1.2175831262815167,1.17618020869782,1.91272321906673,0.8760795057771701,FAR
42,81,61,train,40,False,0.7979789829186643,0.8932966936682707,0.6172653367666855,0.7048520795700233,0.7799712721778834,2.646797297051211,1.2016417652341305,1.158794366298746,1.925222181289706,0.8731379817101719,FAR
43,82,62,train,40,False,0.8471197092387079,0.9203910632110179,0.6522956739917253,0.7296700425531566,0.8008402650932226,2.646797297051211,1.2128117255858253,1.1707175532371275,1.8915653366398508,0.8701086930367272,FAR
44,83,63,train,40,False,0.8315297679645723,0.9118825406622129,0.6545075788249222,0.7189667971922085,0.7863091493727266,2.646797297051211,1.1806545994957456,1.1392228295843505,1.87708780899613,0.8622921421455285,FAR
45,84,64,train,40,False,0.8673787597203813,0.9313317130434147,0.7068288396511073,0.7398943881207293,0.8064607192797361,2.646797297051211,1.195790479192332,1.156295283513494,1.8422552669209398,0.8659221070056512,FAR
46,85,65,train,40,False,0.8282022017029588,0.9100561530493373,0.7444765996624095,0.7212714560758644,0.7881244187743488,2.646797297051211,1.1811731984817313,1.1392859549187306,1.8514895612368036,0.8660173508344182,FAR
47,86,66,train,40,False,0.8706069703011255,0.9330632188127048,0.8087132650103346,0.7406015019881668,0.8090346401553568,2.646797297051211,1.2214821859043492,1.177613440321505,1.8600001599070466,0.8670737671824952,FAR
48,87,67,train,40,False,0.8747155076916385,0.935262266795597,0.845919331388136,0.745852074797417,0.8147726558201154,2.646797297051211,1.2282376230834877,1.184345117685278,1.8560980658284325,0.8711702425584814,FAR
49,88,68,train,40,False,0.8647953768059702,0.9299437492697987,0.880199978011506,0.7373008265636161,0.8064199223200557,2.646797297051211,1.2204591479814042,1.1764774423465219,1.8696244618182534,0.8671706465614344,FAR
50,89,69,train,40,False,0.8819763550753443,0.9391359619753384,0.8700684055443916,0.7496089705775681,0.8168947548558478,2.646797297051211,1.2219672987382861,1.1802513611755205,1.8392144830143657,0.869836517747256,FAR
51,90,70,train,40,False,0.8836371597837387,0.9400197656346055,0.8508319048738218,0.7537933044252304,0.8194793766070896,2.646797297051211,1.2146294989224242,1.175782918557482,1.7797085342851253,0.8717682399517,FAR
52,91,71,train,40,False,0.9174523027458582,0.9578373049458129,0.8775738662579489,0.7739884168294615,0.8385334432267963,2.646797297051211,1.2312995787958119,1.1945129036298798,1.7580117355431266,0.8754445445975131,FAR
53,92,72,train,40,False,0.9081828538012763,0.9529862820635333,0.8966463998093415,0.7671573072109825,0.8338922828322831,2.646797297051211,1.236633077503327,1.1996317081290577,1.7860240817024031,0.8750307307956501,FAR
54,93,73,train,40,False,0.888611732906558,0.9426620459669298,0.8754182206651308,0.7576952383737808,0.8242375812809086,2.646797297051211,1.2173000854815508,1.1832940898165472,1.7803594309506614,0.874372300027686,FAR
55,94,74,train,40,False,0.8417847963999874,0.9174883085903534,0.8580934199158549,0.7397386286053147,0.8055406640602281,2.4536668851694157,1.1825267555692442,1.1509679668531656,1.776584547009163,0.8779846636932914,FAR
56,95,75,train,40,False,0.8966180619844952,0.9468991825872991,0.9430489970984459,0.7598753522346706,0.826123991556415,2.4536668851694157,1.2059027837819123,1.1750534984016163,1.7716754842523113,0.8724519006333082,FAR
57,96,76,train,40,False,0.9763674386018228,0.9881130697454734,0.9380222276960165,0.7924388304674069,0.8598719793901669,2.56451013482242,1.2482239489556535,1.2188168728484838,1.7601041538303743,0.8702161784092787,FAR
58,97,77,train,40,False,0.9790260430258592,0.9894574488202407,0.9355918657232468,0.7961726255386602,0.8631240672536549,2.56451013482242,1.2520785937214516,1.2215221153140994,1.753431418623289,0.872320551311007,FAR
59,98,78,train,40,False,0.9742957589984638,0.9870642121961791,0.9255251838167169,0.7916043621903572,0.858597620760652,2.56451013482242,1.2435604194846648,1.2114583663360776,1.7636894012891413,0.8698498133675682,FAR
60,99,79,train,40,False,0.9762660741188338,0.9880617764688774,0.9171117984268286,0.7923540186859201,0.8599919074043978,2.56451013482242,1.2495805822394785,1.2165507533342346,1.7711437926555251,0.8703827310047618,FAR
61,100,80,train,40,False,0.9655689716301168,0.9826336914792393,0.9098689515617207,0.7823106838025626,0.8486000299413974,2.56451013482242,1.2341354185798674,1.2001867834229376,1.778908945380269,0.8635975311043225,FAR
62,101,81,train,40,False,0.9763867290607042,0.9881228309581275,0.9093918024598584,0.7885204722224274,0.857296527652047,2.56451013482242,1.2607207879867304,1.2223552004626417,1.7996424562660667,0.8676011734500402,FAR
63,102,82,train,40,False,0.973649444811134,0.9867367657137004,0.9091229346921369,0.7856628704652743,0.8553390568292946,2.56451013482242,1.256667977161905,1.2199472978765282,1.8015452304665132,0.8668361072070051,FAR
64,103,83,train,40,False,0.9557433061957056,0.9776212488462521,0.9332131921693937,0.7740507314340791,0.8471699551464977,2.56451013482242,1.2660951011973696,1.2275002710356948,1.837444097333891,0.8665625426475667,FAR
65,104,84,train,40,False,0.9387152165152184,0.9688731684360025,0.8928702631953486,0.7617535349060663,0.8357952926701735,2.56451013482242,1.261726017650227,1.2228730045937817,1.8559383859376388,0.8626467528452162,FAR
66,105,85,train,40,False,0.8863743602142552,0.9414745669503002,0.7913674499405268,0.7418887648025227,0.8182983029263078,2.56451013482242,1.2508856745390637,1.2119845201962771,1.8670087523073857,0.8691666579767579,FAR
67,106,86,train,40,False,0.8988322896720803,0.9480676609145996,0.803552264437634,0.7547737760338387,0.8299604949390857,2.56451013482242,1.2609843838963117,1.2206956344479898,1.8436514079530326,0.8754232732064967,FAR
68,107,87,train,40,False,0.917677041643125,0.9579546135611671,0.8274852101831858,0.770950525885745,0.846058283344578,2.56451013482242,1.279668796266245,1.2418722670168862,1.8273199292113573,0.8831924512575623,FAR
69,108,88,train,40,False,0.9473600057887364,0.9733242038440925,0.8218393285931637,0.7891544646119282,0.8633593190850408,2.56451013482242,1.3027357346139241,1.2644354639958193,1.8124302337963605,0.8870213189759886,FAR
70,109,89,train,40,False,0.9523038566851358,0.9758605723591541,0.8183971694792558,0.7956963640996036,0.8692881525331597,2.56451013482242,1.3092495380440794,1.2703524319093842,1.783306726917208,0.8907913457674038,FAR
71,110,90,train,40,False,0.9073041697341369,0.9525251543839338,0.80512785020747,0.7748881510019485,0.8489292445317751,2.56451013482242,1.284264881558651,1.2453052637817765,1.7859919954582975,0.8912407621201757,FAR
72,111,91,train,40,False,0.9171092438217293,0.9576582082464126,0.8055561523817093,0.7782478426066167,0.8551279005971804,2.56451013482242,1.298031817344984,1.261640793574174,1.7975324054639192,0.8929364289196899,FAR
