5.530093019811304078e-01,1.242458234414004270e+00,2.577770608505637551e+00,1.681606688854238252e+00,8.054765655016957737e-01,9.886358265686878699e-01,7.240610087115186833e-01,8.187538919628514211e-01
1.911367963077930110e+00,2.998894942536080688e+00,3.635772858297441790e+00,1.781126674707392166e+00,-1.185411128071113929e+00,-1.859236449525450530e+00,4.192924661640080042e-01,2.181903547793401454e+00
8.688516235665282306e-01,7.528579849983650929e-01,1.191366279045161347e+00,4.839344193809920758e-01,-2.510263469378682721e+00,-2.447304220662620544e+00,-8.547086591896613239e-02,4.510167147952471312e-01
-9.385424074384839388e-01,2.357588791657846128e-01,6.898769969727108764e-01,-3.416582640471169663e-01,8.422473583150201781e-01,5.477997677538548604e-01,8.858038977911468770e-01,1.477672902274222544e+00
-1.881661347354876446e+00,-1.066613144911512823e+00,-8.104104518712803573e-01,-1.950532212920501385e+00,-2.218770625857204415e+00,-3.081504612115113950e+00,-9.866649722452531801e-01,4.899206958235022280e-01
1.479068064389710280e+00,2.193179874576220989e+00,1.491011705814069277e+00,2.242887663165102352e-01,-1.614452168123966080e+00,-2.708945993058160084e+00,-1.639381700875447656e+00,-1.559802167280136764e+00
-4.764710189771240167e-01,-7.894301555836407136e-01,6.997549547252716884e-02,5.936610815829509447e-01,-8.482180943197388523e-02,-2.019388897375993253e+00,-2.224428154525874834e+00,-2.182034778886102200e-01
9.849761226849688134e-01,2.252202371851852458e+00,1.058410156599018048e+00,1.243400469978503398e-01,-1.891324619266613993e+00,-9.071399974982428116e-01,1.673964449664019138e+00,8.471179304380652697e-01
1.245131230789313093e-01,7.541594541970169097e-01,2.831384322351309990e+00,1.468520660631083219e+00,-1.021009945291633692e+00,-2.619088412060485815e+00,-2.229750929712810414e+00,-1.502026572580189845e-01
1.377523055776618544e-01,5.711981579795752939e-01,1.247759231368321897e+00,-7.646560526593862983e-01,-2.264475991858088122e+00,-2.549754311999599565e+00,-1.353511698148515796e+00,-1.130007892792641355e+00
-9.341167297952711612e-01,-9.598871821864563003e-02,-6.263170038853674293e-02,-1.849029073398218426e+00,-2.894454865042654479e+00,-3.180840928896698117e+00,-2.595695423685515202e+00,-1.157556146371156780e+00
7.411523573813901811e-01,4.851692343754258618e-01,2.024519167963997335e-01,-1.195715127008677436e+00,-2.697110498375618004e+00,-1.106903453217421562e+00,6.533677823490228187e-01,1.007948804514814389e+00
-1.089915109272570959e+00,-1.187311034711104440e+00,-1.919976415257031999e+00,-1.584000335540660220e+00,-2.059083817814967077e+00,-3.197265134886409399e+00,-1.669106773069720662e+00,-4.636974616923654202e-01
-8.684285535963421898e-01,6.887375276689388093e-01,4.053832811257050417e-01,3.348861716091692808e-01,4.641087662186157425e-01,-6.671068307436125444e-01,-1.995729283084803685e+00,-5.650942342113426942e-02
-2.029462882222442754e+00,-1.059421524348826305e+00,1.257719638146546748e+00,8.359741036742704967e-01,-5.969429077766363889e-01,-1.048183509733746188e+00,5.885956891191158891e-02,2.503950735772241254e-01
5.404837701434828112e-01,8.342562911658206737e-01,7.665736580147525236e-01,5.408989322123113341e-01,-1.305289952274936827e+00,-2.077005261892757915e+00,-4.143116711732454660e-01,1.014619603297358452e+00
1.970146979541627763e+00,2.046071158206483886e+00,1.116019823641997144e+00,-1.564966215744872713e+00,-2.909535680944617564e+00,-2.934263632958781898e+00,-9.553279958604301569e-01,1.118757049728197894e-01
9.063854551752492661e-01,2.773183084048109315e+00,3.151242657685069393e+00,-2.893294788979809962e-01,-7.350795938172466348e-01,-3.796835184581542899e-01,1.522110095511805261e-01,2.989435583669558527e-01
1.566409056286035995e+00,1.832716324993027390e+00,2.264668378937050530e+00,2.454639975423745568e+00,1.792975571242195088e+00,-6.982739364856829223e-01,-7.085212482904088560e-01,1.299782081007296586e-01
3.431583301473010161e-01,1.431010147401009069e+00,4.087524239022179984e+00,3.405542734484663381e+00,1.974587464135963089e+00,8.527379803625152466e-01,3.809542274668064055e-01,5.285088827411272838e-01
4.136577808105026954e-01,1.958079678996720308e+00,5.174126434082619852e+00,4.153194835118995343e+00,9.622398335055861729e-01,-1.046356850387911264e+00,1.655166387191071564e-01,8.815764357021569353e-01
-1.067312834081127537e+00,-7.950160613239193319e-01,1.025943410315341531e+00,2.396810287938597295e+00,1.014333672820790788e+00,4.773679737654368815e-01,1.398986990379750495e+00,1.828057478366612587e+00
5.327264115273706580e-01,1.504383368196080095e+00,1.287890341312873943e+00,6.363846547480149496e-02,-9.347367396330040767e-01,-4.610041073566140124e-01,-1.305881388475306659e+00,-2.188336472746429673e-01
4.114507954778853227e-01,1.917535482239451472e+00,3.624911810376141741e+00,1.382424916472456466e+00,-7.418097372404010015e-01,-1.741537783189492927e+00,-4.751410369301103387e-01,4.367180607779567181e-01
1.309522564190086502e+00,2.149957622335186169e+00,2.447877021800188402e+00,1.121209225978583524e+00,-2.074304350633924265e+00,-2.724169258181555531e+00,-1.383535739953857036e+00,-1.708667707794291113e+00
-2.113969087053575169e-01,9.151707969078826110e-01,2.730406435208762028e-01,-8.444936007533165867e-01,-1.098609167155385036e+00,-6.829358039376544065e-01,1.501832958576376553e+00,2.183715784497499701e+00
1.353179364152923947e+00,1.643305959108180891e+00,1.238088992340032002e+00,1.081434282721654566e-01,-7.333487489420504879e-01,8.505173164133916774e-02,-3.658458393592454727e-01,-2.359983289939754370e-01
-5.670947085336890403e-01,1.378020101961662802e-01,9.517728823778502933e-01,1.283515507442836379e+00,-4.494991205753539054e-01,-2.013188417965101618e+00,-1.608374657352493964e+00,-1.306927768598011852e+00
-5.583747139679561267e-01,1.548511370210422511e-01,4.183848428143409071e-01,-2.771324114667751970e-01,-1.658365960882971502e+00,-1.376454689217217142e+00,1.202707601159268114e+00,1.078676551714504495e+00
6.511635174387395697e-01,1.507224832339051579e+00,6.794943181901101914e-01,6.223734126546989209e-01,-4.694470151976704586e-01,-9.802634998947955536e-01,-7.340119025156043309e-01,3.640027407110736912e-01
1.668089729847180180e+00,1.903127682203039184e+00,1.743147158308086642e+00,9.153562914905050141e-01,2.265922175058597277e-01,7.285280919043652936e-01,9.123305127719970598e-01,6.752200471015629146e-01
7.328660247884926093e-01,1.999320719626551668e+00,2.355129841370685817e+00,1.765856107886615289e-01,7.729984401562539631e-02,9.098357016649061269e-01,2.424296384450465025e-01,-4.823596656643236447e-01
4.027202000965010020e-01,1.371672601415670378e+00,2.601106935641096740e+00,1.558704648522391656e+00,1.974602545567054890e-01,-3.805335709546624895e-02,-1.349287472717211958e-02,-2.388697145651179077e-01
2.571409627299140688e+00,2.433766448339447663e+00,8.665672782437773281e-01,6.347690762000434139e-01,5.310799741939755680e-01,-4.440234000949154769e-01,5.894101448945502364e-01,1.785184112143996638e+00
-1.615209348019601976e-01,-2.180116494011272166e-01,-1.737987458947371833e+00,-1.622563276179208591e-01,6.632890657031472736e-01,-6.348261154873847678e-01,2.720393851000482144e-01,9.682657364059020777e-01
-2.295596386163182956e+00,-1.571019770649265457e+00,6.329232357305147882e-01,1.901995001809865027e+00,8.821370380052052651e-01,1.196753932968656342e-01,1.482334742321852750e-01,7.606621646820503901e-01
1.833551569945366944e-01,7.503348884869021074e-01,1.763252204444326843e+00,1.180881644279346387e+00,2.111530063428833925e-01,-1.271374222103323959e+00,-5.854088432464586989e-01,2.506248083409419736e-01
2.039257816152411529e+00,2.306468277820867385e+00,2.136550272728853006e+00,1.304022511672864981e+00,5.185831482085122984e-02,-6.494297189365619838e-01,3.538104333170960514e-01,7.575717917860513850e-01
3.368529923686763849e-02,4.600924756002520710e-01,1.392800139384350988e+00,1.958026201116353171e+00,1.551294924991656554e+00,7.076637918392574278e-01,-3.973262014337700099e-01,1.406268435771875630e-02
1.474089844473652544e+00,2.192212379528679644e+00,1.650294770551277823e+00,1.478530989431921183e+00,1.238666094975647836e+00,-2.523341660982399981e-01,8.507032789088849745e-01,1.739528571929964906e+00
-7.664354392434969965e-01,-8.185321661057998188e-02,8.540924897486604772e-01,5.915255249021319495e-01,1.461554529160125515e+00,1.502019814216191129e+00,1.698259613011162461e+00,2.163465825617725713e+00
-2.642568758959794373e+00,-1.697000750819849912e+00,4.191767649321304634e-01,4.944656270421410871e-01,6.524655323265118323e-01,1.359592777599851088e+00,-5.752181011508817887e-01,2.010799257894508030e-01
1.674460115842943964e+00,2.649031243372264033e+00,2.089633132702642282e+00,1.144044808962942694e+00,-1.311043655473177916e+00,-2.159289472538628463e+00,9.848570684735894476e-01,1.931994105058108424e+00
-1.359671056084967855e+00,-1.114186933875701335e+00,1.789184975866319749e-01,5.166110835343664665e-01,-2.086587464525627489e+00,-1.638150090339135501e+00,3.040001395606576895e-01,7.514867381726948459e-01
-6.969036164178887827e-01,-1.400572547155458425e+00,-1.846783889520124733e+00,-4.295180586305429871e-01,-4.017266649819350444e-01,-1.308069652351444567e+00,2.002901720463796109e-01,1.442936546237418849e+00
1.656317622836109005e-01,4.203973674837215013e-02,-7.403204288594014137e-01,-1.531524946763064055e+00,-2.228760742589238397e+00,-1.806121231795782878e+00,3.575203090197962008e-01,7.128673322120914202e-01
-9.239902266639276052e-01,-3.445189230222968080e-01,1.959159408354133602e-01,-9.480213587743522297e-01,-9.873833841157599878e-01,-1.517459954947297129e+00,-1.739398959550467083e+00,-9.719281523589143879e-01
3.978004349002531859e-01,-6.197511363028794795e-01,-4.411230847838273350e-01,-5.417981152998102568e-01,-8.444103950252672686e-01,-7.153982566880889848e-01,-3.859284471255198801e-01,3.292158899865937349e-01
-2.363953272842138353e-01,1.588868445684357145e+00,3.661130499978685560e+00,3.134206376956687912e+00,1.947779027361719040e+00,1.421639155838384072e+00,1.078911620857076814e+00,3.312557107268458423e-01
