t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,modelo
2,21,11,train,20,False,1.4761300269358784,1.2149609158058865,0.8643390554420253,0.4979754694920282,1.1329226254205673,15.267563866149239,6.649037994389384,2.475433603018748,13.115607481148023,0.9324766012486067,FAR
3,22,12,train,20,False,1.437234147064801,1.198847007363659,0.8641875536352721,0.5003684622352912,1.120041541153145,15.267563866149239,6.350848944633972,2.5181583474751115,12.52171558534529,0.9342656187766509,FAR
4,23,13,train,20,False,1.791860809587552,1.3386040525814764,0.9276800861432568,0.5100297720139692,1.1869858420221473,26.382595616669363,7.016860572663892,2.4784591043064568,13.059529103844506,0.886734086702535,FAR
5,24,14,train,20,False,1.8492512488386228,1.3598717766166863,0.9405742241469178,0.5184635170841381,1.215081112040314,26.382595616669363,7.215824056445689,2.5704234853702377,13.29952952232313,0.8935262374982101,FAR
6,25,15,train,20,False,1.802949586085976,1.3427395823784953,0.9492967637228441,0.5082153364238888,1.202866964728417,26.382595616669363,7.173368912786711,2.399898155078776,13.572446148873533,0.8958304205180938,FAR
7,26,16,train,20,False,1.7314191065984876,1.3158339965962604,0.9570184233825191,0.4854737515527095,1.1710857293880932,26.382595616669363,7.120724591090327,2.3370050511016243,13.737416800704827,0.8899950392051009,FAR
8,27,17,train,20,False,1.6493380382745007,1.284265563765727,0.9543518535346092,0.46118541708372496,1.1160845090837532,26.382595616669363,6.734204529494822,2.192379069605045,13.382030872343723,0.8690449550100583,FAR
9,28,18,train,20,False,1.6650306445424583,1.2903606645207604,0.9972606878330187,0.46582319892949825,1.1226477875171548,26.382595616669363,6.649493765301588,2.2990762080287466,12.997032546610493,0.8700263564947603,FAR
10,29,19,train,20,False,1.6525750071462173,1.2855251872858102,1.0284266782571534,0.45766992562140507,1.1146669778515577,26.382595616669363,6.725303419568549,2.2359798759673875,13.5792040757354,0.8670907337140602,FAR
11,30,20,train,20,False,1.8239257255160168,1.3505279432562722,1.0566632464232335,0.4768083715037113,1.1751978672866763,26.382595616669363,7.202129348922291,2.3034474781433354,13.82946459530433,0.8701766395541173,FAR
