1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.464454227785126461e-01,1.492902690857402515e-01,4.237985246020308829e-03,2.632288972683422009e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.094742660849308047e-01,2.739423133871636828e-01,1.637283741009088259e-02,2.105831178146737607e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.881389058890884591e-01,3.756144749570607955e-01,3.553590113122619132e-02,7.107180226245238307e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.814917181608197039e-01,4.559650958482222571e-01,6.085852104844070853e-02,1.684664942517390086e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.885850788699583003e-01,5.166525181134385969e-01,9.147204180074890167e-02,3.290361215854276621e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.084713639863383983e-01,5.593350838055001217e-01,1.265078080271652139e-01,5.685744180996190646e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.402029494797938702e-01,5.856711349771976938e-01,1.650971643667041855e-01,9.028751176304136011e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.828322113201586996e-01,5.973190136813220086e-01,2.063714554583802596e-01,1.347731954013912069e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.354115254772668697e-01,5.959370619706632066e-01,2.494620259412078656e-01,1.918938661086214484e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.699326792095233629e-02,5.831836218980119835e-01,2.935002204542014881e-01,2.632288972683421296e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.662981462104908270e-02,5.607170355161589237e-01,3.376173836363756120e-01,3.503576622641633997e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.337354154739105766e-02,5.301956448778946118e-01,3.809448601267447776e-01,4.548595344796952517e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.627682466981224110e-02,4.932777920360097434e-01,4.226139945643233031e-01,5.783138872985477130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.439203995814659735e-02,4.516218190432945701e-01,4.617561315881257844e-01,7.223000941043308809e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.771563382228095937e-03,4.068860679525397317e-01,4.975026158371665952e-01,8.883975282806548524e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.467770911890704646e-03,3.607288808165359240e-01,5.289847919504604423e-01,1.078185563211129655e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.330385169683918159e-04,3.148085996880737869e-01,5.553340045670214220e-01,1.293243572279365039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.974216729512554225e-05,2.707835666199435165e-01,5.756815983258642966e-01,1.535150928868971587e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.302726393303455577e-01,5.891885311169461348e-01,1.805355391914925667e-01,3.290361215854338074e-06,0.000000000000000000e+00,0.000000000000000000e+00
