componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,2,21,11,train,20,False,0.54705902701511,0.42393422979970374,0.1194411001099025,0.5981266878115699,0.2906069087188867,0.3043332937056457,0.9,1.9855528255924575,2.91225541169083,0.9,1.9855528255924575
FPC 1,3,22,12,train,20,False,0.5476205046548922,0.4253360986531581,0.14211541757867285,0.6066014820289817,0.28993878259989453,0.3049379192088057,0.9,1.9867868717387314,2.913489457837103,0.9,1.9867868717387314
FPC 1,4,23,13,train,20,False,0.5412071264202086,0.4100049192541627,0.18639344629146803,0.6155941510848204,0.2941015971877513,0.29902118646561454,0.9,1.986090167798101,2.9127927538964737,0.9,1.986090167798101
FPC 1,5,24,14,train,20,False,0.5442007951772183,0.4211127238646638,0.1780211953212254,0.615838817497439,0.2984665915932038,0.3016245993981591,0.9,1.9889677692577237,2.915670355356096,0.9,1.9889677692577237
FPC 1,6,25,15,train,20,False,0.5662526702034149,0.43997830075428634,0.1430182827752301,0.6275707330258768,0.29858453096618465,0.3166259169300355,0.9,1.9906203354522578,2.91732292155063,0.9,1.9906203354522578
FPC 1,7,26,16,train,20,False,0.5618401301500832,0.43189271578171573,0.12978782131287592,0.6179287116298134,0.30438429498448216,0.3133682345084353,0.9,1.9944052887335413,2.9211078748319137,0.9,1.9944052887335413
FPC 1,8,27,17,train,20,False,0.5602051590104993,0.4288722179342554,0.1329093100515749,0.6172385462976897,0.2996309386594629,0.3116172645221851,0.9,1.993207901678979,2.9199104877773516,0.9,1.993207901678979
FPC 1,9,28,18,train,20,False,0.5176992280380087,0.4050150836479639,0.19093287559208516,0.5905048072630514,0.29931317055642426,0.288859869612636,0.95,1.9943919030204413,2.4031746028528156,0.95,1.9943919030204413
FPC 1,10,29,19,train,20,False,0.47092051189702033,0.36976361037434247,0.1078949059186951,0.5115378751429897,0.2865492638190826,0.26376011151298545,0.95,1.9820561268553134,2.3908388266876877,0.95,1.9820561268553134
FPC 1,11,30,20,train,20,False,0.46409236922252334,0.3590523653111137,0.13295044022650404,0.5113528301713333,0.24924951899346098,0.25755768489573583,0.95,1.9588382276520129,2.3676209274843876,0.95,1.9588382276520129
FPC 1,12,31,21,train,20,False,0.40516367489384053,0.329386589993921,0.23247444105557868,0.4744847685142393,0.24913607874368351,0.2303301636107659,1.0,1.9606078236922613,1.9606078236922613,1.0,1.9606078236922613
FPC 1,13,32,22,train,20,False,0.42344901826089554,0.33878937055650943,0.1916712766374531,0.48322046839124766,0.23181579441606223,0.24099287106517386,1.0,1.9465029807761305,1.9465029807761305,1.0,1.9465029807761305
FPC 1,14,33,23,train,20,False,0.42744521482009934,0.3499741531608117,0.23402450330815017,0.5010847879013175,0.23665728448230716,0.2427276717140571,1.0,1.9456623370945447,1.9456623370945447,1.0,1.9456623370945447
FPC 1,15,34,24,train,20,False,0.4477823256987482,0.36166104433966284,0.1733314380691523,0.5052885232584867,0.24541271130746112,0.253045659921788,1.0,1.948351049348711,1.948351049348711,1.0,1.948351049348711
FPC 1,16,35,25,train,20,False,0.4852771943431506,0.3891315584118008,0.1553176217399288,0.5417280986715494,0.24747530202390283,0.27468298229761307,1.0,1.946312073767184,1.946312073767184,1.0,1.946312073767184
FPC 1,17,36,26,train,20,False,0.490300931928361,0.3996805305185366,0.12663026829906854,0.5382720727164638,0.2648839974446052,0.27896897073124516,1.0,1.9551591794192782,1.9551591794192782,1.0,1.9551591794192782
FPC 1,18,37,27,train,20,False,0.5241807590935177,0.4343618321687982,0.09756854857878472,0.5661247753261792,0.26317289248833153,0.3018683364613442,1.0,1.9565511335432522,1.9565511335432522,1.0,1.9565511335432522
FPC 1,19,38,28,train,20,False,0.5217721454251164,0.42680362332658434,0.1223308572112578,0.5714176796287305,0.27676571495280655,0.3004705101681896,1.0,1.9656275229901066,1.9656275229901066,1.0,1.9656275229901066
FPC 1,20,39,29,train,20,False,0.5467675365215929,0.4583164971921523,0.11490386492355542,0.5962737577454893,0.2793907809405243,0.3190890714769914,1.0,1.966855388954281,1.966855388954281,1.0,1.966855388954281
FPC 1,21,40,30,train,20,False,0.5613167811517774,0.48285363552291416,0.12772891494798722,0.6166240868383183,0.2914755707427801,0.330822923886579,1.0,1.9745767629146571,1.9745767629146571,1.0,1.9745767629146571
FPC 1,22,41,31,train,20,False,0.554706018706594,0.47124333491250275,0.14739713725821735,0.6163504000592633,0.3013068833878217,0.32574665022658844,1.0,1.9813917431980363,1.9813917431980363,1.0,1.9813917431980363
FPC 1,23,42,32,train,20,False,0.5596368615411967,0.47984793364700484,0.15474832418148232,0.6245273892124126,0.30116418153314356,0.3296479229634429,1.0,1.980817974582314,1.980817974582314,1.0,1.980817974582314
