fpc_1,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1
-1.1628422417099524,-0.8475071205686459,0.8513111877833898,-0.5648275963809869
-1.2647779383392574,-1.1628422417099524,2.1370450444056686,-0.34402423434740514
-0.7076332651714698,-1.2647779383392574,1.0004972323535872,-2.4145476124158587
-1.3016674971437365,-0.7076332651714698,-0.7650862822737673,-1.6284209531142968
-0.9947867535777748,-1.3016674971437365,0.14938358130083665,-1.2569489108327316
-0.8659586436787257,-0.9947867535777748,-1.2462014830912937,0.10922060282207302
-0.29270030015327875,-0.8659586436787257,-1.0171059223246872,-0.9986626688744756
0.5704371937154131,-0.29270030015327875,-1.896518350598381,-0.6918946308634314
-0.4688266915444191,0.5704371937154131,0.01888651383802574,-2.5115312177575673
0.08680030674507033,-0.4688266915444191,1.3830378033415285,-0.3550364162344197
1.067075990370714,0.08680030674507033,-0.029933332563814814,0.21276233973534367
-0.7084246496990672,1.067075990370714,0.33308250313762844,-1.5526114676350886
-0.4718555845373944,-0.7084246496990672,0.8801605392438641,1.2506564665384803
-0.5341565489964913,-0.4718555845373944,1.6126958935894289,0.40731838764594686
1.085574376763884,-0.5341565489964913,2.122051157771575,-0.41325349674096906
1.14534634271512,1.085574376763884,0.37032398110270137,-0.8114589336901036
-0.03369785618262908,1.14534634271512,0.54660321767849,-0.30313206893997185
1.526471480259206,-0.03369785618262908,0.16123693162189343,1.7358721299074071
0.6085394417593704,1.526471480259206,-0.5739733735945676,-0.9553652277426464
-1.0103412452878517,0.6085394417593704,1.0154376498124547,-0.22953307791964134
-0.2533831741113109,-1.0103412452878517,-0.3557461246323121,1.994209130205931
1.0188256533313884,-0.2533831741113109,-0.2217267968952662,-0.17400720814803247
-0.2111842795314202,1.0188256533313884,-0.9662523021606881,1.0122921779935492
-1.1204151826045177,-0.2111842795314202,-0.6839936419620672,0.3766951484733405
-0.7425034839971368,-1.1204151826045177,-2.2184834024768576,0.2820529752145194
-0.5074587494288544,-0.7425034839971368,-1.1039277660132503,-1.3733704012425787
-1.275142352393737,-0.5074587494288544,0.6822887264480123,0.5070724373219002
-0.5418853886460416,-1.275142352393737,0.15737448959570566,-0.25349966552531955
-1.197166638050023,-0.5418853886460416,-0.37442067021738656,-0.02432108664449492
-0.9887496536157145,-1.197166638050023,-0.13917835548288546,0.5919797771531197
-1.6774364236553276,-0.9887496536157145,-0.6853447831184567,0.39325077183900414
-1.3946158072230186,-1.6774364236553276,-0.48894562938603225,-1.5635867677216853
-0.9045759916214128,-1.3946158072230186,0.2471068877281555,-0.1419442825329308
-0.6024540760422972,-0.9045759916214128,0.522446710114271,-0.705737786958175
-0.3824330519828022,-0.6024540760422972,1.3609674223798445,-1.6557840726473385
-0.3084577602951131,-0.3824330519828022,1.6557977903442584,1.244585196012039
-0.027455794274602492,-0.3084577602951131,0.41747832443449956,1.9970230554398962
1.5441881312269206,-0.027455794274602492,0.7900680973819538,1.4592771254432966
1.181039553326743,1.5441881312269206,-0.1627873649194835,1.4223598094053216
1.9967538818573822,1.181039553326743,-0.31752823592218116,-1.4907362547718128
1.2105182300333728,1.9967538818573822,-0.9374873889891415,1.2820016216455803
-0.05633741824818637,1.2105182300333728,-0.12244404241644496,-0.8640641278207348
1.2434930031639901,-0.05633741824818637,-0.9183271251433202,1.3103624346493064
-0.3508457241110167,1.2434930031639901,-0.13890907996012147,0.22323277343842668
-0.9888495147108542,-0.3508457241110167,-0.16195141977443503,1.4442372995421031
-0.358835961325546,-0.9888495147108542,1.2373998886902786,0.2839916041408697
0.5688784254545517,-0.358835961325546,0.836376627555891,1.4402940414784076
-0.87668834689129,0.5688784254545517,0.5358468746227872,0.20172539830141006
-0.09142540545223508,-0.87668834689129,0.6817056324088638,0.920138430989954
0.8090244944245513,-0.09142540545223508,-0.1679330964249894,1.4855699540131957
-0.5589421341608296,0.8090244944245513,-0.13979786377966344,-1.079598673741124
-0.7268132704301147,-0.5589421341608296,-0.47783563250297084,0.16196453420849322
-1.5947055407203106,-0.7268132704301147,0.5135530299232227,0.5202750405504151
-1.5882829301350094,-1.5947055407203106,0.5193816065641166,1.031756821641885
-0.8625197712954686,-1.5882829301350094,0.047642644239173935,-1.3336218142447938
-1.1673154292603696,-0.8625197712954686,0.6819067306374045,0.2054693516738416
-1.466471009401483,-1.1673154292603696,0.7435353459489981,-1.037881185807416
-0.6043525406518107,-1.466471009401483,0.13110016766140967,-1.9841430614430986
-0.91367859307898,-0.6043525406518107,0.4897678393680828,-0.6862065999694135
-0.9186295838030156,-0.91367859307898,1.280441518992629,-1.9539506803000912
-0.8220337297778387,-0.9186295838030156,0.33628881862540694,1.4416829630552435
-0.60730410627315,-0.8220337297778387,0.7862699508177188,0.9876928713895391
-0.09850348570943263,-0.60730410627315,1.4901368138844944,-0.6370449242897803
1.2035201958998238,-0.09850348570943263,1.4004112619214708,1.3017472370325038
0.40721436555917834,1.2035201958998238,-0.40303288094644407,1.188243534788091
1.1727141918713837,0.40721436555917834,0.9072851152204493,1.5317970944070836
0.9769955658200979,1.1727141918713837,1.0318647526735716,-0.5609184945372918
0.5320858879785185,0.9769955658200979,-0.8873065399548073,0.06641944417019509
1.1851725316294845,0.5320858879785185,-0.8244678628592196,0.05672991874616753
1.539565369378482,1.1851725316294845,0.6264857214156995,-0.8563843597669073
1.742945610325322,1.539565369378482,1.2223094064331412,-0.8221986937827626
2.0549955794169468,1.742945610325322,0.3612463617985879,1.4470913932633107
1.3725986462077115,2.0549955794169468,-1.6165802402633465,-0.19332948169326894
2.1957956641118943,1.3725986462077115,-2.3433741559207015,-2.076488644372294
0.8207823253772345,2.1957956641118943,-0.16392602179801907,0.02123600469168012
-0.31541811861421554,0.8207823253772345,-1.3277925879781378,-0.3738304055771406
1.332880313227467,-0.31541811861421554,-0.3486363727219328,0.8449764955016746
0.9474042307652474,1.332880313227467,0.46301747971726864,0.17014192878827494
-0.9262828637257324,0.9474042307652474,0.4582073531632372,-0.9439284227740512
-0.7187485559780303,-0.9262828637257324,-0.10597533490741401,0.2586879011608222
-0.2158582966972893,-0.7187485559780303,0.8471974311455072,0.28799804352682173
0.7712266109559028,-0.2158582966972893,1.137576970058789,0.174106451552961
-0.21561730792571882,0.7712266109559028,0.685296444439961,-1.104479493252268
0.7094345782289229,-0.21561730792571882,-0.5479756056369596,0.33621049216393495
-0.3153532927634657,0.7094345782289229,-0.18662320005470248,1.4144078012134127
1.2976211584549358,-0.3153532927634657,0.2488863756764137,-0.14559785819964563
2.0008694685670037,1.2976211584549358,1.028704461759427,-0.14134911505942413
1.0290715808009292,2.0008694685670037,0.3273448853293537,-0.44556396801384524
-1.1708964629892777,1.0290715808009292,0.464406544646875,-0.735272997302141
-1.1600968852004336,-1.1708964629892777,0.8980993343629785,0.04841154599941059
-0.7213262241446713,-1.1600968852004336,0.28085662028895764,0.5234372526966319
-0.6979196166857683,-0.7213262241446713,0.4646208045607739,0.1682968603628714
-0.8558226016885775,-0.6979196166857683,1.9030282175075106,-1.4685105009706467
-0.5496845658916139,-0.8558226016885775,1.0111514970528066,0.7321019823942604
0.9890931355379818,-0.5496845658916139,1.9180323166336413,-1.688809928335527
0.8921312120749822,0.9890931355379818,-0.41949893746287775,-1.1685113302838324
-0.8856785835174135,0.8921312120749822,0.5474082980471889,-0.7170260050104968
-0.25281323660841504,-0.8856785835174135,-2.288378802533125,-0.5711942181744205
1.2657252941203647,-0.25281323660841504,-0.982073631401372,-0.5259054498079839
0.9734157008086722,1.2657252941203647,0.7526873268009359,-0.006671608335319735
-0.5689510848704276,0.9734157008086722,-0.2183028548045146,-2.0195801292593916
-0.6222237148973235,-0.5689510848704276,-0.4237610753491641,-0.17757608936461186
-1.2207955309363092,-0.6222237148973235,1.0229241852298359,0.013272773862531522
-0.29893062210223476,-1.2207955309363092,1.1476704931475326,0.5349116331384651
-0.387346771000438,-0.29893062210223476,0.4536846594344424,0.3316878001327443
-0.3449755009014987,-0.387346771000438,0.9368637709260057,0.9330192101725211
-0.09260183026108317,-0.3449755009014987,0.5661927853173324,-0.46477371266293177
