-3.209960586708080488e-01,2.278871823106023153e-01,3.341329959073705003e-01,-1.754449236322126682e+00,-2.725427341092965250e+00,-7.091228161120340934e-01,-8.465368905252532716e-01,-2.552330107245303625e-01,-1.303274598695161712e+00,-2.086418536176311456e+00,-5.124362161897928480e-01,-9.168584303833784976e-02
7.032653159136844634e-01,7.379731743021750168e-01,1.578490531411169018e+00,-9.211994139129364711e-01,-1.812384262980359484e+00,1.955213772474472811e-01,2.198847048981409161e-02,2.775880067077881042e-01,-6.174268856708283737e-01,-1.343494708093487811e+00,5.103296640635941461e-01,5.171324038789046895e-01
6.289540963348854152e-01,4.604231943123127113e-01,-2.894097044023359877e-01,-1.557628909785737648e+00,-1.152620672906008226e+00,1.200330817843825004e+00,5.564161639786406877e-01,6.030540369890832197e-01,-1.058025912872475827e+00,-1.881730390185073043e+00,1.055883207422787962e+00,4.404941623573824239e-01
-6.436936200259342489e-02,-3.875040845426067082e-02,7.574278400471938788e-01,1.774852647539887585e+00,1.373727275350037136e+00,8.219942212849804530e-01,-5.968557366710591783e-01,-3.732069839482542450e-01,-1.574784959085321789e+00,-1.835934732896794763e+00,3.171492370498216751e-01,1.729512781788686629e-02
-1.475056031636973630e+00,-1.552277889520181642e+00,2.532385333068535305e-01,1.577884845850712203e+00,1.159564515380009597e+00,4.597758896807952467e-01,1.494084469110128210e-01,1.569213159540755242e+00,2.878727820411868324e-02,-1.256923782890425390e+00,-7.126730315567655349e-01,-1.480499420173441605e+00
-1.917832454702245837e+00,-2.703976236765529784e+00,7.905277293437842356e-01,3.181013939192582018e+00,1.777342208466900164e+00,-2.132783878109730247e-01,-1.263433950809807410e-03,8.251734382178098626e-01,-9.972082347605293329e-01,-1.233376333323900731e+00,-8.494159417926466782e-01,-1.731828116988739730e+00
-1.912559229823251536e-02,-7.671748224242196379e-01,1.408875271354495418e+00,2.558531258395550623e+00,1.828434778486904388e+00,4.732842002969243206e-02,6.197341510444906998e-01,1.612878807938742165e+00,5.887268374249856606e-01,4.772025689278182048e-01,4.736280379628345361e-01,1.299300212568871848e-01
-2.122489507645276774e+00,-2.222348374014936567e+00,-9.142795280447800488e-02,4.080993133494515979e-01,-2.066596620145006113e+00,-2.098589039949214197e+00,-1.777063466053742991e+00,-1.233645984815387564e+00,-2.638610814344537481e+00,-3.370940960649031481e+00,-1.752626039131510938e+00,-2.178343460295752543e+00
-1.553628260780830050e+00,-1.904488547824236599e+00,-1.835444195569977954e-01,-4.021418459243069066e-01,-1.637054643039583812e+00,-8.456307668451042980e-01,-2.410490622342778833e-01,-8.646983641629557571e-01,-2.788805987198804459e+00,-3.483099798692542937e+00,-2.150564265915921425e+00,-1.987445215723579794e+00
-2.120827870651610159e+00,-1.048838178782592223e+00,5.263243519828679773e-01,1.351550740140489815e+00,-4.506875144813114464e-01,-4.312204304454882453e-01,-4.329643724830619655e-01,-8.707885034975790250e-02,-2.492752659753479705e+00,-3.344711837773859386e+00,-2.931319087888241803e+00,-1.907836689135362196e+00
-2.365959620033864785e-01,3.662825872007834382e-01,-1.524538349776209945e-01,1.889963174354089670e+00,5.642571206990375510e-01,-4.756020494980459090e-01,3.191204376564361067e-01,-3.906359057002316559e-01,-2.217551084065609857e+00,-1.952558671268750601e+00,-1.263646425731151268e+00,-8.623525943404289351e-02
2.866028071462325411e-01,1.719353456430006366e+00,1.631213195893707057e+00,2.078401209410096762e+00,5.845245359021625786e-01,-2.580033041535333971e-01,-1.337618324289445715e+00,-1.261305271041201381e+00,-2.646269168537617400e+00,-3.559101205272886315e+00,-1.604890292606998559e+00,-1.486840389701122589e-01
2.500786232452392732e-01,1.864579183032769372e+00,1.693532941649789514e+00,2.683263932194495105e+00,2.034007415232629512e+00,1.056828029934420432e-01,-1.600327087293674122e+00,-2.354561166984452392e+00,-3.051180087537831653e+00,-3.269796020951808657e+00,-1.595491039988872206e+00,5.542814491435835711e-01
3.769105193583317526e-01,7.584560742116869259e-01,4.498207110388340313e-01,1.152077125108615707e+00,8.725601123045677587e-01,-2.744717014607770955e-01,-1.694814147924690317e+00,-2.529018867925279856e+00,-2.249248877494478993e+00,-2.995896031046710206e+00,-1.313841900682181096e+00,-5.675849774320997077e-02
-1.971485021642204627e+00,-7.783061849911429020e-01,1.743190718338358813e-01,-4.616132357069422931e-01,-4.922514132269441983e-02,2.064891161907543293e-01,-1.229621516069315801e+00,-1.962958215645812521e+00,-2.459158984635060552e+00,-4.107645346783403539e+00,-2.844570644262209402e+00,-1.649669427636404340e+00
-2.586112629661624585e+00,-2.214147660005507223e+00,-1.974164829036803903e+00,-2.596508184625609061e+00,-1.090129937547545502e+00,-1.006896561386507516e+00,-1.337923159088535652e+00,-1.205138291660310168e+00,-4.945575300773533134e-01,-2.782844066476551248e+00,-2.972844010228397948e+00,-2.030402293256563517e+00
-1.460592435634939346e+00,-1.136882217867170253e+00,-1.815344823491938042e+00,-2.590757900385277424e+00,-1.076693404642453222e+00,-9.246285111038896609e-01,-7.779375759198785545e-01,-9.179310054106954997e-01,-1.118116492273363016e-01,-9.631981460569055686e-01,-2.029079549418581152e+00,-1.291719734611771031e+00
-6.980049198544671096e-01,1.253989744059693101e-01,-1.813133851223941717e-01,-1.587283511595826591e+00,-1.947360380454020268e+00,-1.036269674972961630e+00,4.917656740839983220e-02,2.786314405594130135e-03,2.845986109366815398e-01,-1.427902771977566099e+00,-9.025772217976163470e-01,-5.591921456011083036e-01
3.671802946722953487e-01,6.337778920297733320e-02,-4.269117324021743931e-01,-1.515525346974310184e+00,-2.022560878087901415e+00,-1.841983096030457290e+00,-1.336791743123447951e+00,-1.798036761725163135e+00,-1.941757310872033404e+00,-7.349074940527217104e-01,3.794498267448875861e-01,2.263313721129276701e-01
1.445581381620206551e+00,4.282872524928035274e-01,5.745189629153792943e-01,-9.546060876509445681e-01,-1.977557194263579010e+00,-5.766632841266358112e-01,-8.059203788664961454e-01,-1.651844505469690860e+00,-9.104768513888377157e-01,-4.678750631108259950e-01,1.334634660638812864e+00,8.219495913975964907e-01
-6.117472974903167549e-01,-2.003962807617725439e-01,-1.306614133581719850e+00,-1.716817451171527509e+00,-2.301400560348636215e-01,2.384718119607487086e-01,6.885229244619959221e-01,-4.937880020116891533e-01,5.809263296735318605e-01,3.822605144023734081e-01,6.808144965397875392e-01,2.116010224299817444e-01
6.079804571619390474e-01,-1.249820148742954162e-02,-5.169640419609278226e-01,-9.990538519873621848e-01,1.030339738636230518e+00,2.627465850625785859e-01,3.957397208988381321e-01,-2.995961522793579301e-01,1.877271471728986674e+00,1.941934031026778307e+00,1.195928863557306432e+00,3.271048907765120028e-01
-1.236407685130619105e-01,-1.002380456971140310e+00,-8.605937848276575819e-01,-1.566166608390648085e-01,8.438372688186978055e-01,-5.851508763405161018e-01,-3.067496971773440162e-01,-9.485969650096399697e-01,-6.584766964141387791e-02,6.889534143548686762e-01,1.028251742785597944e+00,-5.011053655505141036e-01
1.552737491816849613e-01,-1.081803351996331319e-01,-4.189650615781060905e-01,-1.927120007427124970e-01,1.464287817785922208e+00,8.712435954775793467e-01,4.496509247489022254e-01,-7.884805344321717344e-04,5.996458304278807529e-03,-2.651571172400415954e-01,-2.472624038043758077e-01,2.689909380168796771e-01
-2.973442723966430168e-01,-1.727957260289121999e+00,-2.151339856453243993e+00,-8.754704097019698761e-01,7.897465573045575615e-01,1.252923479035718879e+00,-4.853349210766249033e-01,-7.638493822185495052e-02,-8.770106179353817089e-01,-1.154011431842505875e+00,-1.826659198046601262e-01,-4.901248651652114208e-01
-1.156856536914525058e-01,-1.995695418462838377e+00,-1.495403449994947287e-01,8.455287317485790100e-01,1.287995544065188458e+00,1.371486278136501591e+00,8.336744442424141033e-01,-1.557535343752826928e-01,-1.388070122000044204e+00,-3.357432644367671498e-02,1.430665634241632178e+00,1.954634137346992762e-01
3.136061552348176074e-01,-1.169702215257774292e+00,-1.899028350190507808e-01,-3.724806421755952890e-01,-1.087161534856429634e+00,-9.943682306208221355e-01,-1.595038913172815542e+00,-1.171254263447469413e+00,-1.318711168799506339e+00,-9.003899697467063756e-01,1.847245956431832203e+00,4.377111973992568739e-02
-5.479764920292464758e-01,-1.676884831403915088e+00,-1.156039460308609268e+00,-5.586897508555793701e-01,-4.749305565513089467e-01,-6.630502491519005837e-01,-2.243546796174358704e+00,-2.383939957955517830e+00,-2.174476036182801941e+00,-7.186576970174777257e-01,7.676898267467415771e-01,-2.053474609042957866e-01
4.954261571414794729e-01,-4.907203626699449539e-01,-1.319100497670449457e+00,-8.000629550444028348e-01,-4.197284455203413867e-01,-9.848174251318356220e-02,-7.638042227407126905e-01,-1.014243299481738747e+00,-1.071666573945411427e+00,6.830578712629677973e-01,1.288325079878986701e+00,2.302626216661133041e-01
-8.675135861709484253e-01,-9.568375730207583363e-01,-4.402834232272295201e-01,-1.632312268174660019e+00,-1.975910427446257778e+00,-9.853919373595506626e-01,-5.740752385600957908e-01,-1.098364928100370674e+00,-9.613761969037341037e-01,-7.199587182503928151e-01,-4.396323932873096862e-01,-1.000551150666421307e+00
3.362554876363721412e-01,-3.761642767538896787e-02,-4.164643147861155636e-01,5.828482645768821024e-01,-1.323209052741907588e+00,-2.717391505574503485e-01,-9.561461038678487068e-01,-2.261928923626539689e-01,-3.162021365603454037e-01,6.389650935519981534e-01,6.297853022396546763e-01,6.541754427753737611e-01
1.538118350349027275e-01,-4.510211654675937987e-01,-2.586861086356087913e+00,-2.224789076389224629e+00,-1.450831298036843853e+00,-8.037145719085755369e-01,-1.365234861209137784e-01,-1.922867998666655254e-01,8.035401458578587119e-01,3.138251006994174364e-01,1.110103777054370688e+00,2.580182171592603768e-01
-1.945827553197627263e-02,-1.090026808156867144e+00,-2.075317577052874451e+00,-2.594673332124771914e+00,-2.094029416696367107e+00,1.762064020171611248e-02,5.342712772650353159e-01,1.959617491263595246e-01,8.788278938053074585e-01,1.602526467325795512e+00,8.037280043389225526e-01,3.435252628016707277e-01
-5.444260463972128150e-01,-1.607290400185671153e+00,-3.941545333273636764e+00,-3.987305135788325128e+00,-3.346732905711653050e+00,-2.561551975529257508e+00,-2.367452211600236556e+00,-1.019156727465084789e+00,-2.376882323100706074e-01,2.510564555913309404e-01,-4.725699920527796222e-02,-3.588364753761477122e-01
5.223684497396628990e-01,1.610681188989991353e-01,-2.394131047271918167e+00,-2.083519431613147788e+00,-1.275403910438858812e+00,-2.018883867866014814e+00,-1.117098725957314659e-01,-7.595645261062097808e-02,-1.784201495079761612e-01,1.112781162089968801e+00,9.020735557306702734e-01,7.024700254343521078e-01
-4.499694030200115380e-01,-6.666679068960523757e-01,-2.464297120023584142e+00,-2.987244225843768142e+00,-2.634673551992218865e+00,-1.560099722153212909e+00,2.644979753993030314e-01,7.957971822286064034e-01,4.855822189597439609e-01,3.539090002858034656e-01,2.481517343952544252e-01,-1.192596616292333905e-01
6.713958807401869677e-01,1.042965990922985364e+00,-1.314405193359931667e+00,-1.896028031563069982e+00,-3.001419477192649676e+00,-1.926630998162330410e+00,-9.133797760535021515e-02,1.021781621731293832e+00,-8.663366257872151532e-01,-5.000854251271744655e-01,1.042097832718699157e+00,5.334730099788589364e-01
-5.050221831479779766e-01,-5.036418692991016105e-02,-7.883511326073495695e-01,-2.031114062194828485e+00,-1.055902993283196034e+00,-1.000863187118376851e+00,9.367807122495024341e-01,1.747729969204852241e+00,9.249886258696208285e-01,-7.222128959275738724e-01,1.284166364744148206e-02,-3.869896266537549701e-01
-4.210509710321587717e-01,-8.538195484893673637e-01,-1.478825431663162826e+00,-2.063871632917458676e+00,-5.326516326360571929e-01,2.629586215042963859e-01,1.566012704832388414e+00,1.058404680424979594e+00,5.627396420638310082e-02,-9.937145962008123168e-02,-5.505014304865838426e-01,-5.617428704683391505e-01
-4.800960919845507768e-01,1.204612594715525620e-01,-1.904952942586440656e+00,-2.859776366624372734e+00,-6.555981189230283279e-01,-9.712181504474632909e-01,-1.378004819932834524e+00,-1.433728391231529731e+00,-8.042489819457622202e-01,4.253601490885078329e-02,-7.094478551334281180e-01,1.990487359575285331e-02
-2.014004771967695895e+00,-3.678814104209510716e-01,-2.211950618488004228e+00,-3.157508722535971035e+00,-2.899451103669989038e+00,-2.460145453687432759e+00,-1.191607760106815128e+00,-6.573428663347977707e-01,-1.143266034073481929e+00,-1.367592590231365257e+00,-2.639183854793723860e+00,-1.751987763354527328e+00
-1.599347164364823159e+00,-8.724552350595991823e-02,-3.108610019787540479e-01,-2.783319835858064195e+00,-2.831205941467664466e+00,-1.203546637275362041e+00,-2.660381972279153850e-01,-8.815708199751313145e-01,-1.604291837434959955e+00,-1.776889718494268244e+00,-2.908015178632271880e+00,-1.500855832645031418e+00
3.561400079103201888e-01,9.854338946161267376e-01,7.404368786909607536e-01,5.524745048041956874e-02,-5.131881991216075134e-01,-2.451998862215091710e-02,9.079334698565929562e-01,-8.113037170240287865e-02,-8.992071487899060411e-01,1.355237917349133014e-01,-3.184033114352625704e-01,6.585312514076077650e-02
-1.856247262215918292e+00,-1.177413288097153066e+00,-4.684448424151617107e-01,-1.250238774292371069e+00,-2.105853844485770399e+00,-1.002512521603820206e+00,-9.187604613659647312e-02,-6.021891722441481409e-01,-1.203472231689827421e+00,-6.809266989326904218e-01,-2.304610285395263247e+00,-1.742402560033012193e+00
