componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,2,21,11,train,20,False,0.5426341813647906,0.4219451894913169,0.13362816004911116,0.5981266878115699,0.30529718036080694,0.3031174956774815,0.9,1.9502544779889277,2.7778750233005582,0.9,1.9502544779889277
FPC 1,3,22,12,train,20,False,0.5435167724486578,0.4241150003422933,0.15492479040663232,0.6066014820289817,0.30458414263427225,0.30358917083999587,0.9,1.9498572800867258,2.777477825398356,0.9,1.9498572800867258
FPC 1,4,23,13,train,20,False,0.5373297907019722,0.4091995319098398,0.1980094260365346,0.6155941510848204,0.3089258606931341,0.29816057097497445,0.9,1.9474743012152609,2.7750948465268914,0.9,1.9474743012152609
FPC 1,5,24,14,train,20,False,0.5403097958413552,0.4197131145845878,0.18973336159438003,0.615838817497439,0.31350853571490644,0.3007725006649823,0.9,1.9464837087504558,2.7741042540620864,0.9,1.9464837087504558
FPC 1,6,25,15,train,20,False,0.5623462087821517,0.43859762709282846,0.15480177949290097,0.6275707330258768,0.31363286112229444,0.3160847685911909,0.9,1.9478865957818918,2.7755071410935224,0.9,1.9478865957818918
FPC 1,7,26,16,train,20,False,0.5579113410367992,0.4309666611759284,0.141915564847647,0.6179287116298134,0.31966201468599176,0.312704153403722,0.9,1.9509032437764104,2.7785237890880405,0.9,1.9509032437764104
FPC 1,8,27,17,train,20,False,0.5560972809711298,0.42761107221618594,0.14557910920605266,0.6172385462976897,0.3147147503289893,0.3109843374771556,0.9,1.9520718648843463,2.7796924101959766,0.9,1.9520718648843463
FPC 1,9,28,18,train,20,False,0.5134154570572879,0.40364220532055084,0.2042669457622328,0.5905048072630514,0.3143708739290466,0.288513574361425,0.95,1.9501003819517784,2.311789875140094,0.95,1.9501003819517784
FPC 1,10,29,19,train,20,False,0.47051973280976245,0.3711617705448755,0.10941272013373082,0.5115378751429897,0.3008473723123736,0.2640435181411378,0.95,1.9472421939112237,2.308931687099539,0.95,1.9472421939112237
FPC 1,11,30,20,train,20,False,0.46151577463964766,0.3579889431460525,0.14255126013284503,0.5113528301713333,0.26110158684332685,0.2570690820231398,0.95,1.9380188588798035,2.2997083520681185,0.95,1.9380188588798035
