t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,0.9211235842567767,0.9597518347243608,0.9155136158732022,0.758081621751935,0.9223714667252599,3.5296636649728588,1.9261078059861318,1.7717840908356393,2.671009193323814,0.96105204840808,0.9173333333333333,3.41349206865855,0.35,4.700462058319984,21.76552365588953,102.16942649637666,0.9173333333333333,3.41349206865855,0.35
3,22,12,train,20,False,0.9233047211476284,0.9608874653920866,0.9074531752557276,0.7564384169421701,0.9235524117191176,3.5296636649728588,1.933873936734067,1.7775681246250983,2.684556030798926,0.9611452381078417,0.9173333333333333,3.4217691086456994,0.35,4.713939166979948,21.769382629867238,102.16942649637666,0.9173333333333333,3.4217691086456994,0.35
4,23,13,train,20,False,0.914586519520908,0.9563401693544552,0.907348193389326,0.7483553356037357,0.9176498329467199,3.5296636649728588,1.941043945398226,1.7835563075050807,2.7191644287077295,0.9595433323334605,0.9153333333333333,3.4195697101357747,0.3,4.721562671724963,22.353156206368148,102.16942649637666,0.9153333333333333,3.4195697101357747,0.3
5,24,14,train,20,False,0.9350299662463166,0.9669694753436204,0.910776820204498,0.7640294027243673,0.9322178568285622,3.5296636649728588,1.9633957639187685,1.8052079266334786,2.6796440723184536,0.9640613076201718,0.9126666666666666,3.4213110592697116,0.25,4.733355188340908,23.160189480079897,102.16942649637666,0.9126666666666666,3.4213110592697116,0.25
6,25,15,train,20,False,0.9456943334160058,0.9724681657596849,0.9282438633333779,0.7770561944643873,0.9372699375117912,2.927193518070656,1.8938942417284133,1.7807821255783303,2.538325089802918,0.9638052642881146,0.9126666666666666,3.4189118126898843,0.25,4.599739834275136,19.9932216672141,48.94944721480088,0.9126666666666666,3.4189118126898843,0.25
7,26,16,train,20,False,0.9663739023448652,0.9830431843743515,0.950441947658553,0.7794321013362818,0.9486965229843115,2.927193518070656,1.9427472842684914,1.8266332510605152,2.5976407507100325,0.9650608824352924,0.904,3.422664223959854,0.2,4.758989615556937,21.38319222086369,48.94944721480088,0.904,3.422664223959854,0.2
8,27,17,train,20,False,0.9477767616554823,0.973538269230071,0.9554729652516593,0.7687972194219671,0.9401439062573695,2.927193518070656,1.950042773666296,1.831379984901822,2.6307130686267484,0.9656979452907263,0.908,3.4230910894074866,0.2,4.755119244668556,21.143731555531684,48.94944721480088,0.908,3.4230910894074866,0.2
9,28,18,train,20,False,0.956792227036398,0.9781575675914377,0.92557780052985,0.7644477122768619,0.9435391436272997,2.927193518070656,1.9772717812017244,1.860312143397217,2.6643621394562738,0.9646085404733098,0.9073333333333333,3.420299053885398,0.2,4.982644457943186,22.412468345534187,48.94944721480088,0.9073333333333333,3.420299053885398,0.2
10,29,19,train,20,False,0.8859168791928509,0.941231575752137,0.9625766699391555,0.7392688668874852,0.9090006812325248,2.927193518070656,1.9256725417377176,1.7899781356785358,2.6852605258351856,0.9657566794931879,0.918,3.4272536517398766,0.2,4.778672390914807,21.65648181500376,48.94944721480088,0.918,3.4272536517398766,0.2
11,30,20,train,20,False,0.87102115715205,0.9332851424682865,0.9537861343798124,0.7343820349693015,0.8990238352409902,2.927193518070656,1.8936532619140725,1.7609731574513223,2.6547577713636903,0.9632895610695307,0.9213333333333333,3.413521856612374,0.25,4.710529961766014,20.27452505453015,48.94944721480088,0.9213333333333333,3.413521856612374,0.25
