t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo,banda
2,21,11,train,20,False,1.362133897692043,1.1671049214582394,0.7975893078746019,0.44081098325270396,1.0815704427750628,13.47909971802522,6.583099382465177,2.3382909611565506,14.659744434243938,0.9267122628732425,0.947,2.4523197223638755,0.45,2.6026467804464164,35.07700032759648,41.977074744192436,0.947,2.4523197223638755,0.45,FAR (IC del modelo AR)
3,22,12,train,20,False,1.3201427790536846,1.1489746642348928,0.7937822525366394,0.44368770149413245,1.067757197792306,13.47909971802522,6.2708663749198035,2.3825664957837316,14.02157502890939,0.9293130919499692,0.947,2.4523197223638755,0.45,2.602646780446417,35.07700032759648,41.977074744192436,0.947,2.4523197223638755,0.45,FAR (IC del modelo AR)
4,23,13,train,20,False,1.6347024619273047,1.2785548333674643,0.8463162498924107,0.4505563947287176,1.1294187264258115,24.703496266558588,6.925341916642009,2.3417932415967133,14.633342002920944,0.8833557208110837,0.9435,2.4523197223638755,0.45,2.88085132761332,49.90605947592905,331.15911635143607,0.9435,2.4523197223638755,0.45,FAR (IC del modelo AR)
5,24,14,train,20,False,1.6833746907931917,1.2974493018199946,0.8562053667589741,0.45889910595364203,1.1545829205057698,24.703496266558588,7.0583851717407144,2.4325388051638965,14.719352737261534,0.8898867330586103,0.9435,2.4523197223638755,0.45,2.88085132761332,49.90605947592905,331.15911635143607,0.9435,2.4523197223638755,0.45,FAR (IC del modelo AR)
6,25,15,train,20,False,1.6651670896930362,1.2904135343730072,0.8767509316414166,0.45472202481182517,1.1491709382392719,24.703496266558588,7.0041895682425395,2.334113547595473,14.770058811726098,0.8905447034059798,0.942,2.4523197223638755,0.45,2.9064496518288077,49.90605947592905,331.15911635143607,0.942,2.4523197223638755,0.45,FAR (IC del modelo AR)
7,26,16,train,20,False,1.6478039867427916,1.2836681762600457,0.9108013001740045,0.4461385129078236,1.139567139325728,24.703496266558588,7.007285713913331,2.3287828169971467,14.911612726556381,0.8877427674851656,0.95,2.4523197223638755,0.5,2.7604954617435267,49.77694960108756,331.15911635143607,0.95,2.4523197223638755,0.5,FAR (IC del modelo AR)
8,27,17,train,20,False,1.619308416964094,1.2725204976597013,0.936975897791473,0.4329300880558528,1.1092005367221582,24.703496266558588,6.771229638927953,2.250342865070335,14.414281078027651,0.8716563220491099,0.956,2.4523197223638755,0.55,2.7581960529440654,49.776949601087566,331.15911635143607,0.956,2.4523197223638755,0.55,FAR (IC del modelo AR)
9,28,18,train,20,False,1.5991525516159786,1.2645760363125573,0.9578033766535947,0.43390706748223284,1.102323385957991,24.703496266558588,6.591835540704089,2.3094330457666183,14.06020277103173,0.8716940336559855,0.953,2.4523197223638755,0.55,2.792526986075984,49.776949601087566,331.15911635143607,0.953,2.4523197223638755,0.55,FAR (IC del modelo AR)
10,29,19,train,20,False,1.5813284820216118,1.2575088397389547,0.9840887045770397,0.4279822189288095,1.0900801154333382,24.703496266558588,6.549726325607142,2.271004007465528,14.207829329956871,0.8668568211891277,0.953,2.4523197223638755,0.55,2.792526986075984,49.776949601087566,331.15911635143607,0.953,2.4523197223638755,0.55,FAR (IC del modelo AR)
11,30,20,train,20,False,1.743925867070566,1.3205778534681574,1.0103165619306653,0.44945864833041044,1.1447248446677696,24.703496266558588,6.948518398652164,2.3479741762289437,13.976993809415816,0.8668363184051928,0.9475,2.4523197223638755,0.5,2.8695054725086466,49.776949601087566,331.15911635143607,0.9475,2.4523197223638755,0.5,FAR (IC del modelo AR)
12,31,21,train,20,False,1.7160838792602586,1.3099938470314503,1.0955818809153177,0.4460782184021704,1.130066896619936,24.703496266558588,6.818148554828946,2.3169952226481425,13.73258781350197,0.8626505377721866,0.9475,2.4523197223638755,0.5,2.8695054725086466,49.776949601087566,331.15911635143607,0.9475,2.4523197223638755,0.5,FAR (IC del modelo AR)
13,32,22,train,20,False,1.7206389733428904,1.3117312885430805,1.1552719562252767,0.4492737416441462,1.1378600509272991,24.703496266558588,6.873178497223617,2.3328403712967622,13.935587183882665,0.8674490430056775,0.9475,2.4523197223638755,0.5,2.8695054725086466,49.776949601087566,331.15911635143607,0.9475,2.4523197223638755,0.5,FAR (IC del modelo AR)
14,33,23,train,20,False,1.7112230838948694,1.308137257284139,1.1760004865586715,0.4497191306404093,1.1324959097232494,24.703496266558588,6.840479012080431,2.333299893484721,13.798240451226084,0.8657317138680511,0.9485,2.4523197223638755,0.55,2.869459196504873,49.776949601087566,331.15911635143607,0.9485,2.4523197223638755,0.55,FAR (IC del modelo AR)
15,34,24,train,20,False,1.6121758095505843,1.2697148536386365,1.171489940777787,0.42730641293382876,1.0785308085211318,24.703496266558588,6.630248667425678,2.1552259277776233,13.661304917851606,0.8494275745694978,0.9565,2.4523197223638755,0.55,2.7840358365329996,49.40699253311717,331.15911635143607,0.9565,2.4523197223638755,0.55,FAR (IC del modelo AR)
16,35,25,train,20,False,1.5887600095907755,1.2604602372113034,1.1856260857563048,0.42298703578086555,1.06097228280624,24.703496266558588,6.381837419341119,2.129977405224562,13.036232545825786,0.8417340360958794,0.9565,2.4523197223638755,0.55,2.784035836533,49.40699253311717,331.15911635143607,0.9565,2.4523197223638755,0.55,FAR (IC del modelo AR)
17,36,26,train,20,False,1.6593082521643692,1.2881413944766968,1.1864678236017914,0.43794701288261634,1.0829707490461287,24.703496266558588,6.496307853341716,2.175445292870788,12.775240258614888,0.8407235057344633,0.9545,2.4523197223638755,0.5,2.788414050288845,49.40699253311717,331.15911635143607,0.9545,2.4523197223638755,0.5,FAR (IC del modelo AR)
18,37,27,train,20,False,1.652045417206614,1.28531918884245,1.1749721174155534,0.43122948442540665,1.079185990044788,24.703496266558588,6.650272627516975,2.1078876092232055,13.36934888968339,0.8396248958336145,0.957,2.4523197223638755,0.55,2.7665729017502523,49.40699253311717,331.15911635143607,0.957,2.4523197223638755,0.55,FAR (IC del modelo AR)
19,38,28,train,20,False,1.725571498776467,1.3136101015051866,1.1501404134375488,0.44486259878273227,1.1151782704061677,24.703496266558588,6.803109104093032,2.2266347844119285,13.381924053418654,0.8489416068956475,0.9555,2.4523197223638755,0.55,2.7702450579067186,49.40699253311717,331.15911635143607,0.9555,2.4523197223638755,0.55,FAR (IC del modelo AR)
20,39,29,train,20,False,1.6941711834380981,1.3016033126256625,1.1353732625941544,0.44754114204534695,1.1042487053883814,24.703496266558588,6.544441250978873,2.316861071931596,12.832799800088443,0.8483757644722284,0.9515,2.4523197223638755,0.5,2.83651135404248,49.40699253311717,331.15911635143607,0.9515,2.4523197223638755,0.5,FAR (IC del modelo AR)
21,40,30,train,20,False,1.7497285957499777,1.3227730703903742,1.0939914891916382,0.45514716452943604,1.1294548169773109,24.703496266558588,6.786462247640708,2.3441879518041713,13.162382316831602,0.8538538032407846,0.952,2.4523197223638755,0.55,2.836507903233322,49.40699253311717,331.15911635143607,0.952,2.4523197223638755,0.55,FAR (IC del modelo AR)
22,41,31,train,20,False,1.9318187202603485,1.3898988165547694,1.114061261181679,0.4677151032611131,1.2027573186060596,24.703496266558588,7.424945535929226,2.366917307892306,14.085404286203982,0.8653560275613521,0.965,2.4523197223638755,0.6,2.8155496828779034,49.40699253311717,331.15911635143607,0.965,2.4523197223638755,0.6,FAR (IC del modelo AR)
23,42,32,train,20,False,1.8604586182157692,1.3639862969310832,1.078056324135022,0.45759440864805045,1.1683878108183594,24.703496266558588,7.292836428045308,2.2447189505377665,13.956814609586738,0.8565979097056818,0.965,2.4523197223638755,0.6,2.815549682877903,49.40699253311717,331.15911635143607,0.965,2.4523197223638755,0.6,FAR (IC del modelo AR)
