-4.648239524062421357e-01,-1.859182342007755118e+00,-1.722916992891736498e+00,-4.150225917725772207e-01,-3.467740364946644060e+00,-2.038236201788339752e+00,-1.711358532803558319e+00,-2.086160422766424993e+00
-1.377626499023831275e-01,-1.018472066431474365e+00,-2.793293046913865596e-01,1.909819239786480827e+00,2.222457983822797439e-02,2.278910874267814801e+00,2.642892642064690545e+00,6.391668397894323395e-01
7.762709510038795502e-01,-3.590586969922104910e-01,-6.342590693808914937e-01,4.130429708756689910e-01,-2.840831512100177036e+00,-1.464406762478950519e+00,-6.863998063171656838e-01,-9.141548156957217675e-01
-1.280687490895502156e+00,-2.520130107192751101e+00,-2.050236740553924353e+00,7.384911779489385930e-01,-1.205196701543237436e+00,1.574748770036077827e+00,1.563285502465229460e+00,5.679641545082052545e-01
-7.134490980455598930e-01,-2.447856891612878893e+00,-1.941078189304288548e+00,7.284040308517816253e-01,-1.154984212092244444e+00,1.593658431954214416e+00,1.068468722791086289e+00,5.978236839325926644e-01
-1.785440633092199691e+00,-2.826698777018440190e+00,-2.023923590573412312e+00,8.025682150453196106e-01,-9.630592010084294552e-01,1.886171283233819107e+00,1.701765087687695965e+00,6.497892581094516506e-01
-5.986518277252980136e-01,-1.961990522522595537e+00,-1.863655095368109471e+00,7.346771367659340468e-01,-1.682176195481646763e+00,5.587171536168741293e-01,9.988245585038554308e-01,-1.051342434498126893e-01
-6.273584398497106251e-01,-1.521593441663440016e+00,-7.421332914876287434e-01,1.462294052211637441e+00,-4.733842275287104551e-01,6.428795994991154394e-01,7.630898540550558051e-01,-4.281658008978706659e-02
-3.984675004657202702e-01,-1.449445422156372620e+00,-1.325250682532530089e+00,3.003995315626332707e-01,-2.167088334482556444e+00,-1.219053405453222605e-01,1.235561427965913284e+00,8.465622774689671171e-02
6.911682729147059501e-01,-7.070534180169459892e-01,-1.221888027490369011e-01,1.763203075996776725e+00,-4.784113660810600521e-01,2.013085518819381914e+00,2.342616768708273955e+00,1.411499711243207278e+00
2.570957392945553630e-02,-6.169365397129079609e-01,-5.480831852344361099e-01,1.370777779021521647e+00,-1.014444432782806160e+00,1.285956065198543996e+00,1.315326004951175465e+00,1.554615468379845211e-01
1.496636303116649858e+00,-7.516362517802940846e-02,-2.519743658337770809e-01,3.999851857486710904e-01,-2.591427668114800742e+00,-1.215096026472937574e+00,-5.578190121219531727e-01,-1.802063160455492863e+00
9.904609535627514894e-02,-1.408210285063606904e+00,-1.114951279497222725e+00,7.863220636214053316e-01,-1.157382022721598958e+00,8.413564643687287958e-01,2.125491572549522701e+00,8.055845771289108503e-01
-1.210632615456696648e+00,-1.975813889703611270e+00,-9.882474242642410589e-01,2.879762488975427526e-01,-1.721358936467954903e+00,-3.006663578715155771e-01,4.445738215794614590e-01,-1.014146404325701356e+00
-8.582519007852614790e-01,-2.094435938543659947e+00,-1.600573096598312484e+00,4.820709225260251529e-02,-2.641147440496887544e+00,-5.158398169857687510e-01,-5.416695890418827819e-01,-8.965560211689713732e-01
4.690319819610321850e-01,-6.598824082593290896e-01,2.488896846493870441e-01,2.397243833025887394e+00,1.799402340421544788e-01,2.453648605734078725e+00,2.988864317303833396e+00,1.439680941461348285e+00
1.677032704038870836e+00,2.626462524375911545e-01,1.799623807829008326e+00,4.015837294175097938e+00,2.272281178572848503e+00,3.943842987192458516e+00,3.492241058079414540e+00,1.800716432611614293e+00
3.089744376522194358e-01,-2.722160616393141663e-01,4.148887365181960774e-02,2.012846494797941421e+00,5.158798028976583488e-02,2.352120842198713202e+00,2.278510743669992067e+00,7.576386785056731243e-01
3.422102243206734395e-01,-5.532750613190933198e-01,3.285049654586614798e-01,2.251959762300822732e+00,2.327697647622639643e-01,2.486758346806810849e+00,2.030290482864616664e+00,6.851260673276875490e-01
1.142146194906157097e+00,2.955822975013380205e-01,7.712860255804052101e-02,1.699104318673497538e+00,-1.009511174772173892e+00,1.094166934575137695e+00,1.253577637807032685e+00,-1.248692994127816591e-01
-4.648883695231839086e-01,-1.530534316986984944e+00,-1.260528608313612242e+00,9.123309708214222269e-01,-1.461250780503818847e+00,8.034326463102769988e-01,1.565762843402250581e+00,5.728872953611001684e-01
-6.554993907171857703e-01,-1.865571218580385882e+00,-8.427650840389004916e-01,1.953962318343865912e+00,-4.045108213153266741e-01,1.409949152611227330e+00,1.206181860847315823e+00,5.780983407515368627e-03
2.035304225946721779e+00,4.684081368731569661e-01,3.427023302320306164e-01,1.985148344252754438e+00,-9.574408300937212735e-01,5.050198852733781552e-01,5.564760140031485003e-01,-2.294826738531474120e-01
1.347323262063455207e+00,9.891404837120645888e-02,6.856499292673836621e-01,2.589985932132578661e+00,5.026107189306404655e-01,2.076090346924071461e+00,2.192976787434846475e+00,4.785016976531417665e-01
6.667597284037920513e-01,-5.778162476846456785e-01,-2.375222098908830182e-01,1.455490450863826446e+00,-8.626923225083796831e-01,1.286407641477556263e+00,2.144916720104447450e+00,1.263177127657632903e+00
1.709684497427202410e-01,-8.108610985609983057e-01,-6.121405229394459857e-01,2.126809727021406360e+00,3.367996981813527468e-01,2.627955703576938085e+00,3.172941551153233508e+00,1.398833273083346596e+00
-8.425703663775875318e-01,-2.217472931417773907e+00,-1.691254574527377930e+00,2.537294708218281181e-01,-1.762987234586098850e+00,4.966032270499272094e-01,9.069993922286330168e-01,-8.549597835976756321e-02
-3.785235617850498113e-01,-1.854889090251531369e+00,-2.353625116384781890e+00,1.312786244278834058e-01,-1.433433389467289043e+00,1.438299487022205225e+00,2.080550469376021727e+00,9.528776055802828937e-01
-2.453938017334774402e-01,-6.851343096827563484e-01,-6.064668279913287829e-01,1.542160635652569889e+00,-4.610309186110971846e-01,1.406419914597657694e+00,1.471651972344076631e+00,7.738962981117325501e-01
-4.005801662470386271e-01,-1.009654813928775985e+00,9.785233292993541707e-03,1.896528415873593332e+00,-4.227436820303717147e-01,1.640621327232485216e+00,1.506580340596685552e+00,9.837146633438248466e-01
1.436824931193104726e+00,8.017987308679080938e-01,1.207955615876964428e+00,3.278966246826326980e+00,7.205593302725245008e-01,2.038778024400394351e+00,2.125733384891383526e+00,5.053978185150822533e-01
-1.180716629879301927e+00,-2.233434170676107389e+00,-2.476277151246276897e+00,-5.097066705280638432e-01,-2.927253644400846788e+00,-1.173914700015857182e+00,-7.933829768979135943e-01,-1.730449072903206265e+00
-1.220984685265556369e+00,-2.832591470042126858e+00,-2.918281617959394225e+00,-1.805556059515068146e+00,-3.832644706844877014e+00,-1.784777971845773692e+00,-6.848237783291433178e-01,-4.981375438072858097e-01
-1.771664621919529781e+00,-3.551820225594192859e+00,-3.444865591278331252e+00,-1.453308063204198142e+00,-3.922244345495861317e+00,-1.220032322553872728e+00,-1.854393833871221808e-01,-7.784941401116626247e-01
1.287791000603817793e+00,8.506974584103977888e-01,1.225364101008070250e+00,3.306036221743004599e+00,1.360334551728247798e-01,1.966822063907077034e+00,1.540680100970437394e+00,1.805902333353408551e-01
2.353862328127531711e+00,2.109083198126115111e+00,1.706529585005457150e+00,2.997567137297003192e+00,-4.468132826621944165e-03,2.408559100805255593e+00,2.710933006779461252e+00,1.801139134586775103e+00
-1.013615556692979203e+00,-2.502008184172594962e+00,-2.125748309606133812e+00,-3.060757610197266110e-01,-3.048068621858392557e+00,-1.744613973465898527e+00,-8.690984821785459058e-01,-1.766465062066043590e+00
2.711163167901783577e+00,2.172591077914530100e+00,1.990429020966771212e+00,3.298067926567053387e+00,1.465865981471295987e-01,1.594943178852062715e+00,1.529338934768348812e+00,-3.702262408936599081e-01
-2.477746610073691347e+00,-4.195873247085155633e+00,-3.352544335451121071e+00,-5.639394897996321543e-01,-2.471370316905843634e+00,-1.986809842815723953e-02,6.440991060899042830e-01,1.972828917337688878e-02
-1.399496699844570591e+00,-2.772590718613936467e+00,-2.429809740176227972e+00,-4.774212412099389236e-02,-2.480281217355545742e+00,-4.779622240981863390e-01,-1.087521660773555776e-01,-1.008839298447468114e+00
-1.049145625997323528e+00,-2.173031345439296214e+00,-2.182111796314918362e+00,5.576345782535761797e-02,-1.950926505190923255e+00,-4.908666676973225673e-01,-2.404905429981207265e-01,-1.142818144311319672e+00
7.161244122267239609e-01,-7.071909144270372982e-01,-2.361507102032916194e-01,2.044913183464735607e+00,-6.790123883877774436e-02,2.204218179115968290e+00,2.416704316570780442e+00,1.903874972615224204e+00
5.129615092032666634e-01,-4.854752338992029403e-01,-5.404101608478231178e-01,1.359043166038869987e+00,-1.338575717016516231e+00,8.454609206392872389e-01,1.542236341889804629e+00,2.874196392455384830e-01
4.887254761557779936e-01,-1.153629169523707976e+00,-5.774700791095734864e-01,7.561074441501135501e-01,-1.486006656239379664e+00,3.349956759571128262e-01,1.423348896281055431e+00,-5.595649078531252929e-01
-1.049801283534959495e+00,-2.473284149499070494e+00,-2.276942031227259022e+00,-4.427617698090052789e-01,-2.389677919037347831e+00,-2.942197559472456425e-01,1.285416488732736617e+00,5.134979817686819992e-01
5.419140764938497057e-01,-1.407155654831835134e+00,-1.510722235005354186e+00,-3.322508901690836292e-02,-2.163125607575054676e+00,-3.148921715033451973e-01,1.191335726457268610e-02,-9.020201949638707584e-01
-5.951662069831978874e-01,-1.393894767250917877e+00,3.189739809344011717e-02,2.694494613000717020e+00,7.976860351394375881e-01,2.530987217963701852e+00,2.323566414782714418e+00,8.668186550213083930e-01
2.782870692180487993e-01,-6.382789165320416069e-01,-2.872862953506593806e-02,2.350920316114617492e+00,1.114605086135178197e-01,1.923845295227555097e+00,1.406412839928644187e+00,1.353989411950673460e-01
-1.093735003547050111e+00,-2.314233303840408595e+00,-5.609480234376272856e-01,1.634095387159496093e+00,-3.538634153566626028e-01,1.499014037534217358e+00,1.652387781199028627e+00,5.928166777249863628e-01
5.242515591040326495e-01,-2.572511989277012079e-01,1.878842671903265260e-01,2.552191085509291746e+00,-1.525004083326690352e-01,1.805692911312355209e+00,2.105264374450050990e+00,1.142492440942263654e+00
-2.031822300692874561e-01,-1.433311311560433232e+00,-5.526104376244194150e-01,1.734387609610919867e+00,-3.080021332030650760e-01,1.806978918058385064e+00,2.778556258643477328e+00,1.459147851053279155e+00
1.070316744671434117e+00,3.707550921870141902e-01,1.232355998318684698e+00,3.940400796538241490e+00,1.352653179636457814e+00,2.799539536611872492e+00,2.121097862345667107e+00,5.798047921389686277e-01
-3.717111240406701933e-01,-1.709615154727975206e+00,-8.936769251975555939e-01,1.296935615445877321e+00,-1.378657780662909005e+00,5.888093654626133100e-01,1.516458343967916900e-01,-9.452024913197334399e-01
2.744189570217805442e-03,-1.056536553790470734e+00,-7.475530046824874209e-01,9.390593497985999516e-01,-1.581192706446452156e+00,7.463338979685609775e-01,7.228227767615070798e-01,3.916187672001662790e-02
1.573859264545810488e+00,4.368517654330502653e-01,1.183621974656725140e+00,2.359739725128885190e+00,3.677109571739688165e-02,1.585580599431694493e+00,1.757235487403683738e+00,6.889609600172238446e-01
9.619538977439536787e-01,-3.637707991786920947e-01,8.414558241912975523e-02,1.877016745527048780e+00,-2.952587331215446587e-01,1.545343355970015153e+00,1.554000558442967472e+00,6.946399098287185936e-01
2.574191776364609829e+00,2.034438195294810736e+00,1.761020947200743869e+00,3.341258945411230030e+00,3.501324310999673339e-01,1.548381963157073660e+00,2.007331322675231622e+00,8.116132443135464225e-01
-1.320854457266899207e+00,-2.773225586215803062e+00,-3.028340107921334567e+00,-9.826183722060424230e-01,-3.559323116422798083e+00,-1.294266203451119202e+00,-8.584282241521402623e-01,-1.503266754219053647e+00
