t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,modelo
2,21,11,train,20,False,0.9286686332302828,0.9636745473604057,0.831397398341737,0.7984600709888446,0.8661358069764455,2.0446754119141923,1.2900842414724973,1.2460004908463032,1.7410019396702476,0.8987845630548947,FAR
3,22,12,train,20,False,0.9319673860311279,0.9653845793418951,0.8217497004371178,0.8010480360013885,0.8680012414194105,2.0446754119141923,1.2846193577993688,1.2458746649859769,1.729438738314562,0.8991248254774578,FAR
4,23,13,train,20,False,0.8825316525068981,0.9394315581812749,0.7478296926581424,0.7763481839780892,0.8385184321605518,2.0446754119141923,1.2477518491354533,1.2036879706194725,1.7527578732534697,0.8925806514142559,FAR
5,24,14,train,20,False,0.8665243275158592,0.9308728847247938,0.7220797581847942,0.7583784602272978,0.8202589182648286,2.0446754119141923,1.2260174611367045,1.1820100712365245,1.7859766136028294,0.8811717815879153,FAR
6,25,15,train,20,False,0.8140223462529418,0.902231869450942,0.7810133161898011,0.7424123390588859,0.8032277879183451,1.9960917963075513,1.2016425552593046,1.1545561364795192,1.7822938841554063,0.8902675854347216,FAR
7,26,16,train,20,False,0.832963395893932,0.9126682836024992,0.8556614541863876,0.7655048666002241,0.8253088747343517,1.9960917963075513,1.224156306079136,1.1773301146659871,1.7522063231961327,0.9042813139914088,FAR
8,27,17,train,20,False,0.8458494993867423,0.919700766220591,0.8550362114327328,0.770738407431731,0.8300490032737731,1.9960917963075513,1.2215479430976022,1.1796040076255434,1.7446450324767528,0.9025207260452418,FAR
9,28,18,train,20,False,0.7610606183798916,0.8723878829854823,0.8556689782994484,0.729251164250323,0.7924407839045216,1.9960917963075513,1.1880784888397014,1.147512439399793,1.7778322031705387,0.908358310975886,FAR
10,29,19,train,20,False,0.7927210681971817,0.8903488463502279,0.9445663812730336,0.7501358935215557,0.8114323211204747,1.9960917963075513,1.2197887053981948,1.1734025859862438,1.768428303012414,0.911364488702094,FAR
11,30,20,train,20,False,0.773492577682644,0.87948426801316,0.866782815713096,0.742064237309458,0.8000636780935879,1.9960917963075513,1.1955453504966989,1.1493881804779773,1.7544374944219185,0.9096964063962271,FAR
12,31,21,train,20,False,0.7928770523148575,0.8904364392335129,0.8882825097693201,0.7622417476419813,0.8189841498657385,1.9960917963075513,1.2048505523940158,1.1600757008076967,1.6906057849729297,0.9197558790054903,FAR
13,32,22,train,20,False,0.7779397953998589,0.8820089542628572,0.8961060258224398,0.7529667326784721,0.8082791905284541,1.9960917963075513,1.1843585205837837,1.1407590372434049,1.686845383400566,0.9164070122212955,FAR
14,33,23,train,20,False,0.7845362747604586,0.8857405233816835,0.8941086030912123,0.7616803841103479,0.8145680193785576,1.9960917963075513,1.1837713601795066,1.1407613526862777,1.6444392816351576,0.9196463274239782,FAR
15,34,24,train,20,False,0.6903320375101806,0.8308622253479698,0.8294616361347306,0.7269796211829403,0.7809362015211698,1.9372373628900905,1.1527763469257657,1.1096924735072902,1.6535358169114573,0.9399105864923746,FAR
16,35,25,train,20,False,0.7368628259435819,0.8584071446251959,0.7304788693082864,0.7512706016590583,0.8117110900523944,1.9372373628900905,1.2163649485785821,1.1694459840482523,1.6869610256670353,0.9456015075536328,FAR
17,36,26,train,20,False,0.7145188716910051,0.8452921812551002,0.6429984008749633,0.7341472886353546,0.7949642367306702,1.9372373628900905,1.2038142030386632,1.1512541387196318,1.7144987280744455,0.9404608895711039,FAR
18,37,27,train,20,False,0.7653260082706471,0.8748291308996559,0.5915843324050832,0.7647451182230749,0.825965571020838,1.9372373628900905,1.258453089057942,1.1994746255365603,1.7193184106826422,0.9441450242648327,FAR
19,38,28,train,20,False,0.7425992936506998,0.8617420110744861,0.5502990947819081,0.739840061079375,0.8007015737767322,1.9372373628900905,1.2222022164388278,1.164984415050242,1.7242911256506896,0.9291662278114491,FAR
20,39,29,train,20,False,0.9132869348020017,0.955660470461137,0.5478751256813263,0.8074365811382874,0.8666204040908101,2.3187185215479325,1.291492308320939,1.2343153327615568,1.7034025378037647,0.9068287648987279,FAR
21,40,30,train,20,False,0.9027142506126685,0.9501127567887238,0.46721095720335953,0.8069316457071241,0.8611359052888833,2.3187185215479325,1.270294190571802,1.2083907690432385,1.6797302049067107,0.9063512716105694,FAR
22,41,31,train,20,False,0.9259354896652038,0.962255418101246,0.4362754392312292,0.8168206183991435,0.8726828532399511,2.3187185215479325,1.2768424754794558,1.216289135027599,1.6679079201621665,0.9069139407517784,FAR
23,42,32,train,20,False,0.9140588198434945,0.956064234161855,0.4498386509622117,0.8034780257302886,0.8655403443140791,2.3187185215479325,1.2915188926498042,1.2296198903604298,1.7263411913262772,0.9053161005158459,FAR
24,43,33,train,20,False,0.9334872868652321,0.9661714583163964,0.49730607249822645,0.8117768660077426,0.8797153996110982,2.3187185215479325,1.3213171980718241,1.265045527641229,1.7415989220969164,0.9105168570639085,FAR
25,44,34,train,20,False,0.9420491123857279,0.9705921452318311,0.5817457625448097,0.8214954879316725,0.8912513616674873,2.3187185215479325,1.3536681311490835,1.2932810534238801,1.7680427100977294,0.9182552795691615,FAR
26,45,35,train,20,False,0.951023215017857,0.9752041914480561,0.5639089647783594,0.8243289543213062,0.8944494917422439,2.3187185215479325,1.3558556170883873,1.2989303470775766,1.7673172011581937,0.9171920092079366,FAR
27,46,36,train,20,False,0.9476641264099476,0.973480419119947,0.5450934133575305,0.8204425207865409,0.8917524603635159,2.3187185215479325,1.359343874633803,1.3023253994220179,1.7818722520308836,0.9160456058989709,FAR
28,47,37,train,20,False,0.8516883117349554,0.922869607114112,0.5760677513523161,0.7640717847251196,0.833582057452969,2.3187185215479325,1.289168716007119,1.2322178156769117,1.797110262284453,0.9032500919167202,FAR
29,48,38,train,20,False,0.85242143438721,0.9232667189860198,0.7038656727671523,0.7667024132860971,0.8340669066699429,2.3187185215479325,1.2764963344125655,1.2239278560830835,1.7718129962652274,0.9033867348602788,FAR
30,49,39,train,20,False,0.8186905700343825,0.9048152131979118,0.7040949953358582,0.7418535173714779,0.8134246325237852,2.3187185215479325,1.2510778564300122,1.2015313336814564,1.8101565307981875,0.8989953093835344,FAR
31,50,40,train,20,False,0.7955337985018892,0.8919270141115186,0.674269812028983,0.7194710714035235,0.7903045746156191,2.3187185215479325,1.2351263670645707,1.1798017780032304,1.906854909463965,0.8860641757810986,FAR
32,51,41,train,20,False,0.7837462791627318,0.8852944590150397,0.6944186103292674,0.7076206313488625,0.7805445326927454,2.3187185215479325,1.237928231430796,1.178168423410884,1.9489535452651416,0.8816778697125962,FAR
33,52,42,train,20,False,0.825865789031087,0.9087715824293181,0.6737839608819097,0.7284061155805299,0.8055848728566195,2.3187185215479325,1.2784757009849421,1.2170572286201213,1.9495619326275793,0.8864547356368022,FAR
34,53,43,train,20,False,0.8814168456767713,0.9388380295220103,0.7456468514281221,0.7599522020088714,0.836549851184809,2.3187185215479325,1.3228160059127443,1.2587460975395603,1.9404019578334608,0.8910481093429086,FAR
35,54,44,train,20,False,0.957016933482479,0.9782724229387635,0.8145031198734866,0.7833472588432036,0.8646497292045311,2.6467972970511138,1.386346294203663,1.3178770481923199,1.9619120498902887,0.8838537292169537,FAR
