M,metrica,columna,banda,bloque,minimo,maximo,promedio
1,5. MPIW,mpiw,FAR (IC del modelo AR),test,3.9031244157825062,3.903124415782507,3.9031244157825062
1,5. MPIW,mpiw,FAR (IC del modelo AR),train,3.9031244157825062,3.903124415782507,3.9031244157825062
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,4.1407301052711425,4.1407301052711425,4.1407301052711425
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,4.1407301052711425,4.1407301052711425,4.1407301052711425
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,1.7797440495641301,1.838968566146895,1.8156496193790728
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,1.78439729302458,1.8585713964082922,1.821046049627089
1,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.8906666666666667,0.97,0.9416742081447963
1,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.906,0.9846666666666667,0.950716049382716
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.8546666666666667,0.972,0.9408627450980392
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.91,0.99,0.950425925925926
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.484,0.6546666666666666,0.5760361990950227
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.492,0.69,0.5984876543209877
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.3,0.7,0.5158371040723982
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.3,0.8,0.5978703703703704
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.2,0.75,0.519683257918552
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.3,0.85,0.5818518518518518
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.0,0.05,0.00904977375565611
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.0,0.05,0.00027777777777777783
1,8. Winkler,winkler,FAR (IC del modelo AR),test,4.160904525128499,5.561923723793585,4.717830160525069
1,8. Winkler,winkler,FAR (IC del modelo AR),train,4.064734453906113,6.031518161944615,4.661817110005041
1,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,4.403307355840097,6.952440806983335,5.035020440774677
1,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,4.228864266953565,6.4607895830853055,4.919447046839661
1,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,9.592778658263551,18.719255109022818,12.737175010159408
1,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,7.456717581888536,15.566439325836123,11.668421515221013
1,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,8.444656899885736,18.72808836802225,12.525368369845278
1,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,6.854192892953918,21.095501324085223,11.90857384111562
1,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,8.51087500644833,23.600380634066262,13.002137552019287
1,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,6.049243191097578,21.83875866063198,12.469526222063541
1,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,42.34784921937249,65.56516217638556,54.84353064473987
1,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),train,41.17249490763129,64.50618209546471,51.93179679001836
1,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),test,27.970954034755167,70.92176742304508,47.043612087605084
1,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),train,23.03049573835099,86.62584937587287,48.140365502597405
1,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,21.6998222611647,80.36744443639729,48.9789476276027
1,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,16.075918657211062,98.88272272591674,50.61979010191586
1,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),test,76.12981824607836,142.6310912380195,100.43821839891169
1,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),train,73.35629698993098,143.54275412190506,103.16064421500168
2,5. MPIW,mpiw,FAR (IC del modelo AR),test,3.9031244157825062,3.903124415782507,3.9031244157825062
2,5. MPIW,mpiw,FAR (IC del modelo AR),train,3.9031244157825062,3.903124415782507,3.9031244157825062
2,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,4.03826038168441,4.0382603816844105,4.03826038168441
2,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,4.03826038168441,4.0382603816844105,4.03826038168441
2,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,2.5028227901489783,2.57779716618654,2.5259506467355344
2,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,2.489283061592529,2.570779257225571,2.5229750266975457
2,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.8906666666666667,0.97,0.9416742081447963
2,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.906,0.9846666666666667,0.950716049382716
2,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.878,0.9733333333333334,0.9413242835595776
2,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.9053333333333333,0.9893333333333333,0.9512592592592591
2,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.6686666666666666,0.806,0.7488989441930618
2,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.6573333333333333,0.842,0.7610864197530864
2,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.3,0.7,0.5158371040723982
2,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.3,0.8,0.5978703703703704
2,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.25,0.8,0.5536199095022625
2,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.35,0.85,0.5791666666666667
2,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.0,0.05,0.01809954751131222
2,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.0,0.15,0.03453703703703704
2,8. Winkler,winkler,FAR (IC del modelo AR),test,4.160904525128499,5.561923723793585,4.717830160525069
2,8. Winkler,winkler,FAR (IC del modelo AR),train,4.064734453906113,6.031518161944615,4.661817110005041
2,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,4.310807613342581,5.971766191261233,4.870933319060878
2,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,4.170532991280896,6.242959009736258,4.785477144196067
2,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,6.047200718134139,10.48180928809738,7.9336720070187745
2,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,5.1920753522683185,10.002400610827486,7.510331177594753
2,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,8.444656899885736,18.72808836802225,12.525368369845278
2,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,6.854192892953918,21.095501324085223,11.90857384111562
2,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,8.36019151799519,19.46267517011595,12.692015145839154
2,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,6.871492348468173,20.743899235303687,11.992082946363704
2,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,32.38430033063915,51.58059076618073,42.03273092617943
2,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),train,28.77520650369819,51.37492115281293,39.29226752022679
2,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),test,27.970954034755167,70.92176742304508,47.043612087605084
2,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),train,23.03049573835099,86.62584937587287,48.140365502597405
2,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,24.71915333693179,82.97604930109594,48.59706536959217
2,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,22.107920062930777,82.21607619870791,47.89107105119568
2,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),test,69.2236643542565,141.77431875562434,91.55015348263174
2,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),train,57.0460679257944,124.44414286675189,87.59170420983602
3,5. MPIW,mpiw,FAR (IC del modelo AR),test,3.9031244157825062,3.903124415782507,3.9031244157825062
3,5. MPIW,mpiw,FAR (IC del modelo AR),train,3.9031244157825062,3.903124415782507,3.9031244157825062
3,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,3.963509784939859,3.963509784939859,3.963509784939859
3,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,3.963509784939859,3.963509784939859,3.9635097849398586
3,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,3.0186722202977787,3.1070609141342964,3.06338895350066
