4.858236857520536134e+00,3.389555987352938615e+00,8.768851255506458386e+00,6.175714754317779942e+00,8.007485845356293597e-01,3.829682875403494613e+00,5.056623137933859091e+00
3.664953865586939585e+00,6.064727910811072320e+00,7.307946852258876191e+00,4.294543961888354744e+00,2.324442648759029506e+00,4.877200981598432072e+00,5.579223850571395360e+00
6.219226132575525590e+00,7.626159672883206397e+00,7.824099291094421815e+00,4.483628412411779784e+00,1.779865438801838895e+00,4.071265292847598083e+00,4.810399850719124792e+00
3.109189643236199174e+00,4.641846730153335265e+00,6.752273811182734953e+00,5.200582088158653526e+00,1.509729253583149911e+00,2.672501519564487893e+00,3.094830858649631811e+00
6.878939170996822838e+00,7.510474874784639709e+00,9.405342397564020018e+00,4.775544677312383079e+00,2.828517471014228679e+00,4.150367300173884999e+00,5.534132259421114419e+00
5.857662102104360891e+00,8.254169691472545978e+00,6.493533159479619066e+00,3.945278554719242603e+00,5.290509387981518152e+00,5.727881773190548031e+00,6.579568193566116108e+00
5.702128751664321094e+00,6.773306659322755330e+00,8.123011060854922860e+00,4.328119049914732841e+00,9.319738973019587869e-01,2.931283075583336117e+00,5.827645961853903600e+00
5.478726044331064138e+00,6.494079035003358591e+00,7.165271577039348472e+00,3.989032991794001060e+00,1.264502969328263005e+00,4.130073153038481770e+00,5.882774401158336275e+00
3.669255372205168175e+00,4.798356262537617489e+00,8.278727182361052428e+00,3.513215503013136676e+00,1.506105031699304542e+00,4.263736230815699635e+00,4.830229388267842872e+00
4.931386865211147885e+00,4.975696182678470691e+00,8.793778153363513539e+00,3.378716554936985084e+00,2.886891379895258680e+00,5.037043233823511379e+00,6.023203984021567869e+00
5.725731516892439643e+00,5.866005185618361040e+00,9.915953949086075525e+00,2.670026419062787149e+00,2.100184677519254084e+00,1.981948752797435098e+00,3.549805301787501310e+00
7.126063328077776760e+00,8.372087051502493438e+00,8.231923706686014697e+00,4.148149963654125472e+00,1.708799937676200309e-01,3.417704088777512972e+00,4.640330952141313858e+00
5.063208935064984928e+00,5.254018808980788435e+00,7.455961367122005967e+00,4.479518005829713267e+00,1.709828929860036650e+00,2.203911089254569244e+00,4.527170633988080617e+00
3.283833922364581603e+00,5.730718642874240487e+00,7.521185674767745688e+00,4.109850399004299604e+00,1.980176629096298990e+00,5.561062709223809186e+00,6.435861026624436043e+00
4.823154972865844492e+00,5.986392126603635511e+00,6.509377023416601737e+00,5.471437569156516467e+00,2.993287903064179911e+00,5.391464770786680738e+00,6.493213760129685319e+00
6.168871605050467721e+00,7.338408406418611918e+00,6.857537491404595009e+00,4.465909349148523333e+00,-9.443654808226691344e-01,2.578550781424640004e+00,2.940610796220334056e+00
6.455880442961365873e+00,6.831225737580385982e+00,1.009735209031703640e+01,6.902432875660261757e+00,4.679783217661556805e+00,3.134563697003843963e+00,3.923781075664919182e+00
5.817243999780622232e+00,4.687007813211963914e+00,9.708644846904276093e+00,6.351397776059171107e+00,2.227025960318907760e+00,3.904093197213868383e+00,4.730965772382896617e+00
8.117945408008733210e+00,7.742594337198158705e+00,1.174906508337802435e+01,5.549391655946918078e+00,5.009420530529798299e+00,4.717032910636810961e+00,3.990954731712066383e+00
3.093326318551981924e+00,3.483773265587542856e+00,2.220536741355538357e+00,4.288116542479648352e+00,3.666391280011237264e+00,3.293209590553309418e+00,5.853544414217723535e+00
3.825345051740704605e+00,5.584293105880567154e+00,9.450280479119580690e+00,3.252031999453859346e+00,2.216609431591815671e+00,1.835761429102924724e+00,4.170973097168924504e+00
6.203313281447766059e+00,7.084928338396697001e+00,8.857500959212172731e+00,4.958677252703938443e+00,-8.827121286525504429e-01,5.818209682422628148e+00,5.738293909411724236e+00
2.649807505909266947e+00,4.292512785594484015e+00,7.404659539076678065e+00,1.756957372531117834e+00,6.724290046958305567e+00,4.078661589738930893e+00,5.358231065480158151e+00
4.398512389122613442e+00,5.806914198010649564e+00,8.067000331558604742e+00,3.828568859787806922e+00,-4.694169894869152371e-01,1.816861712231274018e+00,4.560086781993678784e+00
4.936470870932315513e+00,6.284584003398975049e+00,7.835962082513916016e+00,2.623684074179247094e+00,5.148331623254286393e-01,3.445525477444237872e+00,3.966542347627670217e+00
6.350005716353589236e+00,7.325319668657931160e+00,9.393815662590341731e+00,1.385313125300092763e+00,8.237275009201705522e-01,1.754324858054253422e+00,3.783173221739072556e+00
5.896987731718051684e+00,6.721574293560758306e+00,8.567723986491664334e+00,6.877565173565526102e+00,-4.793314578869307674e-01,5.924250185780798539e+00,7.161457821905652388e+00
6.570061673068693153e+00,8.637554817453601430e+00,9.967509989694207206e+00,2.767352318867197791e+00,1.122779563238685663e+00,2.525652859773112713e+00,2.261483980946642713e+00
4.843963042907845740e+00,4.317279111763468791e+00,5.778310466880075325e+00,3.111319846180077953e+00,2.492612572311271091e+00,7.914556089359426672e+00,7.029373265980337848e+00
6.121367933329805666e+00,8.072536164547402748e+00,1.050669835777129535e+01,5.133123188904361811e+00,-8.122182774934829652e-01,4.229055378601793258e+00,3.909715247507322466e+00
3.858175966769421095e+00,6.947669230346076752e+00,1.050213959321561319e+01,4.035474809515165795e+00,4.061956506069477335e+00,5.067858956297803807e+00,4.446616650365768919e+00
5.804826378180812263e+00,7.886381088406939632e+00,1.297140497909146717e+01,5.726285252841622153e+00,2.305456643493663194e+00,5.806869513759666646e+00,4.280312807803996478e+00
4.634882375824330047e+00,3.018746687654203953e+00,5.014535213248674239e+00,7.787796673145258808e+00,1.988846203742792529e+00,3.788826921040913565e+00,4.785339922569673554e+00
4.913737165374314486e+00,7.331130660128174270e+00,7.709927898586261819e+00,5.699026860766290170e+00,1.688264563803086205e+00,2.410614637701480767e+00,4.132601206782897663e+00
4.581205531542559939e+00,5.747560052107210105e+00,7.899259035733084744e+00,3.289369883608055822e+00,3.475290685397710355e+00,4.263177356079135727e+00,5.865188097507081366e+00
4.922511731656151746e+00,5.384469133828575060e+00,9.968740676886692853e+00,5.558307544273184853e+00,2.003982334204923887e+00,3.822035878123314134e+00,4.460024515997145222e+00
6.378277752388983757e+00,5.340178012663334250e+00,7.134352391831530582e+00,3.833236111213907282e+00,2.433587796983398999e+00,4.256573653378283417e+00,5.102195497685287684e+00
4.820508262261395949e+00,5.935383834498141553e+00,7.241330611895061331e+00,4.367674443636967219e+00,3.263040204315829307e+00,5.156000957577863808e+00,5.736648342128377820e+00
2.715487067076826744e+00,5.262583774534022041e+00,7.078470230152245968e+00,4.427675324855705696e+00,1.835615291154925055e+00,2.159492503632215232e+00,4.229616580202547382e+00
5.365801950887099991e+00,7.430955306180757169e+00,1.057513400386858748e+01,4.510110978898206113e+00,2.128005120574493425e+00,3.500249351360141148e+00,5.251939768129998853e+00
3.761715369460166603e+00,4.636917196251420847e+00,6.524848890625208675e+00,5.294052877395687418e+00,-8.328117974994840855e-01,3.256550499863015258e+00,3.991709443189930262e+00
4.345180697051969965e+00,5.625543757307805315e+00,8.753585116951834166e+00,4.410145616208633434e+00,1.366395001017235877e+00,5.637655397751407449e+00,6.598245033659627445e+00
