fpc_3,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1,fpc_1_lag2,fpc_2_lag2,fpc_3_lag2,fpc_4_lag2,fpc_1_lag3,fpc_2_lag3,fpc_3_lag3,fpc_4_lag3
1.7247064331034274,-0.14171471577268757,-0.35623496681720196,-0.9414342587501218,0.9421240084257545,0.49490944510561136,0.8140670588836875,-0.339935323975778,-0.2956304342913778,0.04202555064893769,0.18626808839349826,1.2760708523695885,-1.4787633777488631
-1.0926683952807754,1.0493051113660659,-0.010879839218964907,1.7247064331034274,0.28138206665081467,-0.14171471577268757,-0.35623496681720196,-0.9414342587501218,0.9421240084257545,0.49490944510561136,0.8140670588836875,-0.339935323975778,-0.2956304342913778
-1.884001713076469,-1.155093185776376,-0.1185704017139372,-1.0926683952807754,0.5517204230828822,1.0493051113660659,-0.010879839218964907,1.7247064331034274,0.28138206665081467,-0.14171471577268757,-0.35623496681720196,-0.9414342587501218,0.9421240084257545
-0.5935060435424604,-0.5085431679458959,1.8520820697752125,-1.884001713076469,1.9788397362247683,-1.155093185776376,-0.1185704017139372,-1.0926683952807754,0.5517204230828822,1.0493051113660659,-0.010879839218964907,1.7247064331034274,0.28138206665081467
-0.8975358477725095,0.3378433933963083,-0.76264418660671,-0.5935060435424604,0.01824080715803736,-0.5085431679458959,1.8520820697752125,-1.884001713076469,1.9788397362247683,-1.155093185776376,-0.1185704017139372,-1.0926683952807754,0.5517204230828822
-0.0016180091194949488,0.7455234343887185,-0.04362257817156827,-0.8975358477725095,0.2176294688242274,0.3378433933963083,-0.76264418660671,-0.5935060435424604,0.01824080715803736,-0.5085431679458959,1.8520820697752125,-1.884001713076469,1.9788397362247683
-0.7914854509124695,1.0167413072312546,0.16634730180943244,-0.0016180091194949488,-0.845034953934853,0.7455234343887185,-0.04362257817156827,-0.8975358477725095,0.2176294688242274,0.3378433933963083,-0.76264418660671,-0.5935060435424604,0.01824080715803736
-0.1961451890828395,0.3311644964284921,0.8477696827859298,-0.7914854509124695,-0.5924050788608133,1.0167413072312546,0.16634730180943244,-0.0016180091194949488,-0.845034953934853,0.7455234343887185,-0.04362257817156827,-0.8975358477725095,0.2176294688242274
-1.3890461161716863,0.43391579015600357,-1.297650865964828,-0.1961451890828395,0.583704234076351,0.3311644964284921,0.8477696827859298,-0.7914854509124695,-0.5924050788608133,1.0167413072312546,0.16634730180943244,-0.0016180091194949488,-0.845034953934853
0.6357234221603391,0.0587519233939692,-1.5423553050251024,-1.3890461161716863,0.8860724752056347,0.43391579015600357,-1.297650865964828,-0.1961451890828395,0.583704234076351,0.3311644964284921,0.8477696827859298,-0.7914854509124695,-0.5924050788608133
-0.6392341501764114,0.7865843550473567,-0.39165975208104137,0.6357234221603391,0.5883747246499249,0.0587519233939692,-1.5423553050251024,-1.3890461161716863,0.8860724752056347,0.43391579015600357,-1.297650865964828,-0.1961451890828395,0.583704234076351
-0.36812271874628383,0.6247178324178414,1.0544963706054629,-0.6392341501764114,-1.1219145710572045,0.7865843550473567,-0.39165975208104137,0.6357234221603391,0.5883747246499249,0.0587519233939692,-1.5423553050251024,-1.3890461161716863,0.8860724752056347
-0.15062568212383023,-0.03614513731151242,1.5606617151242315,-0.36812271874628383,0.18177256481202095,0.6247178324178414,1.0544963706054629,-0.6392341501764114,-1.1219145710572045,0.7865843550473567,-0.39165975208104137,0.6357234221603391,0.5883747246499249
0.8017496617664006,1.0843344384687346,-1.9013230831781007,-0.15062568212383023,1.2015288827495194,-0.03614513731151242,1.5606617151242315,-0.36812271874628383,0.18177256481202095,0.6247178324178414,1.0544963706054629,-0.6392341501764114,-1.1219145710572045
0.8497527491873896,-2.530905392139055,0.3466676947669708,0.8017496617664006,1.104212159361034,1.0843344384687346,-1.9013230831781007,-0.15062568212383023,1.2015288827495194,-0.03614513731151242,1.5606617151242315,-0.36812271874628383,0.18177256481202095
-0.8695981259667431,-1.0971443257020939,0.22829921873364695,0.8497527491873896,-0.6676952707658685,-2.530905392139055,0.3466676947669708,0.8017496617664006,1.104212159361034,1.0843344384687346,-1.9013230831781007,-0.15062568212383023,1.2015288827495194
1.1997068405670552,-3.0866021722270105,0.1888365397629604,-0.8695981259667431,1.132524041689385,-1.0971443257020939,0.22829921873364695,0.8497527491873896,-0.6676952707658685,-2.530905392139055,0.3466676947669708,0.8017496617664006,1.104212159361034
0.4531340257602012,2.7931287644409273,2.3344824131727093,1.1997068405670552,1.89948638956126,-3.0866021722270105,0.1888365397629604,-0.8695981259667431,1.132524041689385,-1.0971443257020939,0.22829921873364695,0.8497527491873896,-0.6676952707658685
-1.46692444651885,0.5514956168099314,-0.8275595368657133,0.4531340257602012,-0.17435191665857383,2.7931287644409273,2.3344824131727093,1.1997068405670552,1.89948638956126,-3.0866021722270105,0.1888365397629604,-0.8695981259667431,1.132524041689385
