t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,1.273540869703489,1.1285126803467866,1.0919385547636382,0.45955205882856676,1.0253715883739138,17.071279976250615,6.09265310006583,2.054726335799339,12.535858492705476,0.9086044013779464,0.948,2.584928712726393,0.45,2.7469988479251577,36.34553175565936,111.02315082039233,0.948,2.584928712726393,0.45
3,22,12,train,20,False,1.2553539210482592,1.1204257766796777,1.1254517294684696,0.46545558756924876,1.0132062087511093,17.071279976250615,5.854203337427802,2.067299466650242,11.608375741232523,0.9043046222603804,0.948,2.588734049357976,0.45,2.7506009751274885,36.39351550767576,111.02315082039233,0.948,2.588734049357976,0.45
4,23,13,train,20,False,1.5390040996609418,1.2405660400240455,1.0863639939596632,0.4797196957239276,1.0838666816827864,21.968397456571722,6.521675230583147,2.042284346846331,12.143929718325975,0.8736872094788104,0.946,2.58397326492557,0.4,3.0039510778244636,52.037391829190504,343.53438904781575,0.946,2.58397326492557,0.4
5,24,14,train,20,False,1.6730082492477902,1.2934482012233,1.09170842829018,0.5025813632426338,1.1523402043564062,21.968397456571722,7.131267032903625,2.0990331259030635,12.821586012078338,0.8909055679744743,0.9445,2.6065096069428346,0.4,3.029585514629083,52.12628855925616,343.53438904781575,0.9445,2.6065096069428346,0.4
6,25,15,train,20,False,1.5448265003286767,1.2429104957029997,1.1144482072219604,0.49083874956099277,1.110289794802271,21.968397456571722,6.661857878870241,2.1142481584473365,12.394718630661044,0.8932982693772189,0.945,2.6103156356115003,0.45,3.0227062644641074,49.99808669484107,343.53438904781575,0.945,2.6103156356115003,0.45
7,26,16,train,20,False,1.4975448274778287,1.2237421409258686,1.1490167617090925,0.473079493242618,1.0827035904836917,21.968397456571722,6.547588957726182,2.060506713073239,12.450906074945062,0.8847481460959832,0.95,2.6036223649107897,0.5,2.938226597191331,49.87742649850499,343.53438904781575,0.95,2.6036223649107897,0.5
8,27,17,train,20,False,1.4763659125771103,1.2150579873311027,1.143307854616195,0.4699363475437625,1.0736516668547766,21.968397456571722,6.625097475937089,2.000382534291306,12.677013976229539,0.8836217514302115,0.953,2.5982107560076804,0.55,2.872482406198636,49.533601392842925,343.53438904781575,0.953,2.5982107560076804,0.55
9,28,18,train,20,False,1.3501176662783891,1.161945638262991,1.1184311414206962,0.46821060094934647,1.0394563299710502,21.968397456571722,6.375290083326961,2.020236839003129,12.350301667601588,0.8945825826455603,0.9385,2.600980449477629,0.55,2.8451958478191854,45.445858819564634,343.53438904781575,0.9385,2.600980449477629,0.55
10,29,19,train,20,False,1.3514296431011825,1.1625100615053543,1.1244219266105453,0.4686688465311516,1.041640554802101,21.968397456571722,6.434279054122624,2.020635099702746,12.632910133451626,0.8960271306841534,0.944,2.592202044972396,0.55,2.82897294075979,45.33784455449451,343.53438904781575,0.944,2.592202044972396,0.55
11,30,20,train,20,False,1.4629950347923433,1.209543316625057,1.1101191879942305,0.47580263278473883,1.082401293605087,21.968397456571722,6.886529769182841,2.0370279017931314,13.165656290074207,0.8948842746907737,0.939,2.5936262666781684,0.5,2.9171884273936737,45.393899323901806,343.53438904781575,0.939,2.5936262666781684,0.5
12,31,21,train,20,False,1.4279451449124758,1.194966587362373,1.0680959362778932,0.4642514970512298,1.055344038135498,21.968397456571722,6.782676430320012,1.9499637033899486,13.095958873914167,0.8831577797208028,0.939,2.594501203896696,0.5,2.9177462653184487,45.458393852851536,343.53438904781575,0.939,2.594501203896696,0.5
13,32,22,train,20,False,1.4630685254073197,1.2095736957322276,1.0776795738916223,0.4641804527612753,1.0773604055770825,21.968397456571722,6.9552874818463035,2.0094214168112607,13.529604833354622,0.8906943077369845,0.956,2.5911865119712365,0.55,2.867970029328075,45.553691338349196,343.53438904781575,0.956,2.5911865119712365,0.55
14,33,23,train,20,False,1.4494917540279573,1.2039484017298903,1.0907731372211336,0.46628019058543135,1.0686749007956977,21.968397456571722,6.750371201188275,2.048801344347193,12.809989168439335,0.887641778717572,0.943,2.593733944520672,0.5,2.8858515295602167,45.48569249673592,343.53438904781575,0.943,2.593733944520672,0.5
15,34,24,train,20,False,1.3968384375042915,1.1818791975089042,1.071685157106021,0.46238508074170115,1.044845297717814,21.968397456571722,6.412344171104868,2.0214697029455566,12.308117706240527,0.8840542247634764,0.945,2.59474153680588,0.55,2.8849775805672015,45.463890808313465,343.53438904781575,0.945,2.59474153680588,0.55
16,35,25,train,20,False,1.341824528057916,1.1583714982931494,1.0832335694005892,0.457991426920546,1.0195056151291495,21.968397456571722,6.103081122605682,2.0508629238232654,11.786693528002509,0.8801197341538378,0.9495,2.594178497291438,0.6,2.8791669273733502,45.373851729457186,343.53438904781575,0.9495,2.594178497291438,0.6
17,36,26,train,20,False,1.3375004415231833,1.15650354150914,1.0758435515897697,0.45006473055468543,1.017094723047904,21.968397456571722,6.114809923691628,2.036202774802586,12.284193132320308,0.8794566437044202,0.957,2.5906704918957266,0.65,2.872333816263795,45.40092357395582,343.53438904781575,0.957,2.5906704918957266,0.65
18,37,27,train,20,False,1.305017237971768,1.1423735107099464,1.0665725145842682,0.44063900553728735,0.9979427836389505,21.968397456571722,6.076388548905101,1.9699199094494504,12.522067398215823,0.8735696112375392,0.959,2.5934364531200926,0.7,2.867417080504226,45.40771370267784,343.53438904781575,0.959,2.5934364531200926,0.7
19,38,28,train,20,False,1.3246258780073954,1.1509239236402184,1.0702049407548335,0.4500834146871802,1.0165228323386095,21.968397456571722,6.13781258688188,2.0224017709410185,12.565312838068284,0.8832233056060593,0.956,2.585598051571633,0.65,2.8717073126633004,45.26062466749205,343.53438904781575,0.956,2.585598051571633,0.65
20,39,29,train,20,False,1.3480361855803618,1.1610496051333732,1.0642836675570295,0.4569320066512647,1.027746097287137,21.968397456571722,6.2859632079375585,2.026504171911828,12.695898956330442,0.8851870693062049,0.9545,2.584393593847891,0.6,2.8806464603640207,45.31396162484314,343.53438904781575,0.9545,2.584393593847891,0.6
21,40,30,train,20,False,1.3765662258622906,1.1732715908357667,1.0892894263873996,0.4626171613017508,1.0423635800565179,21.968397456571722,6.442025920853245,2.0208804754025023,12.913817309292833,0.8884248013829451,0.9545,2.582133776774656,0.6,2.8796226582224786,45.06451850934555,343.53438904781575,0.9545,2.582133776774656,0.6
22,41,31,train,20,False,1.5603333233582597,1.2491330286876012,1.0667843188019537,0.46930026305479255,1.0961653534505593,21.968397456571722,7.118474070354284,1.9595450322673895,13.812329010855782,0.8775409250063968,0.939,2.585566221784116,0.55,3.001706915674999,51.041272344197765,343.53438904781575,0.939,2.585566221784116,0.55
23,42,32,train,20,False,1.551746197287208,1.2456910521020885,1.0489895296025578,0.464735517833776,1.0883217724270968,21.968397456571722,7.086983761064023,1.9472671029016322,13.77671040249408,0.8736690936252349,0.939,2.5916733260067475,0.55,3.0074493165071585,51.12506736667727,343.53438904781575,0.939,2.5916733260067475,0.55
24,43,33,train,20,False,1.259568988579619,1.122305211865123,1.0539140459218026,0.4481073304556803,1.0142959233739075,17.62945543327455,6.2216575634811475,2.0370446135494866,12.903902046531442,0.9037612163346204,0.941,2.5918563361209386,0.6,2.750056990340068,35.3659277930962,147.37225456743244,0.941,2.5918563361209386,0.6
25,44,34,train,20,False,1.1672379991806427,1.0803878929257966,1.0037918018816867,0.4376744550496981,0.9790858748661956,17.62945543327455,5.91507335906277,2.03187465384367,12.704411217710847,0.9062355115945763,0.942,2.57494273189894,0.6,2.730125911830656,35.30043753546612,147.37225456743244,0.942,2.57494273189894,0.6
26,45,35,train,20,False,1.1524217493854834,1.0735090821159752,0.9818367670635411,0.4314604071732078,0.9719063798108829,17.62945543327455,5.92182189115352,1.9420407890092783,12.913710287290467,0.9053545945742492,0.942,2.578028093310896,0.6,2.732945060107004,35.35911780155514,147.37225456743244,0.942,2.578028093310896,0.6
27,46,36,train,20,False,1.2222893768255676,1.1055719681800762,0.9559449788096582,0.4507998250519428,1.0087111310504486,17.62945543327455,6.0497949998133125,2.0616423223383595,12.86109514339299,0.9123884831404746,0.9375,2.5747867866094807,0.55,2.7486571728926292,35.3507904240227,147.37225456743244,0.9375,2.5747867866094807,0.55
28,47,37,train,20,False,1.3073360858371728,1.1433879856974065,0.9089451943309328,0.46057508068655106,1.0393891485254532,17.62945543327455,6.442355391546717,2.029303993631832,13.263798913339105,0.9090432657393024,0.9265,2.579275768723766,0.5,2.7780289636506894,35.393450402438134,147.37225456743244,0.9265,2.579275768723766,0.5
