-1.598181328566422810e+00,-1.600139311655801366e+00,-1.599065717909624373e+00,-1.612133424271503968e+00,-1.654518593213364586e+00,-1.720309445298191742e+00,-1.779824009620850189e+00,-1.801734063081544601e+00,-1.787419376873508270e+00,-1.776390879187734528e+00,-1.803385163901527921e+00,-1.854674835362446705e+00,-1.883120141008469028e+00,-1.861233772873860604e+00,-1.802232589999763324e+00,-1.728588196750662220e+00,-1.639405963905300689e+00,-1.527048051834909437e+00,-1.418642832789601904e+00,-1.368445417673596509e+00,-1.398967583692799277e+00,-1.475431253707651491e+00,-1.546291557311334497e+00,-1.592906894311306054e+00,-1.632738628910565648e+00,-1.685843735326712833e+00,-1.752491419618656732e+00,-1.821948406991288794e+00,-1.888391656660808104e+00,-1.948310552589261224e+00,-1.988977992907640546e+00,-1.995479284624589678e+00,-1.971238818980433960e+00,-1.936215083262909475e+00,-1.900454280035617893e+00,-1.852108790719842135e+00,-1.776573737005800124e+00,-1.676820898075420230e+00,-1.568603753288614344e+00,-1.469052997941401983e+00,-1.398216474161878775e+00,-1.376271674564438774e+00,-1.408287846988710124e+00,-1.479495792625577399e+00,-1.567993924700486597e+00,-1.652738198247505341e+00,-1.708826886845056237e+00,-1.712681032011527993e+00,-1.663726950429583074e+00,-1.590256724221951856e+00,-1.523711061533791655e+00,-1.471267112417887768e+00,-1.418025223526965028e+00,-1.354046564994681123e+00,-1.294840853937806013e+00,-1.271096921389731627e+00,-1.298110602414642933e+00,-1.355895985509091073e+00,-1.403005448549107026e+00,-1.416320207177556911e+00,-1.412246678897604690e+00,-1.422331932475625837e+00,-1.452697645770852697e+00,-1.474152908836823039e+00,-1.453486130619442873e+00,-1.392936836771224263e+00,-1.335405762585583966e+00,-1.330676790592419723e+00,-1.395819433535119503e+00,-1.500800571431239350e+00,-1.589972155254214536e+00,-1.619631907842798535e+00,-1.580222655311066315e+00,-1.498171304002407833e+00,-1.419918055380716249e+00,-1.377598872193379176e+00,-1.365116001404083068e+00,-1.358479937111708225e+00,-1.357140278242052078e+00,-1.388699247491600675e+00,-1.469381432722437486e+00,-1.573742140977844262e+00,-1.652977364679020233e+00,-1.679437998873164917e+00,-1.664977047310866265e+00,-1.639210371443280856e+00,-1.621323812353918870e+00,-1.614312500445092224e+00,-1.615954046767343222e+00,-1.621302273301566288e+00,-1.613993285509702114e+00,-1.574035224505195618e+00,-1.505159064135711988e+00,-1.440239789282426131e+00,-1.410800048680848739e+00,-1.423708848737941679e+00,-1.468151452115794342e+00,-1.526941787876950007e+00,-1.578795654388127190e+00,-1.605899459050956768e+00
-2.140219717158672097e+00,-2.158449409267103380e+00,-2.167117158805665689e+00,-2.156365591655430514e+00,-2.128614386050027285e+00,-2.080807343306793733e+00,-2.004864696452829609e+00,-1.900278129200932309e+00,-1.781590136305331029e+00,-1.676323886899589333e+00,-1.614691266867794628e+00,-1.611302390598074563e+00,-1.650870032737129067e+00,-1.696626091603119946e+00,-1.720560219673814562e+00,-1.726483091324574337e+00,-1.738944227070643889e+00,-1.772512791057400117e+00,-1.817767944409492298e+00,-1.852275137382278558e+00,-1.858199981920846788e+00,-1.831887981933910226e+00,-1.782553517225178741e+00,-1.725569683998283033e+00,-1.673804988886828493e+00,-1.632739040263163854e+00,-1.609335982667966514e+00,-1.623022187146199169e+00,-1.694160879970597611e+00,-1.813249659595152830e+00,-1.929101049893977793e+00,-1.980273785757032501e+00,-1.941412854459772186e+00,-1.837272130954727967e+00,-1.716287768065719144e+00,-1.616126205569356600e+00,-1.550708828461118349e+00,-1.520929584831293147e+00,-1.528088844629126308e+00,-1.573734239486371589e+00,-1.650328940802808786e+00,-1.736502146302643323e+00,-1.806115050766190055e+00,-1.843157292053831720e+00,-1.846408189776455266e+00,-1.822990440933647260e+00,-1.783313819943744161e+00,-1.738817577017897520e+00,-1.697015889103750563e+00,-1.659635529151885835e+00,-1.628458216078864984e+00,-1.601825862793108346e+00,-1.565387349704834286e+00,-1.511577215819242648e+00,-1.468603906737020237e+00,-1.474056591517277637e+00,-1.516566254789713630e+00,-1.535976943981305132e+00,-1.488763677284575593e+00,-1.393970538875468623e+00,-1.310607524630587495e+00,-1.288247083842854357e+00,-1.343906405079547728e+00,-1.463825255726493246e+00,-1.607433236899010076e+00,-1.719794305272400958e+00,-1.760686030977941519e+00,-1.726767593426451475e+00,-1.646633816982714160e+00,-1.558440944291819896e+00,-1.490962644717182650e+00,-1.456206636553556422e+00,-1.447787213879022650e+00,-1.446653060463625184e+00,-1.437969345553855360e+00,-1.426470294018452378e+00,-1.435227119785947414e+00,-1.486076611787543467e+00,-1.579965513251038400e+00,-1.698069985071505750e+00,-1.814906972482043024e+00,-1.901852180626599109e+00,-1.931052006460750370e+00,-1.894349790625736940e+00,-1.810414142494334522e+00,-1.703512106241123591e+00,-1.585885414930583215e+00,-1.470181609466467476e+00,-1.387809830410886791e+00,-1.372508315775642584e+00,-1.425683349982467485e+00,-1.517265773530909190e+00,-1.618994217009026571e+00,-1.718567766112526263e+00,-1.806599169941998317e+00,-1.870365006629692850e+00,-1.902173828838203518e+00,-1.903801883982529253e+00,-1.885890467955110283e+00,-1.869890904229114748e+00
-1.600596020003277165e+00,-1.690662714157357804e+00,-1.784241237174873485e+00,-1.826566745845192852e+00,-1.815520318998426363e+00,-1.778011415759776614e+00,-1.728914733966570916e+00,-1.675919206342461276e+00,-1.646155363808530003e+00,-1.667945930787321673e+00,-1.726271666418145889e+00,-1.768709920379189171e+00,-1.760872141823560666e+00,-1.715546169548323840e+00,-1.666437820323158681e+00,-1.628902005158398225e+00,-1.592783956172830084e+00,-1.547564173845229263e+00,-1.503601269689383457e+00,-1.480598178979763091e+00,-1.484709680531451026e+00,-1.511348369864592200e+00,-1.559827782340378777e+00,-1.624497990048141993e+00,-1.675794674624332403e+00,-1.673844037697587162e+00,-1.612972037626142496e+00,-1.540002429472295820e+00,-1.514402158631023676e+00,-1.556537667929055457e+00,-1.646251757050885445e+00,-1.756654682433062442e+00,-1.867158840287355570e+00,-1.952458119251739399e+00,-1.981367159074256090e+00,-1.936009014336736112e+00,-1.832512149223398001e+00,-1.717232749633923028e+00,-1.633465544593551311e+00,-1.595993131274901611e+00,-1.599801466880341305e+00,-1.633722665587418632e+00,-1.674875260341268213e+00,-1.690203079312961654e+00,-1.670793171713444991e+00,-1.655573796494377525e+00,-1.691492579283110587e+00,-1.772411906040029184e+00,-1.843004166531873489e+00,-1.857132645558471351e+00,-1.813677215917615992e+00,-1.742532424191392204e+00,-1.674990870774659912e+00,-1.629634582347011307e+00,-1.609275622489228397e+00,-1.606922943134676318e+00,-1.624974668884927143e+00,-1.682538032574651510e+00,-1.787910077591315039e+00,-1.909294622303110200e+00,-1.987237128620772175e+00,-1.975966859601017811e+00,-1.873609463193629532e+00,-1.721576500679149024e+00,-1.576573310851347554e+00,-1.476529891838304520e+00,-1.425572615085629380e+00,-1.403340463796444837e+00,-1.386743532393854617e+00,-1.369073746882794484e+00,-1.362591086554877373e+00,-1.379268432917222675e+00,-1.410555839790490040e+00,-1.438322510234387952e+00,-1.461716893121768113e+00,-1.491429406375835764e+00,-1.521362382934097646e+00,-1.530568261846145806e+00,-1.510127376975073599e+00,-1.473745947545346935e+00,-1.445870178219232693e+00,-1.444921709316566050e+00,-1.472417419259526294e+00,-1.511249377551459716e+00,-1.535649985060061562e+00,-1.528456359086641569e+00,-1.493577763694110772e+00,-1.455164831729729658e+00,-1.445018338929356716e+00,-1.484991207773900923e+00,-1.572211527274349097e+00,-1.678254760871970008e+00,-1.764291847632620813e+00,-1.798583002557297084e+00,-1.765061559351624565e+00,-1.667227637557485043e+00,-1.531682044447643110e+00,-1.399330576530399606e+00,-1.302321168843500798e+00,-1.250819023643746641e+00
-1.621186561606598797e+00,-1.600168759074066971e+00,-1.560401557414114571e+00,-1.513261997150836535e+00,-1.452001685176291357e+00,-1.377173901234673092e+00,-1.326010281768065013e+00,-1.350127705459066796e+00,-1.464889409315853319e+00,-1.629699811316709823e+00,-1.772769672286086617e+00,-1.828685751859961517e+00,-1.762598104546210243e+00,-1.586023863001701173e+00,-1.366320671059304548e+00,-1.205508925433912415e+00,-1.178577515711291879e+00,-1.274710081990701127e+00,-1.406610630066022161e+00,-1.489163783775519834e+00,-1.498804332870767420e+00,-1.459139496434487482e+00,-1.399509515287036487e+00,-1.339250021414629899e+00,-1.294394471709404471e+00,-1.282290333382620773e+00,-1.314124625185343120e+00,-1.381566180637909591e+00,-1.455329111975813161e+00,-1.506845927010011410e+00,-1.531777902012432913e+00,-1.546660642469440017e+00,-1.568645987444636569e+00,-1.605531271404111004e+00,-1.656445664882937985e+00,-1.710321921013785884e+00,-1.744903070355347197e+00,-1.740492110289874050e+00,-1.698260008546856215e+00,-1.638965378246353577e+00,-1.588082796271317099e+00,-1.565909531400475396e+00,-1.584503425261262644e+00,-1.642640130320470515e+00,-1.721637707033745190e+00,-1.794740004813809797e+00,-1.846566091843381940e+00,-1.878778465103039697e+00,-1.893233357310106335e+00,-1.878537256253513643e+00,-1.822637732258493459e+00,-1.731418419206924630e+00,-1.628557323698585524e+00,-1.545583940879183160e+00,-1.505909010885965627e+00,-1.505556840887817271e+00,-1.515230775271389163e+00,-1.510181664430157555e+00,-1.492445801007921125e+00,-1.476631669800248181e+00,-1.461028062305040898e+00,-1.426897806203580421e+00,-1.368757035661423149e+00,-1.313690433683016634e+00,-1.297048626347637290e+00,-1.321412806138146268e+00,-1.353914968774378558e+00,-1.366538886339428105e+00,-1.366494922653558097e+00,-1.376437837116851304e+00,-1.395653211006379957e+00,-1.403665315501375854e+00,-1.395340430701516254e+00,-1.394138162110074797e+00,-1.428858136451225613e+00,-1.503910175569955543e+00,-1.597170331602138393e+00,-1.679659914928659070e+00,-1.730542196343784367e+00,-1.741302737152865987e+00,-1.714018739033829286e+00,-1.655288127747895910e+00,-1.574300325351775998e+00,-1.487832975373095890e+00,-1.417606148669057653e+00,-1.375597841517363751e+00,-1.356856897410471330e+00,-1.353699403148788782e+00,-1.375197169270508279e+00,-1.441707217784797823e+00,-1.555113217516090884e+00,-1.682380359159731942e+00,-1.774595538353957114e+00,-1.797844925401347105e+00,-1.745862848544989854e+00,-1.636387270432212881e+00,-1.504009879903316582e+00,-1.385599795926567346e+00,-1.302542097669638022e+00,-1.259826169523271089e+00
-1.342622236761907617e+00,-1.391163908822222961e+00,-1.478129667468105035e+00,-1.576260646459555215e+00,-1.641820067860518151e+00,-1.636265820620378175e+00,-1.558371452224341924e+00,-1.445028853063928809e+00,-1.344904027932539492e+00,-1.300662490041995856e+00,-1.340864292728615403e+00,-1.463447951148044490e+00,-1.625719858001794194e+00,-1.761637632540208109e+00,-1.817174281290576232e+00,-1.779056352557736975e+00,-1.674930759068745667e+00,-1.549814354676317008e+00,-1.444488632865699618e+00,-1.386275015948322364e+00,-1.384560838593675625e+00,-1.430678434534068844e+00,-1.502995281868768407e+00,-1.568958533952345302e+00,-1.590300746749243821e+00,-1.542631066167827969e+00,-1.435409176414990551e+00,-1.310064579071179125e+00,-1.217300312287550090e+00,-1.189947230671978939e+00,-1.225952645729533330e+00,-1.295298288683450538e+00,-1.365729465347246485e+00,-1.420596744663420674e+00,-1.454867151938114000e+00,-1.467785858476067018e+00,-1.467451836262482656e+00,-1.477579139167003452e+00,-1.524976911175852212e+00,-1.611238393273199065e+00,-1.701339693797835562e+00,-1.747800835033080036e+00,-1.732517953330182436e+00,-1.681577950511513819e+00,-1.635412770941039096e+00,-1.611799857453862561e+00,-1.603319661527106588e+00,-1.603552390136241179e+00,-1.623118837446641205e+00,-1.666268282096143638e+00,-1.697035288591585367e+00,-1.656180878719460070e+00,-1.526837657989976504e+00,-1.371722204289186786e+00,-1.281503426193179918e+00,-1.288061828839980549e+00,-1.349377115916544412e+00,-1.404119161075704669e+00,-1.420817640414150818e+00,-1.407295844322365097e+00,-1.391672068901574466e+00,-1.399286804286853814e+00,-1.440968315636652841e+00,-1.508132952799974058e+00,-1.571734056089750364e+00,-1.597378230570575264e+00,-1.569868170129125939e+00,-1.497654936324961827e+00,-1.401081837544164710e+00,-1.305666021099917362e+00,-1.238628881973774076e+00,-1.218297767408295762e+00,-1.244516035552513999e+00,-1.302898390092217307e+00,-1.380244666878005733e+00,-1.473612159527145193e+00,-1.577717640725152970e+00,-1.664245211646379285e+00,-1.691057278218655924e+00,-1.640225796468517183e+00,-1.532903937543653505e+00,-1.407301681533442039e+00,-1.303202410798557143e+00,-1.261325858542793776e+00,-1.307482389198808104e+00,-1.429917882108107330e+00,-1.582723407311885211e+00,-1.713358597334581512e+00,-1.791092166967667820e+00,-1.815817845896111837e+00,-1.797326683990426943e+00,-1.730225485792304285e+00,-1.609734135359991880e+00,-1.477797791486914480e+00,-1.419506761228847447e+00,-1.488356972570372250e+00,-1.652731715618173114e+00,-1.827317649430828750e+00,-1.945248772306547913e+00,-1.994360281881793151e+00
-1.065570430016193004e+00,-1.202049647650961672e+00,-1.401249765423228544e+00,-1.584005509784830901e+00,-1.714203130262044406e+00,-1.784259093824781983e+00,-1.787036859863708971e+00,-1.718344174986063511e+00,-1.589628322827437268e+00,-1.426559531401940584e+00,-1.263120464081988414e+00,-1.137479864575960731e+00,-1.081774095995388096e+00,-1.107807274083493221e+00,-1.203806860158219250e+00,-1.347361389703233270e+00,-1.514265957300330756e+00,-1.669963506965994604e+00,-1.771386296368269608e+00,-1.795011439054064573e+00,-1.754109734685892263e+00,-1.684248255159693120e+00,-1.620042446809218051e+00,-1.580443970639388906e+00,-1.560441503434688126e+00,-1.536578502722057760e+00,-1.488113432804728298e+00,-1.414494911498963337e+00,-1.335113151071185777e+00,-1.278120750145455231e+00,-1.271304496803360662e+00,-1.334811711313659499e+00,-1.465268307828516470e+00,-1.619101703337126663e+00,-1.724689901707615158e+00,-1.731577021103897218e+00,-1.654530038466688113e+00,-1.561117913843087290e+00,-1.512966344401467378e+00,-1.527901774569927484e+00,-1.586323868745065147e+00,-1.650667658130782645e+00,-1.682919088402410779e+00,-1.663350747004432417e+00,-1.599952932917647841e+00,-1.519967533952997885e+00,-1.454602576564718364e+00,-1.424582349028777228e+00,-1.425706672215705240e+00,-1.430131598043248298e+00,-1.415919848615475818e+00,-1.390201701443813720e+00,-1.371271051972819954e+00,-1.357873598210744381e+00,-1.333052727415710459e+00,-1.295678130201763034e+00,-1.269627284792546495e+00,-1.273659751845273469e+00,-1.296482185335472659e+00,-1.317058496705584725e+00,-1.339096020486195027e+00,-1.384687763201994049e+00,-1.457106361500539293e+00,-1.529072424232119642e+00,-1.572695652907429187e+00,-1.589871351051235449e+00,-1.600635962658161660e+00,-1.605707413299426456e+00,-1.580282132140749640e+00,-1.511026124151406247e+00,-1.422716618416944856e+00,-1.358117927052041152e+00,-1.343252793251327626e+00,-1.374939458700522588e+00,-1.426054578103334025e+00,-1.460978379320608145e+00,-1.462625304639810109e+00,-1.449134434827531681e+00,-1.456753596288711261e+00,-1.503494157353460148e+00,-1.568796003437650466e+00,-1.610226109441532216e+00,-1.603448756863962377e+00,-1.568430816314073217e+00,-1.549486185130246607e+00,-1.565462107199800279e+00,-1.586509308449630229e+00,-1.571358805428433314e+00,-1.529739252988919329e+00,-1.528351365683499941e+00,-1.618159583525165646e+00,-1.770047891328528467e+00,-1.900301366336706099e+00,-1.948945168825194418e+00,-1.914901644065469810e+00,-1.832287356608329754e+00,-1.742580407670950571e+00,-1.679071841385170627e+00,-1.650735181643533833e+00,-1.641239002423996673e+00
-1.154230840136472258e+00,-1.221197213605855314e+00,-1.297658398807273628e+00,-1.348506480036689714e+00,-1.390505432282758136e+00,-1.456514715982849095e+00,-1.550257525695570182e+00,-1.641615044464266759e+00,-1.689530624701872652e+00,-1.663100304767522575e+00,-1.558331688688177730e+00,-1.412242014762895126e+00,-1.294244409642544058e+00,-1.263379707980579747e+00,-1.327502993278533827e+00,-1.455732155585082399e+00,-1.620931069148349390e+00,-1.799233756807222750e+00,-1.940776692076749077e+00,-1.987462792344363294e+00,-1.926306667799761785e+00,-1.797144387527657816e+00,-1.649412479140093479e+00,-1.514447917612389283e+00,-1.417401486993689952e+00,-1.384892977416288806e+00,-1.422632497161330445e+00,-1.497379936479716234e+00,-1.559043849701357898e+00,-1.583069649366476206e+00,-1.579936413946235518e+00,-1.565632430591210600e+00,-1.543103655242140437e+00,-1.515771598319010316e+00,-1.499652417193097831e+00,-1.510981934355127398e+00,-1.547410297679357560e+00,-1.587839593637397906e+00,-1.608562950520169954e+00,-1.595692400334894234e+00,-1.546712017860943700e+00,-1.465883403866523604e+00,-1.367196406322153557e+00,-1.283679240697184420e+00,-1.258188457477624977e+00,-1.307534966996106940e+00,-1.394381161106124534e+00,-1.448542348585991846e+00,-1.429022621110913827e+00,-1.360905050146417716e+00,-1.302598022379897857e+00,-1.284596971983329672e+00,-1.291250108192778967e+00,-1.292389170931866449e+00,-1.274047203766927705e+00,-1.242394096657220004e+00,-1.218631316046311364e+00,-1.230186197911953494e+00,-1.287215551239161648e+00,-1.367041232135452145e+00,-1.435471640770513924e+00,-1.480128714767981801e+00,-1.511518723338951320e+00,-1.535820666095928599e+00,-1.543006852650309124e+00,-1.524732590945161004e+00,-1.485063203606982185e+00,-1.426791651218015433e+00,-1.348636204311975062e+00,-1.268111667546855115e+00,-1.227894950591774004e+00,-1.261407499720042402e+00,-1.356944139976777874e+00,-1.465163552401839819e+00,-1.543550847316240260e+00,-1.589210683796619117e+00,-1.629562530781470509e+00,-1.690868006223163134e+00,-1.773062160639960361e+00,-1.844014284376022772e+00,-1.858412731625547210e+00,-1.792091464119000443e+00,-1.665930075722619641e+00,-1.536195335902801773e+00,-1.458680754797689216e+00,-1.463783491805644932e+00,-1.552936550537537430e+00,-1.699121565544709611e+00,-1.848739101480946667e+00,-1.936394422755326916e+00,-1.917390752327650327e+00,-1.803076568674141233e+00,-1.659283004839118059e+00,-1.548503892735596521e+00,-1.481432600390912180e+00,-1.439115742972314704e+00,-1.415539222664106589e+00,-1.413747398724842785e+00,-1.421754314425186072e+00,-1.420291007165657149e+00
-1.496879882014471974e+00,-1.511536576730987624e+00,-1.504342176075369242e+00,-1.460332813240390326e+00,-1.398563307225447749e+00,-1.336134543645638217e+00,-1.268403974439613613e+00,-1.191399865419682014e+00,-1.125986185479138202e+00,-1.110402522337970321e+00,-1.171491106298796714e+00,-1.299181302053205922e+00,-1.447458874280738161e+00,-1.567633019189716315e+00,-1.645445407061622456e+00,-1.702605232795037615e+00,-1.761869176834083950e+00,-1.820178606908664065e+00,-1.860435279700522582e+00,-1.877665839140004955e+00,-1.879740973249468317e+00,-1.870257674220225486e+00,-1.842936072034279560e+00,-1.792548465627460397e+00,-1.723783224719922291e+00,-1.646701111386057237e+00,-1.566282364846490971e+00,-1.480068135043359545e+00,-1.388094068668520809e+00,-1.303439108368632304e+00,-1.248732631865217213e+00,-1.238880604773451966e+00,-1.264661674811778935e+00,-1.293770370738567710e+00,-1.294520023630732153e+00,-1.263384856731931238e+00,-1.226747117988607361e+00,-1.212204824996082175e+00,-1.220754343791243812e+00,-1.231949604530478304e+00,-1.230903257065614875e+00,-1.220311355637524242e+00,-1.207123607494385853e+00,-1.192773912248478618e+00,-1.183295284433426353e+00,-1.196394295731679103e+00,-1.242411626951442694e+00,-1.302306389534756859e+00,-1.341958661638026129e+00,-1.347413835655563608e+00,-1.332282145630229175e+00,-1.313927048383178420e+00,-1.300492659060139777e+00,-1.302258413771008927e+00,-1.333317930277267971e+00,-1.390132374664288628e+00,-1.439720497119329146e+00,-1.441609585721760345e+00,-1.385517251416596318e+00,-1.307206613861872757e+00,-1.263763666821517972e+00,-1.290736897876541001e+00,-1.376391746122729964e+00,-1.469326521130750463e+00,-1.510049784084219526e+00,-1.464948568305863397e+00,-1.345055462917589928e+00,-1.203345319792596291e+00,-1.110746855786460374e+00,-1.112441777081472072e+00,-1.194035229375702611e+00,-1.295716903343112181e+00,-1.359751920882067644e+00,-1.369252238351061024e+00,-1.352484504098030671e+00,-1.352949459252704267e+00,-1.393885469358375762e+00,-1.465487865846772486e+00,-1.534791922976505907e+00,-1.567620672683633476e+00,-1.555206475265605626e+00,-1.529109480118672870e+00,-1.540787597360984140e+00,-1.611026937764493905e+00,-1.702758053436593144e+00,-1.759496274042319452e+00,-1.763675690403955887e+00,-1.740975344511707545e+00,-1.717180374406750865e+00,-1.688487897023603024e+00,-1.632557719093882920e+00,-1.542113738738974282e+00,-1.444607722688609597e+00,-1.384714381230041758e+00,-1.389193425335107701e+00,-1.454267595401995239e+00,-1.561401264306025549e+00,-1.689770451233517434e+00,-1.808977936358500127e+00,-1.878609381188350191e+00
-9.953099000720948553e-01,-1.028109164886097160e+00,-1.069717869402746935e+00,-1.098326383110679094e+00,-1.114036553038934452e+00,-1.127046128606029374e+00,-1.147915553252767618e+00,-1.187741845189595358e+00,-1.252752109288764792e+00,-1.332913986793990091e+00,-1.403037811440319249e+00,-1.438844975012326666e+00,-1.429251770131601207e+00,-1.380317416546929854e+00,-1.315976449649903790e+00,-1.268395413049957066e+00,-1.258789088426977676e+00,-1.284897554228388028e+00,-1.326562871695673884e+00,-1.362994242935070988e+00,-1.387401806082223743e+00,-1.409864312670031650e+00,-1.446614113835479554e+00,-1.502652422809097388e+00,-1.561104908487819465e+00,-1.588897381820288057e+00,-1.556539352749196192e+00,-1.461045915817088092e+00,-1.335838657527671947e+00,-1.231768691847910935e+00,-1.176482915975960664e+00,-1.156060851455144256e+00,-1.144329022155942122e+00,-1.138069648559414615e+00,-1.153416262022750605e+00,-1.199756079384647789e+00,-1.268366186677706509e+00,-1.340378014003015261e+00,-1.393274754435813279e+00,-1.401977903083172272e+00,-1.354000002399736946e+00,-1.271512096068674547e+00,-1.204695906258882454e+00,-1.190161939725331575e+00,-1.216841768025678894e+00,-1.242254606938299144e+00,-1.241675567194305829e+00,-1.229339897532549131e+00,-1.230859511480270063e+00,-1.250734214226659979e+00,-1.275457283006076858e+00,-1.296968624033970618e+00,-1.320070449309038496e+00,-1.350685332225161961e+00,-1.385571053001487751e+00,-1.413987025010764675e+00,-1.425313253098668742e+00,-1.412542583410027586e+00,-1.373897837284318468e+00,-1.317178577354296110e+00,-1.259800603416177722e+00,-1.221716536118061969e+00,-1.219269369038657791e+00,-1.259662243715614194e+00,-1.333262118429680010e+00,-1.417760928997717551e+00,-1.497307758003057598e+00,-1.568800326596801131e+00,-1.624639439860658952e+00,-1.645230993454158241e+00,-1.621351058750120311e+00,-1.572910607093117807e+00,-1.533727518941676804e+00,-1.523487640254095110e+00,-1.537328626425157774e+00,-1.557535908914631229e+00,-1.573938382720997398e+00,-1.590448123913973610e+00,-1.610670524220779942e+00,-1.624991310995491434e+00,-1.619387590549813849e+00,-1.592914512275718009e+00,-1.557158854825607008e+00,-1.520612114615098376e+00,-1.483796030322197756e+00,-1.450013899612934365e+00,-1.428199848469308142e+00,-1.422108549279564871e+00,-1.426967828577957453e+00,-1.438512188462403474e+00,-1.456296845933409134e+00,-1.473836882555182859e+00,-1.470425193213192649e+00,-1.423298871539777410e+00,-1.333179118211931025e+00,-1.231439050084568443e+00,-1.156458597674783428e+00,-1.122395949803279169e+00,-1.113838556615871056e+00,-1.109283866037877653e+00
-1.325357362953627050e+00,-1.247025496201898287e+00,-1.137234265503754838e+00,-1.048812228291971849e+00,-1.018828686956078089e+00,-1.052427994300933589e+00,-1.126660973956766343e+00,-1.202282214347809575e+00,-1.243197889514666254e+00,-1.236292200776919703e+00,-1.196651277881055853e+00,-1.153817055151778792e+00,-1.135578872676145101e+00,-1.161273412766570701e+00,-1.238061508763904195e+00,-1.355537830084592166e+00,-1.485130679749782745e+00,-1.588723338300431331e+00,-1.636179083714161875e+00,-1.622618178311834081e+00,-1.572223773087387366e+00,-1.522791502134676511e+00,-1.496218572569747884e+00,-1.477868191374528406e+00,-1.430184792729022769e+00,-1.333759811431618925e+00,-1.214084437446960374e+00,-1.122154205866861210e+00,-1.085922873626648633e+00,-1.084191906691768459e+00,-1.071463083078107559e+00,-1.022487522850037855e+00,-9.516317630056265742e-01,-8.975375086244824496e-01,-8.915767282153188589e-01,-9.323454909342534513e-01,-9.858490357661479075e-01,-1.019335667384744015e+00,-1.039532119860705262e+00,-1.089257256788228156e+00,-1.198469554979931795e+00,-1.336109529527824469e+00,-1.422295082574269731e+00,-1.402665834796749555e+00,-1.306766683011577834e+00,-1.220930277536004915e+00,-1.206837146607961930e+00,-1.255437006873319161e+00,-1.312919561924294598e+00,-1.334365563451588965e+00,-1.314675474529933830e+00,-1.281332804498867661e+00,-1.265828082825922296e+00,-1.283078431617762361e+00,-1.324811885369651998e+00,-1.363765126565781305e+00,-1.374930661440878277e+00,-1.361256028974812793e+00,-1.350396746896787237e+00,-1.359247989171036064e+00,-1.370398630429198628e+00,-1.354849147321945724e+00,-1.316012946428861019e+00,-1.296653760091745822e+00,-1.333181501888598630e+00,-1.415746922865933621e+00,-1.504809215338273054e+00,-1.570844445880322571e+00,-1.603377942153892066e+00,-1.592815959224773037e+00,-1.528261896291110089e+00,-1.417745491758641618e+00,-1.292696337446606725e+00,-1.188659409496106267e+00,-1.130325576235101215e+00,-1.128610955319490516e+00,-1.171221636950653178e+00,-1.216601742711349132e+00,-1.224263425648558057e+00,-1.197687921361563879e+00,-1.179000176982942349e+00,-1.200504158311405112e+00,-1.258419049229070330e+00,-1.330714895390490149e+00,-1.399798640252632786e+00,-1.454501034658904901e+00,-1.487084141180248675e+00,-1.498123413040958862e+00,-1.499317832027802222e+00,-1.502440093150461342e+00,-1.503378165641740427e+00,-1.486695905030771092e+00,-1.448016291754435025e+00,-1.398949925038682096e+00,-1.345787734367766442e+00,-1.273342024936086503e+00,-1.156680142315877902e+00,-9.921802450555211594e-01,-8.200307911973705455e-01,-7.091679159821535627e-01
