t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo,banda
2,21,11,train,20,False,1.3764601786858701,1.1732263970290944,0.8059779755097326,0.4482197614127421,1.0847074296366095,13.281956324668307,6.6382605560426295,2.319113724033286,14.495769356894433,0.9245508218902703,0.9555,2.53103555449882,0.5,2.765881958212433,36.71367523487932,56.6249875401216,0.9555,2.53103555449882,0.5,FAR (IC del modelo AR)
3,22,12,train,20,False,1.3355028541357505,1.1556395866081044,0.8030180376283961,0.4511010329975035,1.0712082207010118,13.281956324668307,6.322917134566611,2.3676526323438862,13.851612577286478,0.9269397077726409,0.9555,2.53103555449882,0.5,2.765881958212433,36.71367523487932,56.6249875401216,0.9555,2.53103555449882,0.5,FAR (IC del modelo AR)
4,23,13,train,20,False,1.6487628013053093,1.2840415886198193,0.8535955523781842,0.45689927051875545,1.1325692083344072,24.556393728334065,6.972764520628461,2.333052979660631,14.494176806663035,0.8820346773594572,0.947,2.53103555449882,0.45,3.0543024953685807,51.23642784821857,325.04508711011374,0.947,2.53103555449882,0.45,FAR (IC del modelo AR)
5,24,14,train,20,False,1.7030149590746901,1.3049961528965095,0.8661948855507063,0.46673118164341,1.159984763059965,24.556393728334065,7.115957970306553,2.434583359655363,14.565955466922551,0.8888798334656512,0.9465,2.53103555449882,0.4,3.0546671218060455,51.236427848218554,325.04508711011374,0.9465,2.53103555449882,0.4,FAR (IC del modelo AR)
6,25,15,train,20,False,1.684505259030966,1.2978849174834284,0.8869329476614395,0.46167592419972364,1.154383364001807,24.556393728334065,7.05719253041474,2.336726079541332,14.647109171580212,0.8894343007237746,0.949,2.53103555449882,0.45,3.051151154763701,51.236427848218554,325.04508711011374,0.949,2.53103555449882,0.45,FAR (IC del modelo AR)
7,26,16,train,20,False,1.6496641807588734,1.2843925337523858,0.9118294971816913,0.4488099435141833,1.1361919419649515,24.556393728334065,7.025591987642196,2.3004740714756142,14.766996278261146,0.8846142531252011,0.9585,2.53103555449882,0.5,2.797589954352815,50.13468021337893,325.04508711011374,0.9585,2.53103555449882,0.5,FAR (IC del modelo AR)
8,27,17,train,20,False,1.6315591674874868,1.277325004643488,0.9440645152839922,0.4403785459316138,1.1140794473880078,24.556393728334065,6.825977400079519,2.2470111407867,14.215272886928577,0.8721973212283247,0.9635,2.53103555449882,0.55,2.7940345879224013,50.13468021337893,325.04508711011374,0.9635,2.53103555449882,0.55,FAR (IC del modelo AR)
9,28,18,train,20,False,1.6123865354810547,1.2697978325233725,0.9657297964437143,0.4424107649046857,1.107572783121204,24.556393728334065,6.63157951965154,2.3027056726671495,13.78111246922854,0.8722434034402227,0.9615,2.53103555449882,0.55,2.8265583771200804,50.13468021337893,325.04508711011374,0.9615,2.53103555449882,0.55,FAR (IC del modelo AR)
10,29,19,train,20,False,1.5940107913509955,1.2625414018363894,0.9919811301552113,0.43563841979695284,1.094886302214996,24.556393728334065,6.576793315286151,2.2696364589377125,13.93335357391067,0.8672082361991963,0.9615,2.53103555449882,0.55,2.8265583771200804,50.13468021337893,325.04508711011374,0.9615,2.53103555449882,0.55,FAR (IC del modelo AR)
11,30,20,train,20,False,1.758437831591321,1.3260610210662709,1.0187238448194142,0.45609066291738865,1.1497157336477604,24.556393728334065,6.971044149826563,2.3538796298296236,13.809092577159792,0.8670157069568992,0.9565,2.53103555449882,0.5,2.9020761637521963,50.13468021337893,325.04508711011374,0.9565,2.53103555449882,0.5,FAR (IC del modelo AR)
12,31,21,train,20,False,1.7368110575408988,1.3178812759656686,1.108814521371424,0.4534965159289282,1.1384851187959217,24.556393728334065,6.842640006245314,2.3378319563279755,13.564009698887256,0.8638753274354738,0.9565,2.53103555449882,0.5,2.9020761637521963,50.13468021337893,325.04508711011374,0.9565,2.53103555449882,0.5,FAR (IC del modelo AR)
13,32,22,train,20,False,1.742481535123413,1.3200308841551447,1.1699374958696163,0.4583170660893797,1.147080099183841,24.556393728334065,6.886011415573117,2.355665643996469,13.648961447113336,0.8689797435444121,0.9565,2.53103555449882,0.5,2.9020761637521963,50.13468021337893,325.04508711011374,0.9565,2.53103555449882,0.5,FAR (IC del modelo AR)
14,33,23,train,20,False,1.732701925431694,1.3163213610025837,1.190761348737161,0.45699104531539725,1.1417548414379266,24.556393728334065,6.876871377249262,2.36167136740591,13.689268729484377,0.8673830534576319,0.9575,2.53103555449882,0.55,2.9019108453822837,50.13468021337893,325.04508711011374,0.9575,2.53103555449882,0.55,FAR (IC del modelo AR)
15,34,24,train,20,False,1.6188564441605344,1.2723428956694554,1.1763444338158324,0.43153424790958983,1.0839053391370597,24.556393728334065,6.653613313176011,2.176906798801734,13.582719730848249,0.8518971912573557,0.967,2.53103555449882,0.55,2.7877561026705626,49.11278745666813,325.04508711011374,0.967,2.53103555449882,0.55,FAR (IC del modelo AR)
16,35,25,train,20,False,1.5965205815066272,1.2635349546041958,1.191417480585151,0.42716676967872774,1.0673662539398587,24.556393728334065,6.411876859809409,2.1588521707797392,12.99217576324819,0.8447461228124178,0.967,2.53103555449882,0.55,2.7877561026705626,49.11278745666813,325.04508711011374,0.967,2.53103555449882,0.55,FAR (IC del modelo AR)
17,36,26,train,20,False,1.669280605949486,1.2920064264350568,1.1935984317188677,0.44176335336402284,1.0901037507566447,24.556393728334065,6.5237292254452175,2.2078123590268874,12.77228989889425,0.843729356489729,0.965,2.53103555449882,0.5,2.7908923334317546,49.11278745666813,325.04508711011374,0.965,2.53103555449882,0.5,FAR (IC del modelo AR)
18,37,27,train,20,False,1.659843020828411,1.2883489514989372,1.1805179497170417,0.433220420841465,1.0850346918212732,24.556393728334065,6.653569783138506,2.1220214764844676,13.451478131995682,0.8421900685826484,0.966,2.53103555449882,0.55,2.78775291479926,49.11278745666813,325.04508711011374,0.966,2.53103555449882,0.55,FAR (IC del modelo AR)
19,38,28,train,20,False,1.72653376733579,1.3139763191685723,1.1507817916472851,0.4453147108195255,1.118623139387764,24.556393728334065,6.815672204309385,2.2284085986234503,13.505080604805281,0.8513267119574731,0.964,2.53103555449882,0.55,2.7957890823006633,49.11278745666813,325.04508711011374,0.964,2.53103555449882,0.55,FAR (IC del modelo AR)
20,39,29,train,20,False,1.6955758199870665,1.3021427801846719,1.1363146000439657,0.4467771949328346,1.1078535635160403,24.556393728334065,6.566157885726246,2.319032152883353,12.994421705125609,0.8507926936851911,0.961,2.53103555449882,0.5,2.8483160684276534,49.11278745666813,325.04508711011374,0.961,2.53103555449882,0.5,FAR (IC del modelo AR)
