t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,1.4181297293619086,1.1908525220873947,0.8303773301836452,0.4652073126872631,1.097594306262904,13.631930373587801,6.485391519698918,2.3607775587343056,13.710663201553043,0.921687854629537,0.793,2.5901680992588156,0.05,2.8775767481225003,31.301683285484522,58.927198814464816,0.793,2.5901680992588156,0.05
3,22,12,train,20,False,1.3965367691276873,1.181751568278074,0.8397168245263996,0.46961343656906596,1.0897935524169498,13.631930373587801,6.225973210778871,2.4069310460071143,13.089960939721795,0.9221849851275292,0.7895,2.587529788959146,0.05,2.875768606992441,31.317819456575382,58.927198814464816,0.7895,2.587529788959146,0.05
4,23,13,train,20,False,1.706186338773637,1.3062106793215391,0.8833247991479322,0.47402595008839243,1.1475985246781577,24.93444961902217,6.854266206765703,2.3715199621664036,13.708183011880214,0.8785707718101291,0.792,2.5776557406715566,0.05,3.2459234039005835,49.477520501546316,398.40220470818684,0.792,2.5776557406715566,0.05
5,24,14,train,20,False,1.764682653146096,1.328413585125542,0.8975605766879001,0.48447605581502334,1.177094889528586,24.93444961902217,7.094411366539278,2.476144048070774,13.926757173528504,0.8860906744019368,0.7875,2.575941952396889,0.05,3.253378975769293,49.45024712102294,398.40220470818684,0.7875,2.575941952396889,0.05
6,25,15,train,20,False,1.7126812947417367,1.3086945001572126,0.9017683150622774,0.4754496317284297,1.1605712930122416,24.93444961902217,6.965446598231717,2.3505264245029425,14.031141289013323,0.8868160543754275,0.796,2.5901456243498884,0.05,3.2594736100053723,49.61615200412644,398.40220470818684,0.796,2.5901456243498884,0.05
7,26,16,train,20,False,1.6724595841755068,1.2932360898828592,0.9244293471862425,0.4587216350316,1.1438350699950361,24.93444961902217,6.95098271522199,2.334393785107833,14.18448517811114,0.8844750613931944,0.8185,2.582402458589237,0.05,3.007357882430426,48.26131439917614,398.40220470818684,0.8185,2.582402458589237,0.05
8,27,17,train,20,False,1.6456763487794184,1.28283917494728,0.9522331003890406,0.4463240767419657,1.115985702906372,24.93444961902217,6.794313586076209,2.2472634102052136,14.118096571662047,0.869934224570461,0.8265,2.571412754866525,0.05,2.9782925671443037,48.21512856603792,398.40220470818684,0.8265,2.571412754866525,0.05
9,28,18,train,20,False,1.6027659444902618,1.266003927517708,0.9599675978798106,0.446560922442422,1.1018991020707252,24.93444961902217,6.557898323488774,2.31023783031953,13.665960114226962,0.8703757374838894,0.824,2.5517833727711303,0.05,2.9585105486144,47.99953616215174,398.40220470818684,0.824,2.5517833727711303,0.05
10,29,19,train,20,False,1.5931555867714402,1.2622026726209385,0.9914489212078539,0.4419384553462895,1.093800798020885,24.93444961902217,6.524239009582291,2.292385156080167,13.7763848697164,0.8665809554575175,0.8265,2.5546317778935785,0.05,2.9598347545409522,47.99312942294189,398.40220470818684,0.8265,2.5546317778935785,0.05
11,30,20,train,20,False,1.7612902278605767,1.3271360999764028,1.020376336617623,0.46242790728086725,1.1490801683908145,24.93444961902217,6.924999987053103,2.3824528300771757,13.678400693053353,0.8658344599406541,0.8105,2.5534335312844387,0.05,3.079739000827484,51.22645233942727,398.40220470818684,0.8105,2.5534335312844387,0.05
