fpc_1,fpc_1_lag1
-0.28382333580753066,-0.4504051044136119
-0.40565069472293014,-0.28382333580753066
0.17836764131739719,-0.40565069472293014
0.009305863618643544,0.17836764131739719
0.07870380991869283,0.009305863618643544
1.3284945819534237,0.07870380991869283
0.8055200620993294,1.3284945819534237
1.8693407735083039,0.8055200620993294
1.661421777821186,1.8693407735083039
1.3422720390908949,1.661421777821186
0.9546007599379338,1.3422720390908949
0.3903245324181,0.9546007599379338
0.363976319745511,0.3903245324181
0.37662247274029137,0.363976319745511
0.6222576230712836,0.37662247274029137
0.02478229195218855,0.6222576230712836
0.3304007303846139,0.02478229195218855
-0.694271016430278,0.3304007303846139
-1.2919280216467375,-0.694271016430278
-0.7732104656231515,-1.2919280216467375
-0.16624816810434603,-0.7732104656231515
0.48042047518082587,-0.16624816810434603
-0.3398647715529859,0.48042047518082587
-0.22944075411619458,-0.3398647715529859
0.8055052140327399,-0.22944075411619458
-0.9824272064478695,0.8055052140327399
-1.094418010007865,-0.9824272064478695
-0.23583630649087148,-1.094418010007865
-1.152187496416584,-0.23583630649087148
-1.6670736843070082,-1.152187496416584
0.8455167587464154,-1.6670736843070082
0.8530266506061662,0.8455167587464154
0.8550890231298303,0.8530266506061662
1.448983074061051,0.8550890231298303
1.3683950896211843,1.448983074061051
0.6982094681206645,1.3683950896211843
-0.7681355207298942,0.6982094681206645
-0.34177671726103337,-0.7681355207298942
-0.2760000238153474,-0.34177671726103337
1.0056661747884554,-0.2760000238153474
0.48849927974554874,1.0056661747884554
1.5723433695735167,0.48849927974554874
1.104557586634677,1.5723433695735167
0.3705599946871744,1.104557586634677
0.953759246138942,0.3705599946871744
1.1212525851796733,0.953759246138942
-0.437813060096379,1.1212525851796733
0.37156006194796454,-0.437813060096379
-0.7690361209251666,0.37156006194796454
-0.44341912317905935,-0.7690361209251666
0.4417026239725073,-0.44341912317905935
-0.37538333340941454,0.4417026239725073
-0.46947075830438983,-0.37538333340941454
-0.2275534753370946,-0.46947075830438983
0.7888263665989146,-0.2275534753370946
1.5493767676673498,0.7888263665989146
0.8661568261680821,1.5493767676673498
1.5892053207731995,0.8661568261680821
0.15680575417212655,1.5892053207731995
-0.2289508617135719,0.15680575417212655
-0.931414412317814,-0.2289508617135719
-0.9206907585970884,-0.931414412317814
-0.19598640989374955,-0.9206907585970884
0.7356022472558909,-0.19598640989374955
1.9538144557547767,0.7356022472558909
1.6935119343819365,1.9538144557547767
-0.16194154478346584,1.6935119343819365
-0.25189160990724846,-0.16194154478346584
-1.9243985810852855,-0.25189160990724846
-1.853090192562388,-1.9243985810852855
-1.122256900115266,-1.853090192562388
-1.55595266436937,-1.122256900115266
-0.004792867408847308,-1.55595266436937
0.13843826284096025,-0.004792867408847308
0.5537818387323541,0.13843826284096025
-1.712519423381014,0.5537818387323541
-0.8514015590617456,-1.712519423381014
-0.5038425380850634,-0.8514015590617456
1.623175757812906,-0.5038425380850634
1.4190448362838701,1.623175757812906
0.7608155522350674,1.4190448362838701
-0.9088755772556346,0.7608155522350674
0.1839172822529619,-0.9088755772556346
0.6445950328483621,0.1839172822529619
1.2581357702435978,0.6445950328483621
0.5433422882683311,1.2581357702435978
-0.2918632890999808,0.5433422882683311
-1.1373003905846357,-0.2918632890999808
-1.285885787078719,-1.1373003905846357
-0.938984580184967,-1.285885787078719
0.3230849419525542,-0.938984580184967
-0.9604636724704613,0.3230849419525542
-0.12719335562249587,-0.9604636724704613
0.12412708546980565,-0.12719335562249587
0.9879352194486174,0.12412708546980565
-1.0571001129238453,0.9879352194486174
-1.2340438443473267,-1.0571001129238453
-0.8527707363452838,-1.2340438443473267
-1.0939182881426028,-0.8527707363452838
-1.3459556804475183,-1.0939182881426028
-1.0937258295238899,-1.3459556804475183
-1.3473561187033527,-1.0937258295238899
-2.2801352496600473,-1.3473561187033527
-2.0777373698379953,-2.2801352496600473
-1.981055177736838,-2.0777373698379953
-0.9923964539184763,-1.981055177736838
-0.44411827499934453,-0.9923964539184763
-0.9662694646672598,-0.44411827499934453
-0.2928897239396658,-0.9662694646672598
-0.571479352417049,-0.2928897239396658
-0.11724000353951859,-0.571479352417049
0.076409367849131,-0.11724000353951859
-0.6628884016279287,0.076409367849131
-0.6676546705461356,-0.6628884016279287
-1.1159588981370494,-0.6676546705461356
-1.3991445944375216,-1.1159588981370494
-1.5406712066735753,-1.3991445944375216
-0.365756586523488,-1.5406712066735753
0.34519004644109846,-0.365756586523488
1.7077707170381702,0.34519004644109846
1.3536073180617256,1.7077707170381702
-1.213039253409504,1.3536073180617256
-0.5843105005106747,-1.213039253409504
-0.15297100059247742,-0.5843105005106747
-0.5327315229609618,-0.15297100059247742
-0.7278500069894881,-0.5327315229609618
-1.166061952797975,-0.7278500069894881
0.01827703096109448,-1.166061952797975
-0.8292133453625354,0.01827703096109448
-0.9490746210557771,-0.8292133453625354
-0.3294339889020773,-0.9490746210557771
1.2725087594394644,-0.3294339889020773
0.9506457967092934,1.2725087594394644
1.1470681954753994,0.9506457967092934
1.1430525724546088,1.1470681954753994
2.4005383093346144,1.1430525724546088
-0.20827061896824367,2.4005383093346144
-0.2439202184944095,-0.20827061896824367
0.20255485202435544,-0.2439202184944095
0.9679838072160318,0.20255485202435544
1.184482684301176,0.9679838072160318
0.24498710287896056,1.184482684301176
0.6675754613874184,0.24498710287896056
-1.6190237008547568,0.6675754613874184
-1.100542138623454,-1.6190237008547568
-0.36173030163699615,-1.100542138623454
0.3798575073660173,-0.36173030163699615
-0.2282434371406448,0.3798575073660173
0.9894119065166798,-0.2282434371406448
0.803640167374216,0.9894119065166798
0.7876760054297728,0.803640167374216
-0.11110367066075275,0.7876760054297728
-0.5167462700836509,-0.11110367066075275
-0.9172603184803564,-0.5167462700836509
-0.39185036933972284,-0.9172603184803564
0.19834280877870883,-0.39185036933972284
-0.5078954962203378,0.19834280877870883
-0.11819206868446844,-0.5078954962203378
-1.0449922153704427,-0.11819206868446844
0.08372277869191376,-1.0449922153704427
-1.5684026320579787,0.08372277869191376
-0.01832556554215186,-1.5684026320579787
-0.09499463800447576,-0.01832556554215186
-0.4509890674848998,-0.09499463800447576
-0.9218997549798936,-0.4509890674848998
-0.1210862885217075,-0.9218997549798936
-0.3511528113282959,-0.1210862885217075
-0.06262724105642335,-0.3511528113282959
-0.6379455965177048,-0.06262724105642335
-0.8772369324693243,-0.6379455965177048
-1.3115568155108652,-0.8772369324693243
-0.9850186720542073,-1.3115568155108652
-0.4154732626134888,-0.9850186720542073
-0.91074615240679,-0.4154732626134888
-1.281781536069304,-0.91074615240679
-0.5621384099466581,-1.281781536069304
-0.9032507719871946,-0.5621384099466581
-1.2731080914309327,-0.9032507719871946
0.30222395474950414,-1.2731080914309327
0.3609665435171003,0.30222395474950414
0.7634034163577996,0.3609665435171003
0.7958905608864796,0.7634034163577996
0.8393767327382455,0.7958905608864796
2.0315498089187716,0.8393767327382455
2.165491274028331,2.0315498089187716
3.091049220485316,2.165491274028331
2.5826270476763553,3.091049220485316
1.230505668704039,2.5826270476763553
0.9952303933148556,1.230505668704039
0.8586036193862344,0.9952303933148556
1.1884895687113266,0.8586036193862344
1.7234528245815115,1.1884895687113266
0.26130941424149917,1.7234528245815115
1.4232026223531191,0.26130941424149917
0.7133782110020296,1.4232026223531191
-0.8595769517392952,0.7133782110020296
-1.698653664454652,-0.8595769517392952
-0.9753397186466806,-1.698653664454652
-0.1355690459480881,-0.9753397186466806
-1.5268737148867804,-0.1355690459480881
-0.42778253962078766,-1.5268737148867804
-0.8527304708909899,-0.42778253962078766
-0.48763679208416466,-0.8527304708909899
-1.4283918731052643,-0.48763679208416466
-1.5020865082144528,-1.4283918731052643
-0.9324264762393882,-1.5020865082144528
-0.14764846594352293,-0.9324264762393882
-0.7463467214230414,-0.14764846594352293
-0.17510394281700506,-0.7463467214230414
-0.3539180068649112,-0.17510394281700506
0.130677731113676,-0.3539180068649112
1.7356349379863776,0.130677731113676
0.9465167053771963,1.7356349379863776
1.8228015699609714,0.9465167053771963
0.35125370975459524,1.8228015699609714
-0.9297577530555358,0.35125370975459524
-0.3657792313434615,-0.9297577530555358
-0.18183427709446293,-0.3657792313434615
-0.25266304085244257,-0.18183427709446293
-1.4060595671954694,-0.25266304085244257
-2.2473091519379085,-1.4060595671954694
-1.4810882130531131,-2.2473091519379085
-1.987610489393786,-1.4810882130531131
-0.9319288348791827,-1.987610489393786
-0.672810383991244,-0.9319288348791827
-0.3961847708798726,-0.672810383991244
1.0519630318894473,-0.3961847708798726
0.5222525808417743,1.0519630318894473
-0.34758962611268895,0.5222525808417743
-0.5292784765996579,-0.34758962611268895
-0.5626531438312469,-0.5292784765996579
1.3791241335025382,-0.5626531438312469
1.2960337726553355,1.3791241335025382
0.2819324472188303,1.2960337726553355
0.48854606007648155,0.2819324472188303
-0.2553907637686415,0.48854606007648155
0.22760517782981196,-0.2553907637686415
0.021288093829019642,0.22760517782981196
-0.9221927429096239,0.021288093829019642
-0.3068384419741588,-0.9221927429096239
-1.4006417358254935,-0.3068384419741588
-0.1869421090518255,-1.4006417358254935
-2.1789945705347056,-0.1869421090518255
-1.0207221855137176,-2.1789945705347056
0.2032332780600316,-1.0207221855137176
1.2395010297756774,0.2032332780600316
1.4398560221732024,1.2395010297756774
1.4489482258884927,1.4398560221732024
1.2388710898402382,1.4489482258884927
1.2356808998626505,1.2388710898402382
0.8152669780934195,1.2356808998626505
0.8238066776004068,0.8152669780934195
1.9121977056575863,0.8238066776004068
2.044932243208784,1.9121977056575863
1.464966877035596,2.044932243208784
-0.3867461112949699,1.464966877035596
0.858063858530799,-0.3867461112949699
0.3370623459811805,0.858063858530799
-0.6564496742281412,0.3370623459811805
-2.012652150324245,-0.6564496742281412
-2.7059785914556835,-2.012652150324245
0.021180474967065883,-2.7059785914556835
1.180737877130773,0.021180474967065883
1.065468441926926,1.180737877130773
-0.43887450189548877,1.065468441926926
0.0205714880270393,-0.43887450189548877
0.428397690318595,0.0205714880270393
0.5546564922379535,0.428397690318595
0.33720061648945326,0.5546564922379535
0.38558577028482294,0.33720061648945326
1.6551726759510457,0.38558577028482294
0.5608233052987454,1.6551726759510457
0.3963224361116946,0.5608233052987454
1.2733461808311162,0.3963224361116946
0.24387548130363776,1.2733461808311162
0.48715805334573936,0.24387548130363776
1.58856799070271,0.48715805334573936
0.6678121949528554,1.58856799070271
0.278954564633032,0.6678121949528554
0.9367165542924967,0.278954564633032
-0.2731000378931233,0.9367165542924967
-0.12943342433571345,-0.2731000378931233
0.38442072292505325,-0.12943342433571345
0.9788358065558159,0.38442072292505325
-1.1443780633734486,0.9788358065558159
-1.0535418181172247,-1.1443780633734486
-0.8816099209360172,-1.0535418181172247
-2.0869231003330895,-0.8816099209360172
-0.5266801095190697,-2.0869231003330895
0.5379749112552091,-0.5266801095190697
0.7398553342479225,0.5379749112552091
-0.5820886975384905,0.7398553342479225
0.12125904783542892,-0.5820886975384905
0.9748293979189788,0.12125904783542892
0.5576202218570593,0.9748293979189788
0.8638858432893892,0.5576202218570593
0.3455914125346792,0.8638858432893892
1.0390181240154577,0.3455914125346792
-0.3508021398679622,1.0390181240154577
-0.1328918341002476,-0.3508021398679622
0.3830000564336362,-0.1328918341002476
1.3084742436179981,0.3830000564336362
1.3189784857624096,1.3084742436179981
0.14577718898261693,1.3189784857624096
0.7930973079189161,0.14577718898261693
1.8351060338810616,0.7930973079189161
1.3256918844741223,1.8351060338810616
0.1292752641312454,1.3256918844741223
-0.39791027009256,0.1292752641312454
-1.1096392524322147,-0.39791027009256
-0.1485953009470032,-1.1096392524322147
-1.9046564118348641,-0.1485953009470032
-1.57153775288209,-1.9046564118348641
