6.240813556229446668e+00,8.487323633948074431e+00,1.008845536296978551e+01,8.397880483135496732e+00,5.205900463736306882e+00,5.320117207791177805e+00,8.616945332974889737e+00
6.348054046612687351e+00,8.591851985372736422e+00,1.189110471713756745e+01,9.843120301858560239e+00,5.570096038067172906e+00,2.912243480752104929e+00,4.744347411688266014e+00
6.417948550211082903e+00,9.951621093014326291e+00,1.130301796902861611e+01,8.242789838193802510e+00,5.414792549644362296e+00,7.315188446928404531e+00,7.103971000498050969e+00
7.409227303750554938e+00,9.403108218383367856e+00,9.230942655156150423e+00,6.935432374356405028e+00,4.687094590420355367e+00,5.347442421736810836e+00,7.899268529144556794e+00
8.101471663151645686e+00,8.918808471963698636e+00,1.233377416457741838e+01,7.825389210563370668e+00,3.148114561980091874e+00,4.443778003954504285e+00,6.049067953120195185e+00
8.656018606336344234e+00,9.835300357998265852e+00,8.847125378465179324e+00,5.876425116442767660e+00,5.534101206633009085e+00,6.140565082518193663e+00,6.021440581603433095e+00
7.190320253311586640e+00,8.877897084857471199e+00,9.305466270250329686e+00,5.809379045999028435e+00,4.439649561384278798e+00,4.315011612566310717e+00,5.852706639376212827e+00
3.046732328744860663e+00,5.725263983184775363e+00,4.460585384137302434e+00,1.730475692875333094e+00,-3.145806541640822629e-01,7.077726086810762207e-02,1.498754960861282903e+00
3.574429465859408683e+00,6.611787290824440610e+00,7.334554224344085327e+00,2.282489873247409928e+00,8.788898937702920300e-01,1.080687115247933816e+00,3.477651294530953674e+00
2.697216841688233835e+00,3.038917952190189453e+00,6.678463262095545083e+00,4.219847947302981517e+00,-3.765015002142709788e-01,9.400098986524143552e-01,1.880408955074431177e+00
2.743429393262003302e+00,4.236788852575601894e+00,4.182046513158841350e+00,1.741021808660443204e+00,1.125203313644020486e+00,4.189378338950420222e+00,5.708191332549755970e+00
2.584137085808910328e+00,5.706466173721138624e+00,6.925002249608218641e+00,2.025209601085172118e+00,8.671382769694948450e-03,2.627700850457408865e+00,3.346207288884531561e+00
3.740806667952827791e+00,5.437013381544712587e+00,6.035973859944406605e+00,4.673945961450299613e+00,2.204704821166035611e+00,1.604483293250109632e+00,2.839265636699893403e+00
5.737406277852697301e+00,7.176030202935399949e+00,9.649532227865806888e+00,8.772655903232410068e+00,5.195908267651348389e+00,2.463145684497068721e+00,5.186629099446984803e+00
5.627268740744353792e+00,6.989750110139731021e+00,1.115536124200545309e+01,7.231207982949276136e+00,4.951405187216680659e+00,5.841552833194512573e+00,8.202737061669290952e+00
3.877835283634966768e+00,4.968956026035094453e+00,6.497807550392831644e+00,3.058614171376596857e+00,1.540640147764558154e+00,4.440237229589998336e+00,3.252186050596005629e+00
2.980046124961373000e+00,4.901290814613946445e+00,5.936062269283663539e+00,3.225656959224735498e+00,3.130466591607249605e+00,3.805329516246315436e+00,4.968851862840185873e+00
6.306726296140229060e+00,7.907310334023605058e+00,7.432761425381777975e+00,7.807877485769303405e+00,6.426693125914234805e+00,4.692067218341812840e+00,5.955664425294157738e+00
2.658531981744776118e+00,4.793674234707502535e+00,5.653298431352967057e+00,1.411257259040030965e+00,4.168170343063274941e-01,2.736958861416531885e+00,4.995528855025910708e+00
4.171167207675614996e+00,5.353951329459800235e+00,7.750575886904599088e+00,5.102407051167188179e+00,7.725787652540092032e-02,2.020545251872558623e+00,2.717732950476187348e+00
