fpc_1,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_1_lag2,fpc_2_lag2,fpc_3_lag2,fpc_1_lag3,fpc_2_lag3,fpc_3_lag3
-0.6981624959764778,0.4313121778662372,2.461744329189125,0.6591015918617545,-0.9794986173751187,0.5171496289845372,-0.41898414121318023,-1.1969780317072747,-0.183878677621538,0.7854120351078756
-0.47061851018712003,-0.6981624959764778,1.6072328603219064,-2.569145321806904,0.4313121778662372,2.461744329189125,0.6591015918617545,-0.9794986173751187,0.5171496289845372,-0.41898414121318023
-1.2418597370021618,-0.47061851018712003,1.7912355067278674,0.3404106775380997,-0.6981624959764778,1.6072328603219064,-2.569145321806904,0.4313121778662372,2.461744329189125,0.6591015918617545
-0.9034784558743338,-1.2418597370021618,-0.96139916101869,-0.38281520392022833,-0.47061851018712003,1.7912355067278674,0.3404106775380997,-0.6981624959764778,1.6072328603219064,-2.569145321806904
-1.0131451233573092,-0.9034784558743338,0.4604190315443111,-0.3896898267872417,-1.2418597370021618,-0.96139916101869,-0.38281520392022833,-0.47061851018712003,1.7912355067278674,0.3404106775380997
-1.2007071378875132,-1.0131451233573092,-0.0865516481593918,-0.6580204980732739,-0.9034784558743338,0.4604190315443111,-0.3896898267872417,-1.2418597370021618,-0.96139916101869,-0.38281520392022833
-0.6232548847231141,-1.2007071378875132,0.7156285027128336,0.5488552088720889,-1.0131451233573092,-0.0865516481593918,-0.6580204980732739,-0.9034784558743338,0.4604190315443111,-0.3896898267872417
0.12449349206668868,-0.6232548847231141,0.8027019585177158,-0.38146774232530894,-1.2007071378875132,0.7156285027128336,0.5488552088720889,-1.0131451233573092,-0.0865516481593918,-0.6580204980732739
-0.04243772899585216,0.12449349206668868,1.2812721451327813,-1.0518225769193041,-0.6232548847231141,0.8027019585177158,-0.38146774232530894,-1.2007071378875132,0.7156285027128336,0.5488552088720889
-0.9541279849514991,-0.04243772899585216,-1.245428854660023,-2.425909120640867,0.12449349206668868,1.2812721451327813,-1.0518225769193041,-0.6232548847231141,0.8027019585177158,-0.38146774232530894
-0.0522488945459726,-0.9541279849514991,-0.7459293829752441,0.06821514489762492,-0.04243772899585216,-1.245428854660023,-2.425909120640867,0.12449349206668868,1.2812721451327813,-1.0518225769193041
1.0084007668970487,-0.0522488945459726,0.7729843574844996,-0.6299757379724883,-0.9541279849514991,-0.7459293829752441,0.06821514489762492,-0.04243772899585216,-1.245428854660023,-2.425909120640867
-0.2772118536475428,1.0084007668970487,0.8892324444121718,-1.388523463502586,-0.0522488945459726,0.7729843574844996,-0.6299757379724883,-0.9541279849514991,-0.7459293829752441,0.06821514489762492
1.102535300053657,-0.2772118536475428,-0.08628758368156193,0.3532766621135956,1.0084007668970487,0.8892324444121718,-1.388523463502586,-0.0522488945459726,0.7729843574844996,-0.6299757379724883
0.05469087669695075,1.102535300053657,0.6039501530948962,0.45315970426490637,-0.2772118536475428,-0.08628758368156193,0.3532766621135956,1.0084007668970487,0.8892324444121718,-1.388523463502586
0.11352432887780782,0.05469087669695075,0.7949010326498255,0.33834314451343267,1.102535300053657,0.6039501530948962,0.45315970426490637,-0.2772118536475428,-0.08628758368156193,0.3532766621135956
1.0464550148360592,0.11352432887780782,0.3181361495226482,1.0618694952571208,0.05469087669695075,0.7949010326498255,0.33834314451343267,1.102535300053657,0.6039501530948962,0.45315970426490637
-1.830971476752741,1.0464550148360592,-0.850246527244974,-1.3512556431455076,0.11352432887780782,0.3181361495226482,1.0618694952571208,0.05469087669695075,0.7949010326498255,0.33834314451343267
-0.12649048290949297,-1.830971476752741,-1.9934103218799633,0.06530717751150435,1.0464550148360592,-0.850246527244974,-1.3512556431455076,0.11352432887780782,0.3181361495226482,1.0618694952571208
1.0059891870506665,-0.12649048290949297,1.6590345353810698,1.296881835258315,-1.830971476752741,-1.9934103218799633,0.06530717751150435,1.0464550148360592,-0.850246527244974,-1.3512556431455076
-0.5142237904795521,1.0059891870506665,0.8164174056584985,0.8094124278055752,-0.12649048290949297,1.6590345353810698,1.296881835258315,-1.830971476752741,-1.9934103218799633,0.06530717751150435
-0.29168310743550363,-0.5142237904795521,0.5688366612194173,0.9900112376802537,1.0059891870506665,0.8164174056584985,0.8094124278055752,-0.12649048290949297,1.6590345353810698,1.296881835258315
-0.10298237000516618,-0.29168310743550363,0.16949945014718357,-0.44048910878055125,-0.5142237904795521,0.5688366612194173,0.9900112376802537,1.0059891870506665,0.8164174056584985,0.8094124278055752
-0.16764404885167636,-0.10298237000516618,-1.8697727058345988,-0.5961001998118893,-0.29168310743550363,0.16949945014718357,-0.44048910878055125,-0.5142237904795521,0.5688366612194173,0.9900112376802537
1.5792140456960224,-0.16764404885167636,-0.4986553687881899,0.2898692760575925,-0.10298237000516618,-1.8697727058345988,-0.5961001998118893,-0.29168310743550363,0.16949945014718357,-0.44048910878055125
-0.0816715625310542,1.5792140456960224,0.5541923000152302,1.4069660283510914,-0.16764404885167636,-0.4986553687881899,0.2898692760575925,-0.10298237000516618,-1.8697727058345988,-0.5961001998118893
-0.14619303958212573,-0.0816715625310542,-0.06126300456604699,1.5412724806365665,1.5792140456960224,0.5541923000152302,1.4069660283510914,-0.16764404885167636,-0.4986553687881899,0.2898692760575925
0.8583977455462927,-0.14619303958212573,-0.5015697169346158,0.8442862197398708,-0.0816715625310542,-0.06126300456604699,1.5412724806365665,1.5792140456960224,0.5541923000152302,1.4069660283510914
0.12894436516866997,0.8583977455462927,0.18854933115756517,1.148875187428038,-0.14619303958212573,-0.5015697169346158,0.8442862197398708,-0.0816715625310542,-0.06126300456604699,1.5412724806365665
0.17551267378793753,0.12894436516866997,0.013544740616481822,0.557001897280503,0.8583977455462927,0.18854933115756517,1.148875187428038,-0.14619303958212573,-0.5015697169346158,0.8442862197398708
1.689158485419005,0.17551267378793753,-0.42526848061419503,1.2318083431740796,0.12894436516866997,0.013544740616481822,0.557001897280503,0.8583977455462927,0.18854933115756517,1.148875187428038
-0.0769750208809506,1.689158485419005,-0.43557981385552397,0.5627547266629126,0.17551267378793753,-0.42526848061419503,1.2318083431740796,0.12894436516866997,0.013544740616481822,0.557001897280503
1.1629069729234822,-0.0769750208809506,-1.07269431279427,-0.2637056914923556,1.689158485419005,-0.43557981385552397,0.5627547266629126,0.17551267378793753,-0.42526848061419503,1.2318083431740796
0.6454021111586882,1.1629069729234822,-0.4471460915714358,-1.3308929547065025,-0.0769750208809506,-1.07269431279427,-0.2637056914923556,1.689158485419005,-0.43557981385552397,0.5627547266629126
-1.0266653675610449,0.6454021111586882,1.1234852930480774,0.22347736720248396,1.1629069729234822,-0.4471460915714358,-1.3308929547065025,-0.0769750208809506,-1.07269431279427,-0.2637056914923556
1.1722413103811002,-1.0266653675610449,0.23697197257848654,-0.3903201258775537,0.6454021111586882,1.1234852930480774,0.22347736720248396,1.1629069729234822,-0.4471460915714358,-1.3308929547065025
-0.34776916235302874,1.1722413103811002,1.7295385967891004,-0.575486720654162,-1.0266653675610449,0.23697197257848654,-0.3903201258775537,0.6454021111586882,1.1234852930480774,0.22347736720248396
1.064513155977069,-0.34776916235302874,0.5805679332679925,-0.520426654912803,1.1722413103811002,1.7295385967891004,-0.575486720654162,-1.0266653675610449,0.23697197257848654,-0.3903201258775537
0.10898871210064433,1.064513155977069,-0.3225711556424937,-1.768520183406355,-0.34776916235302874,0.5805679332679925,-0.520426654912803,1.1722413103811002,1.7295385967891004,-0.575486720654162
-0.15725930824097814,0.10898871210064433,0.9435411270811526,1.5228143302990182,1.064513155977069,-0.3225711556424937,-1.768520183406355,-0.34776916235302874,0.5805679332679925,-0.520426654912803
0.19818342064812933,-0.15725930824097814,-0.5953111715279868,0.5401088818662909,0.10898871210064433,0.9435411270811526,1.5228143302990182,1.064513155977069,-0.3225711556424937,-1.768520183406355
-0.156762315511003,0.19818342064812933,-0.22307598962059802,2.1634373915335843,-0.15725930824097814,-0.5953111715279868,0.5401088818662909,0.10898871210064433,0.9435411270811526,1.5228143302990182
-0.020656340759683027,-0.156762315511003,-2.0834990533761424,0.19813073232422793,0.19818342064812933,-0.22307598962059802,2.1634373915335843,-0.15725930824097814,-0.5953111715279868,0.5401088818662909
