fpc_1,fpc_1_lag1
-0.3188784077400018,-0.23443849787936222
-0.5363077083765183,-0.3188784077400018
-0.22672479070991897,-0.5363077083765183
-0.5702195365598894,-0.22672479070991897
0.1101911282416641,-0.5702195365598894
-0.2774365549148086,0.1101911282416641
-1.3336723566824225,-0.2774365549148086
-1.653179600424642,-1.3336723566824225
-0.38798651999589756,-1.653179600424642
-1.3492378667637976,-0.38798651999589756
-1.363683625066043,-1.3492378667637976
-0.698954398975714,-1.363683625066043
0.30346713926994306,-0.698954398975714
0.5138072255828451,0.30346713926994306
0.12819369362600172,0.5138072255828451
-0.08337424140123993,0.12819369362600172
-0.2813843603239171,-0.08337424140123993
-0.028157599888016006,-0.2813843603239171
0.07127247588357129,-0.028157599888016006
-0.3965978119045132,0.07127247588357129
0.03978503010715634,-0.3965978119045132
0.09610998053167004,0.03978503010715634
-0.20784828284368437,0.09610998053167004
-0.9382243476043126,-0.20784828284368437
-0.2298335119122872,-0.9382243476043126
-0.3848782035672172,-0.2298335119122872
-0.9093722180761824,-0.3848782035672172
-0.13949091039097464,-0.9093722180761824
-0.2577559127034161,-0.13949091039097464
0.4415316537953187,-0.2577559127034161
1.1193133704299978,0.4415316537953187
0.8114328318655709,1.1193133704299978
-0.4785535929443378,0.8114328318655709
-1.1451262621069278,-0.4785535929443378
-0.2178590388059825,-1.1451262621069278
-0.9478345036977049,-0.2178590388059825
-0.552487331088374,-0.9478345036977049
-1.0087199013126558,-0.552487331088374
-1.0644902138922883,-1.0087199013126558
-0.3156355966751779,-1.0644902138922883
0.251671576414006,-0.3156355966751779
-0.37271690723578504,0.251671576414006
0.4396525372272087,-0.37271690723578504
0.7450215692421311,0.4396525372272087
0.40230185938508795,0.7450215692421311
0.9858846324823007,0.40230185938508795
0.03913994730342486,0.9858846324823007
-0.16493134254904,0.03913994730342486
0.06473078727305155,-0.16493134254904
0.10926639282347811,0.06473078727305155
0.2715199517489164,0.10926639282347811
-0.05305211202720495,0.2715199517489164
-0.5202905765044169,-0.05305211202720495
-0.1367291453410132,-0.5202905765044169
-0.9131400895970767,-0.1367291453410132
-0.03677078512697235,-0.9131400895970767
0.03426372392524317,-0.03677078512697235
0.1635872567974431,0.03426372392524317
-0.22043267005877118,0.1635872567974431
-0.009294778400472646,-0.22043267005877118
