componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,2,21,11,train,20,False,0.01426651625448868,0.012415260609858765,0.05168448703419459,0.015030717258345507,0.0168020900863866,0.005819754044165365,1.0,0.18334232958033655,0.18334232958033655,1.0,0.18334232958033655
FPC 1,3,22,12,train,20,False,0.014411334135470091,0.01253007771379121,0.025024161173717197,0.014974263059617906,0.016733751675488476,0.0058666278187835125,1.0,0.18361209829570696,0.18361209829570696,1.0,0.18361209829570696
FPC 1,4,23,13,train,20,False,0.014789475629641256,0.012852532468882955,-0.02018364215389923,0.015022831482145468,0.016674286801002913,0.005973810958227415,1.0,0.18433949731523142,0.18433949731523142,1.0,0.18433949731523142
FPC 1,5,24,14,train,20,False,0.014803105472633171,0.012865812062609916,0.015085741146154241,0.01530353701923337,0.016818721121802258,0.005964360214125782,1.0,0.18291644119191885,0.18291644119191885,1.0,0.18291644119191885
FPC 1,6,25,15,train,20,False,0.014426860845726716,0.012487927934512488,0.0811895106948275,0.015441769588234108,0.016984306445644772,0.005874776805704628,1.0,0.18522625925019356,0.18522625925019356,1.0,0.18522625925019356
FPC 1,7,26,16,train,20,False,0.01456032769168433,0.012737899441187866,0.032900281635693585,0.015190557682778452,0.01696651416953984,0.005860350045854533,1.0,0.18441903521772446,0.18441903521772446,1.0,0.18441903521772446
FPC 1,8,27,17,train,20,False,0.014863530899194103,0.013063075804444296,-0.06404582155168859,0.01478359383973555,0.016662116522005024,0.005916766529643282,1.0,0.18513669870328123,0.18513669870328123,1.0,0.18513669870328123
FPC 1,9,28,18,train,20,False,0.015829573597171562,0.014272297342510232,-0.28758757963925907,0.014312616159320725,0.01656398660888942,0.006058492279426991,1.0,0.18526815261691773,0.18526815261691773,1.0,0.18526815261691773
FPC 1,10,29,19,train,20,False,0.015938637545056505,0.014403971955032051,-0.562845712730266,0.013080710652581531,0.015791700435296898,0.006068181184616077,1.0,0.187665060528088,0.187665060528088,1.0,0.187665060528088
FPC 1,11,30,20,train,20,False,0.015034957841652546,0.013816505556152053,-0.20823344540286381,0.0140334672459652,0.014480969008835921,0.005678937844848999,1.0,0.1907220024918202,0.1907220024918202,1.0,0.1907220024918202
FPC 1,12,31,21,train,20,False,0.014087066984984093,0.012892203402734637,0.13535169805369174,0.01554314972782978,0.016327592729706866,0.005487428226292811,1.0,0.1917523159715342,0.1917523159715342,1.0,0.1917523159715342
FPC 1,13,32,22,train,20,False,0.013934981166397745,0.012667268960313737,0.24334176372628213,0.016435945842417435,0.017645015033745937,0.005501180637935906,1.0,0.1937580629135477,0.1937580629135477,1.0,0.1937580629135477
FPC 1,14,33,23,train,20,False,0.013613639706209515,0.0123147520432882,0.3270053984102005,0.017025765976702363,0.018435171450367445,0.005470197805748886,1.0,0.19331994714913842,0.19331994714913842,1.0,0.19331994714913842
FPC 1,15,34,24,train,20,False,0.013367664077374442,0.011763498822073577,0.36210407310100035,0.017171918010937585,0.019079654149141683,0.0055839602993488545,1.0,0.1952335933013814,0.1952335933013814,1.0,0.1952335933013814
FPC 1,16,35,25,train,20,False,0.013364982534144379,0.011760176944986668,0.36587963997268613,0.017219508222298303,0.019128887481029103,0.005587025056296921,1.0,0.1961612285743463,0.1961612285743463,1.0,0.1961612285743463
FPC 1,17,36,26,train,20,False,0.01369547462612749,0.012166850169496039,0.3569605509150823,0.017522516459168642,0.019197761184960804,0.005601869664657162,1.0,0.19659748886479017,0.19659748886479017,1.0,0.19659748886479017
FPC 1,18,37,27,train,20,False,0.013884573987086757,0.012470051360819166,0.3722199459811788,0.01797906075067602,0.01962178104532614,0.005581491548211743,1.0,0.19745849273865995,0.19745849273865995,1.0,0.19745849273865995
FPC 1,19,38,28,train,20,False,0.01427275041274515,0.013061136642002796,0.35677097345326625,0.01825841405548662,0.020015727681817256,0.005565125882049547,1.0,0.19778103118995158,0.19778103118995158,1.0,0.19778103118995158
FPC 1,20,39,29,train,20,False,0.014840688964145905,0.013790875820856741,0.2791249470050785,0.017933384591841284,0.020028944266574606,0.005612536950604506,1.0,0.19951804408105045,0.19951804408105045,1.0,0.19951804408105045
FPC 1,21,40,30,train,20,False,0.014593538371880896,0.013477382403157956,0.22335899170147977,0.016989814709267036,0.01945232852488755,0.005589766176598895,1.0,0.20067865132121324,0.20067865132121324,1.0,0.20067865132121324
FPC 1,22,41,31,train,20,False,0.014219491675698947,0.01308826367827931,0.15443836841763725,0.015865349169982376,0.01823451189612201,0.005519030765033182,1.0,0.20436975441640196,0.20436975441640196,1.0,0.20436975441640196
FPC 1,23,42,32,train,20,False,0.013635027865736768,0.012459509128034233,0.08637309772175328,0.014635574933631644,0.01684115561865647,0.005433474618069495,1.0,0.20488077632151502,0.20488077632151502,1.0,0.20488077632151502
FPC 1,24,43,33,train,20,False,0.012968333617456147,0.011827057714428258,0.057439215813304356,0.013704641788402677,0.015427932290292799,0.005320022171921869,1.0,0.2056471748556937,0.2056471748556937,1.0,0.2056471748556937
FPC 1,25,44,34,train,20,False,0.012953923371415963,0.011814767129309798,-0.017495810097942766,0.01317568508920094,0.014604641904373628,0.005312899681745739,1.0,0.20728960498236076,0.20728960498236076,1.0,0.20728960498236076
FPC 1,26,45,35,train,20,False,0.0133531904113331,0.012179074342605203,-0.1912931317752522,0.012552028605240625,0.013844117922339267,0.005363950675499605,1.0,0.20684135471004947,0.20684135471004947,1.0,0.20684135471004947
FPC 1,27,46,36,train,20,False,0.013718677890000074,0.01253709040164393,-0.6352155220160294,0.011006847668576326,0.012346652128736792,0.005402233488234758,1.0,0.2080364370299499,0.2080364370299499,1.0,0.2080364370299499
FPC 1,28,47,37,train,20,False,0.0137009788061514,0.012522668623276112,-0.7698715042557838,0.010566202348188055,0.010804786509189205,0.005380841355531162,1.0,0.2095881812646981,0.2095881812646981,1.0,0.2095881812646981
FPC 1,29,48,38,train,20,False,0.012783993525711423,0.011823016180403927,-0.19990779121941804,0.011973766996393638,0.011234847219921651,0.0051657972150928435,1.0,0.21090794379357208,0.21090794379357208,1.0,0.21090794379357208
FPC 1,30,49,39,train,20,False,0.012773580880948151,0.011813763476586258,-0.008378065191892992,0.013050861011314448,0.01197062759819167,0.005155039717341686,1.0,0.21044658053666318,0.21044658053666318,1.0,0.21044658053666318
FPC 1,31,50,40,train,20,False,0.012583836116760798,0.011667866731878453,0.25442234413911724,0.014952190065004135,0.013497125213290035,0.005115126693238418,1.0,0.21054150138981612,0.21054150138981612,1.0,0.21054150138981612
FPC 1,32,51,41,train,20,False,0.012685889392019289,0.011841504459917912,0.3348027538413252,0.01595819973717912,0.014885099402240141,0.005091649566748471,1.0,0.21295880141667997,0.21295880141667997,1.0,0.21295880141667997
FPC 1,33,52,42,train,20,False,0.012625930737710771,0.011713932614559587,0.3787176540003171,0.016434522615974254,0.016093457901822334,0.00514081095356424,1.0,0.21575992443598785,0.21575992443598785,1.0,0.21575992443598785
FPC 1,34,53,43,train,20,False,0.012737539271919044,0.011850121146415284,0.39610186928604874,0.01681674313717788,0.016610601459956995,0.005141615387358818,1.0,0.21753324486315223,0.21753324486315223,1.0,0.21753324486315223
FPC 1,35,54,44,train,20,False,0.012737241059404157,0.01184098590958051,0.3218628172288882,0.015869190976272807,0.017037751525650926,0.005180335956549994,1.0,0.21827246963046462,0.21827246963046462,1.0,0.21827246963046462
FPC 1,36,55,45,train,20,False,0.012514486150450596,0.01139266985696349,0.21506609502336604,0.014492211883595651,0.01607395120304712,0.005291257704296898,1.0,0.21839320361614206,0.21839320361614206,1.0,0.21839320361614206
FPC 1,37,56,46,train,20,False,0.012128767243899769,0.01094273326325599,0.13697257869995183,0.013394995181779829,0.014697410087292835,0.0052960137104302646,1.0,0.21965738127008055,0.21965738127008055,1.0,0.21965738127008055
FPC 1,38,57,47,train,20,False,0.012265189432566695,0.011071517448452884,-0.026942885002957162,0.012417647070929155,0.013763129323265158,0.005304655382007374,1.0,0.21949129081331167,0.21949129081331167,1.0,0.21949129081331167
FPC 1,39,58,48,train,20,False,0.011864396918443485,0.010614946243369231,-0.09088257942359146,0.011654532613964886,0.012746937123128467,0.005306984876442824,1.0,0.21748782390728572,0.21748782390728572,1.0,0.21748782390728572
FPC 1,40,59,49,train,20,False,0.012656418423702931,0.011039502975162747,-0.1477700887792337,0.01212052886715192,0.01193574780343483,0.005494743715029151,1.0,0.21917702571488898,0.21917702571488898,1.0,0.21917702571488898
FPC 1,41,60,50,train,20,False,0.013240096049796314,0.011583080599865899,-0.024247484179239276,0.013422298104104625,0.012594129089223815,0.005548202995594097,1.0,0.22105520240962478,0.22105520240962478,1.0,0.22105520240962478
FPC 1,42,61,51,train,20,False,0.013127440488052486,0.011400409583746812,0.02240361951442904,0.013621924316713453,0.013321208407260329,0.005586152626468202,1.0,0.22128937618806938,0.22128937618806938,1.0,0.22128937618806938
FPC 1,43,62,52,train,20,False,0.013215468138598986,0.011543701051874829,-0.018593308873080305,0.013434463874849496,0.0136111292470723,0.005575638226325372,1.0,0.22308103373274185,0.22308103373274185,1.0,0.22308103373274185
FPC 1,44,63,53,train,20,False,0.013339775065116723,0.011718452040830309,-0.16483532999234107,0.012681027275723927,0.013300090286971128,0.005566262530141907,1.0,0.22438861530274132,0.22438861530274132,1.0,0.22438861530274132
FPC 1,45,64,54,train,20,False,0.013219553781115135,0.01160382045366969,-0.39765909481842354,0.011472402248227584,0.011677265821145552,0.005546106284696755,1.0,0.22420971953310054,0.22420971953310054,1.0,0.22420971953310054
FPC 1,46,65,55,train,20,False,0.012985088345404834,0.011413690363295566,-0.4296824065104934,0.011142004247435848,0.01043848560753314,0.005508332763606527,1.0,0.22610114500857872,0.22610114500857872,1.0,0.22610114500857872
FPC 1,47,66,56,train,20,False,0.01306294941792366,0.01147014297924576,-0.2204928237245627,0.012131425274372852,0.010263187243001078,0.0055153541813138,1.0,0.22745981391519293,0.22745981391519293,1.0,0.22745981391519293
FPC 1,48,67,57,train,20,False,0.013046672517020146,0.011457305728663707,-0.23467068848167516,0.012046541739224625,0.011357997560555387,0.006243951433773448,1.0,0.22814081381075066,0.22814081381075066,1.0,0.22814081381075066
FPC 1,49,68,58,train,20,False,0.012839391816418041,0.01094287369089298,-0.1389823933397809,0.012343097066669645,0.011351668441520907,0.0063998999640707595,1.0,0.22806752265430968,0.22806752265430968,1.0,0.22806752265430968
FPC 1,50,69,59,train,20,False,0.012883552600272291,0.010981576408485213,-0.14208699843075068,0.012368705199531517,0.01144925331947908,0.00640492687266362,1.0,0.22863892775960243,0.22863892775960243,1.0,0.22863892775960243
FPC 1,51,70,60,train,20,False,0.014080004118161535,0.01170580193952888,-0.24261850089713177,0.012959017355420124,0.01146069366829115,0.006700821997449767,1.0,0.2270621236693111,0.2270621236693111,1.0,0.2270621236693111
FPC 1,52,71,61,train,20,False,0.015211340904074843,0.01261398982294008,-0.03940166852252802,0.01530784274106029,0.012241374097864377,0.0069137873098195305,1.0,0.22710762688890074,0.22710762688890074,1.0,0.22710762688890074
FPC 1,53,72,62,train,20,False,0.015650650708925535,0.013236213188896256,0.16815747381933954,0.017605567828501457,0.01436234248639341,0.006873725589196493,1.0,0.22595174415968328,0.22595174415968328,1.0,0.22595174415968328
FPC 1,54,73,63,train,20,False,0.015815477002894394,0.013426137252858147,0.3245291457982439,0.019743183641019617,0.016455829469241533,0.006877198957319331,1.0,0.22577010916545953,0.22577010916545953,1.0,0.22577010916545953
FPC 1,55,74,64,train,20,False,0.016322957822843445,0.014313100874755017,0.39960072641413713,0.021613095713480666,0.01840744062190586,0.006751313901354303,1.0,0.22740940490737524,0.22740940490737524,1.0,0.22740940490737524
FPC 1,56,75,65,train,20,False,0.01664292373854631,0.014955305574312553,0.4273367486418609,0.022564107657889347,0.02001598405431326,0.006642558571795906,1.0,0.2285908864066001,0.2285908864066001,1.0,0.2285908864066001
FPC 1,57,76,66,train,20,False,0.017045274495636007,0.015529416422397246,0.30872955356609333,0.021033822359304823,0.020603845645703608,0.007460189116067892,1.0,0.22978762531653013,0.22978762531653013,1.0,0.22978762531653013
FPC 1,58,77,67,train,20,False,0.017053157202225024,0.015538813174049376,0.36134755843758193,0.021893273601908982,0.0194390595592276,0.008082213567536214,1.0,0.23172089701518378,0.23172089701518378,1.0,0.23172089701518378
FPC 1,59,78,68,train,20,False,0.017219026853183366,0.015849921663214455,0.37438793958355066,0.02233542622488621,0.020427766405352453,0.008053600542800875,1.0,0.2334885835088786,0.2334885835088786,1.0,0.2334885835088786
FPC 1,60,79,69,train,20,False,0.016331658094469667,0.015085501459037833,0.4969071001617905,0.023623507645393033,0.02122036186185472,0.007798182186517557,1.0,0.2325422513671216,0.2325422513671216,1.0,0.2325422513671216
FPC 1,61,80,70,train,20,False,0.01589130890792246,0.01459345766680772,0.5729260115374055,0.024948607281226748,0.02262658403735588,0.007743453533958134,1.0,0.23170321245677733,0.23170321245677733,1.0,0.23170321245677733
FPC 1,62,81,71,train,20,False,0.016242968666577387,0.015093348582550303,0.586302005799018,0.02590967087503198,0.024162835247331836,0.007735815785906708,1.0,0.23154647815041202,0.23154647815041202,1.0,0.23154647815041202
FPC 1,63,82,72,train,20,False,0.016706816209638726,0.015612600936414802,0.5800615080796622,0.026450814525051988,0.025294070374784115,0.007811810242369948,1.0,0.23065898109227376,0.23065898109227376,1.0,0.23065898109227376
FPC 1,64,83,73,train,20,False,0.01652287410671645,0.015139909798674314,0.6231553851230929,0.02761484655819072,0.025809687773675687,0.007990516856666673,1.0,0.230006948523223,0.230006948523223,1.0,0.230006948523223
FPC 1,65,84,74,train,20,False,0.016468219432741887,0.015064977024092546,0.6482306419894092,0.028487598474923884,0.026812341792878343,0.007987539685992277,1.0,0.23043216112069748,0.23043216112069748,1.0,0.23043216112069748
