fpc_1,fpc_1_lag1
1.1618112737932225,0.06603720618660958
-0.8627056855438726,1.1618112737932225
-0.8329229738422133,-0.8627056855438726
0.058200415521575025,-0.8329229738422133
-0.7793978094349582,0.058200415521575025
-0.5951436491684581,-0.7793978094349582
-1.254088216771692,-0.5951436491684581
-1.0067219469676845,-1.254088216771692
-1.083279485583065,-1.0067219469676845
-1.2741498381032887,-1.083279485583065
-0.7703270266212101,-1.2741498381032887
-0.05744181062386389,-0.7703270266212101
0.09220169077675891,-0.05744181062386389
0.060093622921169335,0.09220169077675891
1.2956935466506985,0.060093622921169335
0.5288801461989384,1.2956935466506985
-0.26495857566563585,0.5288801461989384
0.957509657833328,-0.26495857566563585
0.015108014239362437,0.957509657833328
0.06586427745086891,0.015108014239362437
0.8430799619400049,0.06586427745086891
-1.530707052406493,0.8430799619400049
-0.43545727362389397,-1.530707052406493
0.48631078235694397,-0.43545727362389397
-0.4575947026493969,0.48631078235694397
-0.29057512532630503,-0.4575947026493969
-0.17665668491427655,-0.29057512532630503
-0.13578660447452598,-0.17665668491427655
1.4237130244555058,-0.13578660447452598
0.07382411746440208,1.4237130244555058
0.0808677364807352,0.07382411746440208
0.6669211662159449,0.0808677364807352
0.1522493134725447,0.6669211662159449
0.21935813729070508,0.1522493134725447
1.509690295099563,0.21935813729070508
0.19039125692744896,1.509690295099563
1.1987624945468895,0.19039125692744896
0.5753412805708356,1.1987624945468895
-0.9300134587350667,0.5753412805708356
0.6840158082796322,-0.9300134587350667
-0.5368100281036112,0.6840158082796322
0.8794649889102473,-0.5368100281036112
0.0009598989967865511,0.8794649889102473
-0.09517703141110095,0.0009598989967865511
0.08811455302576451,-0.09517703141110095
-0.1269742302531869,0.08811455302576451
-0.10603328709790287,-0.1269742302531869
0.9716675124989163,-0.10603328709790287
0.20048759721459686,0.9716675124989163
1.3035525665793126,0.20048759721459686
-0.5676589246958437,1.3035525665793126
0.08776317358864466,-0.5676589246958437
1.1554963720195484,0.08776317358864466
-0.08539016728527578,1.1554963720195484
-0.1675857577277053,-0.08539016728527578
-0.36991767506398393,-0.1675857577277053
1.2343063091632245,-0.36991767506398393
0.26446070497336843,1.2343063091632245
0.17019112761040375,0.26446070497336843
1.5394102607600677,0.17019112761040375
0.5490658073408,1.5394102607600677
1.2487017891164855,0.5490658073408
0.023955535027502778,1.2487017891164855
1.2058127321745606,0.023955535027502778
-0.16771080304573396,1.2058127321745606
0.39896310859916767,-0.16771080304573396
0.8745539153591635,0.39896310859916767
-0.12352579095802799,0.8745539153591635
0.9344175252036324,-0.12352579095802799
0.4738136210091367,0.9344175252036324
-1.7031967216135917,0.4738136210091367
-0.9894225134743216,-1.7031967216135917
-1.488052499240187,-0.9894225134743216
-0.3873154598969252,-1.488052499240187
0.43016079037790805,-0.3873154598969252
1.0039025096964003,0.43016079037790805
0.010790208524531966,1.0039025096964003
0.32702159238085216,0.010790208524531966
-0.5318799947699862,0.32702159238085216
-0.5906208181067218,-0.5318799947699862
-0.8693290851990297,-0.5906208181067218
0.1553132027781976,-0.8693290851990297
-1.1809674746895844,0.1553132027781976
-1.315769637368834,-1.1809674746895844
-0.13170388292913318,-1.315769637368834
-2.07312378730822,-0.13170388292913318
-0.25997222457107366,-2.07312378730822
-1.3745395696207021,-0.25997222457107366
-0.7434071083992465,-1.3745395696207021
-0.9255706750936192,-0.7434071083992465
-0.27782638750183103,-0.9255706750936192
0.5880543888189693,-0.27782638750183103
-1.2620121615351634,0.5880543888189693
-0.47025537374343485,-1.2620121615351634
0.12948178017310313,-0.47025537374343485
0.9334049657222654,0.12948178017310313
0.6338706382141138,0.9334049657222654
-0.2786256888245223,0.6338706382141138
0.21045384460340552,-0.2786256888245223
0.6307053026155608,0.21045384460340552
0.8459635733422881,0.6307053026155608
2.0568906124377655,0.8459635733422881
0.7295908239456489,2.0568906124377655
1.9053066738268751,0.7295908239456489
0.7280797987251927,1.9053066738268751
1.5554388262278995,0.7280797987251927
0.5038906119601785,1.5554388262278995
-0.7106483645949315,0.5038906119601785
0.4537287133426126,-0.7106483645949315
-0.2974324653386292,0.4537287133426126
-0.31136167596555137,-0.2974324653386292
0.29685312898444555,-0.31136167596555137
1.1470136111206763,0.29685312898444555
-0.01659254117005793,1.1470136111206763
-0.3164067698324409,-0.01659254117005793
-0.49709801929515235,-0.3164067698324409
0.8048376749606511,-0.49709801929515235
0.4277807369928697,0.8048376749606511
-1.3209737426495793,0.4277807369928697
