fpc_1,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1
-0.3092883815989809,0.2595942510269952,0.7365093281524576,0.3552437343472572
0.6193425482860585,-0.3092883815989809,-1.197109941279082,-0.02293837375275838
0.9808014276383524,0.6193425482860585,-1.4936764001887706,-0.838006902841295
2.654807007249647,0.9808014276383524,0.7258865657675531,0.08575037820944155
-0.12507685011237274,2.654807007249647,-0.9074894442879387,-1.2736825592105918
0.8513227015663891,-0.12507685011237274,-1.2677004786559056,-1.3092263009407235
0.4824550009077806,0.8513227015663891,-0.0215607980873469,-0.7600678644700444
0.3472833788949821,0.4824550009077806,-1.2752518908354777,0.4515582321359229
1.2137377473666056,0.3472833788949821,0.1552747417919269,-0.04310626499985495
1.973178020157834,1.2137377473666056,-0.9981545545950903,-0.4682125871230802
1.1191814076640538,1.973178020157834,-1.11263677778173,-0.8180331836566892
2.686102306511875,1.1191814076640538,-1.3833100824875546,-0.3123850372471026
0.4028418490460165,2.686102306511875,-1.3582692392281455,-0.12872294889289027
1.0583382359434943,0.4028418490460165,0.22196143034559132,-1.8944665694552825
1.11025341485408,1.0583382359434943,1.5790138963758993,-1.315472392697778
1.0013353737400557,1.11025341485408,-0.25746485110984146,0.2046191738119649
-0.05084490356409544,1.0013353737400557,-2.497195579194238,0.30803375803880423
-0.4084307157394767,-0.05084490356409544,-0.9917144217270616,0.32656658122348525
-1.0363961858987387,-0.4084307157394767,0.45022493870383207,0.7765876451207735
-2.0052329085386513,-1.0363961858987387,1.852449698251326,-0.7985400858034846
-0.7228536357919646,-2.0052329085386513,1.60688798514983,-2.7634139091315126
-0.6664171018517292,-0.7228536357919646,1.8709975272654622,-3.345758730358878
-1.6875690054785502,-0.6664171018517292,-0.6847917253646388,-1.9466919459524186
-1.940546828851499,-1.6875690054785502,-0.0028534846424636807,-1.9736976270386166
-1.3116351775751456,-1.940546828851499,-1.4235282376153093,-2.8608777645786203
-1.8482879714338487,-1.3116351775751456,-0.8822203533718126,-2.740347013119592
-1.4414396143542862,-1.8482879714338487,-1.4165172966538835,-1.950195020368385
-0.975815964729241,-1.4414396143542862,-0.2535356212223258,-3.1119830778753443
-1.3743450923004714,-0.975815964729241,-0.5382726110688743,-2.803558361136476
-2.043023680163834,-1.3743450923004714,-0.883809445428355,-1.7131807898754552
-2.2053183920457977,-2.043023680163834,-0.8695307789665221,-1.4909438264443593
-2.445614294647235,-2.2053183920457977,-1.0261975338328415,-2.610223746680566
-2.2678836088879115,-2.445614294647235,-0.02617905528859601,-2.576732941687239
-0.6828536350556159,-2.2678836088879115,-2.195786007854492,-1.5373971262858612
-0.4305543357144497,-0.6828536350556159,-1.3082581194642415,-2.292833245114906
-0.4852998114259785,-0.4305543357144497,1.9143066927556087,-2.2725403092499743
