fpc_7,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1,fpc_5_lag1,fpc_6_lag1,fpc_7_lag1,fpc_8_lag1,fpc_9_lag1,fpc_1_lag2,fpc_2_lag2,fpc_3_lag2,fpc_4_lag2,fpc_5_lag2,fpc_6_lag2,fpc_7_lag2,fpc_8_lag2,fpc_9_lag2
-0.4794586783819342,-1.400588416773361,1.689716331184097,1.2825511849351063,1.6941851502558876,-1.261421886008477,-0.10598976447966554,0.2729111687279982,0.3039409157500203,-0.4117518104490848,-1.4606204561471408,1.623924588330452,1.2212936285255602,1.1755426285731283,-0.1269828297310322,-0.382636757967219,0.9395396300860313,-0.27513765213131075,0.7273123361666526
-1.1740930707953654,-1.4072453807869039,-0.2715497293005291,1.884043370318568,1.2006646563600054,-0.07919277142325681,-0.33307206145327223,-0.4794586783819342,0.5831343438390929,-0.04114346744658563,-1.400588416773361,1.689716331184097,1.2825511849351063,1.6941851502558876,-1.261421886008477,-0.10598976447966554,0.2729111687279982,0.3039409157500203,-0.4117518104490848
-1.6384340197728466,-1.3948078910751869,-0.9216295687403239,0.9189408697582032,1.7635171966717489,-1.1898955876057864,-1.0071431458614553,-1.1740930707953654,1.310074143928588,-0.18307068480828895,-1.4072453807869039,-0.2715497293005291,1.884043370318568,1.2006646563600054,-0.07919277142325681,-0.33307206145327223,-0.4794586783819342,0.5831343438390929,-0.04114346744658563
-1.0981977972107748,-1.4950221778256803,-0.9711810520603588,2.0857885250918686,0.5292225099454253,-0.6223985451600141,-0.7156184717326577,-1.6384340197728466,-0.7396293408546558,0.6710250671446409,-1.3948078910751869,-0.9216295687403239,0.9189408697582032,1.7635171966717489,-1.1898955876057864,-1.0071431458614553,-1.1740930707953654,1.310074143928588,-0.18307068480828895
-1.5988537802705431,-1.4477877165612507,-0.44726176813653484,2.182165395750977,0.5410857045380442,0.5382461214727973,-1.0890113818702787,-1.0981977972107748,-2.0820497502590123,0.14876886161086167,-1.4950221778256803,-0.9711810520603588,2.0857885250918686,0.5292225099454253,-0.6223985451600141,-0.7156184717326577,-1.6384340197728466,-0.7396293408546558,0.6710250671446409
0.49350091975672433,-1.3731737816313059,0.44507781648961303,1.860590112838673,0.5378280080698369,-0.4475041990921483,-1.0714913648685078,-1.5988537802705431,-0.06556377120148313,-1.2736270111275885,-1.4477877165612507,-0.44726176813653484,2.182165395750977,0.5410857045380442,0.5382461214727973,-1.0890113818702787,-1.0981977972107748,-2.0820497502590123,0.14876886161086167
0.5889494776797889,-1.4300460523253054,0.04530640504322431,1.1105677854635465,0.7103706714910408,-0.634932374833109,-1.1145986704692994,0.49350091975672433,0.019609275839951028,0.6231315702865459,-1.3731737816313059,0.44507781648961303,1.860590112838673,0.5378280080698369,-0.4475041990921483,-1.0714913648685078,-1.5988537802705431,-0.06556377120148313,-1.2736270111275885
1.2724473740259366,-1.512773071154631,0.5069732173514645,1.0767344903605593,-1.0367522836567244,0.5432663801460221,-1.9322242587053264,0.5889494776797889,-1.1650148824011983,0.1049323077144033,-1.4300460523253054,0.04530640504322431,1.1105677854635465,0.7103706714910408,-0.634932374833109,-1.1145986704692994,0.49350091975672433,0.019609275839951028,0.6231315702865459
0.6154432028482215,-1.4620203794029012,1.82413307051979,0.1996002704227449,-0.45616957681323067,0.23867615484960703,-0.19326661729808434,1.2724473740259366,-0.08584844707650591,1.1709253772531556,-1.512773071154631,0.5069732173514645,1.0767344903605593,-1.0367522836567244,0.5432663801460221,-1.9322242587053264,0.5889494776797889,-1.1650148824011983,0.1049323077144033
0.6360234839616554,-1.4808039354711457,1.8838336999100236,-0.258792471701018,-0.14589120366776906,-0.06018545516865533,-1.045083797187436,0.6154432028482215,3.1343657258334487,1.286529166043151,-1.4620203794029012,1.82413307051979,0.1996002704227449,-0.45616957681323067,0.23867615484960703,-0.19326661729808434,1.2724473740259366,-0.08584844707650591,1.1709253772531556
0.09954795940702997,-1.3207533947101517,1.8088071552123965,-1.325704836290621,0.07648116653038176,-0.12381292367588749,-1.177549277751073,0.6360234839616554,1.7930069960171227,-0.6558074201958245,-1.4808039354711457,1.8838336999100236,-0.258792471701018,-0.14589120366776906,-0.06018545516865533,-1.045083797187436,0.6154432028482215,3.1343657258334487,1.286529166043151
1.5376908432123317,-1.1367571783612784,1.6918519466368265,-1.3722814816747555,-0.8091935276838998,0.5272919958910486,0.22898542337024952,0.09954795940702997,0.35604679057937055,0.6321313798177202,-1.3207533947101517,1.8088071552123965,-1.325704836290621,0.07648116653038176,-0.12381292367588749,-1.177549277751073,0.6360234839616554,1.7930069960171227,-0.6558074201958245
-0.4749512465974444,-1.1610362042118003,0.7623232582541501,-0.8314769979091807,-0.693284058323134,-0.5150321603261987,0.2736402371266552,1.5376908432123317,0.15464529812200306,0.4220157221689639,-1.1367571783612784,1.6918519466368265,-1.3722814816747555,-0.8091935276838998,0.5272919958910486,0.22898542337024952,0.09954795940702997,0.35604679057937055,0.6321313798177202
1.8161520907329385,-1.1932523176997116,0.39369452490445567,1.0005264413120813,-0.021927987176510684,-1.4434009878008116,0.9884627797324849,-0.4749512465974444,-0.4804416453239695,0.7516185043557737,-1.1610362042118003,0.7623232582541501,-0.8314769979091807,-0.693284058323134,-0.5150321603261987,0.2736402371266552,1.5376908432123317,0.15464529812200306,0.4220157221689639
-0.7943281001503387,-1.0820127565138056,0.4578269118320536,-0.017003578873548635,-0.42392886246609013,-0.9111905178190483,1.3888707719844826,1.8161520907329385,-2.315694965323539,0.519376030801155,-1.1932523176997116,0.39369452490445567,1.0005264413120813,-0.021927987176510684,-1.4434009878008116,0.9884627797324849,-0.4749512465974444,-0.4804416453239695,0.7516185043557737
-0.8055514701298698,-1.2492998389407513,-0.3277239967730859,0.22744916933936404,-0.24766941871985018,1.1738702970203443,-0.07888381106793652,-0.7943281001503387,-1.647556739496778,1.8032588793641704,-1.0820127565138056,0.4578269118320536,-0.017003578873548635,-0.42392886246609013,-0.9111905178190483,1.3888707719844826,1.8161520907329385,-2.315694965323539,0.519376030801155
-1.5501153929612859,-1.2002102677737214,0.7874417053766144,-0.19900663688222112,0.20074950342421433,1.2579433453566657,-0.39641372479814196,-0.8055514701298698,-1.0573375560622509,0.19361924215061382,-1.2492998389407513,-0.3277239967730859,0.22744916933936404,-0.24766941871985018,1.1738702970203443,-0.07888381106793652,-0.7943281001503387,-1.647556739496778,1.8032588793641704
-0.8975501927978337,-1.337876699085103,0.4570937241208867,-0.5904356536468132,0.2904786139614695,0.8341645962365948,0.002872565585575161,-1.5501153929612859,-0.911215500741429,-1.1164370619742006,-1.2002102677737214,0.7874417053766144,-0.19900663688222112,0.20074950342421433,1.2579433453566657,-0.39641372479814196,-0.8055514701298698,-1.0573375560622509,0.19361924215061382
-0.5205290410964022,-1.3970727876328075,0.47128424592170076,-0.7252154050846881,-1.4549246233744606,1.2923610605174474,-0.15409431104405621,-0.8975501927978337,0.7097235154719777,-0.2005269657532713,-1.337876699085103,0.4570937241208867,-0.5904356536468132,0.2904786139614695,0.8341645962365948,0.002872565585575161,-1.5501153929612859,-0.911215500741429,-1.1164370619742006
-2.0198446005967354,-1.3413497461794603,-1.0862056283637351,-1.7248520107008725,-0.7147512149727618,0.5307709956246742,-0.8796357452279485,-0.5205290410964022,0.5798098229724178,0.3772237180140673,-1.3970727876328075,0.47128424592170076,-0.7252154050846881,-1.4549246233744606,1.2923610605174474,-0.15409431104405621,-0.8975501927978337,0.7097235154719777,-0.2005269657532713
-0.15636576877153477,-1.336048191192976,-1.2557263948736765,-1.6077503881250925,-1.1722665905219853,0.8131135503172665,0.17197112604605386,-2.0198446005967354,-0.48799019978261854,1.0725503121945512,-1.3413497461794603,-1.0862056283637351,-1.7248520107008725,-0.7147512149727618,0.5307709956246742,-0.8796357452279485,-0.5205290410964022,0.5798098229724178,0.3772237180140673
-0.8739890281995276,-1.1828766416985939,0.057153067277383056,-2.2410881457036282,-0.8307604449825448,0.6350820905448316,-0.6623714364274009,-0.15636576877153477,0.3903820662230755,-0.007067773454830652,-1.336048191192976,-1.2557263948736765,-1.6077503881250925,-1.1722665905219853,0.8131135503172665,0.17197112604605386,-2.0198446005967354,-0.48799019978261854,1.0725503121945512
0.3685496682151307,-1.2081591891312857,0.07391139166949075,-2.372295586897794,0.23861344624626663,0.7955328064381545,0.29515944984363257,-0.8739890281995276,0.04286795853671939,-0.9021309073906038,-1.1828766416985939,0.057153067277383056,-2.2410881457036282,-0.8307604449825448,0.6350820905448316,-0.6623714364274009,-0.15636576877153477,0.3903820662230755,-0.007067773454830652
-0.7829064402185891,-1.0761347767123852,0.24789092622533745,-2.578786746241812,1.645048006642878,0.5891976716136337,0.22953371145372484,0.3685496682151307,-1.7738166772707777,-1.5817898372654013,-1.2081591891312857,0.07391139166949075,-2.372295586897794,0.23861344624626663,0.7955328064381545,0.29515944984363257,-0.8739890281995276,0.04286795853671939,-0.9021309073906038
0.6930837119150831,-1.0987544641160132,-0.24849395163446428,0.3255908753095157,-0.1304063137568817,1.4027468578520337,0.902248282598859,-0.7829064402185891,0.37699265653494296,-1.9646851230934523,-1.0761347767123852,0.24789092622533745,-2.578786746241812,1.645048006642878,0.5891976716136337,0.22953371145372484,0.3685496682151307,-1.7738166772707777,-1.5817898372654013
-0.2372379565377011,-0.9788503246192796,0.466250403740353,-0.5341456025964225,1.9870769912463426,1.2750887520532261,-0.12644018892192724,0.6930837119150831,-0.2200709177049544,-1.3139475834417922,-1.0987544641160132,-0.24849395163446428,0.3255908753095157,-0.1304063137568817,1.4027468578520337,0.902248282598859,-0.7829064402185891,0.37699265653494296,-1.9646851230934523
-0.3114972511700443,-0.9803178679872028,1.4022622643273912,-0.798075022574941,0.7729286931810002,-0.4018830869484938,-0.22089882229144403,-0.2372379565377011,0.8305694426073745,-0.9434330491514072,-0.9788503246192796,0.466250403740353,-0.5341456025964225,1.9870769912463426,1.2750887520532261,-0.12644018892192724,0.6930837119150831,-0.2200709177049544,-1.3139475834417922
1.4824123096206172,-1.0181210007096682,1.3381104813518563,-0.7952107966293833,-0.14779711043129382,1.178681542979529,0.10584493269713593,-0.3114972511700443,-1.5224941280289075,1.482813121917565,-0.9803178679872028,1.4022622643273912,-0.798075022574941,0.7729286931810002,-0.4018830869484938,-0.22089882229144403,-0.2372379565377011,0.8305694426073745,-0.9434330491514072
2.119977662940853,-1.0451235658697449,0.37187069819313784,-0.4011677430337842,0.25322795881000804,-0.17085866354860835,0.08495561644724041,1.4824123096206172,-2.1878219094328974,-2.049602852464926,-1.0181210007096682,1.3381104813518563,-0.7952107966293833,-0.14779711043129382,1.178681542979529,0.10584493269713593,-0.3114972511700443,-1.5224941280289075,1.482813121917565
0.21475739730358306,-1.0010779450418947,0.1545658090250946,0.8058295328540732,-0.25437444202286125,0.4971274815303139,0.1175650539373168,2.119977662940853,0.026092325191902948,-0.850908899079588,-1.0451235658697449,0.37187069819313784,-0.4011677430337842,0.25322795881000804,-0.17085866354860835,0.08495561644724041,1.4824123096206172,-2.1878219094328974,-2.049602852464926
0.5683277438372236,-0.9959991826753068,-0.40435491504804033,0.834933187004872,-2.0086118897977525,-0.2773011539014866,-0.7319682765238976,0.21475739730358306,0.5706160837412114,-0.5340281121385801,-1.0010779450418947,0.1545658090250946,0.8058295328540732,-0.25437444202286125,0.4971274815303139,0.1175650539373168,2.119977662940853,0.026092325191902948,-0.850908899079588
0.7608068390965482,-0.7649110709889472,0.7175654673655866,0.7016749058409217,0.15362623506539214,0.2449122321692919,1.6173763605715235,0.5683277438372236,-0.49172297500934176,1.6569850858448272,-0.9959991826753068,-0.40435491504804033,0.834933187004872,-2.0086118897977525,-0.2773011539014866,-0.7319682765238976,0.21475739730358306,0.5706160837412114,-0.5340281121385801
0.49858409535399195,-0.6774888640238413,0.442359330152948,2.1721350526104626,0.28960590563881855,2.2230683709538672,0.7638790671188833,0.7608068390965482,-0.7636288480065836,0.826900517063754,-0.7649110709889472,0.7175654673655866,0.7016749058409217,0.15362623506539214,0.2449122321692919,1.6173763605715235,0.5683277438372236,-0.49172297500934176,1.6569850858448272
0.43886827789672744,-0.8149390681551474,-0.12542248895288508,2.1804864696258477,0.5054944406479898,2.1745507811471145,1.673888542866603,0.49858409535399195,-0.3639568817576743,-0.1361622568871994,-0.6774888640238413,0.442359330152948,2.1721350526104626,0.28960590563881855,2.2230683709538672,0.7638790671188833,0.7608068390965482,-0.7636288480065836,0.826900517063754
