1.033602141377788497e+00,8.734570587355438009e-01,-1.713492823925345521e+00,2.362507085069334600e+00,-1.598192854196484936e+00,2.117581986123519666e+00,4.206197600625717625e-02,-5.183329990598677384e-01,1.633239514713450857e+00
1.032231557085798723e+00,1.184708333370469768e+00,-8.753277265242124239e-01,2.586577377577721215e-01,-1.994630768878756566e+00,7.333925395336681197e-01,-9.194369886971027750e-01,-1.709938559808927616e+00,3.819338993531850579e-01
9.679719871152436816e-01,7.150988914139904118e-01,3.126147623380446383e-01,-6.389706676578322808e-01,-1.369639483321404505e+00,-1.344878498505636788e+00,-9.606909055770004313e-01,-1.218340391692533276e+00,-1.562085566465828856e+00
9.679912451594460121e-01,1.969532727833869457e+00,-1.795053292667369016e+00,-2.576722450592966104e-02,1.352827966912792945e-01,5.792740748853453248e-01,-9.942389158770600366e-01,5.454619652900638549e-02,-8.055424284845420502e-01
9.015242262972954501e-01,1.883980727921453768e+00,-7.812751087731116817e-01,-6.298730736622240034e-01,9.986207207795027019e-01,-5.265984915319121829e-01,1.260477899097799614e+00,7.435425726160063142e-01,4.147479333485865061e-01
8.855515616964021453e-01,1.288026346340628070e+00,-1.334606410015652722e+00,-2.631656281535687203e+00,4.723417477927520647e-01,-4.585579786803558461e-02,-7.221956901528563399e-01,1.884728838148522545e+00,4.840261689471842543e-01
8.756102825523548461e-01,4.298802071668521574e-01,-2.952828987931185312e-01,-5.650689522307392743e-01,1.316101867280991433e+00,2.099566967425599839e-01,-1.672473703954126423e+00,9.020757658288293124e-01,8.490076287690102586e-01
9.185807671597731039e-01,9.873750796951344944e-01,-5.743269979328735619e-01,7.341033136190922015e-01,6.849934338150192037e-01,-7.576845963531358974e-01,8.324017450270893015e-01,-8.580006244678548555e-01,-2.122366361728046158e+00
9.522921548334185582e-01,4.747420276656637572e-01,-4.453883725506577740e-01,1.515559582622682422e+00,4.968788548488382029e-01,-6.141883279621574987e-01,2.073295971398752546e-01,1.094161690068615522e+00,-1.447669630136367624e+00
1.101911295034740501e+00,4.202665704148088321e-02,-7.411039880986639572e-01,2.357677266280386874e+00,-5.109124422915879427e-01,7.703014423430500912e-01,1.421408548313069398e+00,1.936429432661026961e+00,3.047015500827157664e-01
9.842555698253202534e-01,-1.386104512464670480e+00,2.883109931972024920e-01,4.296713059725035255e-01,2.209748444492762420e+00,9.014946635416039022e-01,-8.048128433760042277e-01,2.865342493084324094e-01,1.077055538037170912e+00
9.804133961906429384e-01,-1.342681472661739761e+00,1.488831622918821429e-01,-5.242662449904218480e-01,-2.870306359617976200e-01,1.679545808041484456e+00,-1.006364940939143970e+00,8.700906465156414971e-01,-2.190283706791454676e+00
1.053772313621850865e+00,-1.071058715460011523e+00,4.652000157958808835e-01,-1.041247642065696200e+00,-9.826923510562881603e-01,1.935009837181421055e+00,1.595485626194946160e+00,4.206192571978688566e-01,-9.767440621528239442e-01
1.000551649436022927e+00,-9.752872961925753703e-01,-2.794028548586436900e-01,-4.911348723158109331e-01,-1.588069386929280125e+00,5.113863441498682771e-01,2.383665725230470767e-01,5.518244130484145638e-01,9.064061795140093691e-01
1.169681923472376983e+00,-1.692222371708903772e+00,-1.977993219349022169e+00,-3.507333204478485511e-02,9.623604743335373302e-02,1.894270261634219410e-01,6.779046915419151276e-01,-2.404664192846828752e-01,3.750516574530094460e-01
9.444114269000191131e-01,-1.082076541230835520e+00,-1.495077397770996352e+00,-1.425597639452377274e+00,-7.251204911028449329e-01,-1.343134871656641027e-01,1.120134702034486729e+00,-2.387683530933689902e+00,4.951757893940761379e-01
1.009626206056191799e+00,-1.348402116483654378e+00,-3.477586914384258043e-01,-1.590064723140026004e+00,1.439046368452383096e+00,-1.357979660359245333e+00,5.607838410801304629e-01,1.478260124528255892e-01,-1.288236919174524653e-01
8.893285551690638391e-01,-7.861240879259047132e-01,7.334818319641731033e-02,9.759109134894262683e-01,1.420404391725251569e+00,-1.491973780404889816e+00,-2.912186019923281299e-01,-3.231805852526513090e-01,-5.556349890427457749e-01
1.001131304337493644e+00,-7.603241256818592531e-01,1.063236517776088574e-01,5.157731956586589783e-01,7.213724411368678258e-01,-1.415824269890334053e+00,-8.558313144435966691e-02,-2.345944099371271463e+00,-7.008996356286567586e-01
1.074225603186153233e+00,-8.424151948911561272e-01,-2.732722974872537347e-01,4.317814779416307980e-01,5.850687483776829678e-01,5.088596693912810220e-01,-1.761398562359940190e+00,1.221466858263194899e+00,2.574237804072926350e-01
9.303702886972134989e-01,-1.562387666620521365e-01,1.202811847848578530e+00,1.389324878370043814e+00,1.735263865280001552e-02,-2.998469734008015197e-01,-3.403869570158901681e-01,4.041639926730435928e-01,7.051984886288443777e-01
9.805225564855282183e-01,-1.182334591283797226e-01,5.748325714665510899e-01,1.059211523324817383e+00,-5.204423910729114033e-02,7.340901815201827940e-01,-2.204451554615431963e+00,-7.366029462332370770e-01,4.460064739529438493e-01
1.051570651023586045e+00,-3.958808240188027572e-01,1.535534976888753289e-01,6.859717035221557513e-01,-1.452606830766387525e+00,-2.746872774269368822e+00,-3.907265062256526922e-01,5.592888024944697722e-01,6.936809646738305579e-01
1.106407901493550394e+00,-1.764780141187470841e-01,1.235395611819450234e+00,-7.569557630175802743e-01,-1.333919359672893545e+00,-1.596088111584574865e+00,4.444721763076653898e-01,1.281316674495999397e+00,2.135519409715192385e+00
1.098644391454573155e+00,4.150943775191117124e-01,2.799283994955669375e+00,-1.840644181550784575e+00,-3.412652697111243638e-01,9.044426228881823349e-01,-2.040139698984472449e+00,-4.311221962655092388e-01,-1.414237655075980982e+00
1.006663607286255591e+00,5.254124141425638994e-01,8.900074457173960951e-01,3.865197095120800341e-01,-7.098617656536798659e-01,-2.348919354355104294e-01,2.428637162588509479e+00,8.497181295104889731e-01,-1.741053395068431486e+00
1.127330326126459781e+00,1.016126184024174428e+00,1.732303680496769083e+00,2.647111168302536677e-01,1.850924301025415331e-02,-4.820802910716008305e-01,2.249112368038705512e+00,-2.389360760097905267e-01,8.061036216953239020e-01
1.013253902614678958e+00,1.097229646501176381e+00,1.042027254002177994e+00,-3.729792627748290124e-01,1.604001987011548946e+00,1.349168708045985321e+00,4.207853201760952122e-01,-1.532262369145025449e+00,2.765826584125566701e+00
7.793632712978467714e-01,5.913019098108216465e-01,1.074434738842698023e+00,3.480142301197566845e-01,1.917924705610640324e+00,1.832157821773444883e+00,5.518180955049257763e-01,-2.120937557856425126e+00,-1.395504533787938151e+00
