1.033602141377788497e+00,8.734570587355438009e-01,-1.713492823925345521e+00,2.362507085069334600e+00,-1.598192854196484936e+00,2.117581986123519666e+00,4.206197600625717625e-02,-5.183329990598677384e-01,1.633239514713450857e+00
1.033409295346754631e+00,9.172512079304077082e-01,-1.595560046401567789e+00,2.066488081427506618e+00,-1.653973063297508039e+00,1.922821661980223862e+00,-9.322431048466783832e-02,-6.859960930346098440e-01,1.457176413054720010e+00
1.033216449315720986e+00,9.610453571252716154e-01,-1.477627268877790279e+00,1.770469077785678635e+00,-1.709753272398531143e+00,1.728061337836928057e+00,-2.285105969755928668e-01,-8.536591870093518386e-01,1.281113311395988941e+00
1.033023603284687120e+00,1.004839506320135634e+00,-1.359694491354012991e+00,1.474450074143850875e+00,-1.765533481499554247e+00,1.533301013693632475e+00,-3.637968834665178952e-01,-1.021322280984094055e+00,1.105050209737258093e+00
1.032830757253653475e+00,1.048633655514999541e+00,-1.241761713830235259e+00,1.178431070502022893e+00,-1.821313690600577351e+00,1.338540689550336893e+00,-4.990831699574428959e-01,-1.188985374958836161e+00,9.289871080785272461e-01
1.032637911222619831e+00,1.092427804709863448e+00,-1.123828936306457749e+00,8.824120668601949102e-01,-1.877093899701600455e+00,1.143780365407041089e+00,-6.343694564483679521e-01,-1.356648468933578267e+00,7.529240064197963989e-01
1.032445065191585964e+00,1.136221953904727577e+00,-1.005896158782680239e+00,5.863930632183672609e-01,-1.932874108802623780e+00,9.490200412637453953e-01,-7.696557429392929528e-01,-1.524311562908320372e+00,5.768609047610656626e-01
1.032252219160552320e+00,1.180016103099591485e+00,-8.879633812589028397e-01,2.903740595765392785e-01,-1.988654317903646884e+00,7.542597171204497020e-01,-9.049420294302179535e-01,-1.691974656883062478e+00,4.007978031023347598e-01
1.024158746787990237e+00,1.125712172320660676e+00,-7.260887203857377958e-01,1.458903501427463723e-01,-1.916114275718284965e+00,4.723032131468206107e-01,-9.246196415714618144e-01,-1.648179995975209700e+00,1.377103483708967124e-01
1.015117199254444769e+00,1.059636471944874758e+00,-5.589410335106462790e-01,1.959087601391757208e-02,-1.828175803378557118e+00,1.798831675935515240e-01,-9.304242127907437210e-01,-1.579010404481445695e+00,-1.358200287292661013e-01
1.006075651720899300e+00,9.935607715690885078e-01,-3.917933466355548178e-01,-1.067085981149111934e-01,-1.740237331038829272e+00,-1.125368779597175767e-01,-9.362287840100258496e-01,-1.509840812987681469e+00,-4.093504058294288872e-01
9.970341041873539423e-01,9.274850711933025904e-01,-2.246456597604633287e-01,-2.330080722437399832e-01,-1.652298858699101203e+00,-4.049569235129866773e-01,-9.420333552293079782e-01,-1.440671221493917464e+00,-6.828807829295917564e-01
9.879925566538084736e-01,8.614093708175165620e-01,-5.749797288537208950e-02,-3.593075463725686203e-01,-1.564360386359373356e+00,-6.973769690662553478e-01,-9.478379264485901068e-01,-1.371501630000153682e+00,-9.564111600297541260e-01
9.789510091202630049e-01,7.953336704417304226e-01,1.096497139897195799e-01,-4.856070205013975349e-01,-1.476421914019645287e+00,-9.897970146195247398e-01,-9.536424976678721244e-01,-1.302332038506389456e+00,-1.229941537129917162e+00
9.699094615867176472e-01,7.292579700659445052e-01,2.767974008648108608e-01,-6.119064946302261720e-01,-1.388483441679917663e+00,-1.282217060172793577e+00,-9.594470688871542530e-01,-1.233162447012625451e+00,-1.503471914230079864e+00
9.679741161452559695e-01,8.537800190583995086e-01,7.960623364397814705e-02,-5.711793322340035228e-01,-1.203266165933067011e+00,-1.132158113507638175e+00,-9.643997308363034815e-01,-1.077619261336382861e+00,-1.478447631613625912e+00
9.679768258198170328e-01,1.030283272424010299e+00,-2.169500756030143807e-01,-4.848994507854948455e-01,-9.915183074388204121e-01,-8.614230780556408895e-01,-9.691200538935982323e-01,-8.985196408831009895e-01,-1.371999350892641134e+00
9.679795354943782071e-01,1.206786525789621312e+00,-5.135063848500068806e-01,-3.986195693369860016e-01,-7.797704489445735909e-01,-5.906880426036438259e-01,-9.738403769508930941e-01,-7.194200204298192292e-01,-1.265551070171655912e+00
9.679822451689392704e-01,1.383289779155232768e+00,-8.100626940970002687e-01,-3.123396878884769357e-01,-5.680225904503263257e-01,-3.199530071516458740e-01,-9.785607000081879558e-01,-5.403203999765369137e-01,-1.159102789450670912e+00
