componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,5,24,14,train,20,False,0.5430249124063407,0.3953098623232918,0.02233539153690489,0.5634598879727037,0.1132791748177025,0.2678720349168875,0.9,1.676149197369814,2.230105703749246,0.9,1.676149197369814
FPC 1,6,25,15,train,20,False,0.5499674944943846,0.41461377411737504,0.004015968755433974,0.5653911824869828,0.1134689125246068,0.27556461780624175,0.9,1.675218332186341,2.2291748385657733,0.9,1.675218332186341
FPC 1,7,26,16,train,20,False,0.5540058129411777,0.4193905518050417,0.012376431245132768,0.5719483299927661,0.11443027203993633,0.2767664116991977,0.9,1.6951902872323987,2.249146793611831,0.9,1.6951902872323987
FPC 1,8,27,17,train,20,False,0.5910094685661942,0.44435865833630206,-0.009548414598103516,0.6034885860474426,0.11532430776359485,0.2980388238367484,0.9,1.7049659406393762,2.2589224470188087,0.9,1.7049659406393762
FPC 1,9,28,18,train,20,False,0.5060768275470396,0.38193354263840873,0.027383646390915617,0.5264824098734618,0.12487670340202016,0.25358365477535605,0.95,1.6462792505696409,2.0000067907528365,0.95,1.6462792505696409
FPC 1,10,29,19,train,20,False,0.5192770127084679,0.401778494423984,0.040126484000168494,0.5437888400502675,0.10890099342996615,0.2660660866410214,0.95,1.653404655307531,2.0071321954907266,0.95,1.653404655307531
FPC 1,11,30,20,train,20,False,0.523442635182,0.415929053858678,0.02530050551776597,0.5439662068880325,0.1142241908901811,0.2705883306245753,0.95,1.6392289860546587,1.9929565262378541,0.95,1.6392289860546587
FPC 1,12,31,21,train,20,False,0.5660976405504252,0.46049914670766795,0.019924369789672935,0.5866779244778665,0.11459898479351821,0.299400229957684,0.9,1.6475008245557548,2.1126757028804177,0.9,1.6475008245557548
FPC 1,13,32,22,train,20,False,0.5644416399940707,0.45275965864571344,0.024300713614764824,0.5862721291689007,0.12562511260155282,0.29498876629902204,0.9,1.627171175070107,2.0923460533947704,0.9,1.627171175070107
FPC 1,14,33,23,train,20,False,0.5802553497878934,0.4748026784149376,0.014569131428970428,0.5997141132936906,0.12554230670896563,0.31066077937306485,0.9,1.6287073215469718,2.093882199871635,0.9,1.6287073215469718
FPC 1,15,34,24,train,20,False,0.6025579293249251,0.4965264211552907,-0.010677753283209857,0.6149370358688205,0.12790882284304944,0.3271677695102114,0.9,1.6535685360804198,2.118743414405084,0.9,1.6535685360804198
FPC 1,16,35,25,train,20,False,0.5925541571617168,0.48022353623361386,-0.02227328063914924,0.601288284091135,0.1320012268706337,0.32008293708542046,0.9,1.6071390773355958,2.072313955660259,0.9,1.6071390773355958
FPC 1,17,36,26,train,20,False,0.5916404064847652,0.4788049635137698,-0.05257311679118115,0.5916568367417382,0.12936824698526128,0.32141696692871957,0.9,1.5574854782223697,2.022660356547034,0.9,1.5574854782223697
FPC 1,18,37,27,train,20,False,0.5420133255271213,0.43256474824009583,-0.1945375637854736,0.5088013507945923,0.12725195534536096,0.29060452809524034,0.95,1.5110886700451371,1.6225360081866054,0.95,1.5110886700451371
FPC 1,19,38,28,train,20,False,0.5472815265175054,0.4430383337903402,-0.22269607634278987,0.5077965277143356,0.1177259542755127,0.2875395970723407,0.95,1.4324734030663966,1.5439207412078646,0.95,1.4324734030663966
FPC 1,20,39,29,train,20,False,0.5580311126079741,0.45212514213875926,-0.19165481361187076,0.5244708738246214,0.11759100935481487,0.2952558087735351,0.95,1.430841585025191,1.5422889231666592,0.95,1.430841585025191
FPC 1,21,40,30,train,20,False,0.5205364350987122,0.42404617927062355,-0.04426745748479921,0.5226169110408165,0.11916132432087842,0.27419360994072756,0.95,1.4411663831025359,1.552613721244004,0.95,1.4411663831025359
FPC 1,22,41,31,train,20,False,0.5351957110931397,0.4482228922823654,0.0049076408615257305,0.5504515843322387,0.11719612117606096,0.2844893418522923,0.95,1.494112285263836,1.6055596234053042,0.95,1.494112285263836
FPC 1,23,42,32,train,20,False,0.5460603106115377,0.4700488203230865,0.03546400373230674,0.5704526331310765,0.1221030316631675,0.29141063416063895,0.95,1.5369930196925994,1.6484403578340676,0.95,1.5369930196925994
FPC 1,24,43,33,train,20,False,0.5338305032242198,0.44939455835639047,0.05003486119010325,0.5619371560137797,0.1256833468736067,0.28449340367605613,0.95,1.5684866213425992,1.6799339594840674,0.95,1.5684866213425992
FPC 1,25,44,34,train,20,False,0.5464074557813862,0.47008907994351545,0.030694566981382065,0.5694092141031689,0.1239752139758024,0.2980505817899125,0.95,1.5997997307404872,1.7112470688819557,0.95,1.5997997307404872
FPC 1,26,45,35,train,20,False,0.5425962887318743,0.46372173689626683,0.04407633309632497,0.5693815747940782,0.12610475297294085,0.29349614906774424,0.95,1.593402867428958,1.7048502055704262,0.95,1.593402867428958
FPC 1,27,46,36,train,20,False,0.532306591392835,0.44841946253406784,0.019892214468538394,0.5516493639520442,0.1254620449737685,0.286551581369761,0.95,1.5597433194890615,1.6711906576305293,0.95,1.5597433194890615
FPC 1,28,47,37,train,20,False,0.474262012449967,0.4031856161774928,0.09337217754691396,0.5110248458976046,0.12173819022521534,0.2559671688527526,0.95,1.5136632891371842,1.6251106272786522,0.95,1.5136632891371842
FPC 1,29,48,38,train,20,False,0.47563104083131025,0.4071951781876222,0.09967550584460039,0.5142909173186965,0.11290873908029903,0.2582054595954481,0.95,1.541145495921373,1.652592834062841,0.95,1.541145495921373
FPC 1,30,49,39,train,20,False,0.46576979942754526,0.3964511262307429,0.10583412568945505,0.5053595500641155,0.11434116120910201,0.24914285001165032,0.95,1.5599152900278563,1.6713626281693243,0.95,1.5599152900278563
FPC 1,31,50,40,train,20,False,0.4791324842662919,0.41083716623818073,0.12229057720811076,0.5247089029797664,0.11198355991226219,0.2549785719713463,0.95,1.6002904867380856,1.7117378248795536,0.95,1.6002904867380856
FPC 1,32,51,41,train,20,False,0.4900719244990372,0.41603917097689846,0.09155836837602793,0.5275328468441948,0.11490856666268792,0.2548352704312789,1.0,1.627844183966517,1.627844183966517,1.0,1.627844183966517
FPC 1,33,52,42,train,20,False,0.4900785070081851,0.4161120188185826,0.09168195601472096,0.527575820386465,0.11524903340189367,0.2548192885423171,1.0,1.629054583534598,1.629054583534598,1.0,1.629054583534598
FPC 1,34,53,43,train,20,False,0.4730783942980388,0.397857740189604,0.10853445376805282,0.5140661764478834,0.11525129495623458,0.2409651934868095,1.0,1.6291034001111981,1.6291034001111981,1.0,1.6291034001111981
FPC 1,35,54,44,train,20,False,0.4503997473722856,0.38217066562058655,0.13014044301176964,0.4954636137532328,0.11313185148492343,0.22746806748709222,1.0,1.6093691352754829,1.6093691352754829,1.0,1.6093691352754829
FPC 1,36,55,45,train,20,False,0.4662625936369139,0.40081071598262163,0.07683507482334517,0.4978850945534841,0.10710646680314254,0.2356590962324979,1.0,1.6632398563995956,1.6632398563995956,1.0,1.6632398563995956
FPC 1,37,56,46,train,20,False,0.4705381218017551,0.40563160220063654,0.00659214293086785,0.48436105523096146,0.10648219742356654,0.23530734670797132,1.0,1.7159002437070008,1.7159002437070008,1.0,1.7159002437070008
FPC 1,38,57,47,train,20,False,0.478024538721401,0.4185412955293845,-0.06344065188371295,0.47558895431923404,0.10247661812586459,0.2404115918763876,1.0,1.7666273102536791,1.7666273102536791,1.0,1.7666273102536791
FPC 1,39,58,48,train,20,False,0.4705386916232127,0.401472326109109,-0.0292678419078356,0.47584919164944595,0.10087979476156522,0.23831502889391584,1.0,1.8081435323134059,1.8081435323134059,1.0,1.8081435323134059
FPC 1,40,59,49,train,20,False,0.44077581750712425,0.3697265902410358,0.01574187790831927,0.45582847691092704,0.10060404692920583,0.22194332885473056,1.0,1.7992548089846967,1.7992548089846967,1.0,1.7992548089846967
FPC 1,41,60,50,train,20,False,0.4347185334004486,0.36250365615289326,0.05046753448097008,0.4577110993987982,0.09806816643915016,0.22207933861511875,1.0,1.762926784791052,1.762926784791052,1.0,1.762926784791052
FPC 1,42,61,51,train,20,False,0.4189662067222574,0.34521775967337087,0.09192047909863066,0.4510817444877305,0.09863214651083801,0.2149526607846509,1.0,1.7209271689131853,1.7209271689131853,1.0,1.7209271689131853
FPC 1,43,62,52,train,20,False,0.40773562758500764,0.3322340588314264,0.08046691854968113,0.43624772950720436,0.09819257278093704,0.2103568843740618,1.0,1.6721507071331136,1.6721507071331136,1.0,1.6721507071331136
FPC 1,44,63,53,train,20,False,0.44583008064291285,0.3672919503847704,0.046513767104150894,0.4684360944498135,0.09597376122512144,0.22786158367500287,0.95,1.6486669807508587,1.729457228610833,0.95,1.6486669807508587
FPC 1,45,64,54,train,20,False,0.5262609303147262,0.4085423015743549,0.008256249200876531,0.5421751274171346,0.09961806668934618,0.2571611462887353,0.95,1.6840015337243674,1.7647917815843417,0.95,1.6840015337243674
FPC 1,46,65,55,train,20,False,0.524532490555903,0.4044365171520864,0.024731221779349388,0.5449396784981868,0.11398441927716355,0.25531993252465945,0.95,1.6883570987731216,1.7691473466330963,0.95,1.6883570987731216
