t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
5,34,19,train,30,False,0.44142256021733833,0.6643963878719829,1.054085397095085,0.4841869185027233,0.5737697716434019,2.5034510909465713,1.0121921875631406,0.9681350573142645,2.1820752106602694,0.8635955615007903,0.9186666666666666,1.9479547728918325,0.5666666666666667,2.4693713096866765,6.410974005234462,29.152941336418237,0.9186666666666666,1.9479547728918325,0.5666666666666667
6,35,20,train,30,False,0.4413225917613869,0.6643211510718192,1.0424588029362534,0.4841436903538842,0.5735466296979961,2.5034510909465713,1.0162029776902768,0.9699145848357428,2.2024494247174338,0.863357472169346,0.9186666666666666,1.9471499627995033,0.5666666666666667,2.4686686751304436,6.40353729913036,29.152941336418237,0.9186666666666666,1.9471499627995033,0.5666666666666667
7,36,21,train,30,False,0.4388078682135477,0.6624257454338167,1.0432247501966405,0.4804894894386537,0.570912439617635,2.5034510909465713,1.018586426020578,0.9725133306654047,2.2244535015287847,0.8618512241606032,0.9186666666666666,1.9400687855857444,0.5666666666666667,2.4616362430966774,6.388982573557921,29.152941336418237,0.9186666666666666,1.9400687855857444,0.5666666666666667
8,37,22,train,30,False,0.42863114892161014,0.6546992812899752,1.0613466114098644,0.47147820063008805,0.5596547229912865,2.5034510909465713,0.9992331414002825,0.9534177156259419,2.217847694140788,0.8548271534506355,0.9186666666666666,1.9176808885461574,0.5666666666666667,2.43948741532261,6.343947751468312,29.152941336418237,0.9186666666666666,1.9176808885461574,0.5666666666666667
9,38,23,train,30,False,0.37238332421379244,0.6102321887722676,1.025704795019815,0.44200866707475556,0.5306321728964486,2.5034510909465713,0.9656227133728545,0.9199480721661736,2.2696279963270474,0.8695578218579929,0.9235555555555556,1.8924736930977741,0.5666666666666667,2.317722838902468,5.956991484075959,29.152941336418237,0.9235555555555556,1.8924736930977741,0.5666666666666667
10,39,24,train,30,False,0.38910789173949994,0.6237851326694954,1.0168895542828653,0.45535076662170576,0.546085286131911,2.5034510909465713,0.996557737291351,0.9463974330871081,2.2765632568709377,0.8754381236932227,0.92,1.909427949462039,0.5333333333333333,2.3567611600616685,6.426017722520863,29.152941336418237,0.92,1.909427949462039,0.5333333333333333
11,40,25,train,30,False,0.39743292287945614,0.630422812784766,1.0092982330084355,0.46725255799258375,0.5587776190926584,2.5034510909465713,1.015183797197215,0.965589804384442,2.239424213512905,0.8863537419027886,0.92,1.9398987503724476,0.5333333333333333,2.387000482789762,6.4788596765295035,29.152941336418237,0.92,1.9398987503724476,0.5333333333333333
12,41,26,train,30,False,0.4093530229056532,0.6398070200503064,1.0018623835937044,0.4810617799103472,0.574823217658313,2.5034510909465713,1.0540902518055058,0.9981381994800447,2.2601259298896936,0.898432182899644,0.92,1.9563990617165934,0.5333333333333333,2.403331074070048,6.509264330001363,29.152941336418237,0.92,1.9563990617165934,0.5333333333333333
13,42,27,train,30,False,0.4144262670261678,0.6437594791738354,0.9936474774929677,0.4861750636005969,0.5802591085139169,2.5034510909465713,1.0688225433259173,1.0053121554120206,2.2736629596490903,0.901360099984219,0.92,1.9747506833445683,0.5333333333333333,2.4214944990548704,6.544171330090037,29.152941336418237,0.92,1.9747506833445683,0.5333333333333333
14,43,28,train,30,False,0.41090126453791537,0.6410158067769588,0.984289413560707,0.48174665466203503,0.5753713083155981,2.5034510909465713,1.0642242546620504,1.0012710179353776,2.285357767438017,0.8975930113308397,0.92,1.9945502219113582,0.5333333333333333,2.4410206141293402,6.592769650850905,29.152941336418237,0.92,1.9945502219113582,0.5333333333333333
15,44,29,train,30,False,0.4174870085826956,0.6461323460272637,0.9857053826871618,0.4862408940802377,0.5815418789251657,2.5034510909465713,1.0725834629146789,1.0126298023133251,2.2697915077125628,0.9000352365901018,0.92,1.9937900663822676,0.5333333333333333,2.440185728652274,6.599650503843934,29.152941336418237,0.92,1.9937900663822676,0.5333333333333333
16,45,30,train,30,False,0.4096493329227287,0.6400385401854554,0.9784567362383036,0.4823585818921714,0.574063803130546,2.5034510909465713,1.0458307504727393,0.9882200918049477,2.227578375697742,0.8969206806893335,0.9217777777777778,1.9711688391399411,0.5666666666666667,2.4143402115683488,6.439111503381347,29.152941336418237,0.9217777777777778,1.9711688391399411,0.5666666666666667
17,46,31,train,30,False,0.4009128839633295,0.6331768188771044,0.9886408437894063,0.47583164418245544,0.5647128157974474,2.5034510909465713,1.0300377204143063,0.972227473178829,2.223063398006323,0.8918722210944594,0.9217777777777778,1.9398133529427468,0.5666666666666667,2.383248838560727,6.382485827055182,29.152941336418237,0.9217777777777778,1.9398133529427468,0.5666666666666667
18,47,32,train,30,False,0.3668763873793076,0.6057032172436495,1.0121010658603045,0.45819899544103126,0.5429650628336464,2.5034510909465713,0.9832855818409288,0.9290963055290354,2.2042396670821134,0.8964209655423275,0.9293333333333333,1.91203675002233,0.6,2.265787178380338,5.480314712056755,26.969156481237867,0.9293333333333333,1.91203675002233,0.6
19,48,33,train,30,False,0.35882944594247473,0.5990237440556716,1.0181839087927602,0.4488404262578808,0.533276560391949,2.5034510909465713,0.9662820442616671,0.9157912362942349,2.207222860809402,0.8902427753220877,0.9342222222222222,1.8822039623428524,0.6333333333333333,2.2106127176517205,5.260939904047757,26.969156481237867,0.9342222222222222,1.8822039623428524,0.6333333333333333
20,49,34,train,30,False,0.34842113453533907,0.5902720851737265,1.0308857991509972,0.44333520250060005,0.5243065852708909,2.5034510909465713,0.947983473665177,0.8932722987984474,2.194980530094198,0.888245604764757,0.9395555555555556,1.8740510572763427,0.6666666666666666,2.1867189194911294,5.106622901923517,26.969156481237867,0.9395555555555556,1.8740510572763427,0.6666666666666666
21,50,35,train,30,False,0.3233715765469253,0.5686576971666921,0.9851314216501205,0.43139258674296094,0.509594295299405,2.5034510909465713,0.9202541830608876,0.8669300611234315,2.1892257193008238,0.8961354041955865,0.9417777777777778,1.8620105799499536,0.7,2.170754130018442,4.978915300718032,26.969156481237867,0.9417777777777778,1.8620105799499536,0.7
22,51,36,train,30,False,0.3622949600811382,0.6019094284700467,1.0116199835556332,0.4554177450442234,0.5380698057243787,2.5034510909465713,0.9618653474238449,0.9086079694088812,2.177015518496573,0.8939381579252917,0.936,1.8940320147386749,0.6666666666666666,2.2130719343307055,5.1199911365272435,26.969156481237867,0.936,1.8940320147386749,0.6666666666666666
23,52,37,train,30,False,0.3731838554194689,0.6108877600831997,1.0042859538435127,0.4692747424951421,0.5524767938902789,2.5034510909465713,0.975935872577877,0.9281012112727335,2.1362728018252968,0.9043834726939602,0.9235555555555556,1.885890982280866,0.6333333333333333,2.2670165878089508,5.338277858748818,26.969156481237867,0.9235555555555556,1.885890982280866,0.6333333333333333
24,53,38,train,30,False,0.37924714294088757,0.6158304498324905,0.9905041267029396,0.4759546971137033,0.5574775919935445,2.5034510909465713,0.9870110168901277,0.9344666149894455,2.133101435185558,0.9052452540227294,0.9222222222222223,1.8860392493636642,0.6,2.2705485223098973,5.524526534104877,26.969156481237867,0.9222222222222223,1.8860392493636642,0.6
25,54,39,train,30,False,0.38440717011934483,0.6200057823273464,0.9904615868843987,0.48210371236673216,0.5634286915323286,2.5034510909465713,0.9901491858186138,0.9377250738379295,2.102328143717978,0.9087474788015015,0.9275555555555556,1.912413315977974,0.6333333333333333,2.273503469692336,5.35408751184922,26.969156481237867,0.9275555555555556,1.912413315977974,0.6333333333333333
26,55,40,train,30,False,0.38434152394279336,0.6199528400957555,0.9671224625887666,0.4809445129682542,0.5633788121562974,2.5034510909465713,1.002334056819319,0.9484501947950076,2.126856604329663,0.9087446265578525,0.9355555555555556,1.9338629757380896,0.6666666666666666,2.237290024602218,5.049323225101544,26.969156481237867,0.9355555555555556,1.9338629757380896,0.6666666666666666
27,56,41,train,30,False,0.3780336258178928,0.6148443915478882,0.9662136651541259,0.4756344541683212,0.5578923772925147,2.5034510909465713,1.002263145070659,0.948485310368741,2.153197958108368,0.9073716617760875,0.9422222222222222,1.9461246123976024,0.7,2.2107523502781836,4.834659443532344,26.969156481237867,0.9422222222222222,1.9461246123976024,0.7
28,57,42,train,30,False,0.33226570754651147,0.5764249366105803,0.933373097713276,0.45768878473128616,0.5310405570148656,1.7423132034570736,0.9452947792280136,0.8871154237365598,2.1286665101008393,0.9212657594888625,0.9551111111111111,1.9415292833032856,0.7333333333333333,2.083791517419845,4.0538278082986485,16.184869924823236,0.9551111111111111,1.9415292833032856,0.7333333333333333
29,58,43,train,30,False,0.33176281295625365,0.575988552799666,0.9361111651591322,0.4559569972728377,0.5293072206797719,1.7423132034570736,0.9451286016486864,0.8863626279429423,2.1859563383243095,0.918954409956598,0.9551111111111111,1.9625156397718149,0.7333333333333333,2.1044520085846203,4.10068827899514,16.184869924823236,0.9551111111111111,1.9625156397718149,0.7333333333333333
30,59,44,train,30,False,0.3247247607223557,0.5698462606022396,0.948692138752454,0.44962077077103557,0.5212085651108888,1.7423132034570736,0.9319558793517567,0.8729715368663221,2.1760933792477446,0.9146476885889392,0.9551111111111111,1.9699571046847697,0.7333333333333333,2.111819992906471,4.116863364072912,16.184869924823236,0.9551111111111111,1.9699571046847697,0.7333333333333333
31,60,45,train,30,False,0.3256337017243837,0.5706432350640668,0.9369890087474908,0.45115948653301685,0.5223748237408152,1.7423132034570736,0.939574527892241,0.8768956757404072,2.187019845911683,0.9154140304180906,0.9551111111111111,1.9876962158554758,0.7333333333333333,2.129413657840578,4.150413937649315,16.184869924823236,0.9551111111111111,1.9876962158554758,0.7333333333333333
32,61,46,train,30,False,0.2979204472189186,0.5458208929849778,0.9287286714684722,0.43474228553939676,0.5028506965824411,1.7423132034570736,0.9290393940271205,0.8502805022070864,2.2396357538294476,0.9212741817786748,0.9617777777777777,1.9764862732261996,0.7333333333333333,2.1123538427445805,4.411019533181099,16.184869924823236,0.9617777777777777,1.9764862732261996,0.7333333333333333
