t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,1.016691338142218,1.0083111316167337,0.9405532663899273,0.8025422646889039,0.9815892700331774,3.4618172562860607,1.9656305269525673,1.8101474239247124,2.4833548665319807,0.9734983967292812,0.7553333333333333,2.5734776208831325,0.0,7.091678895092514,36.67903626026467,92.91144860990711,0.7553333333333333,2.5734776208831325,0.0
3,22,12,train,20,False,1.0323028894513635,1.0160230752553623,0.9588732541367011,0.8103358542211689,0.9908636367959213,3.4618172562860607,1.9916730606148316,1.8336693318504285,2.492831823201721,0.9752373355761459,0.7506666666666667,2.570834180785736,0.0,7.165291555409112,37.54012292728027,92.91144860990711,0.7506666666666667,2.570834180785736,0.0
4,23,13,train,20,False,1.0989206362171513,1.0482941553863359,0.985396280793761,0.8341673055876033,1.0213474777526617,3.4618172562860607,2.0495339981289353,1.8867365123629565,2.495783474987265,0.9742947363626736,0.7353333333333333,2.5771961649487083,0.0,7.596511369837714,39.62462938121927,92.91144860990711,0.7353333333333333,2.5771961649487083,0.0
5,24,14,train,20,False,1.0977007286153828,1.0477121401488974,0.9785032174186495,0.8339361641121045,1.020883022766382,3.4618172562860607,2.0509297735734515,1.89279565011121,2.4973573794364077,0.9743926634478985,0.734,2.57828673232857,0.0,7.731949468648482,40.27437992588068,92.91144860990711,0.734,2.57828673232857,0.0
6,25,15,train,20,False,1.0876277279480457,1.042893919796278,0.9864204110166973,0.8247065667039559,1.0140590795171318,3.4618172562860607,2.084702266726386,1.8969009756958901,2.593609232245258,0.9723511282098768,0.7346666666666667,2.5765523179103416,0.0,7.816033712712664,42.91321790384503,92.91144860990711,0.7346666666666667,2.5765523179103416,0.0
7,26,16,train,20,False,1.1101576970942142,1.053640212356293,0.9744827690825257,0.8379210362026808,1.0253141043775955,3.4618172562860607,2.117698240922881,1.9049081474821723,2.592702096673716,0.9731159577562528,0.7313333333333333,2.5690952957380118,0.0,8.054171751609147,45.64644564969908,92.91144860990711,0.7313333333333333,2.5690952957380118,0.0
8,27,17,train,20,False,1.0733497747001217,1.03602595271553,0.947150679768053,0.8264717938787853,1.010413464792843,3.4618172562860607,2.103057182566173,1.889484050171267,2.600446506515934,0.9752781406145725,0.7493333333333333,2.5744175026480485,0.0,7.570933032500558,44.99959623691255,92.91144860990711,0.7493333333333333,2.5744175026480485,0.0
9,28,18,train,20,False,1.1168523085954083,1.056812333669232,0.9103394924925644,0.8483854412922576,1.0348771108707406,3.4618172562860607,2.1310310036294093,1.9196218430878715,2.5697819243503712,0.9792439753969064,0.74,2.5671707680672666,0.0,7.642808371410792,44.590214604334115,92.91144860990711,0.74,2.5671707680672666,0.0
10,29,19,train,20,False,1.1337638195315836,1.0647834613345493,0.8703973825010454,0.8504843660617121,1.0435177462292797,3.4618172562860607,2.152983538767566,1.9481444444125764,2.591133279563025,0.9800281316554109,0.7433333333333333,2.580198178833527,0.0,7.7996569697495755,46.62059199129508,92.91144860990711,0.7433333333333333,2.580198178833527,0.0
11,30,20,train,20,False,1.1171424965096366,1.0569496187187148,0.8732865263970782,0.8395152883616903,1.0321102199389753,3.4618172562860607,2.1307975244900987,1.928306207892432,2.591865321878724,0.9764989755993755,0.75,2.5918589880587937,0.0,7.661257202803883,45.469124875490266,92.91144860990711,0.75,2.5918589880587937,0.0
12,31,21,train,20,False,1.1228909799656475,1.0596655038103522,0.8898767702315211,0.8430310044426413,1.0349924885340467,3.4618172562860607,2.1308132667813924,1.9291714380106502,2.5829745062258658,0.9767162230085005,0.748,2.590076660711548,0.0,7.521901804421674,45.68124195511423,92.91144860990711,0.748,2.590076660711548,0.0
13,32,22,train,20,False,1.1088120807971804,1.0530014628656412,0.9100412568983012,0.8440037865985351,1.0284198953883694,3.4618172562860607,2.0973467035949263,1.9016030645926918,2.544041755239727,0.9766557138388247,0.7493333333333333,2.59361504836268,0.0,7.326510006720317,45.387145703395404,92.91144860990711,0.7493333333333333,2.59361504836268,0.0
14,33,23,train,20,False,1.1155804364911726,1.0562104129817944,0.9226545843561669,0.8459834135087638,1.032742750095433,3.4618172562860607,2.1095742804470996,1.9189869029019408,2.554060082723237,0.9777812615763655,0.7446666666666667,2.5860366445207976,0.0,7.494136020378358,46.73815571071481,92.91144860990711,0.7446666666666667,2.5860366445207976,0.0
15,34,24,train,20,False,1.0738748938167542,1.0362793512449981,0.9575706418781288,0.8398133838290998,1.0160208399183475,2.7046625234756245,2.0527945668323584,1.8665081966920674,2.5123050510800486,0.9804507237336034,0.7446666666666667,2.590167007312743,0.0,7.119109223963655,44.333299520428376,78.44203171996664,0.7446666666666667,2.590167007312743,0.0
16,35,25,train,20,False,1.0317773820415055,1.0157644323569839,1.0172780726686275,0.8188573512787197,0.9927170961315739,2.7046625234756245,2.011147460755656,1.835283038935191,2.524873320076581,0.9773103531771331,0.7573333333333333,2.584591497474487,0.0,6.86409762386519,41.25404683355451,78.44203171996664,0.7573333333333333,2.584591497474487,0.0
17,36,26,train,20,False,0.9868443264849658,0.9934003857886133,1.0842988915723308,0.8007743984270921,0.9738542317211227,2.7046625234756245,1.9895675184702477,1.8223011897538701,2.546412209891187,0.9803239918696289,0.766,2.577619538284645,0.0,6.669722550702271,42.1311843810373,78.44203171996664,0.766,2.577619538284645,0.0
18,37,27,train,20,False,1.0248894382071643,1.0123682325157997,1.1278977311792675,0.8207592289452821,0.9916198957890872,2.7046625234756245,1.9922621619962257,1.8275511860613693,2.5081992294687994,0.9795051483637021,0.7486666666666667,2.5738500747305357,0.0,6.794506621810723,42.20100949735508,78.44203171996664,0.7486666666666667,2.5738500747305357,0.0
19,38,28,train,20,False,1.016983045287254,1.0084557725985082,1.1209807612803346,0.8203966589619363,0.9872758624422241,2.7046625234756245,1.9639693880966693,1.8010680145568045,2.4737355294383656,0.9789976806799278,0.7506666666666667,2.5823556055953083,0.0,6.693885444711256,40.99218642952437,78.44203171996664,0.7506666666666667,2.5823556055953083,0.0
20,39,29,train,20,False,1.0472589042833007,1.023356684779701,1.1075998787708108,0.8300677407433508,1.0021698007456192,2.74656266483165,2.014356979873063,1.849582666569578,2.503290494054953,0.9792966769561458,0.7506666666666667,2.581757425517454,0.0,7.004869997075635,42.85115043353631,78.44203171996664,0.7506666666666667,2.581757425517454,0.0
21,40,30,train,20,False,1.0650641867166086,1.032019470124769,1.1288951143337,0.8414502380744373,1.012214553644893,2.74656266483165,2.0053185154498783,1.8585363852712515,2.4529776539057897,0.9808095515121613,0.7486666666666667,2.588410507720145,0.0,6.960097605415315,41.464462366697475,78.44203171996664,0.7486666666666667,2.588410507720145,0.0
22,41,31,train,20,False,1.0429997430294704,1.0212735887260918,1.123875774050286,0.8328606957953315,1.0002877108190626,2.74656266483165,1.9815931435863117,1.840673141620751,2.4535926360657982,0.9794512673795801,0.7573333333333333,2.590997623547375,0.0,6.756811053812233,40.065829756398685,78.44203171996664,0.7573333333333333,2.590997623547375,0.0
23,42,32,train,20,False,1.0409494971297593,1.02026932578107,1.0972960873101967,0.8322067912756932,0.9991774187793478,2.74656266483165,1.9761546069192246,1.8314394373865355,2.448530427239773,0.9793271183708525,0.7513333333333333,2.5849639404000597,0.0,6.847934700132818,41.79341811758225,78.44203171996664,0.7513333333333333,2.5849639404000597,0.0
24,43,33,train,20,False,0.9786127364266625,0.9892485716070872,1.0613714784411774,0.8075105920665159,0.9713227672370166,2.74656266483165,1.9323987839229613,1.7920453434835806,2.4699470223991553,0.9818793730063727,0.7633333333333333,2.5771155170472286,0.0,6.601432321545133,40.937535581621894,78.44203171996664,0.7633333333333333,2.5771155170472286,0.0
25,44,34,train,20,False,0.9965521814916183,0.9982746022471063,1.040112282709277,0.8134960153399454,0.9778513799391068,2.74656266483165,1.9278992617158437,1.7869612467384381,2.4572120997735976,0.9795414786051583,0.768,2.580055285547816,0.0,6.5357589509209175,40.497210188271275,78.44203171996664,0.768,2.580055285547816,0.0
26,45,35,train,20,False,1.0359255286176017,1.0178042683235327,1.003718226687017,0.8339565867469805,0.9999509047950401,2.74656266483165,1.922381771315754,1.8114238533873288,2.368879111745067,0.9824589421717599,0.7606666666666667,2.595528873393719,0.0,6.596426495677439,39.11156329983657,78.44203171996664,0.7606666666666667,2.595528873393719,0.0
27,46,36,train,20,False,1.0154909716576759,1.0077157196638722,1.1173568656244264,0.8247718014371512,0.9898600286641728,2.74656266483165,1.8872406818130174,1.8007894569034852,2.353803592406078,0.9822810236545132,0.7746666666666666,2.6190104642242873,0.0,6.244704365393483,36.38490822988819,78.44203171996664,0.7746666666666666,2.6190104642242873,0.0
28,47,37,train,20,False,0.985367323558522,0.99265669974998,1.1124345293258602,0.8074808711606586,0.9735400261377866,2.74656266483165,1.858177563458156,1.7757057916163315,2.3651389757378416,0.9807419084392336,0.7753333333333333,2.6266763140123177,0.0,6.218136298550348,36.38916473273306,78.44203171996664,0.7753333333333333,2.6266763140123177,0.0
29,48,38,train,20,False,0.9699834948468398,0.9848774009219826,1.0735967197110936,0.7967412595539947,0.9662922909600038,2.74656266483165,1.8811573684010359,1.7922096210033078,2.42454356130711,0.9811295193243539,0.784,2.6199645697230145,0.0,6.234705519408919,37.45824165265354,78.44203171996664,0.784,2.6199645697230145,0.0
30,49,39,train,20,False,0.9777162075932472,0.9887953314985094,1.0034073449660692,0.806252460014415,0.9698066697216701,2.74656266483165,1.865089237239325,1.7689293675279356,2.3698378137730005,0.9807961656250316,0.7766666666666666,2.6078151735163506,0.0,6.104106342938723,35.11737343454445,63.71262444569767,0.7766666666666666,2.6078151735163506,0.0
31,50,40,train,20,False,1.1063374134890804,1.0518257524367238,1.0908320437792973,0.8581128020426609,1.0249616227132885,3.135667054565959,1.9708870933580425,1.867428864209694,2.36881885657348,0.9744595246301964,0.7513333333333333,2.6068914254072544,0.0,6.742045649757697,37.37573337613106,63.9609199820789,0.7513333333333333,2.6068914254072544,0.0
32,51,41,train,20,False,1.103955470846992,1.0506928527628767,1.070538100142661,0.8565501488336246,1.0237874374512905,3.135667054565959,1.9852910039631007,1.872484015302722,2.39001618724104,0.974392692173706,0.7566666666666667,2.61490362451748,0.0,6.776336193934938,36.96313777918087,63.9609199820789,0.7566666666666667,2.61490362451748,0.0
33,52,42,train,20,False,1.07982442057966,1.0391460054196715,1.060040822772681,0.8408742248721215,1.0098545784761286,3.135667054565959,1.9756966481197782,1.8557867006382864,2.4197244327812535,0.9718120198790418,0.7673333333333333,2.6093213952911767,0.0,6.631072014100359,36.08263003755157,63.9609199820789,0.7673333333333333,2.6093213952911767,0.0
34,53,43,train,20,False,1.070851281247658,1.034819443790876,1.0433747545960739,0.8405358060081035,1.0040099467285548,3.135667054565959,1.9383126922160137,1.8216840581967257,2.3621994723282795,0.9702271761057599,0.7726666666666666,2.6119146654514775,0.0,6.457897400102928,34.5773459529724,63.9609199820789,0.7726666666666666,2.6119146654514775,0.0
35,54,44,train,20,False,1.042413966172449,1.0209867610172274,1.0547255521113688,0.83290927526141,0.9886602812537013,3.135667054565959,1.8851507896156618,1.7699076017034248,2.314788546662835,0.968338003000824,0.7826666666666666,2.604063721898784,0.0,6.209539641112435,34.003805888354464,63.9609199820789,0.7826666666666666,2.604063721898784,0.0
36,55,45,train,20,False,1.044819056007103,1.0221639085817416,1.0894320396190988,0.8336166817622466,0.990408968502819,3.135667054565959,1.882551390037103,1.76971019855038,2.3070080772934247,0.9689336124937313,0.7786666666666666,2.60381355206738,0.0,6.277776084197945,34.4716446818686,63.9609199820789,0.7786666666666666,2.60381355206738,0.0
37,56,46,train,20,False,1.07298699114579,1.0358508537167839,1.0921187859425896,0.8350689597679096,1.0029019881629124,3.2138822679690104,1.9400968209351988,1.819436188650784,2.371875159943755,0.9681914964537162,0.78,2.606368556740203,0.0,6.478070705811319,35.38353858788798,80.05080406535753,0.78,2.606368556740203,0.0
38,57,47,train,20,False,1.0741547453975802,1.0364143695441415,1.043101006468047,0.8305049157781127,1.0033679474786776,3.2138822679690104,1.9855750179626301,1.85682683478723,2.4224110743228255,0.9681146624009092,0.7833333333333333,2.6083962151903712,0.0,6.890848111618236,37.69318067634037,80.05080406535753,0.7833333333333333,2.6083962151903712,0.0
39,58,48,train,20,False,1.0731965781835269,1.0359520153865849,1.065245184600028,0.825008448804424,1.0028115364144892,3.2138822679690104,1.997934263250594,1.8690935106534314,2.4541867692088237,0.9680096389795345,0.7866666666666666,2.601879302058925,0.0,6.757580999893618,36.629169440294945,80.05080406535753,0.7866666666666666,2.601879302058925,0.0
40,59,49,train,20,False,1.0374546326967056,1.0185551691963992,1.046831452133012,0.8159023267801073,0.984643314850236,3.2138822679690104,1.9626891850857109,1.812874077565586,2.443720839360468,0.96670592288789,0.7933333333333333,2.610214925068684,0.0,6.476992019878639,36.511182496984894,80.05080406535753,0.7933333333333333,2.610214925068684,0.0
41,60,50,train,20,False,1.0453069091055773,1.0224025181432101,1.0085908118938194,0.8193601124268565,0.9884735170834565,3.2138822679690104,1.9616502770570858,1.8163143670994137,2.435130337477081,0.9668144390710498,0.7873333333333333,2.6034953735688613,0.0,6.567037053417513,36.273405420786176,80.05080406535753,0.7873333333333333,2.6034953735688613,0.0
42,61,51,train,20,False,1.0678924800679224,1.0333888329510448,1.0335956904026202,0.826729035883662,1.0006492865598333,3.2138822679690104,1.9862589674414182,1.8424677412644144,2.4399576897974407,0.9683182696123034,0.784,2.601007516388077,0.0,6.698447348932449,37.09420806050451,80.05080406535753,0.784,2.601007516388077,0.0
