t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
5,34,19,train,30,False,0.09619662366087729,0.31015580546054156,1.187593149057132,0.2393079893824289,0.29328693448268195,1.2020627694503174,0.6337435419379785,0.5462964230595179,2.7284730781539817,0.9456116226719938,0.9591111111111111,1.2052124558967798,0.5666666666666667,1.3737295852012363,4.116370555763948,13.02896726860126,0.9591111111111111,1.2052124558967798,0.5666666666666667
6,35,20,train,30,False,0.09325740151636691,0.30538074843769525,1.1955630026849697,0.23664241016400253,0.2885387055865562,1.2020627694503174,0.6199816040145124,0.5341665061701871,2.7007805590149565,0.9448490353851654,0.964,1.2047105752041118,0.6,1.3446874439372936,3.731841246500117,13.02896726860126,0.964,1.2047105752041118,0.6
7,36,21,train,30,False,0.0945364443558492,0.3074677940140222,1.2049645650183627,0.2383156943642855,0.29099079990928917,1.2020627694503174,0.6248430862723179,0.5374359446136029,2.704022743078916,0.9464106666599963,0.964,1.2046790473774975,0.6,1.344610578772301,3.728737853989019,13.02896726860126,0.964,1.2046790473774975,0.6
8,37,22,train,30,False,0.09714448957102216,0.3116801077563696,1.2013302132037953,0.23996308976043226,0.29421052150491206,1.2020627694503174,0.6349826744569882,0.5461491714836616,2.72087653861739,0.9439502688278298,0.9617777777777777,1.2054966643574505,0.6,1.378554300684428,4.039581034857586,17.97845731334921,0.9617777777777777,1.2054966643574505,0.6
9,38,23,train,30,False,0.10054841149238596,0.3170936951318742,1.1980139401703493,0.2449756684356011,0.2988845738204828,1.2020627694503174,0.6442089700754184,0.5507098659914682,2.7060582636895996,0.9425749499566097,0.956,1.2041100373188325,0.6,1.3933540603741361,4.464601301210526,17.97845731334921,0.956,1.2041100373188325,0.6
10,39,24,train,30,False,0.10333058137809205,0.3214507448709554,1.1963393397165143,0.2475507030963957,0.30325497141738933,1.2020627694503174,0.651088449851138,0.5590888392018528,2.7087241527218087,0.9433948318866997,0.9475555555555556,1.2032454229387777,0.5666666666666667,1.4181700642907602,4.678441681949705,17.97845731334921,0.9475555555555556,1.2032454229387777,0.5666666666666667
11,40,25,train,30,False,0.10143567953511727,0.3184896851314298,1.1958330777116672,0.2445906566540191,0.3000374654741594,1.2020627694503174,0.6427038305192653,0.5526858774061995,2.7024221780900115,0.9420633680815886,0.9511111111111111,1.204354466706323,0.6,1.4097232795677772,4.5359822438948845,17.97845731334921,0.9511111111111111,1.204354466706323,0.6
12,41,26,train,30,False,0.10387836937342607,0.32230167448126307,1.1443198085861745,0.24870965021381558,0.30455242276336586,1.2020627694503174,0.6481283685961648,0.5630945182544717,2.665101826461102,0.9449296943726271,0.9484444444444444,1.204336404643221,0.6,1.4170869739290368,4.643758750193711,17.97845731334921,0.9484444444444444,1.204336404643221,0.6
13,42,27,train,30,False,0.1013683072149381,0.31838389911384984,1.0860029831596723,0.2452787286202375,0.3006931232193483,1.2020627694503174,0.6429504285227589,0.557662405545722,2.682664689976184,0.9444357081380691,0.9533333333333334,1.204494335710272,0.6333333333333333,1.4090714035796594,4.542709298051465,17.97845731334921,0.9533333333333334,1.204494335710272,0.6333333333333333
14,43,28,train,30,False,0.10350107067464323,0.3217158228540263,1.0304434900702808,0.24758681962706683,0.30342067196434297,1.2020627694503174,0.6451401628472877,0.5650924009769321,2.671879740996081,0.9431325735632703,0.9471111111111111,1.2044262549213274,0.6333333333333333,1.440217981850697,4.573179493179237,17.97845731334921,0.9471111111111111,1.2044262549213274,0.6333333333333333
15,44,29,train,30,False,0.10508260771069634,0.3241644763244368,1.046029320768043,0.25060254612825433,0.30684459228635663,1.2020627694503174,0.6498612664157463,0.5713514223586333,2.643018235221977,0.9465706907972676,0.9448888888888889,1.2043209899197904,0.6,1.4430019685671165,4.658756816162208,17.97845731334921,0.9448888888888889,1.2043209899197904,0.6
16,45,30,train,30,False,0.10390465502443642,0.3223424499262181,1.0356290179356082,0.24988062957409243,0.30507422312696164,1.2020627694503174,0.6392436126572874,0.562710706947587,2.6115100561473072,0.9464289397713239,0.9484444444444444,1.2045412192896525,0.6,1.416302278784572,4.272548212393489,17.97845731334921,0.9484444444444444,1.2045412192896525,0.6
17,46,31,train,30,False,0.09993693480356908,0.3161280354596363,1.0189645596567907,0.24549058655828976,0.2989643542497726,1.2020627694503174,0.6255235076087259,0.5474828030208413,2.6046143976435627,0.9457065515087629,0.9542222222222222,1.2043270603176928,0.6333333333333333,1.369006366733897,3.9070571342560374,17.97845731334921,0.9542222222222222,1.2043270603176928,0.6333333333333333
18,47,32,train,30,False,0.10217602478192706,0.319649847148293,1.0102019237754465,0.2485109524551869,0.3027740181821855,1.2020627694503174,0.6355858065503904,0.5547678582925674,2.617620545278513,0.9472052650215149,0.952,1.2033821885976055,0.6,1.3732532957890113,4.072896073817473,17.97845731334921,0.952,1.2033821885976055,0.6
19,48,33,train,30,False,0.11247596920689738,0.33537437172046614,0.9710806708564276,0.25767032026435405,0.3139714953283213,1.5351039785197114,0.6684422402751554,0.5797811900380817,2.639365249260032,0.9361821349605566,0.9395555555555556,1.2039069323192115,0.5666666666666667,1.527646015505231,5.248137901213572,36.68022366122918,0.9395555555555556,1.2039069323192115,0.5666666666666667
20,49,34,train,30,False,0.11238728757670634,0.33524213275885584,0.9442868049900844,0.2576055035468467,0.3138043013195036,1.5351039785197114,0.6681840891414433,0.5786354366716494,2.63911084118389,0.9360526934280878,0.9391111111111111,1.2046446158632802,0.5333333333333333,1.5286415009394976,5.282585507341645,36.68022366122918,0.9391111111111111,1.2046446158632802,0.5333333333333333
21,50,35,train,30,False,0.11032065318434621,0.3321455301285059,0.9435986848835538,0.2527967821601372,0.3105818597880544,1.5351039785197114,0.6722500745215286,0.5796705917435958,2.695968070936437,0.9350776440311916,0.9391111111111111,1.2061683478129388,0.5333333333333333,1.5301723733185562,5.285824429744545,36.68022366122918,0.9391111111111111,1.2061683478129388,0.5333333333333333
22,51,36,train,30,False,0.10955512896905163,0.3309911312543761,0.9684083773889208,0.25111570717523923,0.30846890842096325,1.5351039785197114,0.6623101841999322,0.5756436261331224,2.662008563762961,0.931955207536652,0.9391111111111111,1.2050892284811363,0.5333333333333333,1.5290930686718673,5.283691330844676,36.68022366122918,0.9391111111111111,1.2050892284811363,0.5333333333333333
23,52,37,train,30,False,0.11268030688162928,0.3356788746430572,0.9617433846008793,0.2562417125079285,0.313364400824243,1.5351039785197114,0.6644772789277474,0.5791200268946439,2.634092500662878,0.9335243427441117,0.9391111111111111,1.204019246470783,0.5333333333333333,1.528029063588596,5.283007717052664,36.68022366122918,0.9391111111111111,1.204019246470783,0.5333333333333333
24,53,38,train,30,False,0.11214446932822121,0.33487978339729796,0.958178085717513,0.257144085190795,0.3124405890262782,1.5351039785197114,0.6536870081007254,0.569135874605679,2.5752916783566975,0.932993284505329,0.9426666666666667,1.2046109116070811,0.5666666666666667,1.512557072239016,5.047189725661936,36.68022366122918,0.9426666666666667,1.2046109116070811,0.5666666666666667
25,54,39,train,30,False,0.11257974628673202,0.33552905431084806,0.9382803100472082,0.25789580524090494,0.31325136936205694,1.5351039785197114,0.6569971290297624,0.5719674849593545,2.5817453805389197,0.933604304418442,0.9417777777777778,1.2039531097924288,0.5333333333333333,1.5121469631740772,5.052617678612166,36.68022366122918,0.9417777777777778,1.2039531097924288,0.5333333333333333
26,55,40,train,30,False,0.11325019118580912,0.3365266574668478,0.9374850044177538,0.2585321345646597,0.31457276430251696,1.5351039785197114,0.6651349350722756,0.5773979554576966,2.611864344239078,0.9347632864225812,0.9413333333333334,1.2033666670247711,0.5,1.5116643513265708,5.059923108354417,36.68022366122918,0.9413333333333334,1.2033666670247711,0.5
27,56,41,train,30,False,0.11408234498464488,0.33776078070824755,0.9067718090441775,0.259511146051352,0.31582230717600507,1.5351039785197114,0.6742876602137895,0.5810690699098192,2.6340325729206766,0.935047303342206,0.9417777777777778,1.2047234365878456,0.5,1.5292824634666247,5.550374776049704,36.68022366122918,0.9417777777777778,1.2047234365878456,0.5
28,57,42,train,30,False,0.11294311434890766,0.33607010332504683,0.9001764446158096,0.25789899629004337,0.31320434000399316,1.5351039785197114,0.6744868577245222,0.5743662460129413,2.6671310529766203,0.9319613286191724,0.9417777777777778,1.20517422684835,0.5,1.5297473046121073,5.551237205256458,36.68022366122918,0.9417777777777778,1.20517422684835,0.5
29,58,43,train,30,False,0.11362443707121868,0.33708224081256294,0.8969350086368069,0.25933462935420387,0.3147533444533163,1.5351039785197114,0.6751908145316295,0.5755594865152308,2.64836750075374,0.9337583127920916,0.9417777777777778,1.203537525494558,0.5,1.5280911501554721,5.548976421138062,36.68022366122918,0.9417777777777778,1.203537525494558,0.5
30,59,44,train,30,False,0.12391275844751443,0.35201244075673577,0.9281933156139826,0.2729007639063987,0.3288297205207365,1.5351039785197114,0.6906864129884862,0.5913590220792628,2.599938892591941,0.9341423269411658,0.9248888888888889,1.2026357310524662,0.4666666666666667,1.6097515977813688,5.849033475316044,36.68022366122918,0.9248888888888889,1.2026357310524662,0.4666666666666667
31,60,45,train,30,False,0.12676518062364123,0.3560409816631243,0.9219412089359525,0.2766669335785903,0.3331597643548137,1.5351039785197114,0.6985021281079133,0.5991236855676535,2.602402154332957,0.935734315748067,0.9217777777777778,1.2033152048514635,0.43333333333333335,1.6121952847478043,5.8814159258102485,36.68022366122918,0.9217777777777778,1.2033152048514635,0.43333333333333335
32,61,46,train,30,False,0.11360394633700018,0.33705184517667336,0.8412391372626242,0.265089131831951,0.31936983207940084,1.5351039785197114,0.6771722241030751,0.5769231716091003,2.617443301785973,0.9475391891475803,0.924,1.2023681709826979,0.4666666666666667,1.6064274145703996,5.732158750776024,36.68022366122918,0.924,1.2023681709826979,0.4666666666666667
33,62,47,train,30,False,0.11796992472902872,0.343467501707263,0.8656670852040181,0.2717926075281101,0.3260998926894144,1.5351039785197114,0.6934460887602614,0.5876951028560519,2.615002171124485,0.9494344910900742,0.9213333333333333,1.2009543032383312,0.43333333333333335,1.6221550341348308,6.156391752301912,36.68022366122918,0.9213333333333333,1.2009543032383312,0.43333333333333335
34,63,48,train,30,False,0.11815248016110794,0.3437331525487583,0.874906090565807,0.2722339761404091,0.32660653769546655,1.5351039785197114,0.6938891898539306,0.5884513269832691,2.6106029782708333,0.9501746784495501,0.9213333333333333,1.201851417882735,0.43333333333333335,1.6230474938165254,6.158696627475494,36.68022366122918,0.9213333333333333,1.201851417882735,0.43333333333333335
35,64,49,train,30,False,0.11939896952387698,0.34554155976362233,0.8723778564275582,0.2742169159746807,0.32818185918112147,1.5351039785197114,0.6860135518116526,0.586000603938477,2.575391377323543,0.9497608895602131,0.924,1.2021908537070518,0.43333333333333335,1.6167021745928727,5.856207360587755,36.68022366122918,0.924,1.2021908537070518,0.43333333333333335
36,65,50,train,30,False,0.12090628206462008,0.34771580646358324,0.8773904769173687,0.2771494441607335,0.330884803104521,1.5351039785197114,0.6905783030992069,0.5900104161412044,2.568473833004714,0.9515955183911808,0.924,1.202697489964478,0.43333333333333335,1.6172110294188622,5.8591445440071555,36.68022366122918,0.924,1.202697489964478,0.43333333333333335
37,66,51,train,30,False,0.12083552894662296,0.34761405171054716,0.8802906848018618,0.2783444006248488,0.3307652043228371,1.5351039785197114,0.6896712785687401,0.5897615777969498,2.5527710701285797,0.9515300163937567,0.924,1.2005819172437229,0.43333333333333335,1.6151349473356733,5.859178519413017,36.68022366122918,0.924,1.2005819172437229,0.43333333333333335
38,67,52,train,30,False,0.11536486584237624,0.33965403846027836,0.8790723556078337,0.272505862902482,0.3224346175297583,1.5351039785197114,0.6649460818659853,0.5703717849972076,2.5130707179071883,0.949303058463314,0.9288888888888889,1.2005129797429224,0.4666666666666667,1.5730977617700546,5.308290216591785,36.68022366122918,0.9288888888888889,1.2005129797429224,0.4666666666666667
39,68,53,train,30,False,0.11595664261199369,0.3405240705324569,0.9138323888369843,0.27273537911455487,0.32310068561480426,1.5351039785197114,0.6613760357547461,0.5743330103388428,2.502435038348206,0.948833617281713,0.928,1.2009457576909537,0.4666666666666667,1.597595198810217,5.1835662863492935,36.68022366122918,0.928,1.2009457576909537,0.4666666666666667
40,69,54,train,30,False,0.11405425577245414,0.3377191966300615,0.8886031899251708,0.2718532043597077,0.32032065944563387,1.5351039785197114,0.6583553720448543,0.5652501978867747,2.4992479716189786,0.9484822380307684,0.936,1.2016179842233414,0.4666666666666667,1.57306711073268,5.030537845392371,36.68022366122918,0.936,1.2016179842233414,0.4666666666666667
41,70,55,train,30,False,0.11415793881870456,0.3378726665753011,0.8809145534857874,0.27226824592813664,0.32052858791409844,1.5351039785197114,0.665831696457913,0.5652706079373948,2.5297993226258693,0.9486668192576708,0.9355555555555556,1.2021295056093906,0.43333333333333335,1.5739234771793036,5.073631428747955,36.68022366122918,0.9355555555555556,1.2021295056093906,0.43333333333333335
