t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,0.9937487309756671,0.9968694653642808,0.987696449764684,0.7966965193744135,0.9646878897959615,3.4465419783995923,1.9730394742503432,1.8162602058079353,2.579826963681873,0.9677173625169075,0.768,2.530182515691664,0.05,7.231605092701422,42.15804543979496,118.01980422283144,0.768,2.530182515691664,0.05
3,22,12,train,20,False,0.9889196772691508,0.9944444063240291,0.9719416360130081,0.792562077072528,0.9622052811540407,3.4465419783995923,1.972064507195163,1.8148577344641716,2.5874607291743494,0.9675807667427478,0.7713333333333333,2.534903790085152,0.05,7.1757370459064305,41.947645486914574,118.01980422283144,0.7713333333333333,2.534903790085152,0.05
4,23,13,train,20,False,0.9595288641254586,0.9795554420886337,0.9519348501060472,0.773396468795651,0.9450072855269589,3.4465419783995923,1.959501670575093,1.7999167611589741,2.619069221998515,0.9647307798239472,0.7793333333333333,2.529595420540459,0.05,7.050442979175143,41.82667313263535,118.01980422283144,0.7793333333333333,2.529595420540459,0.05
5,24,14,train,20,False,0.9791422431313442,0.9895161661798882,0.9537448968690506,0.78597519436677,0.9595303932954453,3.4465419783995923,1.9874305566182109,1.8267519097025176,2.6147640017585996,0.9696965305779636,0.7686666666666667,2.531963230751203,0.0,7.156959876779176,43.60345443141072,118.01980422283144,0.7686666666666667,2.531963230751203,0.0
6,25,15,train,20,False,0.992400222332469,0.9961928640240649,0.9740879095926316,0.8022671348257828,0.9659217811677573,2.938967702220634,1.919488129570367,1.8038698067444632,2.463416892348347,0.9696132305806435,0.7666666666666667,2.5289716538424347,0.0,7.032001653364543,40.84201619432926,64.7697726788759,0.7666666666666667,2.5289716538424347,0.0
7,26,16,train,20,False,1.0061497072876886,1.003070140761696,0.9895619957349886,0.8045295359309936,0.9736813285970112,2.938967702220634,1.9525941513370753,1.8348787797150539,2.5014958728131975,0.9707011394613262,0.7673333333333333,2.5277527574964096,0.0,7.244377361498403,42.229775735190366,64.7697726788759,0.7673333333333333,2.5277527574964096,0.0
8,27,17,train,20,False,0.9922104855577011,0.996097628527295,1.0002675030074384,0.7969418326403283,0.9671067210441728,2.938967702220634,1.955370776448148,1.8376903314579984,2.5222115752034657,0.9708955160088228,0.7726666666666666,2.5265046396928494,0.0,7.114849281759893,42.137918343388705,64.7697726788759,0.7726666666666666,2.5265046396928494,0.0
9,28,18,train,20,False,1.0092839330375978,1.0046312423161037,0.9763570150905069,0.8000535326243752,0.9732404354866662,2.938967702220634,1.9882819977394628,1.8722187128628118,2.5451593666801413,0.9687539014244985,0.78,2.5246100191736076,0.0,7.2039184030226195,42.711096339204936,64.7697726788759,0.78,2.5246100191736076,0.0
10,29,19,train,20,False,0.9388307564272127,0.9689327925234096,1.0200692687800608,0.7751945588797284,0.9397177405119347,2.938967702220634,1.9412385477878877,1.7976992733683086,2.583041346826631,0.9698482162675188,0.7946666666666666,2.5244271972007044,0.0,6.67031364401071,42.3249110910433,62.791039481202375,0.7946666666666666,2.5244271972007044,0.0
11,30,20,train,20,False,0.9275596694395029,0.963098992544122,1.0156969716028188,0.7684419394725551,0.9319637386371784,2.938967702220634,1.9240168393286445,1.7835008089479518,2.5867668175926912,0.9676718030566134,0.794,2.5131525774681567,0.0,6.556244887287906,40.72814883321633,62.791039481202375,0.794,2.5131525774681567,0.0
12,31,21,train,20,False,0.8845739079078563,0.9405178934543756,1.000882419990858,0.745490082642602,0.9108439633288583,2.938967702220634,1.9004439475809387,1.7627134493951844,2.609357564088471,0.9684493720618864,0.8093333333333333,2.5186244102735413,0.0,6.262984764781886,39.06485376261429,62.791039481202375,0.8093333333333333,2.5186244102735413,0.0
13,32,22,train,20,False,0.845325819732903,0.9194160210334074,1.0237723930995226,0.7345096961895949,0.8940843114742044,2.938967702220634,1.8630765498237505,1.7242876282962327,2.5990605134748304,0.972448044215359,0.8186666666666667,2.5175728274733573,0.0,5.938627070490417,38.30356814556196,62.791039481202375,0.8186666666666667,2.5175728274733573,0.0
14,33,23,train,20,False,0.8654788144932324,0.9303111385408821,1.017772655210273,0.7474350380065362,0.9047186374249246,2.938967702220634,1.878041471326981,1.7349969139616743,2.585247848665065,0.9724903851456651,0.8106666666666666,2.514263644561743,0.0,6.114729990792072,40.22784321974841,62.791039481202375,0.8106666666666666,2.514263644561743,0.0
15,34,24,train,20,False,0.8993362588776295,0.9483334112418635,1.0296723124886753,0.7602011614955783,0.919155095667227,2.938967702220634,1.8977473364155408,1.7504727380588385,2.5730635775225417,0.9692320071941503,0.8026666666666666,2.5149224951492046,0.0,6.208635452172341,40.31597492531495,62.791039481202375,0.8026666666666666,2.5149224951492046,0.0
16,35,25,train,20,False,0.9914367347251212,0.9957091617159708,1.0525518249905674,0.7994034801749237,0.963927412581967,2.938967702220634,1.9769206299818876,1.8261911772049975,2.5539706981234738,0.9680812928554036,0.7853333333333333,2.5119473334555265,0.0,6.727057788751478,41.79661550020509,62.791039481202375,0.7853333333333333,2.5119473334555265,0.0
17,36,26,train,20,False,1.011938825268983,1.0059517012605441,1.0798933146350953,0.8117480302262379,0.9795114813889529,2.938967702220634,1.9869865352218583,1.843078328162786,2.502078370402793,0.9737162133744003,0.7786666666666666,2.509349518274798,0.0,6.767161837114858,41.23440170045091,62.791039481202375,0.7786666666666666,2.509349518274798,0.0
18,37,27,train,20,False,1.0317787213684704,1.0157650916272278,1.0757201923364086,0.8270654229985481,0.9902108232023472,2.938967702220634,1.9630755870803953,1.8246606679046427,2.4172694067500458,0.9748423443220091,0.7746666666666666,2.515788523935393,0.0,6.817666732214884,41.33566871724196,62.791039481202375,0.7746666666666666,2.515788523935393,0.0
19,38,28,train,20,False,1.024652291333218,1.0122511009296151,1.0673605257728795,0.8239189401477391,0.985934006869139,2.938967702220634,1.9386692526490197,1.8048269590941477,2.3929660834049704,0.9740014172014163,0.7706666666666667,2.5108462240994376,0.0,6.822056340372588,41.16811245548306,62.791039481202375,0.7706666666666667,2.5108462240994376,0.0
20,39,29,train,20,False,1.0793354572795062,1.038910707077132,1.0980478768008972,0.8417012260860245,1.0091240906564927,2.938967702220634,1.9800388155121742,1.8460269057721959,2.3944421305797103,0.9713289927442941,0.7626666666666667,2.512117233133737,0.0,7.239520257370328,41.431431563682125,62.791039481202375,0.7626666666666667,2.512117233133737,0.0
21,40,30,train,20,False,1.0681554401387845,1.033516057029974,1.0698909928933746,0.8329515306568197,1.0027208332711632,2.938967702220634,1.9697863761575196,1.8366181177023264,2.403907230428657,0.97020343946343,0.7653333333333333,2.5175379612029705,0.0,7.182318086947139,40.2122118948457,62.791039481202375,0.7653333333333333,2.5175379612029705,0.0
22,41,31,train,20,False,1.0395475190034058,1.0195820315224302,1.0691593259213221,0.8284929128761057,0.9894667876895884,2.79893292027135,1.920651390733743,1.7891007052214782,2.3598786744439764,0.9704631477392025,0.776,2.5219231703196057,0.0,6.724970410619396,37.77884698340573,62.791039481202375,0.776,2.5219231703196057,0.0
23,42,32,train,20,False,1.0182546174579665,1.0090860307515739,1.0430575356146012,0.8135723962169452,0.976443958981695,2.79893292027135,1.9162037498517477,1.7854202973456874,2.405500389104895,0.9676518445651587,0.7773333333333333,2.517353204576824,0.0,6.641188984122165,36.255683054489296,62.791039481202375,0.7773333333333333,2.517353204576824,0.0
24,43,33,train,20,False,1.0578619027635958,1.0285241381531092,1.0312665631174915,0.8342943163341168,0.998398114803871,2.79893292027135,1.9526253837139287,1.820995252473868,2.3956767572804245,0.9707094639476965,0.7673333333333333,2.517868228981151,0.0,7.005760121976353,37.45152258517949,62.791039481202375,0.7673333333333333,2.517868228981151,0.0
25,44,34,train,20,False,1.0498086209164348,1.0246016889096146,1.0208419329254343,0.8280781155765171,0.9931554456922397,2.79893292027135,1.944723674966046,1.815627804764711,2.4075895475897053,0.9693088118458597,0.7726666666666666,2.5142575374921727,0.0,6.935159421593585,36.1437652521865,62.791039481202375,0.7726666666666666,2.5142575374921727,0.0
26,45,35,train,20,False,1.0099276803287347,1.004951581086738,0.9814829192005239,0.8056763595649074,0.9703026390033586,2.79893292027135,1.9064197513095755,1.7829207083778105,2.422970986396786,0.9655217796205559,0.7793333333333333,2.5215338574818453,0.0,6.743667781678143,33.973520562878775,57.04606771564322,0.7793333333333333,2.5215338574818453,0.0
27,46,36,train,20,False,0.9823172460611937,0.99111918862526,0.9436356614236826,0.7954635110303175,0.9527940247181869,2.79893292027135,1.8525000829766198,1.7292075763624564,2.3792719778485267,0.961331427797062,0.7866666666666666,2.519120598131773,0.0,6.469267166234898,32.2883064691279,57.04606771564322,0.7866666666666666,2.519120598131773,0.0
28,47,37,train,20,False,0.9968245941830164,0.9984110346861238,0.8877098823548577,0.7986501049099716,0.9596203846291257,2.79893292027135,1.8715484867277064,1.7484587727609675,2.3920437862243906,0.9611476148506382,0.784,2.5206711483953064,0.0,6.6078506751367145,33.673946530647356,59.558009350406905,0.784,2.5206711483953064,0.0
29,48,38,train,20,False,0.9459694397735607,0.972609602961826,0.9008235696281588,0.7830902471036459,0.9392722404499944,2.7626350986867827,1.8349986457975838,1.705857252896449,2.392722038245978,0.965723798726322,0.7846666666666666,2.524892740691558,0.0,6.431721164556796,34.46473852734743,64.59942568129111,0.7846666666666666,2.524892740691558,0.0
30,49,39,train,20,False,0.9394481436573804,0.9692513315221085,0.9031913441042523,0.7779945440592265,0.934381464039547,2.7626350986867827,1.8204675630449412,1.7180352992514838,2.3999615476900873,0.964023915832231,0.786,2.5275580127335875,0.0,6.359199232204842,32.178409623517005,64.59942568129111,0.786,2.5275580127335875,0.0
31,50,40,train,20,False,0.9333654715378291,0.9661084160371595,0.8949580410648096,0.7739765457073241,0.9292992691537953,2.7626350986867827,1.805847366468757,1.7052890782100323,2.3930950725696736,0.9618995691660052,0.7926666666666666,2.5331797993429173,0.0,6.315716616745452,31.333099674142765,64.59942568129111,0.7926666666666666,2.5331797993429173,0.0
32,51,41,train,20,False,0.9234866361583803,0.9609821206236775,0.896542120366804,0.7680414903175173,0.9226215983679493,2.7626350986867827,1.806983942154138,1.6977066929841471,2.4176259351818308,0.9600819604938828,0.79,2.527992717269966,0.0,6.375580271256185,33.02497992230373,64.59942568129111,0.79,2.527992717269966,0.0
