componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,2,21,11,train,20,False,0.5425432035594671,0.421913807568896,0.13391864672977127,0.5981266878115699,0.30627211161884693,0.30296664177600174,0.9,1.9503521783463653,2.7303851262878474,0.9,1.9503521783463653
FPC 1,3,22,12,train,20,False,0.5434239241561118,0.4240781661045759,0.1552134920339786,0.6066014820289817,0.30555476467363857,0.3034933059009782,0.9,1.9490389466844493,2.7290718946259322,0.9,1.9490389466844493
FPC 1,4,23,13,train,20,False,0.5372322294074131,0.4091476251040046,0.19830062945307114,0.6155941510848204,0.30990278189345866,0.2981684678818227,0.9,1.9483561749570069,2.7283891228984887,0.9,1.9483561749570069
FPC 1,5,24,14,train,20,False,0.5402188591878702,0.41966911001155616,0.19000608193557578,0.615838817497439,0.3144988937460579,0.30063996216366995,0.9,1.9480500569753343,2.728083004916817,0.9,1.9480500569753343
FPC 1,6,25,15,train,20,False,0.5622632464820456,0.4385541393827256,0.15505114337227677,0.6275707330258768,0.31462366065659625,0.31533191605285965,0.9,1.949190985690802,2.7292239336322845,0.9,1.949190985690802
FPC 1,7,26,16,train,20,False,0.5578387987501157,0.4309526583935822,0.14213869478125185,0.6179287116298134,0.3206565252493195,0.3118468448850477,0.9,1.954078036602586,2.734110984544068,0.9,1.954078036602586
FPC 1,8,27,17,train,20,False,0.5560184878154886,0.42758815382534693,0.1458212170209523,0.6172385462976897,0.31570380756204897,0.310191734755027,0.9,1.950846799667924,2.730879747609406,0.9,1.950846799667924
FPC 1,9,28,18,train,20,False,0.513321716822495,0.4036159291473494,0.20455749172351279,0.5905048072630514,0.3153568690024521,0.28780623404945493,0.95,1.951281553488224,2.2976405591868394,0.95,1.951281553488224
FPC 1,10,29,19,train,20,False,0.47063468299635197,0.37126328913800494,0.10897751764601471,0.5115378751429897,0.30176563576310245,0.26311728348846125,0.95,1.9478064380027345,2.29416544370135,0.95,1.9478064380027345
FPC 1,11,30,20,train,20,False,0.4614776767546779,0.357936392062003,0.1426928181767203,0.5113528301713333,0.2617655117895887,0.25631557641711056,0.95,1.9389076497405764,2.285266655439192,0.95,1.9389076497405764
FPC 1,12,31,21,train,20,False,0.40393098261001575,0.32904799784614513,0.23713766051266227,0.47448476851423943,0.26166301137864056,0.23050936075044687,1.0,1.9386604022979732,1.9386604022979732,1.0,1.9386604022979732
FPC 1,13,32,22,train,20,False,0.4243948485862752,0.33986574877942755,0.18805622197959726,0.48322046839124766,0.24301666773420347,0.24113620969709096,1.0,1.9356666053086518,1.9356666053086518,1.0,1.9356666053086518
