t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,31,16,train,30,False,0.1802437978268409,0.4245512899837202,1.0259091148062585,0.339685336333431,0.41959070315659414,1.4421895324610048,1.0582120031252462,0.7983965195509379,3.134489394974451,0.9883156948426272,0.7622222222222222,0.9983525789921373,0.0,2.998632794252267,23.994215459826123,41.30989872011508,0.7622222222222222,0.9983525789921373,0.0
3,32,17,train,30,False,0.1755189915837632,0.41894986762590486,1.0227976312867693,0.33552764440827215,0.41447247674389687,1.4421895324610048,1.0396827987265655,0.791884792758819,3.1196387195487265,0.9893128242112108,0.7675555555555555,0.9977367229528217,0.0,2.9158754929314825,23.282052842657794,41.30989872011508,0.7675555555555555,0.9977367229528217,0.0
4,33,18,train,30,False,0.1745864294681763,0.417835409543251,1.0326185023557308,0.33476492829327265,0.4131679178048047,1.4421895324610048,1.0296193558939368,0.7897900638659366,3.0931832167758517,0.9888293533007447,0.7684444444444445,0.9969280556623287,0.0,2.893072223134418,22.853020474300116,41.30989872011508,0.7684444444444445,0.9969280556623287,0.0
5,34,19,train,30,False,0.16883674400034612,0.41089748599905807,1.0172195943296363,0.33078051341909764,0.407535448038498,1.4421895324610048,1.0136118523190905,0.7755357704752688,3.0787877260022096,0.9918178181295376,0.7737777777777778,0.9978901046851061,0.0,2.74669064739537,22.171453017393386,41.30989872011508,0.7737777777777778,0.9978901046851061,0.0
6,35,20,train,30,False,0.16757056081331764,0.4093538332705798,1.022209771729707,0.3295682817681256,0.40594857245766186,1.4421895324610048,1.0077515087446194,0.7716200019983538,3.0720762779737227,0.9916813755334567,0.7755555555555556,0.998602147224317,0.0,2.7277965034207186,21.82600117434945,41.30989872011508,0.7755555555555556,0.998602147224317,0.0
7,36,21,train,30,False,0.16906411365878907,0.41117406734713835,1.032128744875293,0.3316960707945189,0.4077844864156217,1.4421895324610048,1.0059864422232119,0.7727926897793016,3.0462764308275063,0.9917563358180979,0.7702222222222223,0.9967893605772212,0.0,2.7426218631465105,21.73088280348323,41.30989872011508,0.7702222222222223,0.9967893605772212,0.0
8,37,22,train,30,False,0.16938389271437435,0.4115627445656061,1.0281888831649422,0.33221496322207156,0.40813705805262124,1.4421895324610048,1.0100435583319227,0.7698467801759676,3.0522839866076357,0.9916763930695414,0.7693333333333333,0.9965870306321643,0.0,2.738768041147067,21.897564107773395,41.30989872011508,0.7693333333333333,0.9965870306321643,0.0
9,38,23,train,30,False,0.17380038802873785,0.4168937370946436,1.0262651835746575,0.3364400588045777,0.4128794368397451,1.3714178212634012,1.0076845012920026,0.7829503062045113,3.0004297205025874,0.9903709269348242,0.7635555555555555,0.9959574450712321,0.0,2.8229871400648006,21.789846844306073,38.07838081609547,0.7635555555555555,0.9959574450712321,0.0
10,39,24,train,30,False,0.1766240353938261,0.4202666241730672,1.0281073941181866,0.33900581309630695,0.41606192385766505,1.3714178212634012,1.0203474955712706,0.7889359578199354,3.0134508253629897,0.9899951600399497,0.7586666666666667,0.9964980753992507,0.0,2.877878473419266,22.324190294052293,38.07838081609547,0.7586666666666667,0.9964980753992507,0.0
11,40,25,train,30,False,0.17603709952023733,0.41956775319397144,1.032056213958798,0.337803429970322,0.4153720790453386,1.3714178212634012,1.0239748610199528,0.7907581024567645,3.0334333488631087,0.9900000080637915,0.76,0.9970062738842385,0.0,2.8673941558728626,22.379302859961214,38.07838081609547,0.76,0.9970062738842385,0.0
