fpc_3,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1
-0.8560535166942276,0.7752469026862081,0.20948280454221163,-1.0672574179381311
-0.13150706598184234,0.7625911031970506,-1.8372159903857745,-0.8560535166942276
0.9542757764766983,-0.20641487677056503,-1.1900265502438385,-0.13150706598184234
0.3077531174215542,-0.43791999485237065,-0.9513313098796295,0.9542757764766983
0.7990163082095476,-1.626005638621041,-0.1652769840875451,0.3077531174215542
0.3145674573367926,-1.3138239390537536,-0.0763853996439643,0.7990163082095476
0.7257544566163543,0.03419733007829048,-0.7967241425722013,0.3145674573367926
-0.797100109868535,1.178612242426451,-0.4478500196122317,0.7257544566163543
0.37727196719944295,0.7988039653450264,-1.2061745851540242,-0.797100109868535
0.5309580324151131,0.1106069453807916,-1.4328879077724104,0.37727196719944295
0.17102751827887747,0.11656386095580051,0.5935224550607427,0.5309580324151131
-1.3922224092538793,0.2335816370530407,-1.7084795034922637,0.17102751827887747
-0.394357620991805,-0.0800501130563466,-0.3604088522199964,-1.3922224092538793
0.150493734283618,1.320516383074143,-0.12624139338234125,-0.394357620991805
0.2356151327030701,0.673428134506784,0.16545354187533803,0.150493734283618
0.6129628886030968,-0.17481721247568474,0.4794829545201538,0.2356151327030701
-1.178293257167819,-0.12989492257015686,1.1198692891570223,0.6129628886030968
0.09944958463119917,-0.6431988347441226,-0.0021490756091646222,-1.178293257167819
0.603783511954097,-0.5389107128918538,1.313065238852378,0.09944958463119917
-0.6506355529615532,-0.14537456220523973,2.0572480160454916,0.603783511954097
0.6030051409577138,-0.6973960876360943,0.6926860006250583,-0.6506355529615532
3.0020404716424234,-1.2241598462057715,0.49587746756768497,0.6030051409577138
0.516657220949657,-0.958307124977307,-0.02199691065123819,3.0020404716424234
1.0751367913810768,-0.8571880907530384,0.260309577690654,0.516657220949657
-0.04407052105871936,0.4359459613138276,0.06607811535746906,1.0751367913810768
0.5096573261832682,0.821218677575726,0.19253501521541225,-0.04407052105871936
-0.44411669459874903,-0.4656748185147843,-0.7182528633813154,0.5096573261832682
1.6745625769506665,-0.2679099787150666,1.6428215170935252,-0.44411669459874903
-0.8639655154421391,0.5696428355767629,-0.3853467030456806,1.6745625769506665
0.39779541634303395,0.8573924199032232,-1.0133685597686768,-0.8639655154421391
-0.03176245047242127,0.08136230036745518,-0.3532184601957746,0.39779541634303395
0.503009618871699,-0.1239745808253835,-1.264814592707348,-0.03176245047242127
-0.9806056555957542,0.34148369505585197,-0.4333544394448181,0.503009618871699
1.008295291786864,1.0807203644584673,-0.03366785180040797,-0.9806056555957542
0.42562745744073827,1.4836958973649845,-1.116203134938968,1.008295291786864
1.5229247490990678,1.076421268969364,-0.9922441398295543,0.42562745744073827
-0.09897630888394363,1.6223172751074157,-0.5051382349712014,1.5229247490990678
-0.46622235210256796,1.3258548673004003,-0.050804139838727044,-0.09897630888394363
0.385854747599363,2.483136411617845,0.4787345391991434,-0.46622235210256796
0.4062775331915464,2.5126783284298293,-0.676774696906259,0.385854747599363
0.8038433214831073,2.6504387543358594,-1.1101699092909723,0.4062775331915464
0.9463516071569004,2.353936103122413,1.1481759278663646,0.8038433214831073
1.156249487117647,2.1474524525961556,1.3838009856939668,0.9463516071569004
0.426159940975851,1.6773955761629966,0.8417218028591746,1.156249487117647
-0.545257085317214,2.337143682565646,0.4175521390625276,0.426159940975851
-0.6783348882964336,2.180487431474922,0.19099498544607466,-0.545257085317214
0.14589933337822733,1.702809646285119,-0.3709045185459346,-0.6783348882964336
-0.8814912831993291,1.8283989525640518,-0.6095966316332421,0.14589933337822733
-0.9051763234358748,0.9668541407760515,-0.7563350403719816,-0.8814912831993291
-0.010384211214286251,0.6904354788634898,-0.45841980860652853,-0.9051763234358748
-0.2335249529510311,0.38879017025273876,-0.9701269273698427,-0.010384211214286251
1.7184711705839222,-0.40034235561648895,-1.3618938938585814,-0.2335249529510311
1.6355162367002871,0.5976214715485327,-0.34216818228008544,1.7184711705839222
0.3565333689101772,1.597946041803913,-1.3366888603812686,1.6355162367002871
0.492512876422665,1.820627469452814,-0.7640633710643553,0.3565333689101772
-0.2334907307092845,1.7039019941840314,-0.4138673777255561,0.492512876422665
-0.962493295487911,1.2994617452649464,0.7878305274862365,-0.2334907307092845
0.7333558452654861,0.8153837383672603,1.204940812896171,-0.962493295487911
-0.17363884074505456,0.1372283507574847,0.8282014841827521,0.7333558452654861
0.45097286609508314,0.4394316580017972,-1.2644719932013053,-0.17363884074505456
-1.1455523732243467,0.48368170516939457,-0.9000812880351714,0.45097286609508314
1.1501218491744691,0.5428409107443536,1.4453087911673712,-1.1455523732243467
0.6016707099729416,-0.5429937193299145,-0.8015441078419672,1.1501218491744691
0.05941347382002711,0.3413789539247018,0.038230501738070015,0.6016707099729416
0.06223834484581369,1.69969732940553,-0.044667121518817555,0.05941347382002711
-1.3457122639058385,1.3589899771339495,0.6637518561688053,0.06223834484581369
-0.7400959067364463,1.0325482166203448,-0.1351045012547061,-1.3457122639058385
0.6415438941749861,0.4605231957726782,-0.5870210890503904,-0.7400959067364463
0.2964731877683941,0.43894106785572,0.4724416946452231,0.6415438941749861
0.7574565745427211,-0.8674161084483215,0.4598856802577144,0.2964731877683941
1.2456045490286818,-0.12764604526157403,0.0810618280809506,0.7574565745427211
-0.2623212182601185,-0.48698234149755165,0.06809047254557993,1.2456045490286818
0.9389354721186909,0.5436970016130873,1.1751233532899017,-0.2623212182601185
-0.8835583426167964,0.15369553506398123,-0.5314882225372822,0.9389354721186909
-0.13318089666344435,1.5081984899725658,-0.12354716324513011,-0.8835583426167964
-1.1006047595821196,0.7365791870003958,-1.5502961279425405,-0.13318089666344435
-1.1402562929895625,0.35196280131756325,-2.7565472850877573,-1.1006047595821196
0.04152019260018173,0.10666912515598335,0.13749857063889562,-1.1402562929895625
1.0606651691617899,0.6126143853917381,1.1905059339566675,0.04152019260018173
0.15052991585069908,0.31666329429779094,0.39885169365918094,1.0606651691617899
-0.37571421779902525,0.5030311567849935,-1.0583856116748156,0.15052991585069908
-0.13652975638120055,-0.8536026534746606,-0.7228749093181811,-0.37571421779902525
0.18038063902422932,-0.4990015848967236,-0.46328291219487816,-0.13652975638120055
0.432027048814155,0.6111553836113836,0.9210379811141005,0.18038063902422932
2.1819494344082266,0.9819678356339164,-0.34915228903987366,0.432027048814155
0.9416400439658197,1.729063572967205,1.0331029566510639,2.1819494344082266
0.6619861546976059,1.003893770949305,-0.5522590584534746,0.9416400439658197
-0.04386929330324288,1.0426121400736428,0.454290952017549,0.6619861546976059
0.36618626160416373,1.5270640987638502,0.6220184945299653,-0.04386929330324288
-1.6794107178832942,1.4414704330243244,-0.030927784507996037,0.36618626160416373
1.9004698096714752,0.06718499236282127,-0.33327777979965717,-1.6794107178832942
-0.4372024588682703,0.42566579851387437,1.5199380141286873,1.9004698096714752
0.6373210026879778,0.933773243616648,0.12955250228967885,-0.4372024588682703
-0.1986905035085261,0.17421495158725386,1.1524901489643842,0.6373210026879778
0.6443502349631312,1.3938019845379863,-1.1388524540184075,-0.1986905035085261
-0.5595069552946471,2.409475240529419,1.3470668318035877,0.6443502349631312
0.8228262812377635,1.3916883078564226,-0.3092256984782322,-0.5595069552946471
1.4740252847488404,1.1733119605639832,-0.7018825732185265,0.8228262812377635
-1.506240982638488,1.3762865018664863,-0.6264318550588514,1.4740252847488404
1.0499130219632633,1.026349744944109,0.0032718260077867277,-1.506240982638488
0.20981689830591488,0.988804866291499,-1.5005230413024044,1.0499130219632633
-1.9814709215641715,1.1102408569511142,-1.067869474807962,0.20981689830591488
-1.2958913387898912,0.268913961034843,1.131451897551089,-1.9814709215641715
1.9088123742776828,-0.186087563204259,0.21537144848450168,-1.2958913387898912
0.37221017303230164,-1.0025730373812956,0.5946036255961133,1.9088123742776828
0.4713806305911884,-0.12905781411153364,-0.03868856164907185,0.37221017303230164
-1.3340143344554976,0.5908856426372509,0.4716277441539581,0.4713806305911884
0.4750200410943775,-0.45379822100335626,-0.7291188647951933,-1.3340143344554976
0.806923751162857,0.03884806114981298,-0.5984300308981669,0.4750200410943775
0.3734574093440144,-0.47523469518067746,-0.4960164863318564,0.806923751162857
-0.5162683458828625,-0.0585892475537352,-1.7880986371040843,0.3734574093440144
1.366018036543096,-0.5101894288511937,0.17576529538904473,-0.5162683458828625
0.20509542160694044,1.205644295028911,1.3383775329332888,1.366018036543096
1.9398784472333364,-0.864834609815715,-0.05154154089132944,0.20509542160694044
-0.01982105609505238,0.09752954095821045,1.5879528558682363,1.9398784472333364
-0.09322660101608712,1.0122835293704353,0.05296713207859143,-0.01982105609505238
-0.3081773554573959,0.6618349764479812,0.28577933947435796,-0.09322660101608712
0.8964349329549195,0.74148379042126,1.1932461537407604,-0.3081773554573959
