fpc_2,fpc_1_lag1,fpc_2_lag1
-1.1650025335210081,-1.1749767430551268,0.7044505112260813
-1.3914299045541132,-1.8711276601807492,-1.1650025335210081
0.7044745155742436,-0.33469219802529004,-1.3914299045541132
-0.8053520932344237,-0.1251227833685013,0.7044745155742436
-1.100051727821797,1.8389016870001174,-0.8053520932344237
0.05253101832351459,-0.5697763126564928,-1.100051727821797
-1.3196285724407684,0.6122709538713502,0.05253101832351459
0.16384456710853904,-0.31749408246920185,-1.3196285724407684
-0.9537343378045496,-0.7807374782344153,0.16384456710853904
-1.0454500852665556,0.16430822702218426,-0.9537343378045496
-1.3511338192061044,1.031191834008846,-1.0454500852665556
-1.3823268455384943,0.45200734558681493,-1.3511338192061044
0.43195903404594477,2.13443724506766,-1.3823268455384943
1.6960987875422318,0.37669361536171764,0.43195903404594477
-0.2939588279239516,0.7568035228236522,1.6960987875422318
-2.5280595068999245,0.3828788572955444,-0.2939588279239516
-1.0077429788902323,0.09400127327975616,-2.5280595068999245
0.38350964455415576,-1.4458528288417332,-1.0077429788902323
1.965628002258348,-1.7893424805733564,0.38350964455415576
1.9550868766967622,-2.2289081834876665,1.965628002258348
2.2470345791701503,-2.5740198026245382,1.9550868766967622
-0.45463368796417625,-0.13009188762557294,2.2470345791701503
0.25015908787328245,-0.04352268928057376,-0.45463368796417625
-1.0647150759732726,-1.2657026989202735,0.25015908787328245
-0.554660419710654,-1.0767691905936843,-1.0647150759732726
-1.1620846017876991,0.018500120622618986,-0.554660419710654
0.11233593108495352,-0.5777547459795639,-1.1620846017876991
-0.21579905403692154,0.11238184194097565,0.11233593108495352
-0.6716012664878096,0.6949518466638221,-0.21579905403692154
-0.6650648536726789,0.021155713164812424,-0.6716012664878096
-0.6958911487469649,-0.7387952726596229,-0.6650648536726789
0.2999484451546546,-0.7458719285890263,-0.6958911487469649
-1.9746182098421303,-0.9213463547713787,0.2999484451546546
-1.0451161709363326,-0.636787903781571,-1.9746182098421303
2.150988671995191,1.3671197150927326,-1.0451161709363326
0.5404044509895355,1.1335161939099017,2.150988671995191
-0.7389664669575342,0.430927550064877,0.5404044509895355
0.9323583886057876,-0.49026181765662696,-0.7389664669575342
-0.462802181442249,-0.08401635849214337,0.9323583886057876
0.959070979645149,-0.5569119953277678,-0.462802181442249
1.9909010941829914,0.5633709698971757,0.959070979645149
