4.854879287851437408e-01,-5.717695370202301453e-01,1.551419266375303196e-01
1.401406652047557433e+00,-3.293282556748253209e-01,1.734143443124493422e-01
1.208057231596998848e+00,-2.213598908810597843e-01,6.441804791329348856e-02
-2.121003492125531409e+00,4.311796137836464426e-01,4.945231728760499101e-01
-4.551758591731771553e-01,-1.212171972073897985e-01,7.564343363338624227e-02
-2.540682183790736293e+00,-8.030737712700487529e-01,1.257152583068884277e-01
-1.114560770123439015e+00,-9.175343625765811084e-02,-2.786070951259936868e-01
-1.245448120514728751e+00,1.156183460385330070e-01,1.341148581515444194e-01
-3.993839902438817147e-01,2.264829524255255189e-01,-1.199853397095571594e-01
-8.451438320421073014e-01,-1.256245919005140321e-01,-1.221329818013367208e-01
-2.555921868105415218e-01,5.336441494266253027e-01,-1.673548495314242379e-01
3.570970063755792290e-01,2.344774634710086458e-01,7.611666082378096103e-03
3.328772207818137541e-01,-2.967166874848709557e-01,-8.674731473218209865e-02
-6.163903266986119345e-01,-2.724702302114759833e-01,2.800962746365238676e-01
-5.603964212828185243e-01,1.835305875112771823e-01,-4.395445095616223874e-02
1.939920311872430081e-01,-3.122962615734515834e-01,-3.844264737810145632e-02
9.088517553110957437e-01,1.421559741387987130e-01,-2.909552787269659158e-01
7.333820791483958157e-01,-4.946923852634995122e-01,2.063536817331916573e-01
2.068425631041843626e-01,5.981715674780755873e-03,-4.715206139540673025e-01
1.022945935997054745e+00,-9.349081420360364977e-03,7.074458082427400457e-03
1.582173226492206153e+00,5.444535884505735668e-01,-5.139021438202667075e-02
8.569572199517914157e-01,5.619617835090691127e-01,-7.323553217372663626e-02
1.359434278846209043e+00,6.212669100023873181e-01,7.730693030150158351e-02
1.230354279615160751e+00,5.370503779761553326e-02,4.956300182402033350e-02
-4.824105933872728513e-02,1.843293121458786654e-01,3.665414882085435977e-01
-1.476623679880489259e+00,3.018538114760571101e-01,-1.494367205755560424e-01
-2.686988812688648753e+00,-3.696101473084487110e-01,2.897911758409736915e-01
-2.171486800616966306e+00,-2.535858505435605870e-01,8.670955889942474903e-02
-3.458509203477873051e+00,4.593664832202702941e-01,3.738928372917311310e-02
-2.301949099536645615e+00,-4.871912128204703984e-01,-3.642118769207150497e-01
-6.909158364564791377e-01,1.655051977531171448e-01,-3.088927363099553958e-01
-3.767065581936308583e-01,-6.491760058654154515e-03,3.050333555667928895e-02
5.121942164218554749e-01,-1.555229141747557775e-01,2.833947249105140398e-01
1.255495819386004686e-01,7.910834312805973267e-01,-3.839596196550090768e-01
6.366171657221820768e-01,2.016782023594902162e-01,-3.262579885850975803e-01
-2.579925791420726311e-01,-1.861926502399652295e-01,-4.696741182319196239e-01
-8.730011051884464246e-01,-3.159009455965168245e-01,6.824842129037371474e-02
-1.326774236413273744e+00,-2.272614877194623906e-01,4.276862434382939226e-01
-2.077537631317949884e+00,4.251196427847030446e-01,4.345285037605845641e-02
