componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,2,21,11,train,20,False,0.5427919520637182,0.42198691334216204,0.13312429218961197,0.5981266878115699,0.305689121571955,0.3044685151401481,0.9,1.9558532115072005,2.7411093144703513,0.9,1.9558532115072005
FPC 1,3,22,12,train,20,False,0.5436451548641441,0.4240854437673489,0.15452551805461157,0.6066014820289817,0.3049701531406169,0.3053120528076453,0.9,1.9587971816211933,2.7440532845843437,0.9,1.9587971816211933
FPC 1,4,23,13,train,20,False,0.5374314039998961,0.409121618407948,0.1977060718804463,0.6155941510848204,0.30930266311383187,0.29996547995837386,0.9,1.9587195268273352,2.743975629790486,0.9,1.9587195268273352
FPC 1,5,24,14,train,20,False,0.5404179914891118,0.4196903467287546,0.18940882148035332,0.615838817497439,0.31389037360682487,0.30249460198709033,0.9,1.9598533148318524,2.745109417795003,0.9,1.9598533148318524
FPC 1,6,25,15,train,20,False,0.5624697371339485,0.43857307141263846,0.15443041605625296,0.6275707330258768,0.3140149502438079,0.3178715414685624,0.9,1.9585291299223893,2.74378523288554,0.9,1.9585291299223893
FPC 1,7,26,16,train,20,False,0.5580550089020603,0.43095537929899325,0.14147357694468043,0.6179287116298134,0.32002276316194905,0.31375893965722335,0.9,1.957453757859766,2.7427098608229166,0.9,1.957453757859766
FPC 1,8,27,17,train,20,False,0.5562548249445286,0.42762885678914386,0.14509492079428354,0.6172385462976897,0.3150896969066699,0.3119398483160598,0.9,1.9561388671770685,2.7413949701402194,0.9,1.9561388671770685
FPC 1,9,28,18,train,20,False,0.513561096272809,0.4036650688113356,0.2038154347167921,0.5905048072630514,0.3147412708679847,0.28937991579524625,0.95,1.95398108806461,2.2860237554625216,0.95,1.95398108806461
FPC 1,10,29,19,train,20,False,0.4707092838390345,0.3711774617572655,0.10869502126980701,0.5115378751429897,0.3011553067598435,0.2643426562737558,0.95,1.952546071447431,2.2845887388453425,0.95,1.952546071447431
FPC 1,11,30,20,train,20,False,0.46159975178011237,0.35790691081146564,0.14223919000081697,0.5113528301713333,0.2611017149056264,0.2578012851654075,0.95,1.9492884023487558,2.2813310697466673,0.95,1.9492884023487558
FPC 1,12,31,21,train,20,False,0.4039064229601695,0.3289459095236598,0.237230424193425,0.47448476851423943,0.26100291030708883,0.23150003549216747,1.0,1.9470522335916751,1.9470522335916751,1.0,1.9470522335916751
FPC 1,13,32,22,train,20,False,0.424357299838942,0.33974067127910884,0.1881998906559107,0.48322046839124766,0.24231940294260562,0.24139081754623742,1.0,1.9418392190709703,1.9418392190709703,1.0,1.9418392190709703
FPC 1,14,33,23,train,20,False,0.42771033277786613,0.35146329755597916,0.2330740337300744,0.5010847879013175,0.2469179557576163,0.2435613786488348,1.0,1.9409329361096017,1.9409329361096017,1.0,1.9409329361096017
