t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo
2,21,11,train,20,False,0.0003842045028636147,0.019601135244256,1.2489498181643859,0.01663623632978977,0.018488622079745148,0.0781190834295934,0.036715016029537445,0.02810597471102025,2.349567774629877,0.9432424116946561,0.9989795918367347,0.3337075750765318,0.95,0.3334257878438407,0.41616038215810186,0.5694069191444182,0.9989795918367347,0.3337075750765318,0.95
3,22,12,train,20,False,0.00042420636309940877,0.02059627061143373,1.3176820609992226,0.017281073739920324,0.01931870626895094,0.08403299367130435,0.039798746432876994,0.030207176278177712,2.425931897745502,0.9379710838634268,0.9989795918367347,0.3431310507018452,0.95,0.342855712354472,0.42565994192632617,0.5694069191444182,0.9989795918367347,0.3431310507018452,0.95
4,23,13,train,20,False,0.0004375981907383991,0.020918847739261337,1.3442484037371345,0.017580893803254335,0.01959819268146021,0.08403299367130435,0.04036085694858855,0.030694858139425674,2.4304108213092444,0.9368676958567626,0.9989795918367347,0.34656830269679356,0.95,0.3462799137098417,0.4284727235631539,0.5694069191444182,0.9989795918367347,0.34656830269679356,0.95
5,24,14,train,20,False,0.0004441797645165172,0.021075572697236894,1.329757140832527,0.017758735924419365,0.019759851096200286,0.08403299367130435,0.0407035782453775,0.030802097409151203,2.43490693065816,0.9375712527513378,0.9989795918367347,0.34952437631884087,0.95,0.3492445724498971,0.4312712667030193,0.5694069191444182,0.9989795918367347,0.34952437631884087,0.95
6,25,15,train,20,False,0.0004333871308518988,0.020817952129157633,1.2889928792270366,0.017460994660117194,0.019463042632446668,0.08403299367130435,0.0405240031113683,0.030592330742394824,2.4552919031909823,0.9349162930001516,0.9989795918367347,0.3453981029638519,0.95,0.3451047333740194,0.42558683039355644,0.5694069191444182,0.9989795918367347,0.3453981029638519,0.95
7,26,16,train,20,False,0.00043479374369296186,0.020851708411853496,1.325710879138228,0.01753146199363908,0.019541307195832063,0.08403299367130435,0.040712790097876345,0.03077752241988751,2.4535556327931842,0.9371561701257763,0.9989795918367347,0.3472522019339012,0.95,0.3469658558971836,0.4293425711084189,0.5694069191444182,0.9989795918367347,0.3472522019339012,0.95
8,27,17,train,20,False,0.00044774176006676884,0.021159909264143097,1.407478280270006,0.018010137748208928,0.020014941084787272,0.08403299367130435,0.04157473732094914,0.03168706621347247,2.439171754993404,0.9458897405908987,0.9989795918367347,0.34726854725375156,0.95,0.3469630261211697,0.43056280017314313,0.5694069191444182,0.9989795918367347,0.34726854725375156,0.95
9,28,18,train,20,False,0.0004810978231328549,0.021933942261546484,1.613044376265416,0.018846104250675427,0.02071799317699071,0.08403299367130435,0.04047578742014134,0.0324148920542253,2.2688093683104986,0.9445631309658585,0.9989795918367347,0.34301588700593993,0.95,0.34266102369547047,0.4247987743346746,0.5694069191444182,0.9989795918367347,0.34301588700593993,0.95
10,29,19,train,20,False,0.0005113905979689558,0.02261394697899851,1.9702817796351566,0.01965377387757931,0.02135967559322202,0.08403299367130435,0.03969597331442753,0.03319005030338938,2.1201941913568736,0.944535494536123,0.9989795918367347,0.35125193320160514,0.95,0.3508561156182872,0.43219780608384717,0.5694069191444182,0.9989795918367347,0.35125193320160514,0.95
11,30,20,train,20,False,0.0004985468844688212,0.022328163481773893,1.7479565774290426,0.019439691521377415,0.021135449681413437,0.08403299367130435,0.03985711331258388,0.03326643146501086,2.1399678341042807,0.9465825390729493,0.9989795918367347,0.3499714114662321,0.95,0.34960375094541085,0.43067196948428926,0.5694069191444182,0.9989795918367347,0.3499714114662321,0.95
