-4.165820575475777110e-01,1.981850950646768875e-02,6.985172678161540860e-01,2.615833461944395699e-01,-6.911230115782055483e-01,-1.728315401032859855e+00,-1.509676911639984409e+00,2.611426646146709496e-01,4.595820241021791319e-01
2.464006034202396833e+00,2.912158799266420850e+00,3.919220812631228679e+00,3.435182258254077858e+00,2.641615333514046871e+00,-9.398830928537565965e-02,-7.254577040517352637e-01,1.795985433513411222e-01,6.107555157815454105e-01
5.873247013499675040e-01,8.963547855372935302e-01,1.767540690317651819e+00,2.392624772573815672e+00,5.977323382098425064e-01,3.095539203475377588e-01,-5.142424269876473553e-02,-4.944766076820037992e-01,-1.404401435078435900e-01
-9.394850647239265662e-01,-4.592902812733265505e-01,9.177843013137964023e-01,1.891463046372086954e+00,3.518317718859104715e-01,-6.385531040412053549e-01,-2.212892687295455185e-01,4.973021703041863861e-01,4.153735377399777051e-01
-1.448601710899616091e+00,-1.158817053424932908e+00,3.690551229725341220e-01,1.633260504316291495e-01,-1.681566297153284983e+00,-1.986915871102973963e+00,-2.294506002384079757e+00,-1.254015524319029407e+00,-2.887404116009835153e-01
1.244897861396993433e+00,1.583376185752356502e+00,1.638601675443173145e+00,1.361884449911951789e+00,1.035226910308721271e+00,1.038581876370163526e+00,1.876831189353967977e-01,1.096740659945591584e-01,4.926088702792629781e-01
-4.426266661826213089e-01,-5.700211149372197417e-01,2.817375395039535269e-01,4.569936411288597622e-01,2.816158878853243230e-01,-8.472194434126775198e-01,-1.549207441862437085e+00,-7.042807638145337501e-01,-3.773904426882614960e-01
5.443507145564510097e-01,7.810858718080033736e-01,1.987312556515903106e+00,2.550824420083644295e+00,9.599778304681078067e-01,-1.045110642582004479e+00,-8.552243726432375848e-01,-2.590679415839468036e-01,2.551242408806438933e-01
2.257445020564827209e-01,9.909709868421204271e-02,2.644573402816666752e-01,-3.289791192462350744e-01,3.358143140797482246e-02,-1.243511095075784834e+00,-1.950445794842601055e+00,-1.441431029988419488e-01,2.419829238931448800e-01
1.993834483793197832e+00,2.168053730551509961e+00,2.657337596093310328e+00,1.716727936141311694e+00,-3.026293153993730306e-02,-8.643742280450785742e-01,-9.831252703829216344e-01,-5.344716237572043616e-01,6.456464866924108148e-02
4.189312676446198536e-01,6.872838549124496987e-01,2.581000372890624561e+00,2.111124967929010943e+00,4.309171340649892712e-01,1.115305473528809266e+00,1.498408949212286956e+00,1.349687551494028748e+00,1.037703772763608479e+00
-5.656606201751621654e-01,-5.085688828385265259e-01,5.211477640291068969e-01,1.380107668236358887e-01,-4.069111910727676862e-01,-9.437635552827327023e-01,-9.040885492620160946e-01,-3.026856989049800939e-01,1.209854460572285934e-01
-2.425114346015438960e-01,1.577979294194808146e-01,1.004338495306361878e+00,7.938197760734255759e-01,2.094541365964276008e-02,-1.851139825527215121e+00,-2.694401612208553232e+00,-1.820337425483315341e+00,-1.175536548374042534e+00
-6.930225907549398823e-01,-5.681670157521442333e-01,8.329844365346618096e-01,2.612851891170688390e+00,-7.378291619942128898e-02,-2.680414412200855079e+00,-3.034757526360835733e+00,-1.470999958462767765e+00,-1.155191501254456021e+00
-6.650810727777989317e-02,5.327551576120466252e-03,5.403020080569365807e-02,4.430345334553371650e-01,-5.420836940491982059e-01,-1.270174699064619439e+00,-8.015570380522004656e-01,-1.707903676191595971e-02,1.502129809113847692e-01
-9.534757820486040591e-01,-6.595668615630185805e-01,-7.709826654946216884e-02,-1.435834366644070492e+00,-1.080010652827336104e+00,-6.514329349330270080e-01,-1.473188222580193552e+00,-1.233391693721889837e+00,-8.799145355992756823e-01
-1.119946625394899087e+00,-6.418217215789522312e-01,-6.312080708453847722e-01,4.019051668675389100e-01,6.334641690575767425e-01,-5.103861466982064776e-01,-4.207694819152968391e-01,-6.479551577992197220e-02,9.855645547377892696e-03
-9.273213862041531641e-01,-8.753778688183705414e-01,2.532932727285134855e-01,1.418046332903102780e+00,1.055795382385749992e+00,-1.526060719626079587e+00,-2.019565364902574878e+00,-8.241849974885467889e-01,-4.877859058751393140e-01
2.443763556589118036e-02,1.558436585851121214e-01,5.169486374089146130e-01,6.668718729167753823e-02,-2.931786824547029657e-01,-6.193634691287951410e-01,-5.159406891863892453e-01,7.110849323853045689e-01,8.666759906499659216e-01
1.041369320994836700e+00,1.246595080675525047e+00,1.113412906149084725e+00,6.401209586908013227e-01,-7.838455509671226062e-01,-1.470321575742818521e+00,-1.174857155472772474e+00,-1.070218213373952398e+00,-5.661183592957170774e-01
-5.938477978885107200e-01,5.186664488270319173e-02,1.277025138710687013e+00,1.716624531024361966e+00,-1.431849462932099637e-01,-2.034776964620118367e+00,-1.780996257931260374e+00,-9.682418113572424101e-01,-4.096237734307102696e-01
-1.108669326339804639e+00,-7.583650730350212088e-01,-2.178353860257065122e-01,5.024909075451328144e-01,-1.239991634091033967e+00,-3.636345887461877258e+00,-2.900463320412490553e+00,-2.445003114690965873e+00,-1.873930861616365462e+00
2.032545759779091216e-02,1.309908921143336791e-01,5.156341719108156196e-01,-8.881384613773524173e-01,-2.228506877353641613e+00,-2.363439966628831268e+00,-1.363725099694546694e+00,-5.310232758950185483e-02,5.305801262855180944e-01
-6.095862309528652379e-01,-9.764518214304354626e-02,-2.160564565504694556e-01,-5.436859444368861149e-01,-2.305730226430295460e+00,-2.319349332334479818e+00,-2.207534266198634576e+00,-1.852705664916364015e+00,-1.792169375386330588e+00
-2.863852801945193094e-01,-2.401868871054400334e-01,7.714882553954950373e-01,3.818143554697077113e-01,-7.832840467525775674e-01,-2.528997724470601671e+00,-2.357194158276743057e+00,-1.777955213442326876e+00,-1.156696719240255744e+00
-1.177168034698138133e+00,-1.219063430285728611e+00,-2.217599080578459003e-01,8.777123974899343761e-02,-1.317098876639972937e+00,-2.384350267589902650e+00,-1.012915398039893500e+00,-1.716047042164883241e-01,-1.652973528422768401e-01
-9.236390453438686476e-02,4.254820256726992572e-02,6.589853696385704618e-01,1.204386373557283507e+00,3.517547155665151082e-01,-1.123671998944486106e+00,-1.288529222235659688e+00,-8.155767872519305295e-02,1.015329237139149798e-01
2.751246738082677168e-01,2.355411420577850634e-01,1.091021633689678749e+00,1.283776981913136606e+00,5.192918087515381309e-01,2.528489519206400526e-01,1.997487984119982740e-01,-3.666867219682462542e-02,4.284889221969361284e-01
6.739618636816708808e-01,6.764907674714177865e-01,1.331521933700171356e+00,1.054095718295871453e+00,1.532102488043689315e+00,1.259306387980677400e+00,4.558250061524511954e-01,3.722437418590749392e-01,7.440368890419746251e-02
-4.284137669227118250e-01,-2.809783499904621729e-01,6.666389970950721278e-01,2.379013792364460755e+00,8.716485993078006977e-01,5.804328743913476051e-03,-3.030703954468894068e-01,-5.779860601247890362e-01,-6.134167154048431048e-01
3.216191520432006290e-01,7.087969769865786196e-01,1.081960467452610208e+00,8.060617603104217599e-01,5.858756646433175425e-02,-8.085281072692098725e-01,-7.094100939137623074e-01,4.418374806355630513e-01,1.006485305955115761e+00
-1.522687259306554353e+00,-1.308645522624649615e+00,2.205233387880034535e-02,1.297068468237247307e+00,-4.598036631569741850e-01,-2.035364184597013182e+00,-1.788673172151127755e+00,-9.000000742168119405e-01,-6.037430908686344244e-01
-5.002005581328057282e-01,-1.321714032274028394e-01,4.925661945205789261e-01,1.888347897966450029e-01,-1.120901351226776033e+00,-1.812522454976033037e+00,-2.115762047849907734e+00,-1.177191623628898176e+00,-1.058729960302027706e+00
3.812146142840892593e-01,6.507297948782145847e-01,9.190546155641282633e-01,9.602265290723320801e-01,-1.707199380307839950e-02,-1.911091308360953089e+00,-1.371694541754213681e+00,-3.013835836637514531e-01,6.035079320192913155e-01
6.029079166274691204e-01,9.808132678559630113e-01,9.608870035385737030e-01,-1.873759214307563203e-01,-1.061541742074463945e+00,-2.097344519770571125e+00,-1.459654438357785855e+00,-1.033047070901566444e+00,-8.032161242691819858e-01
1.013985760486047355e-01,5.651487998852873229e-01,1.187795916010027319e+00,2.417168421075690965e+00,1.178112850262835742e+00,-6.450381019187839682e-01,-1.305248384781031890e+00,-9.265912084478040711e-01,-5.329320544415376837e-01
1.414598717536877104e-01,6.806185338032338938e-01,2.344437143581663996e+00,1.996570279240520218e+00,2.845439833987574718e-01,-5.557519562306504346e-01,1.595878011351833103e-01,4.713578848710313074e-01,5.591907536638122123e-01
3.073079357553056834e-01,2.995565258628941629e-01,6.719533667717985104e-01,2.098495270271573343e+00,1.240902423100948004e+00,-5.588581163849185574e-01,-3.382220063746215200e-01,4.874143058165969489e-02,3.401532413758225348e-01
-5.109289654995508717e-02,7.348236299567926233e-01,1.487509915909587255e+00,2.287533282821562430e+00,2.032171636561141526e+00,-9.068482958868557819e-01,-1.450950250690018706e+00,1.819899660147691611e-01,8.645628873097667144e-01
-3.205630390385764139e-01,-3.058917763434402803e-01,4.457334742067001754e-01,-8.944002892711085950e-01,-1.455803143651781095e+00,-9.795641101797135653e-01,-2.422884791251534928e-02,4.324841649005053967e-02,1.273363736088904130e-01
-9.228180704441855120e-01,-6.777297612446648856e-01,6.930934952708914243e-02,-2.230289274813710976e-01,-5.743100606459818902e-01,-8.098619837236779029e-01,-8.082167064535284995e-01,-3.359239945990304954e-01,-3.968525703159380691e-01
4.460121765629478374e-01,6.471452575395023610e-01,7.202080130079344666e-01,4.926101780203089309e-01,-1.063202857019117653e+00,-1.229010488520160704e+00,-6.519091479844890680e-01,-9.229758786824862060e-01,-9.971013453145339822e-01
-1.281443347267841482e+00,-1.114183070353009120e+00,5.036131938165043787e-01,-1.427578971719539180e-01,-1.491465588442024925e+00,-1.611043673874200000e+00,-1.891795673227207875e+00,-1.543624552621953416e+00,-1.681916143026186417e+00
1.109853819713531916e-03,2.927685643264930637e-01,7.601073477062030292e-01,1.347457943451989548e+00,-5.213408957998314497e-01,-2.205274442804476820e+00,-1.713757809081845496e+00,-1.507069393750500863e-01,3.207148821356669566e-01
8.492614690770509123e-01,1.232901903680491573e+00,1.945143459741683456e+00,9.939819567043315374e-01,-1.219465917848878478e+00,-2.298692809681999183e+00,-1.360306564132734319e+00,-9.041271351202899709e-01,-3.189055293117076806e-01
5.070737983142155070e-01,1.017653702847135078e+00,2.023503180548446245e+00,1.645674520786111650e+00,8.714500309741176620e-01,-1.323818679698212319e+00,-2.597955347644203439e+00,-1.315221911938716071e+00,-9.195708969243771014e-01
8.510106764022592474e-01,1.423756575663077006e+00,1.778244618824521783e+00,5.688644613645817971e-01,-1.190346042507855584e+00,-1.527173325548297322e+00,-1.800224350660442507e+00,-1.324624958774751171e+00,-1.065313732766429711e+00
2.680402542083239470e-01,8.964112581103612643e-01,1.329083488381839429e+00,1.413821181162543850e+00,-6.499902367763525646e-02,-1.522043400093271215e+00,-1.185403000611480850e+00,-5.331516540857892394e-01,-3.890832914644235530e-01
9.738435683168092938e-01,1.984378967011987793e+00,2.938924728158720079e+00,8.983633757044108270e-01,-9.887223741563644364e-01,-1.964735196177907151e+00,-2.311337017696879936e+00,-1.441939701076997205e+00,-1.301356216126924537e+00
-2.721484677178541700e-01,7.585951836887450117e-02,2.170758844343947253e-02,8.242053619860144620e-01,-3.883238142667664317e-01,-1.875866878753516209e+00,-2.566733145376189906e+00,-1.517714577273960197e+00,-1.198395441939448913e+00
-1.345844733477880917e+00,-9.972176556779539514e-01,2.479512765029132926e-01,-8.879325528095292908e-02,-1.767785208562638211e+00,-2.798682220074811600e+00,-2.376654655812032502e+00,-9.375244795681613175e-01,-5.405615008205932881e-01
-1.306908820001221994e+00,-1.602992158512562160e+00,-1.014334911062217071e+00,-9.468372860764280585e-02,-4.361715061999720255e-01,-1.880108885806545338e+00,-2.709104470465495851e+00,-1.675572921639451707e+00,-1.487147974917865989e+00
-7.924524573548400452e-01,-5.885245779403674993e-01,-4.429076560611139995e-02,9.964699352279730860e-02,-3.726505191043077980e-01,-2.310199211571830613e+00,-2.949635801207021846e+00,-1.210061309693864828e+00,-6.746737922335452886e-01
-1.535917755571980292e+00,-1.302038033738884826e+00,-2.842788427552676855e-02,8.544233359010281470e-01,-5.462635868852750987e-01,-2.251297890031718207e+00,-2.647214316845902804e+00,-1.706535372535858075e+00,-1.199609829396141691e+00
-7.617042581455083505e-01,-5.186800704158125441e-01,3.628837449483514610e-01,-6.263423760568339604e-01,-1.586568753690732247e+00,-2.070710226349256722e+00,-2.043572039826502262e+00,-1.750489146759296677e+00,-1.229625531593530940e+00
-7.896965888341431761e-01,-1.279036874452690042e-01,-9.478837715205226666e-02,-5.808034235605249451e-01,-2.099560021107806929e+00,-2.884912186418738589e+00,-2.137060160967092060e+00,-1.833837144674258068e+00,-1.494922351636905011e+00
1.961153331028996583e+00,2.250116373679595494e+00,2.494554365892009518e+00,1.924422913152648462e+00,9.513521115945881845e-02,2.076204768296779912e-01,4.996093841150581194e-02,3.977452135077518824e-01,5.790196426550986430e-01
-3.177278398932354975e-01,8.242351345264449514e-02,9.707085041303362694e-01,5.016291992573753689e-01,-8.534778540270157032e-01,-1.066426389737353819e+00,-1.478398110856774084e+00,-9.068683806990325280e-01,-6.182690852819124894e-01
3.142737153368416192e-01,8.659433895535292303e-01,1.506191262550735654e+00,2.364407142376964810e+00,1.032171536542210166e+00,-1.143094395221323278e+00,-1.451542962718846308e+00,-1.716757079269362329e-01,3.542156715690716329e-01
-7.245550196706724844e-01,-1.291019170467881116e-01,9.716941157327124712e-01,7.715119705476775058e-01,8.018185785746012595e-01,-1.380228462598238337e-01,-1.039922461161618683e+00,-4.764115328780287872e-01,-1.658807001007517601e-01
-1.963607737099370310e+00,-1.474183064796224407e+00,1.639453398088921432e-01,1.336703917684581411e+00,-3.017951045817757194e-01,-7.162716416352796767e-01,-1.660133334865319776e+00,-1.591986231964403364e+00,-1.253487964126620779e+00
8.397589443314876223e-02,8.181979427485993606e-01,1.929932975679642393e+00,1.582888960351192864e+00,2.222409063423404774e-01,-8.580765961506824357e-01,-1.232245989681518328e+00,-8.172529476460441700e-01,-2.349827131204260677e-01
9.645909700105211038e-02,7.757317965470732490e-01,1.465789150667262675e+00,1.418625538962338561e+00,-3.374479545008622350e-01,-1.960403600416291470e+00,-1.997118416047492628e+00,-1.288607527671088437e+00,-1.261978087011659921e+00
-7.839068322520352794e-01,-2.072743623937226831e-01,7.167691888750429285e-01,9.097462651641737841e-01,-8.237266200525903415e-01,-1.369894547335738455e+00,-1.578406976570962961e+00,-5.735440752416123278e-01,-2.135299644609127134e-01
-9.416711275097945366e-01,-6.182732738786660409e-01,3.058276401996670724e-01,1.509213968433763098e+00,9.496163365979365389e-01,-6.062730380597236568e-01,-1.622044471980619962e+00,-1.323190427660950741e+00,-8.632618300993660787e-01
3.082648543960843646e-01,2.455578948116870219e-01,7.297113959529136773e-01,-3.088282664740907846e-01,-9.136989967316467842e-01,-1.277590568339536770e+00,-2.121693244027448966e+00,-8.245202847933865709e-01,-4.989158714589490007e-01
-1.984300763273556978e+00,-1.644503812443626867e+00,-9.240119512265393409e-01,-3.298675890856793691e-01,-4.283759354597673208e-01,-2.538373483154437338e+00,-2.328383610514590529e+00,-1.323358675394490813e+00,-1.050412196153197142e+00
5.628345708892138477e-01,7.270449059652365209e-01,6.695447245569070560e-01,-6.875610703817304215e-01,-1.661912192105778008e+00,-3.069875896722397801e+00,-2.311462034514805808e+00,-1.309869729315971121e+00,-8.768127225171572503e-01
7.135598181581818134e-01,9.019205188427065201e-01,1.113925341171034589e+00,4.135310035457800404e-01,-6.230783487511537544e-01,-1.096885699196383790e+00,-1.403600303626261203e+00,-1.444257077882401763e+00,-9.292475785809444222e-01
-1.614640599779263885e+00,-1.392850515270999789e+00,-3.632380469423179270e-01,-1.867220749017577675e-01,-8.470562944604096423e-01,-1.769067370775410541e+00,-1.818121914136936246e+00,-1.241827752198327195e+00,-5.146951411534181897e-01
-7.725513519741923352e-01,-3.552821122955067135e-01,4.161949627118383122e-01,7.711062668212123050e-01,3.740170125704055937e-01,-8.368861866331102073e-01,-1.325665244792863851e+00,1.599994135932998607e-01,3.211984782642874903e-01
-1.107721675417361773e+00,-1.052095001165652022e+00,-2.787658118211950864e-01,9.025234698465945948e-01,-6.879347244803045713e-01,-2.297118389227198243e+00,-1.897340600813504974e+00,-6.244900455605394418e-01,-5.272828589006290922e-01
-8.130804490695706654e-01,-3.965582240604333952e-01,1.008744522634284352e-01,-2.647921484045030471e-01,-2.062779095497487614e+00,-3.269531487116780877e+00,-2.717800022306383845e+00,-1.504473741759161376e+00,-9.142877015834386389e-01
