fpc_2,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1,fpc_5_lag1,fpc_6_lag1
0.13154998545225888,0.3501603284897098,-1.4288002794029209,0.25847139129465263,0.7767165885884882,2.079260306073446,-0.665503949911748
0.975602650879115,0.7924097854892639,0.13154998545225888,0.01957834967859401,0.7873643967604008,0.949843022526949,0.2978338681169342
1.0081889824895325,0.5985001493327101,0.975602650879115,-0.49354997183580324,0.6273547670816038,1.3468878850649155,0.6698768997571042
1.5880088304364979,-1.8795991685491642,1.0081889824895325,-0.27218337115866725,-0.40093251070029223,-0.5494628313977132,-0.18878900949327274
0.567594430849831,-0.3127523447829075,1.5880088304364979,-0.13880748461353076,0.30442611546623033,-0.9326250793534131,0.4588493194155127
1.728986414203568,-0.914069233966082,0.567594430849831,0.5023085151810754,-1.7696420157198174,0.47681631304242283,0.191435145409051
1.1431993678068855,-1.2888132520558693,1.728986414203568,1.7240727868663284,-1.4480509073040768,0.34490146245815145,0.22879861143967886
-0.1263735987887558,-0.4731464619364112,1.1431993678068855,0.7427441055558354,0.6656755106130473,-1.245979874380814,-0.8084054518074002
-0.40141444836694856,0.5238511575495723,-0.1263735987887558,-0.8584520016062959,0.09218793908047598,-1.5862622536083166,-0.7913125348447366
0.6148536809766045,-0.7320214377654525,-0.40141444836694856,-1.0187438475028188,-0.27727326684830644,0.5512384553997922,0.34598946639093986
1.7815592658004866,-1.3864364468399901,0.6148536809766045,-0.43307718722899713,-0.21602409365926267,1.805737186991739,0.3784158482807694
1.1444065182873915,-0.5397388553111844,1.7815592658004866,-1.7683483858446303,-0.11618037707183261,-0.20249579932147607,0.6847156385062677
0.7591079282488589,-0.033637754090409255,1.1444065182873915,0.6545629044239176,-1.0492911021143518,0.2597517228306388,1.1884266768472616
0.5390557130172596,-1.5309869882793032,0.7591079282488589,1.7443972161985075,0.5908472069889291,1.5782679192833058,0.7397731858663947
-0.861730801115677,-1.8623066297354778,0.5390557130172596,0.7578745142207743,-1.4289991953664254,-1.0794023578888166,1.8051374050797824
-0.45551966057763504,-1.707219001400141,-0.861730801115677,0.06046031325015048,-2.918790232329875,0.009721762850209656,-0.5488595705322284
-0.08064625478095964,-0.3757325193766789,-0.45551966057763504,0.3152405933304342,-1.0715144256835916,1.3411371617009846,-1.1270710309288041
-0.5727324999993111,0.31238496515864406,-0.08064625478095964,-1.6315938882780014,-0.7906070859591593,0.39988673185000734,1.574809844324209
-1.033168900993908,0.3690837485499478,-0.5727324999993111,-1.2662463836765698,0.9712767050707449,-0.7932831706288158,0.6324457116193791
-0.39379479120025235,0.852863981088683,-1.033168900993908,0.44716042009202017,-0.006489789068281866,-1.0791262920423448,0.5347870405036536
1.2706044741893747,1.1235523330307962,-0.39379479120025235,-0.3678145140924449,-0.1177629389355207,-2.231938558999833,-2.054815804410443
-1.1249658750067209,0.5844620938222689,1.2706044741893747,0.14313579453541336,-0.30718477317251125,-0.2851215375541468,-1.4128004535868868
-0.19320679163756382,0.16547583390731568,-1.1249658750067209,1.0941226314050936,-2.0438721958467263,0.9911932384642467,-1.3975981617193165
0.5154351285744564,-0.4879649114258597,-0.19320679163756382,1.2728671402896858,-2.7675480733451834,0.8249222449587118,-0.1401587559591395
1.6209466032185431,0.07914103664102916,0.5154351285744564,0.5670667425770332,-0.00707138065070102,-0.27971496225969467,-1.0811240082216627
0.2899109492263342,0.03226405568941157,1.6209466032185431,1.2752270036966848,-0.37177638631469384,-0.9399515433877469,-0.6985054616631687
-0.8455724144111398,1.65087539592909,0.2899109492263342,0.7220755679847504,0.29995873532267997,0.282257130823509,0.03778582273962435
-1.1014337139016568,2.4413205380646374,-0.8455724144111398,-0.527713901986581,0.3243786720857756,-0.3820861746092461,-0.03631528159000183
0.10845477172927265,1.321668676790568,-1.1014337139016568,-1.861986556922748,0.9401513704199634,1.10321184586601,-1.2776835730901819
-0.8908288617459758,0.04157169876166495,0.10845477172927265,-0.6177736056853947,-0.005518136532815063,0.3000857391080187,-0.18927626085816715
-1.0785127857455534,1.2632943341504643,-0.8908288617459758,0.23559186370318683,-0.8796889318181756,-0.34665419552734145,0.1916419848685403
-0.7081341758972755,0.03612816755775111,-1.0785127857455534,-1.3171265269311396,-0.9679129639367251,-0.14924318223386654,-0.7205623862672569
-0.4780722966180662,0.12034590790725773,-0.7081341758972755,-1.1897366788100785,-0.39168083993322567,1.4837474781733573,-0.9644235888788548
-0.2299629194657033,1.4210325603685863,-0.4780722966180662,-0.8106516842939614,0.7638313961805208,-1.7579922838871853,-0.2899519554917676
-0.05387079126076355,1.645430851585447,-0.2299629194657033,-0.25503580270108495,0.2701433962763213,-0.6534108890643454,0.2933336100042583
-2.125961062863697,1.1869020627928881,-0.05387079126076355,-0.8789371601883625,-0.9427259259964891,-2.189670606799334,-0.11272355008783527
-0.4523235662494373,0.8984886452682677,-2.125961062863697,-0.09279095818854959,-0.8448337744085319,-0.7435873768028526,-0.22862435589028526
-1.690830389278003,0.5849273303201931,-0.4523235662494373,-0.3050686288469463,1.7815620047455678,0.7660181174889887,-1.4768931155602558
-0.332563866702757,0.17853052696331237,-1.690830389278003,-1.019678974446525,1.0131805952746789,1.80498508977134,0.8955976748735027
-1.1378516802930871,1.5653809937859817,-0.332563866702757,-0.1984973723264748,-0.6050906404101735,0.27281746748475033,-0.19551567093255381
-0.7263826176236428,0.04817209668071717,-1.1378516802930871,-0.4205401052246435,0.5254386544483197,-0.7859428214330549,-0.2728512980260387
-1.4908812803872995,-0.8243982698012782,-0.7263826176236428,-0.14654349552339457,-0.22058541581272664,-0.12571690767618332,2.5600492782620363
-2.5001182299496363,-0.11030056720485272,-1.4908812803872995,0.40563521254178275,0.5169526940156722,-1.164651800059654,-0.26692432994245274
-2.9543151520374042,-1.2563370415616808,-2.5001182299496363,-0.09495842056200883,-1.4169349237103963,1.3120891114295896,0.9531967522386599
-1.8137471352239067,-0.8497596759298964,-2.9543151520374042,-0.24116993986190954,-0.9961180258329498,0.7969117213812907,-0.0019917716353989954
0.18469767800081432,0.8293416653179142,-1.8137471352239067,-0.1314093390980431,-0.6013987903928466,1.1064695018508954,0.3226742281706306
0.3142336216332684,0.14847495332548016,0.18469767800081432,0.6583996718473389,-0.05004654046306537,-0.36950433701963514,1.1995825092864014
1.8308559212937847,-0.4623133456055208,0.3142336216332684,0.7806244197269312,-1.2291293888541743,-0.9240876605274333,-1.96175126752239
-1.7750608166981106,-0.04677953448989847,1.8308559212937847,0.09060825229375849,-0.4689067214688039,-1.1529735450321914,-1.7723639701492877
-0.7435276586944598,0.17519820693869326,-1.7750608166981106,1.0823787841594439,-1.8669241179234977,-0.7366081018988041,0.1655730357110729
-1.2081655537445033,0.19150330194620613,-0.7435276586944598,0.157791008247212,-2.189557073717426,0.7528794723764392,0.21772673612072774
0.6300256829217442,-0.27632842854209116,-1.2081655537445033,-0.09290481308482973,-0.832212467965539,0.7522443687483434,-1.000084834273802
-0.904038687202621,-0.033624677969413534,0.6300256829217442,0.31201820994636664,-0.339952923664407,0.5628343083153903,0.3852076555947154
-0.946063104447656,-0.3186153311826989,-0.904038687202621,0.411135841872863,0.5853064367121102,-0.5419152139932336,0.4462345043766642
0.23771334898903923,0.014737120216310105,-0.946063104447656,1.1928811155936252,0.6649904741509892,0.47939891871609874,0.11389872569042286
-0.5269060465015929,1.1051466449365976,0.23771334898903923,-1.2041648624541594,1.817667749728335,-1.0846551689379669,0.404697183173865
-1.2589724218870215,1.4941541025722802,-0.5269060465015929,1.163786518279241,0.9059938594198406,-2.3083009356800814,1.4434159512027915
0.6588866748771305,0.462624692132051,-1.2589724218870215,-1.0205917716036088,-0.8650535361457249,-0.8637205455556303,0.08316051778389055
1.5437448610224556,0.5374321718675421,0.6588866748771305,-0.4125075427719766,-0.4833715149265247,0.10577946693234283,0.5963027188497132
-0.8346401742969342,-0.14895572320133443,1.5437448610224556,-0.5959252318311544,-1.2142362273911396,-1.6091948156246887,-0.6720113683114527
0.4531575159219477,0.5951961754878343,-0.8346401742969342,0.3995017212314919,-1.2815157990901902,0.23227780042352672,-0.11111948300701405
1.7800211609048087,-0.02386685734308584,0.4531575159219477,1.0556734189317794,0.06491411481067351,-0.27228201155514214,-0.5160964260003719
1.42703893877428,1.3876916562191912,1.7800211609048087,0.26894448112977964,1.0690635387769147,0.024368246458546464,-0.8582852671398783
0.4725894227169664,0.7655384365647984,1.42703893877428,2.1063629418950267,1.8233882858764205,-1.1091608459243514,-0.9695330501034878
1.4554550533837742,0.35102821865165956,0.4725894227169664,1.7782785517859294,1.859330197999319,0.8026338725708791,0.34603914214503745
1.427457542244675,0.414647141120007,1.4554550533837742,1.4589787510961814,1.7902080994023184,-0.21246920587145532,1.5778442580647876
0.5326987388081492,-0.6966727341040351,1.427457542244675,0.13997975990331904,0.5213696454834545,-0.23291982931526248,0.410690135381452
-0.19331956750956564,-0.515194286013502,0.5326987388081492,0.9752299838917283,-1.0101004221071372,-0.13613737736747347,-0.45832497255638827
-1.1173276840065125,0.8232407138494964,-0.19331956750956564,-0.1955779362750557,-0.8193312894810122,-0.21968110097017177,-1.1547099568730543
-1.8330081882984421,-0.9959415258744366,-1.1173276840065125,-0.5667228898899167,-0.8968685429240587,-0.037419727442215465,1.0216374408701046
-0.23712042978921963,-0.9673319239953013,-1.8330081882984421,-0.1728228574696746,0.7152478526070065,1.0138113288158854,0.11473285070816748
0.7673610349806724,1.5044040976641235,-0.23712042978921963,-0.40958182355899014,0.9224691628536674,-0.609879578600601,-0.236798703643172
0.248240562142777,0.8410808056913505,0.7673610349806724,0.15681564749301327,-1.0240971310887228,-1.0847884748985097,0.549002414314588
0.5592540624906078,0.26953689941015896,0.248240562142777,0.5827863881159601,0.5469246383543531,1.7279759628213232,-1.059213779820539
0.3236770395288284,0.7214042811482342,0.5592540624906078,-1.972930309188675,0.38181416457266887,1.3089396224594352,-1.4654528403891136
1.1378554696933703,-0.02416770407853265,0.3236770395288284,-0.3243343451056728,0.530111814734904,2.309599821226539,-0.39304612288692353
0.1205327306733511,-1.1432838417552738,1.1378554696933703,-0.6537845251305744,0.20388029622044315,-0.08800843392566915,0.4491214011054881
0.4045571362042561,0.12219805126927744,0.1205327306733511,-1.4343357822711589,-0.5067291901764245,0.8198125827901009,-0.0495492173928121
-1.886486971483472,-0.04519981094770411,0.4045571362042561,-0.8977413132220983,0.9491137148466874,-0.4096793668261472,-0.023242545489442695
-0.2236115630179095,0.16968326110353654,-1.886486971483472,-0.9810322857585119,0.5143601766596119,1.1471056827689634,-0.3376566931804893
-0.6471853534786015,-0.531648276880628,-0.2236115630179095,0.21063228781485255,0.6755564335017884,-1.7936340501346943,0.2158480980777457
-1.412378108344282,-1.6086099591666276,-0.6471853534786015,-0.52105414722649,1.7817704715940104,1.5004641078740362,2.0010172871498026
0.7298865506795874,-0.33843635305000525,-1.412378108344282,0.4125116032482011,-0.2974250743850544,-0.0006753745279397713,-0.39293685971122116
0.8443468593586266,-0.37212113488857546,0.7298865506795874,0.5073512910882907,-0.7290680419429437,-1.2779863531750228,1.4974638963108928
-0.4616123432861173,-0.5436647468259795,0.8443468593586266,0.7671131388253029,2.1407736187402837,1.6271408079454637,1.4422385071898907
-0.9767727154477518,-0.8693552744766513,-0.4616123432861173,0.563422707390769,1.574356369833193,1.2711848854834975,-0.43634062801961304
-0.7565218037862337,-1.1076360885825336,-0.9767727154477518,0.1801788463198863,2.759408116325267,1.7248572251451426,-2.065246262367508
-0.5041925860557037,0.9142216150588273,-0.7565218037862337,1.3864324312203606,1.1759780295729612,1.546672516973647,-1.0404190143432017
0.5607781384336669,0.670030685928968,-0.5041925860557037,2.770025225397964,1.6448787104436027,0.0565859608816588,-0.2922439794844177
-1.0686084938091476,0.16111404201392726,0.5607781384336669,2.4516091156703865,-0.05789483413868956,1.341394554488911,0.46671223877989854
0.013675095822863184,-0.19413690240307255,-1.0686084938091476,2.0063654809594254,1.0217457381359238,-0.41752986169194123,-0.6825225985067158
0.31483849428719335,-0.1931957370841882,0.013675095822863184,-0.157173862265188,0.18217004046669502,-0.769887281752642,-0.9798792147062814
0.04086924482408172,0.41148788421036264,0.31483849428719335,-0.6704128387724693,0.28885843503989944,-0.7661079651249028,1.0060677838502903
1.2402076710070387,-0.3204775951528937,0.04086924482408172,-0.6805939479773283,1.3653291417753513,0.22616317996534097,0.22314707843494883
0.8700817706503946,1.1684195753044337,1.2402076710070387,1.8536389224805687,0.3122519135545672,0.54410884851523,-0.16836897591530975
1.2124984608952694,0.7054964279409308,0.8700817706503946,0.8020497399626905,-0.21109422305721942,-1.294352741623283,0.8415353736336247
1.5274667123613512,0.04720714679327071,1.2124984608952694,0.7710452151227842,-0.32117743154825995,-0.13711303380511108,0.8371539414095783
0.624439057210576,-0.469600510354068,1.5274667123613512,1.0976993692742054,-1.0262143446645937,-0.5958257261797545,-0.707198851374079
-0.09880874140566778,-0.246148863890922,0.624439057210576,0.4855066599952982,3.140030907418342,-0.9315860031345397,1.4092872350560128
-0.6474430585958716,-0.9182855198257602,-0.09880874140566778,0.8145844134789081,2.4403717828297893,0.817719355482831,-0.07682423414415973
0.5070546400996486,-1.3929091658907278,-0.6474430585958716,0.8281433078260849,0.537316577961604,-0.08281282154529468,-1.0039835898146663
0.2906131715950336,-0.9169309269005932,0.5070546400996486,0.482560064056574,0.3031544803014086,-0.47425493236873856,-0.9660006268003773
0.679024504833476,0.6796361417463453,0.2906131715950336,-1.2890823342109852,0.3654330300007584,-0.2917443845784317,1.0984558482051003
-0.4044571418026695,-0.8501999212077326,0.679024504833476,-1.4784938368286773,0.23790013700228668,2.623584038396687,-0.33569576873373486
-0.462699400812401,-0.31327471392351847,-0.4044571418026695,-1.1349695721153987,0.7565237088955121,-0.09032372025988629,0.39587255916078706
-1.6101764216844014,0.2209801303046422,-0.462699400812401,-0.8416495120777279,0.5526434607232857,-0.7105431732078009,0.822620469184516
-3.0312487790007596,0.26745406328721555,-1.6101764216844014,-1.6715195892189838,-0.27130887448187796,0.4962240813587356,-2.116198063744722
-0.8720883023847941,1.4708329222063166,-3.0312487790007596,-0.12451261281808768,1.5337741884752623,-0.9376274535673298,-0.30283578433105957
-0.7941846573378679,2.4002161621782885,-0.8720883023847941,0.9390462809053676,1.0233595016692805,-0.7962376088670527,-1.2314631099906976
0.2971567563716255,0.2643586509058171,-0.7941846573378679,0.7653525212214286,1.4123933661226797,1.0934720352702565,0.2760312722694922
