fpc_1,fpc_1_lag1,fpc_2_lag1,fpc_1_lag2,fpc_2_lag2,fpc_1_lag3,fpc_2_lag3
-0.6981624959764778,0.4313121778662372,2.461744329189125,-0.9794986173751187,0.5171496289845372,-1.1969780317072747,-0.183878677621538
-0.47061851018712003,-0.6981624959764778,1.6072328603219064,0.4313121778662372,2.461744329189125,-0.9794986173751187,0.5171496289845372
-1.2418597370021618,-0.47061851018712003,1.7912355067278674,-0.6981624959764778,1.6072328603219064,0.4313121778662372,2.461744329189125
-0.9034784558743338,-1.2418597370021618,-0.96139916101869,-0.47061851018712003,1.7912355067278674,-0.6981624959764778,1.6072328603219064
-1.0131451233573092,-0.9034784558743338,0.4604190315443111,-1.2418597370021618,-0.96139916101869,-0.47061851018712003,1.7912355067278674
-1.2007071378875132,-1.0131451233573092,-0.0865516481593918,-0.9034784558743338,0.4604190315443111,-1.2418597370021618,-0.96139916101869
-0.6232548847231141,-1.2007071378875132,0.7156285027128336,-1.0131451233573092,-0.0865516481593918,-0.9034784558743338,0.4604190315443111
0.12449349206668868,-0.6232548847231141,0.8027019585177158,-1.2007071378875132,0.7156285027128336,-1.0131451233573092,-0.0865516481593918
-0.04243772899585216,0.12449349206668868,1.2812721451327813,-0.6232548847231141,0.8027019585177158,-1.2007071378875132,0.7156285027128336
-0.9541279849514991,-0.04243772899585216,-1.245428854660023,0.12449349206668868,1.2812721451327813,-0.6232548847231141,0.8027019585177158
-0.0522488945459726,-0.9541279849514991,-0.7459293829752441,-0.04243772899585216,-1.245428854660023,0.12449349206668868,1.2812721451327813
1.0084007668970487,-0.0522488945459726,0.7729843574844996,-0.9541279849514991,-0.7459293829752441,-0.04243772899585216,-1.245428854660023
-0.2772118536475428,1.0084007668970487,0.8892324444121718,-0.0522488945459726,0.7729843574844996,-0.9541279849514991,-0.7459293829752441
1.102535300053657,-0.2772118536475428,-0.08628758368156193,1.0084007668970487,0.8892324444121718,-0.0522488945459726,0.7729843574844996
0.05469087669695075,1.102535300053657,0.6039501530948962,-0.2772118536475428,-0.08628758368156193,1.0084007668970487,0.8892324444121718
0.11352432887780782,0.05469087669695075,0.7949010326498255,1.102535300053657,0.6039501530948962,-0.2772118536475428,-0.08628758368156193
1.0464550148360592,0.11352432887780782,0.3181361495226482,0.05469087669695075,0.7949010326498255,1.102535300053657,0.6039501530948962
-1.830971476752741,1.0464550148360592,-0.850246527244974,0.11352432887780782,0.3181361495226482,0.05469087669695075,0.7949010326498255
-0.12649048290949297,-1.830971476752741,-1.9934103218799633,1.0464550148360592,-0.850246527244974,0.11352432887780782,0.3181361495226482
1.0059891870506665,-0.12649048290949297,1.6590345353810698,-1.830971476752741,-1.9934103218799633,1.0464550148360592,-0.850246527244974
-0.5142237904795521,1.0059891870506665,0.8164174056584985,-0.12649048290949297,1.6590345353810698,-1.830971476752741,-1.9934103218799633
-0.29168310743550363,-0.5142237904795521,0.5688366612194173,1.0059891870506665,0.8164174056584985,-0.12649048290949297,1.6590345353810698
-0.10298237000516618,-0.29168310743550363,0.16949945014718357,-0.5142237904795521,0.5688366612194173,1.0059891870506665,0.8164174056584985
-0.16764404885167636,-0.10298237000516618,-1.8697727058345988,-0.29168310743550363,0.16949945014718357,-0.5142237904795521,0.5688366612194173
1.5792140456960224,-0.16764404885167636,-0.4986553687881899,-0.10298237000516618,-1.8697727058345988,-0.29168310743550363,0.16949945014718357
-0.0816715625310542,1.5792140456960224,0.5541923000152302,-0.16764404885167636,-0.4986553687881899,-0.10298237000516618,-1.8697727058345988
-0.14619303958212573,-0.0816715625310542,-0.06126300456604699,1.5792140456960224,0.5541923000152302,-0.16764404885167636,-0.4986553687881899
0.8583977455462927,-0.14619303958212573,-0.5015697169346158,-0.0816715625310542,-0.06126300456604699,1.5792140456960224,0.5541923000152302
0.12894436516866997,0.8583977455462927,0.18854933115756517,-0.14619303958212573,-0.5015697169346158,-0.0816715625310542,-0.06126300456604699
0.17551267378793753,0.12894436516866997,0.013544740616481822,0.8583977455462927,0.18854933115756517,-0.14619303958212573,-0.5015697169346158
1.689158485419005,0.17551267378793753,-0.42526848061419503,0.12894436516866997,0.013544740616481822,0.8583977455462927,0.18854933115756517
-0.0769750208809506,1.689158485419005,-0.43557981385552397,0.17551267378793753,-0.42526848061419503,0.12894436516866997,0.013544740616481822
1.1629069729234822,-0.0769750208809506,-1.07269431279427,1.689158485419005,-0.43557981385552397,0.17551267378793753,-0.42526848061419503
0.6454021111586882,1.1629069729234822,-0.4471460915714358,-0.0769750208809506,-1.07269431279427,1.689158485419005,-0.43557981385552397
-1.0266653675610449,0.6454021111586882,1.1234852930480774,1.1629069729234822,-0.4471460915714358,-0.0769750208809506,-1.07269431279427
1.1722413103811002,-1.0266653675610449,0.23697197257848654,0.6454021111586882,1.1234852930480774,1.1629069729234822,-0.4471460915714358
-0.34776916235302874,1.1722413103811002,1.7295385967891004,-1.0266653675610449,0.23697197257848654,0.6454021111586882,1.1234852930480774
1.064513155977069,-0.34776916235302874,0.5805679332679925,1.1722413103811002,1.7295385967891004,-1.0266653675610449,0.23697197257848654
0.10898871210064433,1.064513155977069,-0.3225711556424937,-0.34776916235302874,0.5805679332679925,1.1722413103811002,1.7295385967891004
-0.15725930824097814,0.10898871210064433,0.9435411270811526,1.064513155977069,-0.3225711556424937,-0.34776916235302874,0.5805679332679925
0.19818342064812933,-0.15725930824097814,-0.5953111715279868,0.10898871210064433,0.9435411270811526,1.064513155977069,-0.3225711556424937
-0.156762315511003,0.19818342064812933,-0.22307598962059802,-0.15725930824097814,-0.5953111715279868,0.10898871210064433,0.9435411270811526
-0.020656340759683027,-0.156762315511003,-2.0834990533761424,0.19818342064812933,-0.22307598962059802,-0.15725930824097814,-0.5953111715279868
1.125281319456222,-0.020656340759683027,0.2968017872304882,-0.156762315511003,-2.0834990533761424,0.19818342064812933,-0.22307598962059802
0.14225690979610917,1.125281319456222,-0.5461402788710554,-0.020656340759683027,0.2968017872304882,-0.156762315511003,-2.0834990533761424
1.3019822868399806,0.14225690979610917,-0.12895515691266038,1.125281319456222,-0.5461402788710554,-0.020656340759683027,0.2968017872304882
-0.8089748393900621,1.3019822868399806,-0.9596272146143517,0.14225690979610917,-0.12895515691266038,1.125281319456222,-0.5461402788710554
0.22007350479233692,-0.8089748393900621,-1.5499734952856596,1.3019822868399806,-0.9596272146143517,0.14225690979610917,-0.12895515691266038
1.4614165985230472,0.22007350479233692,1.1304336182339663,-0.8089748393900621,-1.5499734952856596,1.3019822868399806,-0.9596272146143517
-0.16889905982547532,1.4614165985230472,0.1820368663063542,0.22007350479233692,1.1304336182339663,-0.8089748393900621,-1.5499734952856596
-0.28373328159233663,-0.16889905982547532,-0.24774326918395592,1.4614165985230472,0.1820368663063542,0.22007350479233692,1.1304336182339663
-0.19039400761869704,-0.28373328159233663,-0.9910769162757552,-0.16889905982547532,-0.24774326918395592,1.4614165985230472,0.1820368663063542
1.5551306973842038,-0.19039400761869704,-0.10271841673584146,-0.28373328159233663,-0.9910769162757552,-0.16889905982547532,-0.24774326918395592
0.2538991469989296,1.5551306973842038,0.23174248887270907,-0.19039400761869704,-0.10271841673584146,-0.28373328159233663,-0.9910769162757552
-0.0051803471813440345,0.2538991469989296,0.2532275862130842,1.5551306973842038,0.23174248887270907,-0.19039400761869704,-0.10271841673584146
1.7326014474782343,-0.0051803471813440345,-1.7944892675202768,0.2538991469989296,0.2532275862130842,1.5551306973842038,0.23174248887270907
0.38530485258479674,1.7326014474782343,-0.36723895770301695,-0.0051803471813440345,-1.7944892675202768,0.2538991469989296,0.2532275862130842
1.2079551221179883,0.38530485258479674,-0.7254649372899372,1.7326014474782343,-0.36723895770301695,-0.0051803471813440345,-1.7944892675202768
-0.033560884546537204,1.2079551221179883,0.406233778489662,0.38530485258479674,-0.7254649372899372,1.7326014474782343,-0.36723895770301695
1.3442891910767005,-0.033560884546537204,-0.7163298348447803,1.2079551221179883,0.406233778489662,0.38530485258479674,-0.7254649372899372
-0.1881947698975643,1.3442891910767005,-0.22923634484642957,-0.033560884546537204,-0.7163298348447803,1.2079551221179883,0.406233778489662
0.4516488676204913,-0.1881947698975643,-0.13903409263491595,1.3442891910767005,-0.22923634484642957,-0.033560884546537204,-0.7163298348447803
0.9983559746272863,0.4516488676204913,-0.7627975817215468,-0.1881947698975643,-0.13903409263491595,1.3442891910767005,-0.22923634484642957
-0.2487480872710987,0.9983559746272863,-0.969522286147049,0.4516488676204913,-0.7627975817215468,-0.1881947698975643,-0.13903409263491595
0.3229773566527384,-0.2487480872710987,-0.696386583594561,0.9983559746272863,-0.969522286147049,0.4516488676204913,-0.7627975817215468
1.5725461259302271,0.3229773566527384,-0.33540036641384946,-0.2487480872710987,-0.696386583594561,0.9983559746272863,-0.969522286147049
-1.2956254210065588,1.5725461259302271,-0.2611557614278705,0.3229773566527384,-0.33540036641384946,-0.2487480872710987,-0.696386583594561
