fpc_2,fpc_1_lag1,fpc_2_lag1
0.25507558958041077,-0.23443849787936222,-0.25023415229598867
0.06435780446389665,-0.31887840774000176,0.25507558958041077
-0.3113162029634726,-0.5363077083765181,0.06435780446389665
-0.1560637054008172,-0.22672479070991902,-0.3113162029634726
-0.20502202272068712,-0.5702195365598894,-0.1560637054008172
0.5890823425802003,0.11019112824166409,-0.20502202272068712
0.19243482532077485,-0.2774365549148087,0.5890823425802003
0.0535093722759057,-1.333672356682423,0.19243482532077485
-0.08861723735985606,-1.653179600424642,0.0535093722759057
-0.3555719519595364,-0.3879865199958975,-0.08861723735985606
-0.3951263375827927,-1.3492378667637974,-0.3555719519595364
-0.5123244776310346,-1.3636836250660431,-0.3951263375827927
0.3587039618000122,-0.698954398975714,-0.5123244776310346
0.44241319216338254,0.303467139269943,0.3587039618000122
0.32161182508595865,0.5138072255828451,0.44241319216338254
-0.1771627980152885,0.1281936936260017,0.32161182508595865
-0.4881069685627549,-0.08337424140123993,-0.1771627980152885
-0.4984221940589355,-0.2813843603239171,-0.4881069685627549
0.40749330690907376,-0.02815759988801599,-0.4984221940589355
0.9408397049181535,0.07127247588357129,0.40749330690907376
0.01218993377477713,-0.39659781190451326,0.9408397049181535
-0.10747695066650048,0.0397850301071563,0.01218993377477713
-0.040648741288914096,0.0961099805316701,-0.10747695066650048
0.49981505022727485,-0.20784828284368428,-0.040648741288914096
-0.5787434486317787,-0.9382243476043126,0.49981505022727485
0.41435895307653575,-0.22983351191228718,-0.5787434486317787
1.0823917840365402,-0.38487820356721725,0.41435895307653575
0.08412719275587824,-0.9093722180761825,1.0823917840365402
-0.23005386831500144,-0.13949091039097464,0.08412719275587824
0.3275219896665012,-0.2577559127034161,-0.23005386831500144
0.2064988113374198,0.4415316537953188,0.3275219896665012
-0.5970857341840401,1.1193133704299978,0.2064988113374198
0.048212636448808244,0.8114328318655709,-0.5970857341840401
0.3302687678372368,-0.47855359294433775,0.048212636448808244
0.551910061645643,-1.145126262106928,0.3302687678372368
-0.07671732965394801,-0.21785903880598256,0.551910061645643
-0.07743996517480477,-0.947834503697705,-0.07671732965394801
0.25490659757537865,-0.5524873310883741,-0.07743996517480477
0.32431606309971606,-1.0087199013126555,0.25490659757537865
-0.6590744429374853,-1.0644902138922883,0.32431606309971606
-0.6227754200673026,-0.3156355966751779,-0.6590744429374853
-0.7871350683193545,0.2516715764140061,-0.6227754200673026
-0.10661226921191896,-0.37271690723578493,-0.7871350683193545
0.15059529783319112,0.4396525372272086,-0.10661226921191896
-0.41563766135166064,0.7450215692421311,0.15059529783319112
-0.7528306233015882,0.402301859385088,-0.41563766135166064
-0.8192042310053372,0.9858846324823007,-0.7528306233015882
-0.09999960120188338,0.03913994730342484,-0.8192042310053372
0.028596875547843924,-0.16493134254903996,-0.09999960120188338
-0.1993804548699236,0.06473078727305154,0.028596875547843924
0.16213372022519448,0.1092663928234781,-0.1993804548699236
0.5205989297711585,0.27151995174891635,0.16213372022519448
0.6557748732765567,-0.05305211202720501,0.5205989297711585
0.5010172286482946,-0.5202905765044169,0.6557748732765567
0.3481741735649164,-0.13672914534101308,0.5010172286482946
0.22057493719326185,-0.9131400895970767,0.3481741735649164
-0.13528630301198408,-0.0367707851269723,0.22057493719326185
-0.7725309567457506,0.034263723925243184,-0.13528630301198408
-0.45366863793300616,0.1635872567974431,-0.7725309567457506
0.18718935790410582,-0.22043267005877112,-0.45366863793300616
0.41417788179800546,-0.009294778400472633,0.18718935790410582
-0.4123573035627591,-0.8942574125396094,0.41417788179800546
